Player,Position,Team,Opponent,Points
Jason Snelling,RB,ATL,LAR,5.80
Jahvid Best,RB,DET,DAL,5.70
Clinton Portis,RB,WAS,TEN,5.60
Brian Leonard,RB,CIN,BUF,5.30
Darren McFadden,RB,OAK,PIT,5.00
Mewelde Moore,RB,PIT,OAK,4.90
Brandon Jacobs,RB,NYG,PHI,4.20
David Akers,K,PHI,NYG,0.00
Graham Gano,K,WAS,TEN,0.00
Billy Cundiff,K,BAL,CAR,0.00
Nick Folk,K,NYJ,HOU,0.00
Robbie Gould,K,CHI,MIA,0.00
Rob Bironas,K,TEN,WAS,0.00
Neil Rackers,K,HOU,NYJ,0.00
Phil Dawson,K,CLE,JAX,0.00
Rian Lindell,K,BUF,CIN,0.00
John Kasay,K,CAR,BAL,0.00
A Pettrey,K,CIN,BUF,0.00
Josh Brown,K,LAR,ATL,0.00
Jay Feely,K,ARI,KC,0.00
Mason Crosby,K,GB,MIN,0.00
Ryan Succop,K,KC,ARI,0.00
Shayne Graham,K,NE,IND,0.00
Josh Scobee,K,JAX,CLE,0.00
Dave Rayner,K,DET,DAL,0.00
Shaun Suisham,K,PIT,OAK,0.00
David Buehler,K,DAL,DET,0.00
Lawrence Tynes,K,NYG,PHI,0.00
Nate Kaeding,K,LAC,DEN,0.00
Garrett Hartley,K,NO,SEA,0.00
Adam Vinatieri,K,IND,NE,0.00
Ryan Longwell,K,MIN,GB,0.00
Sebastian Janikowski,K,OAK,PIT,0.00
Connor Barth,K,TB,SF,0.00
Matt Prater,K,DEN,LAC,0.00
Dan Carpenter,K,MIA,CHI,0.00
Thomas Howard,K,OAK,PIT,0.00
Rhys Lloyd,K,CAR,BAL,0.00
Shane Andrus,K,SF,TB,0.00
Tampa Bay Buccaneers,DST,TB,SF,20.00
Pittsburgh Steelers,DST,PIT,OAK,19.00
Chicago Bears,DST,CHI,MIA,18.00
Buffalo Bills,DST,BUF,CIN,14.00
Dallas Cowboys,DST,DAL,DET,14.00
Tennessee Titans,DST,TEN,WAS,12.00
Green Bay Packers,DST,GB,MIN,12.00
Philadelphia Eagles,DST,PHI,NYG,11.00
Jacksonville Jaguars,DST,JAX,CLE,9.00
New York Giants,DST,NYG,PHI,9.00
Los Angeles Chargers,DST,LAC,DEN,8.00
Carolina Panthers,DST,CAR,BAL,7.00
Cincinnati Bengals,DST,CIN,BUF,7.00
Washington Redskins,DST,WAS,TEN,6.00
Miami Dolphins,DST,MIA,CHI,6.00
Kansas City Chiefs,DST,KC,ARI,6.00
Houston Texans,DST,HOU,NYJ,6.00
New England Patriots,DST,NE,IND,5.00
New Orleans Saints,DST,NO,SEA,5.00
Atlanta Falcons,DST,ATL,LAR,3.00
New York Jets,DST,NYJ,HOU,3.00
Seattle Seahawks,DST,SEA,NO,3.00
San Francisco 49ers,DST,SF,TB,2.00
Minnesota Vikings,DST,MIN,GB,2.00
Detroit Lions,DST,DET,DAL,2.00
Indianapolis Colts,DST,IND,NE,0.00
Oakland Raiders,DST,OAK,PIT,0.00
Los Angeles Rams,DST,LAR,ATL,-1.00
Denver Broncos,DST,DEN,LAC,-1.00
Arizona Cardinals,DST,ARI,KC,-1.00
