Player,Position,Team,Opponent,Points
Jermaine Gresham,TE,CIN,JAX,13.10
Tony Gonzalez,TE,ATL,GB,12.00
Delanie Walker,TE,SF,TB,11.70
Kellen Davis,TE,CHI,DET,11.50
Greg Olsen,TE,CAR,NO,11.10
Jermichael Finley,TE,GB,ATL,10.70
Aaron Hernandez,TE,NE,NYJ,10.60
Kellen Winslow,TE,TB,SF,10.40
Jared Cook,TE,TEN,PIT,9.90
David Johnson,TE,PIT,TEN,8.50
Jeff King,TE,ARI,MIN,8.50
Daniel Fells,TE,DEN,LAC,7.70
Rob Gronkowski,TE,NE,NYJ,7.10
Randy McMichael,TE,LAC,DEN,6.90
Rob Housler,TE,ARI,MIN,5.50
Jeremy Shockey,TE,CAR,NO,5.10
Kory Sperry,TE,LAC,DEN,4.20
Visanthe Shiancoe,TE,MIN,ARI,3.00
Anthony McCoy,TE,SEA,NYG,3.00
Leonard Pope,TE,KC,IND,2.80
Bear Pascoe,TE,NYG,SEA,2.70
Tom Crabtree,TE,GB,ATL,2.50
Tony Scheffler,TE,DET,CHI,2.20
Dante Rosario,TE,DEN,LAC,2.00
Matt Spaeth,TE,CHI,DET,1.80
Dallas Clark,TE,IND,KC,1.70
Dustin Keller,TE,NYJ,NE,1.70
DJ Williams,TE,GB,ATL,1.70
Brent Celek,TE,PHI,BUF,1.60
Marcedes Lewis,TE,JAX,CIN,1.60
Matthew Mulligan,TE,NYJ,NE,1.40
Scott Chandler,TE,BUF,PHI,1.40
Clay Harbor,TE,PHI,BUF,1.30
Will Heller,TE,DET,CHI,1.10
Virgil Green,TE,DEN,LAC,0.00
Reggie Kelly,TE,ATL,GB,0.00
Brody Eldridge,TE,IND,KC,0.00
Zach Miller,TE,SEA,NYG,0.00
Michael Palmer,TE,ATL,GB,0.00
Daniel Graham,TE,TEN,PIT,0.00
Jacob Tamme,TE,IND,KC,0.00
Jameson Konz,TE,SEA,NYG,0.00
Zack Pianalto,TE,TB,SF,0.00
BenJarvus Green-Ellis,RB,NE,NYJ,30.90
Jahvid Best,RB,DET,CHI,30.20
Arian Foster,RB,HOU,OAK,26.40
Frank Gore,RB,SF,TB,24.30
Marshawn Lynch,RB,SEA,NYG,22.10
Matt Forte,RB,CHI,DET,22.10
LeSean McCoy,RB,PHI,BUF,20.70
DeAngelo Williams,RB,CAR,NO,20.50
Jackie Battle,FB,KC,IND,19.00
Willis McGahee,RB,DEN,LAC,17.50
Shonn Greene,RB,NYJ,NE,17.20
Ryan Mathews,RB,LAC,DEN,17.20
Chris Johnson,RB,TEN,PIT,15.50
Jonathan Dwyer,RB,PIT,TEN,15.30
Maurice Jones-Drew,RB,JAX,CIN,14.50
Darren Sproles,RB,NO,CAR,14.10
Pierre Thomas,RB,NO,CAR,13.20
Knowshon Moreno,RB,DEN,LAC,13.00
Mark Ingram,RB,NO,CAR,12.90
Ahmad Bradshaw,RB,NYG,SEA,12.50
Chris Wells,RB,ARI,MIN,12.00
Michael Turner,RB,ATL,GB,11.60
Delone Carter,RB,IND,KC,11.40
Bernard Scott,RB,CIN,JAX,9.90
Isaac Redman,RB,PIT,TEN,9.10
Darren McFadden,RB,OAK,HOU,8.80
Javon Ringer,RB,TEN,PIT,8.80
LeGarrette Blount,RB,TB,SF,8.50
Thomas Jones,RB,KC,IND,8.20
Jacob Hester,RB,LAC,DEN,8.00
James Starks,RB,GB,ATL,7.90
Mike Tolbert,FB,LAC,DEN,7.90
Jed Collins,FB,NO,CAR,7.10
Lorenzo Booker,RB,MIN,ARI,7.00
Kendall Hunter,RB,SF,TB,6.50
Anthony Dixon,RB,SF,TB,6.40
Deji Karim,RB,JAX,CIN,6.10
Cedric Benson,RB,CIN,JAX,5.30
Jonathan Stewart,RB,CAR,NO,4.30
Jason Snelling,RB,ATL,GB,4.30
Donald Brown,RB,IND,KC,3.80
CJ Spiller,RB,BUF,PHI,3.60
Rock Cartwright,RB,OAK,HOU,3.50
DJ Ware,RB,NYG,SEA,3.50
Joseph Addai,RB,IND,KC,3.50
Earnest Graham,RB,TB,SF,3.00
Dexter McCluster,RB,KC,IND,2.80
Leon Washington,RB,SEA,NYG,2.60
Mason Crosby,K,GB,ATL,0.00
Ryan Longwell,K,MIN,ARI,0.00
John Kasay,K,NO,CAR,0.00
David Akers,K,SF,TB,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
Steven Hauschka,K,SEA,NYG,0.00
Neil Rackers,K,HOU,OAK,0.00
Josh Scobee,K,JAX,CIN,0.00
Shaun Suisham,K,PIT,TEN,0.00
Adam Vinatieri,K,IND,KC,0.00
Robbie Gould,K,CHI,DET,0.00
Rian Lindell,K,BUF,PHI,0.00
Jay Feely,K,ARI,MIN,0.00
Alex Henery,K,PHI,BUF,0.00
Mike Nugent,K,CIN,JAX,0.00
Jason Hanson,K,DET,CHI,0.00
Thomas Howard,K,CIN,JAX,0.00
Rob Bironas,K,TEN,PIT,0.00
Lawrence Tynes,K,NYG,SEA,0.00
Matt Prater,K,DEN,LAC,0.00
Ryan Succop,K,KC,IND,0.00
Connor Barth,K,TB,SF,0.00
Olindo Mare,K,CAR,NO,0.00
Nick Folk,K,NYJ,NE,0.00
Matt Bryant,K,ATL,GB,0.00
DJ Smith,K,GB,ATL,0.00
Buffalo Bills,DST,BUF,PHI,17.00
Minnesota Vikings,DST,MIN,ARI,16.00
Cincinnati Bengals,DST,CIN,JAX,14.00
Denver Broncos,DST,DEN,LAC,14.00
New York Giants,DST,NYG,SEA,11.00
Oakland Raiders,DST,OAK,HOU,8.00
Detroit Lions,DST,DET,CHI,7.00
Pittsburgh Steelers,DST,PIT,TEN,6.00
Green Bay Packers,DST,GB,ATL,6.00
Atlanta Falcons,DST,ATL,GB,6.00
Houston Texans,DST,HOU,OAK,5.00
New York Jets,DST,NYJ,NE,5.00
New Orleans Saints,DST,NO,CAR,5.00
Jacksonville Jaguars,DST,JAX,CIN,4.00
Los Angeles Chargers,DST,LAC,DEN,3.00
Philadelphia Eagles,DST,PHI,BUF,3.00
Chicago Bears,DST,CHI,DET,3.00
Carolina Panthers,DST,CAR,NO,3.00
Arizona Cardinals,DST,ARI,MIN,2.00
New England Patriots,DST,NE,NYJ,2.00
Indianapolis Colts,DST,IND,KC,1.00
Tennessee Titans,DST,TEN,PIT,1.00
Kansas City Chiefs,DST,KC,IND,0.00
Tampa Bay Buccaneers,DST,TB,SF,-2.00
