,Player,Position,Team,Opponent,Points,PlayerID
162,John Kuhn,FB,NO,DET,8.5,00-0022999
163,Frank Gore,RB,IND,NYJ,7.9,00-0023500
164,Dion Lewis,RB,NE,LAR,7.8,00-0028087
165,Robert Turbin,RB,IND,NYJ,7.6,00-0029273
166,Ty Montgomery,RB,GB,HOU,7.6,00-0032200
167,James White,RB,NE,LAR,7.5,00-0031062
168,Denard Robinson,RB,JAX,DEN,7.4,00-0030547
169,Jonathan Grimes,RB,HOU,GB,6.8,00-0029510
170,Todd Gurley,RB,LA,NE,6.7,00-0032241
171,Rob Kelley,RB,WAS,ARI,6.3,00-0032371
172,Alfred Blue,RB,HOU,GB,6.1,00-0031075
173,Jacquizz Rodgers,RB,TB,LAC,6.0,00-0028083
174,Dwayne Washington,RB,DET,NO,6.0,00-0032450
175,Chris Thompson,RB,WAS,ARI,5.5,00-0030404
176,Jalen Richard,RB,OAK,BUF,5.3,00-0033025
177,Jonathan Stewart,RB,CAR,SEA,5.3,00-0026153
178,Kapri Bibbs,RB,DEN,JAX,4.9,00-0031102
179,Tevin Coleman,RB,ATL,KC,4.9,00-0032058
180,Troymaine Pope,RB,SEA,CAR,4.3,00-0033164
181,Zach Zenner,RB,DET,NO,4.0,00-0031665
182,Paul Perkins,RB,NYG,PIT,3.8,00-0032417
183,Stephen Gostkowski,K,NE,LAR,0.0,00-0024333
184,Mike Nugent,K,CIN,PHI,0.0,00-0023482
185,Adam Vinatieri,K,IND,NYJ,0.0,00-0016919
186,Dustin Hopkins,K,WAS,ARI,0.0,00-0030098
187,Sebastian Janikowski,K,OAK,BUF,0.0,00-0019646
188,Matt Bryant,K,ATL,KC,0.0,00-0020578
189,Randy Bullock,K,PIT,NYG,0.0,00-0029421
190,Justin Tucker,K,BAL,MIA,0.0,00-0029597
191,Kai Forbath,K,MIN,DAL,0.0,00-0028787
192,Roberto Aguayo,K,TB,LAC,0.0,00-0033102
193,Brandon McManus,K,DEN,JAX,0.0,00-0029822
194,Wil Lutz,K,NO,DET,0.0,00-0032569
195,Chandler Catanzaro,K,ARI,WAS,0.0,00-0030896
196,Connor Barth,K,CHI,SF,0.0,00-0026138
197,Dan Carpenter,K,BUF,OAK,0.0,00-0026003
198,Phil Dawson,K,SF,CHI,0.0,00-0004091
199,Dan Bailey,K,DAL,MIN,0.0,00-0028660
200,Greg Zuerlein,K,LA,NE,0.0,00-0029621
201,Jason Myers,K,JAX,DEN,0.0,00-0031492
202,Nick Folk,K,NYJ,IND,0.0,00-0025565
203,Cairo Santos,K,KC,ATL,0.0,00-0031203
204,Mason Crosby,K,GB,HOU,0.0,00-0025580
205,Josh Lambo,K,LAC,TB,0.0,00-0032087
206,Robbie Gould,K,NYG,PIT,0.0,00-0023252
207,Caleb Sturgis,K,PHI,CIN,0.0,00-0030390
208,Graham Gano,K,CAR,SEA,0.0,00-0026858
209,Nick Novak,K,HOU,GB,0.0,00-0023096
210,Michael Palardy,K,CAR,SEA,0.0,00-0031363
211,Andrew Franks,K,MIA,BAL,0.0,00-0031718
212,Chicago Bears,DST,CHI,SF,15.0,
213,Tampa Bay Buccaneers,DST,TB,LAC,12.0,
214,New England Patriots,DST,NE,LAR,12.0,
215,Indianapolis Colts,DST,IND,NYJ,11.0,
216,Kansas City Chiefs,DST,KC,ATL,11.0,
217,Detroit Lions,DST,DET,NO,11.0,
218,Pittsburgh Steelers,DST,PIT,NYG,9.0,
219,Minnesota Vikings,DST,MIN,DAL,8.0,
220,Seattle Seahawks,DST,SEA,CAR,8.0,
221,Oakland Raiders,DST,OAK,BUF,8.0,
222,Cincinnati Bengals,DST,CIN,PHI,8.0,
223,Green Bay Packers,DST,GB,HOU,8.0,
224,Dallas Cowboys,DST,DAL,MIN,6.0,
225,Arizona Cardinals,DST,ARI,WAS,6.0,
226,New York Giants,DST,NYG,PIT,6.0,
227,San Francisco 49ers,DST,SF,CHI,3.0,
228,Philadelphia Eagles,DST,PHI,CIN,3.0,
229,Houston Texans,DST,HOU,GB,3.0,
230,Los Angeles Chargers,DST,LAC,TB,3.0,
231,Jacksonville Jaguars,DST,JAX,DEN,3.0,
232,Atlanta Falcons,DST,ATL,KC,3.0,
233,Carolina Panthers,DST,CAR,SEA,1.0,
234,New Orleans Saints,DST,NO,DET,1.0,
235,Washington Redskins,DST,WAS,ARI,1.0,
236,Los Angeles Rams,DST,LA,NE,0.0,
237,Miami Dolphins,DST,MIA,BAL,0.0,
238,New York Jets,DST,NYJ,IND,-3.0,
239,Buffalo Bills,DST,BUF,OAK,-4.0,
