Player,Position,Team,Opponent,Points
Zach Miller,TE,OAK,TEN,8.30
Heath Miller,TE,PIT,ATL,8.00
Anthony Fasano,TE,MIA,BUF,7.60
Kellen Winslow,TE,TB,CLE,7.20
Rob Gronkowski,TE,NE,CIN,7.10
Delanie Walker,TE,SF,SEA,6.70
Greg Olsen,TE,CHI,DET,6.70
John Carlson,TE,SEA,SF,6.60
Jason Witten,TE,DAL,WAS,5.70
Daniel Graham,TE,DEN,JAX,5.60
Aaron Hernandez,TE,NE,CIN,5.50
Tony Gonzalez,TE,ATL,PIT,5.50
Daniel Fells,TE,LAR,ARI,5.50
Jeremy Shockey,TE,NO,MIN,5.30
Brent Celek,TE,PHI,GB,5.20
Randy McMichael,TE,LAC,KC,4.80
Billy Bajema,TE,LAR,ARI,4.80
Benjamin Watson,TE,CLE,TB,4.50
Craig Stevens,TE,TEN,OAK,3.80
Dante Rosario,TE,CAR,NYG,3.40
Dustin Keller,TE,NYJ,BAL,3.30
Travis Beckum,TE,NYG,CAR,3.10
Justin Peelle,TE,ATL,PIT,3.10
Zach Miller,TE,JAX,DEN,2.80
David Thomas,TE,NO,MIN,2.30
Kevin Boss,TE,NYG,CAR,2.10
Cameron Morrah,TE,SEA,SF,2.10
Owen Daniels,TE,HOU,IND,1.90
Jeff Dugan,TE,MIN,NO,1.80
Jerramy Stevens,TE,TB,CLE,1.80
Michael Hoomanawanui,TE,LAR,ARI,1.80
Martellus Bennett,TE,DAL,WAS,1.70
Brandon Pettigrew,TE,DET,CHI,1.60
Jimmy Kleinsasser,TE,MIN,NO,1.60
Brandon Myers,TE,OAK,TEN,1.50
Nate Byham,TE,SF,SEA,1.50
Chris Johnson,RB,TEN,OAK,34.00
Darren McFadden,RB,OAK,TEN,27.00
Rashard Mendenhall,RB,PIT,ATL,24.50
Jahvid Best,RB,DET,CHI,20.60
LeSean McCoy,RB,PHI,GB,19.20
Pierre Thomas,RB,NO,MIN,17.60
Tim Hightower,RB,ARI,LAR,17.40
Jamaal Charles,RB,KC,LAC,17.00
Ronnie Brown,RB,MIA,BUF,16.50
Ahmad Bradshaw,RB,NYG,CAR,16.30
Peyton Hillis,RB,CLE,TB,15.50
Maurice Jones-Drew,RB,JAX,DEN,14.30
Frank Gore,RB,SF,SEA,14.30
Knowshon Moreno,RB,DEN,JAX,13.40
Joseph Addai,RB,IND,HOU,13.30
Adrian Peterson,RB,MIN,NO,13.10
Steven Jackson,RB,LAR,ARI,12.70
Cadillac Williams,RB,TB,CLE,11.80
Cedric Benson,RB,CIN,NE,11.40
Kevin Faulk,RB,NE,CIN,11.00
Chester Taylor,RB,CHI,DET,10.30
LaDainian Tomlinson,RB,NYJ,BAL,9.80
Fred Taylor,RB,NE,CIN,9.70
Reggie Bush,RB,NO,MIN,9.70
Brandon Jackson,RB,GB,PHI,9.50
LaRod Stephens-Howling,RB,ARI,LAR,9.50
Javon Ringer,RB,TEN,OAK,9.30
Justin Forsett,RB,SEA,SF,9.00
Dexter McCluster,RB,KC,LAC,8.90
Brandon Jacobs,RB,NYG,CAR,8.50
Felix Jones,RB,DAL,WAS,8.40
Ray Rice,RB,BAL,NYJ,8.20
Ryan Mathews,RB,LAC,KC,8.00
Bernard Scott,RB,CIN,NE,8.00
John Kuhn,FB,GB,PHI,7.50
Clinton Portis,RB,WAS,DAL,7.40
Jerome Harrison,RB,CLE,TB,6.90
DeAngelo Williams,RB,CAR,NYG,6.20
Ricky Williams,RB,MIA,BUF,6.20
Mike Goodson,RB,CAR,NYG,6.10
Marion Barber,RB,DAL,WAS,6.00
Michael Turner,RB,ATL,PIT,5.90
CJ Spiller,RB,BUF,MIA,5.40
Willis McGahee,RB,BAL,NYJ,5.20
Ryan Grant,RB,GB,PHI,4.50
Rashad Jennings,RB,JAX,DEN,4.00
Thomas Jones,RB,KC,LAC,3.90
Fred Jackson,RB,BUF,MIA,3.90
Mason Crosby,K,GB,PHI,0.00
Neil Rackers,K,HOU,IND,0.00
Nick Folk,K,NYJ,BAL,0.00
Matt Bryant,K,ATL,PIT,0.00
Mike Nugent,K,CIN,NE,0.00
Stephen Gostkowski,K,NE,CIN,0.00
David Akers,K,PHI,GB,0.00
Rob Bironas,K,TEN,OAK,0.00
Sebastian Janikowski,K,OAK,TEN,0.00
Josh Brown,K,LAR,ARI,0.00
Lawrence Tynes,K,NYG,CAR,0.00
Graham Gano,K,WAS,DAL,0.00
Olindo Mare,K,SEA,SF,0.00
Matt Prater,K,DEN,JAX,0.00
Robbie Gould,K,CHI,DET,0.00
Dan Carpenter,K,MIA,BUF,0.00
Joe Nedney,K,SF,SEA,0.00
Adam Vinatieri,K,IND,HOU,0.00
Josh Scobee,K,JAX,DEN,0.00
Rian Lindell,K,BUF,MIA,0.00
Connor Barth,K,TB,CLE,0.00
Jay Feely,K,ARI,LAR,0.00
Thomas Howard,K,OAK,TEN,0.00
Billy Cundiff,K,BAL,NYJ,0.00
Ryan Longwell,K,MIN,NO,0.00
Ryan Succop,K,KC,LAC,0.00
Nate Kaeding,K,LAC,KC,0.00
Phil Dawson,K,CLE,TB,0.00
Garrett Hartley,K,NO,MIN,0.00
Jason Hanson,K,DET,CHI,0.00
David Buehler,K,DAL,WAS,0.00
Todd Carter,K,CAR,NYG,0.00
Arizona Cardinals,DST,ARI,LAR,16.00
New York Giants,DST,NYG,CAR,15.00
Washington Redskins,DST,WAS,DAL,13.00
Detroit Lions,DST,DET,CHI,13.00
Tennessee Titans,DST,TEN,OAK,12.00
New York Jets,DST,NYJ,BAL,12.00
Carolina Panthers,DST,CAR,NYG,12.00
Los Angeles Rams,DST,LAR,ARI,11.00
Kansas City Chiefs,DST,KC,LAC,11.00
Chicago Bears,DST,CHI,DET,9.00
Green Bay Packers,DST,GB,PHI,9.00
Miami Dolphins,DST,MIA,BUF,9.00
New Orleans Saints,DST,NO,MIN,9.00
Pittsburgh Steelers,DST,PIT,ATL,8.00
Baltimore Ravens,DST,BAL,NYJ,8.00
Jacksonville Jaguars,DST,JAX,DEN,8.00
Cleveland Browns,DST,CLE,TB,8.00
Tampa Bay Buccaneers,DST,TB,CLE,7.00
Philadelphia Eagles,DST,PHI,GB,7.00
Buffalo Bills,DST,BUF,MIA,7.00
Atlanta Falcons,DST,ATL,PIT,6.00
Dallas Cowboys,DST,DAL,WAS,5.00
Houston Texans,DST,HOU,IND,4.00
San Francisco 49ers,DST,SF,SEA,3.00
Indianapolis Colts,DST,IND,HOU,3.00
Minnesota Vikings,DST,MIN,NO,2.00
Denver Broncos,DST,DEN,JAX,1.00
Los Angeles Chargers,DST,LAC,KC,1.00
Oakland Raiders,DST,OAK,TEN,0.00
Cincinnati Bengals,DST,CIN,NE,-1.00
