Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
29,Charles Clay,TE,15,MIA,BUF,1,1,100,30,0,30,30,30,0,0,0,0,0,4.00,2011
30,Anthony Becht,TE,15,KC,GB,2,2,100,20,0,16,10,10,0,0,0,0,0,4.00,2011
31,Clay Harbor,TE,15,PHI,NYJ,2,2,100,20,0,16,10,10,0,0,0,0,0,4.00,2011
32,Deon Butler,TE,15,SEA,CHI,2,2,100,19,0,15,10,10,0,0,0,0,0,3.90,2011
33,Joel Dreessen,TE,15,HOU,CAR,4,2,50,19,0,11,5,10,0,0,0,0,0,3.90,2011
34,Jordan Cameron,TE,15,CLE,ARI,3,3,100,8,0,8,3,3,0,0,0,0,0,3.80,2011
35,Greg Olsen,TE,15,CAR,HOU,2,2,100,15,0,17,8,8,0,0,0,0,0,3.50,2011
36,Kyle Rudolph,TE,15,MIN,NO,2,2,100,15,0,8,8,8,0,0,0,0,0,3.50,2011
37,Jeff King,TE,15,ARI,CLE,1,1,100,24,0,24,24,24,0,0,0,0,0,3.40,2011
38,Colin Cloherty,TE,15,JAX,ATL,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2011
39,Cameron Morrah,TE,15,SEA,CHI,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2011
40,Randy McMichael,TE,15,LAC,BAL,3,2,67,9,0,9,3,5,0,0,0,0,0,2.90,2011
41,Jake Ballard,TE,15,NYG,WAS,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2011
42,Tony Gonzalez,TE,15,ATL,JAX,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2011
43,Kellen Davis,TE,15,CHI,SEA,3,1,33,10,0,10,3,10,0,0,0,0,0,2.00,2011
44,Craig Stevens,TE,15,TEN,IND,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
45,Logan Paulsen,TE,15,WAS,NYG,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
46,Alex Smith,TE,15,CLE,ARI,3,1,33,9,0,9,3,9,0,0,0,0,0,1.90,2011
47,Zack Pianalto,TE,15,TB,DAL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2011
48,Colin Cochart,TE,15,CIN,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2011
49,Luke Stocker,TE,15,TB,DAL,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2011
50,Brody Eldridge,TE,15,IND,TEN,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2011
