,Player,Position,Team,Opponent,Points,PlayerID
112,Hunter Henry,TE,LAC,DEN,3.4,00-0033090
113,Luke Stocker,TE,TB,OAK,2.8,00-0028042
114,Charles Clay,TE,BUF,NE,2.6,00-0028112
115,Greg Olsen,TE,CAR,ARI,2.1,00-0025418
116,Geoff Swaim,TE,DAL,PHI,1.8,00-0032141
117,Ben Braunecker,TE,CHI,MIN,1.8,00-0032661
118,Nick Vannett,TE,SEA,NO,1.7,00-0032394
119,Tyler Kroft,TE,CIN,WAS,1.6,00-0032214
120,Trey Burton,TE,PHI,DAL,1.6,00-0030710
121,Logan Paulsen,TE,CHI,MIN,1.5,00-0027215
122,Seth DeValve,TE,CLE,NYJ,1.5,00-0033080
123,Brandon Bostick,TE,NYJ,CLE,1.4,00-0029601
124,Josh Hill,TE,NO,SEA,1.3,00-0030216
125,Anthony Fasano,TE,TEN,JAX,0.0,00-0024268
126,Brandon Williams,TE,SEA,NO,0.0,00-0029793
127,Hakeem Valles,TE,ARI,CAR,0.0,00-0032508
128,Jonathan Stewart,RB,CAR,ARI,24.0,00-0026153
129,Matt Forte,RB,NYJ,CLE,23.8,00-0026184
130,DeMarco Murray,RB,TEN,JAX,22.8,00-0028009
131,Melvin Gordon,RB,LAC,DEN,22.5,00-0032144
132,Devonta Freeman,RB,ATL,GB,21.8,00-0031285
133,Derrick Henry,RB,TEN,JAX,19.7,00-0032764
134,Ezekiel Elliott,RB,DAL,PHI,18.8,00-0033045
135,Mike Gillislee,RB,BUF,NE,18.4,00-0030433
136,Devontae Booker,RB,DEN,LAC,18.4,00-0032972
137,David Johnson,RB,ARI,CAR,17.8,00-0032187
138,Duke Johnson,RB,CLE,NYJ,17.6,00-0032257
139,Darren Sproles,RB,PHI,DAL,15.3,00-0023564
140,Bilal Powell,RB,NYJ,CLE,14.9,00-0028064
141,Jacquizz Rodgers,RB,TB,OAK,14.8,00-0028083
142,Rob Kelley,RB,WAS,CIN,14.7,00-0032371
143,Jeremy Hill,RB,CIN,WAS,14.3,00-0031301
144,Lamar Miller,RB,HOU,DET,14.3,00-0029615
145,Isaiah Crowell,RB,CLE,NYJ,14.3,00-0030656
146,CJ Prosise,RB,SEA,NO,14.3,00-0032393
147,Frank Gore,RB,IND,KC,14.2,00-0023500
148,Tim Hightower,RB,NO,SEA,14.2,00-0026289
149,Giovani Bernard,RB,CIN,WAS,13.6,00-0030456
150,Latavius Murray,RB,OAK,TB,12.1,00-0030513
151,Christine Michael,RB,SEA,NO,11.2,00-0030432
152,LeGarrette Blount,RB,NE,BUF,10.3,00-0027325
153,Matt Asiata,RB,MIN,CHI,9.8,00-0028198
154,TJ Yeldon,RB,JAX,TEN,9.6,00-0032209
155,Chris Thompson,RB,WAS,CIN,9.1,00-0030404
156,Jamize Olawale,FB,OAK,TB,8.8,00-0029492
157,Ryan Mathews,RB,PHI,DAL,8.1,00-0027864
158,Charcandrick West,RB,KC,IND,8.0,00-0030668
159,Jonathan Williams,RB,BUF,NE,7.2,
160,Terron Ward,RB,ATL,GB,6.7,00-0031682
161,Spencer Ware,RB,KC,IND,6.7,00-0030414
162,Robert Turbin,RB,IND,KC,6.4,00-0029273
163,Derek Watt,FB,LAC,DEN,6.3,00-0032897
164,Juwan Thompson,RB,DEN,LAC,6.1,00-0030705
165,Jalen Richard,RB,OAK,TB,5.7,00-0033025
166,James White,RB,NE,BUF,4.9,00-0031062
167,Reggie Bush,RB,BUF,NE,4.6,00-0024217
168,Jerome Felton,FB,BUF,NE,4.6,00-0026286
169,Ronnie Hillman,RB,MIN,CHI,4.4,00-0029683
170,Aaron Ripkowski,FB,GB,ATL,4.3,00-0031612
171,Alfred Blue,RB,HOU,DET,4.1,00-0031075
172,Antone Smith,RB,TB,OAK,3.5,00-0026855
173,Deandre Washington,RB,OAK,TB,3.2,00-0032940
174,John Kuhn,FB,NO,SEA,3.2,00-0022999
175,Knile Davis,RB,GB,ATL,2.8,00-0030280
176,Stephen Gostkowski,K,NE,BUF,0.0,00-0024333
177,Caleb Sturgis,K,PHI,DAL,0.0,00-0030390
178,Ryan Succop,K,TEN,JAX,0.0,00-0026968
179,Cairo Santos,K,KC,IND,0.0,00-0031203
180,Dan Bailey,K,DAL,PHI,0.0,00-0028660
181,Dustin Hopkins,K,WAS,CIN,0.0,00-0030098
182,Brandon McManus,K,DEN,LAC,0.0,00-0029822
183,Matt Bryant,K,ATL,GB,0.0,00-0020578
184,Connor Barth,K,CHI,MIN,0.0,00-0026138
185,Steven Hauschka,K,SEA,NO,0.0,
186,Cody Parkey,K,CLE,NYJ,0.0,00-0030850
187,Nick Novak,K,HOU,DET,0.0,00-0023096
188,Matt Prater,K,DET,HOU,0.0,00-0023853
189,Nick Folk,K,NYJ,CLE,0.0,00-0025565
190,Mason Crosby,K,GB,ATL,0.0,00-0025580
191,Sebastian Janikowski,K,OAK,TB,0.0,00-0019646
192,Dan Carpenter,K,BUF,NE,0.0,00-0026003
193,Roberto Aguayo,K,TB,OAK,0.0,00-0033102
194,Blair Walsh,K,MIN,CHI,0.0,00-0029576
195,Mike Nugent,K,CIN,WAS,0.0,00-0023482
196,Adam Vinatieri,K,IND,KC,0.0,00-0016919
197,Jason Myers,K,JAX,TEN,0.0,00-0031492
198,Chandler Catanzaro,K,ARI,CAR,0.0,00-0030896
199,Josh Lambo,K,LAC,DEN,0.0,00-0032087
200,Los Angeles Chargers,DST,LAC,DEN,13.0,
201,Kansas City Chiefs,DST,KC,IND,11.0,
202,Seattle Seahawks,DST,SEA,NO,10.0,
203,Chicago Bears,DST,CHI,MIN,9.0,
204,Washington Redskins,DST,WAS,CIN,7.0,
205,Detroit Lions,DST,DET,HOU,6.0,
206,Dallas Cowboys,DST,DAL,PHI,5.0,
207,Houston Texans,DST,HOU,DET,5.0,
208,New Orleans Saints,DST,NO,SEA,4.0,
209,New York Jets,DST,NYJ,CLE,4.0,
210,Tennessee Titans,DST,TEN,JAX,4.0,
211,Arizona Cardinals,DST,ARI,CAR,3.0,
212,Cincinnati Bengals,DST,CIN,WAS,3.0,
213,Philadelphia Eagles,DST,PHI,DAL,3.0,
214,Tampa Bay Buccaneers,DST,TB,OAK,3.0,
215,New England Patriots,DST,NE,BUF,2.0,
216,Indianapolis Colts,DST,IND,KC,2.0,
217,Oakland Raiders,DST,OAK,TB,2.0,
218,Atlanta Falcons,DST,ATL,GB,2.0,
219,Minnesota Vikings,DST,MIN,CHI,2.0,
220,Green Bay Packers,DST,GB,ATL,1.0,
221,Cleveland Browns,DST,CLE,NYJ,1.0,
222,Buffalo Bills,DST,BUF,NE,1.0,
223,Jacksonville Jaguars,DST,JAX,TEN,-4.0,
