Player,Position,Team,Opponent,Points
TY Hilton,WR,IND,HOU,15.80
Josh Gordon,WR,CLE,CHI,15.70
Michael Crabtree,WR,SF,TB,15.50
Griff Whalen,WR,IND,HOU,14.50
Jarrett Boykin,WR,GB,DAL,14.30
Jacoby Jones,WR,BAL,DET,14.00
James Jones,WR,GB,DAL,13.90
Aldrick Robinson,WR,WAS,ATL,13.90
Lance Moore,WR,NO,LAR,13.80
Jerrel Jernigan,WR,NYG,SEA,13.70
Jarius Wright,WR,MIN,PHI,13.50
Jason Avant,WR,PHI,MIN,13.00
Earl Bennett,WR,CHI,CLE,12.30
Brian Hartline,WR,MIA,NE,12.00
Rishard Matthews,WR,MIA,NE,11.40
Torrey Smith,WR,BAL,DET,10.90
Larry Fitzgerald,WR,ARI,TEN,10.90
Greg Little,WR,CLE,CHI,10.80
Roddy White,WR,ATL,WAS,10.30
Rod Streater,WR,OAK,KC,9.90
Ace Sanders,WR,JAX,BUF,9.70
Brandon LaFell,WR,CAR,NYJ,9.70
Nate Burleson,WR,DET,BAL,9.10
Kenny Stills,WR,NO,LAR,9.00
Vernon Davis,TE,SF,TB,18.90
Andrew Quarless,TE,GB,DAL,18.60
Tony Gonzalez,TE,ATL,WAS,18.20
Zach Ertz,TE,PHI,MIN,17.70
Jason Witten,TE,DAL,GB,17.10
Marcedes Lewis,TE,JAX,BUF,15.40
Jeff Cumberland,TE,NYJ,CAR,14.00
Greg Olsen,TE,CAR,NYJ,13.80
Tyler Eifert,TE,CIN,PIT,12.30
Ryan Griffin,TE,HOU,IND,12.20
Martellus Bennett,TE,CHI,CLE,12.10
Mychal Rivera,TE,OAK,KC,12.00
Cory Harkey,TE,LAR,NO,11.90
Scott Chandler,TE,BUF,JAX,10.40
Jake Ballard,TE,ARI,TEN,10.30
Sean McGrath,TE,KC,OAK,9.40
Fred Davis,TE,WAS,ATL,9.30
Lance Kendricks,TE,LAR,NO,9.30
Julius Thomas,TE,DEN,LAC,8.90
Joseph Fauria,TE,DET,BAL,8.40
Michael Hoomanawanui,TE,NE,MIA,8.30
Clay Harbor,TE,JAX,BUF,8.20
Chase Ford,TE,MIN,PHI,7.50
Heath Miller,TE,PIT,CIN,7.50
Brandon Myers,TE,NYG,SEA,6.70
Jordan Cameron,TE,CLE,CHI,5.30
Logan Paulsen,TE,WAS,ATL,5.10
Michael Egnew,TE,MIA,NE,4.50
Jimmy Graham,TE,NO,LAR,4.50
Dennis Pitta,TE,BAL,DET,4.40
Luke Willson,TE,SEA,NYG,4.30
Antonio Gates,TE,LAC,DEN,4.30
Brandon Pettigrew,TE,DET,BAL,4.30
Jermaine Gresham,TE,CIN,PIT,4.30
Ed Dickson,TE,BAL,DET,4.00
Chris Gragg,TE,BUF,JAX,3.80
Brent Celek,TE,PHI,MIN,3.50
Benjamin Watson,TE,NO,LAR,3.20
Bear Pascoe,TE,NYG,SEA,3.20
MarQueis Gray,TE,CLE,CHI,3.00
Gary Barnidge,TE,CLE,CHI,2.70
Gavin Escobar,TE,DAL,GB,2.50
Kellen Winslow,TE,NYJ,CAR,2.20
Jim Dray,TE,ARI,TEN,1.90
Jacob Tamme,TE,DEN,LAC,1.90
Zach Miller,TE,SEA,NYG,1.80
Garrett Celek,TE,SF,TB,1.80
Jared Cook,TE,LAR,NO,1.80
DeMarco Murray,RB,DAL,GB,28.30
Matt Asiata,RB,MIN,PHI,27.60
DeAngelo Williams,RB,CAR,NYJ,25.80
Rashad Jennings,RB,OAK,KC,25.30
Zac Stacy,RB,LAR,NO,24.30
Marshawn Lynch,RB,SEA,NYG,24.00
Ryan Mathews,RB,LAC,DEN,22.80
Jordan Todman,RB,JAX,BUF,22.30
Le'Veon Bell,RB,PIT,CIN,21.70
Rashard Mendenhall,RB,ARI,TEN,20.80
Steven Jackson,RB,ATL,WAS,20.30
Trent Richardson,RB,IND,HOU,20.20
Andre Ellington,RB,ARI,TEN,19.80
Edwin Baker,RB,CLE,CHI,18.40
Reggie Bush,RB,DET,BAL,18.10
Chris Johnson,RB,TEN,ARI,18.10
Matt Forte,RB,CHI,CLE,17.10
LeSean McCoy,RB,PHI,MIN,15.60
Pierre Thomas,RB,NO,LAR,15.30
Darren Sproles,RB,NO,LAR,14.20
Giovani Bernard,RB,CIN,PIT,12.60
Knile Davis,RB,KC,OAK,12.20
Ben Tate,RB,HOU,IND,12.20
Frank Summers,FB,BUF,JAX,12.00
Knowshon Moreno,RB,DEN,LAC,10.50
Michael Bush,RB,CHI,CLE,10.40
Marcus Thigpen,RB,MIA,NE,10.30
Marcel Reece,FB,OAK,KC,9.88
Fred Jackson,RB,BUF,JAX,9.80
Montee Ball,RB,DEN,LAC,9.80
Alfred Morris,RB,WAS,ATL,9.60
Bilal Powell,RB,NYJ,CAR,9.60
Chris Ogbonnaya,RB,CLE,CHI,9.60
Mike Tolbert,FB,CAR,NYJ,9.50
James Starks,RB,GB,DAL,9.30
Daniel Thomas,RB,MIA,NE,8.80
Frank Gore,RB,SF,TB,8.60
Jacquizz Rodgers,RB,ATL,WAS,8.10
CJ Spiller,RB,BUF,JAX,7.80
Ray Rice,RB,BAL,DET,7.40
Lamar Miller,RB,MIA,NE,7.10
Chris Ivory,RB,NYJ,CAR,6.60
Andre Brown,RB,NYG,SEA,6.60
Bruce Miller,FB,SF,TB,6.60
Mark Ingram,RB,NO,LAR,6.40
LeGarrette Blount,RB,NE,MIA,6.30
Joique Bell,RB,DET,BAL,5.70
Danny Woodhead,RB,LAC,DEN,5.20
Phil Dawson,K,SF,TB,0.00
Jay Feely,K,ARI,TEN,0.00
Graham Gano,K,CAR,NYJ,0.00
Shaun Suisham,K,PIT,CIN,0.00
Alex Henery,K,PHI,MIN,0.00
Blair Walsh,K,MIN,PHI,0.00
Steven Hauschka,K,SEA,NYG,0.00
Matt Bryant,K,ATL,WAS,0.00
Adam Vinatieri,K,IND,HOU,0.00
Josh Scobee,K,JAX,BUF,0.00
Rob Bironas,K,TEN,ARI,0.00
Nick Folk,K,NYJ,CAR,0.00
Nick Novak,K,LAC,DEN,0.00
Dan Carpenter,K,BUF,JAX,0.00
Greg Zuerlein,K,LAR,NO,0.00
Mason Crosby,K,GB,DAL,0.00
Matt Prater,K,DEN,LAC,0.00
Robbie Gould,K,CHI,CLE,0.00
Ryan Succop,K,KC,OAK,0.00
Kai Forbath,K,WAS,ATL,0.00
Stephen Gostkowski,K,NE,MIA,0.00
Sebastian Janikowski,K,OAK,KC,0.00
Billy Cundiff,K,CLE,CHI,0.00
Caleb Sturgis,K,MIA,NE,0.00
David Akers,K,DET,BAL,0.00
Garrett Hartley,K,NO,LAR,0.00
Randy Bullock,K,HOU,IND,0.00
Rian Lindell,K,TB,SF,0.00
Mike Nugent,K,CIN,PIT,0.00
Josh Brown,K,NYG,SEA,0.00
Cleveland Browns,DST,CLE,CHI,19.00
Indianapolis Colts,DST,IND,HOU,17.00
Atlanta Falcons,DST,ATL,WAS,15.00
San Francisco 49ers,DST,SF,TB,15.00
Carolina Panthers,DST,CAR,NYJ,15.00
Arizona Cardinals,DST,ARI,TEN,14.00
Los Angeles Rams,DST,LAR,NO,13.00
Buffalo Bills,DST,BUF,JAX,12.00
Chicago Bears,DST,CHI,CLE,11.00
Pittsburgh Steelers,DST,PIT,CIN,10.00
Baltimore Ravens,DST,BAL,DET,8.00
Jacksonville Jaguars,DST,JAX,BUF,8.00
Washington Redskins,DST,WAS,ATL,7.00
New England Patriots,DST,NE,MIA,6.00
New York Giants,DST,NYG,SEA,6.00
Minnesota Vikings,DST,MIN,PHI,5.00
Miami Dolphins,DST,MIA,NE,4.00
Los Angeles Chargers,DST,LAC,DEN,4.00
Green Bay Packers,DST,GB,DAL,3.00
Houston Texans,DST,HOU,IND,3.00
Denver Broncos,DST,DEN,LAC,2.00
Detroit Lions,DST,DET,BAL,2.00
Cincinnati Bengals,DST,CIN,PIT,2.00
New York Jets,DST,NYJ,CAR,2.00
Tampa Bay Buccaneers,DST,TB,SF,2.00
Tennessee Titans,DST,TEN,ARI,1.00
Philadelphia Eagles,DST,PHI,MIN,1.00
Dallas Cowboys,DST,DAL,GB,0.00
New Orleans Saints,DST,NO,LAR,0.00
Oakland Raiders,DST,OAK,KC,0.00
