Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
21,Julius Thomas,TE,15,DEN,LAC,8,4,50,49,0,22,6,12,0,0,0,0,0,8.90,2013
22,Joseph Fauria,TE,15,DET,BAL,1,1,100,14,1,14,14,14,0,0,0,0,0,8.40,2013
23,Michael Hoomanawanui,TE,15,NE,MIA,3,1,33,13,1,13,4,13,0,0,0,0,0,8.30,2013
24,Clay Harbor,TE,15,JAX,BUF,4,3,75,52,0,28,13,17,0,0,0,0,0,8.20,2013
25,Chase Ford,TE,15,MIN,PHI,2,2,100,55,0,37,28,28,0,0,0,0,0,7.50,2013
26,Heath Miller,TE,15,PIT,CIN,4,4,100,35,0,13,9,9,0,0,0,0,0,7.50,2013
27,Brandon Myers,TE,15,NYG,SEA,3,3,100,37,0,20,12,12,0,0,0,0,0,6.70,2013
28,Jordan Cameron,TE,15,CLE,CHI,6,3,50,23,0,10,4,8,0,0,0,0,0,5.30,2013
29,Logan Paulsen,TE,15,WAS,ATL,7,3,43,21,0,11,3,7,0,0,0,0,0,5.10,2013
30,Michael Egnew,TE,15,MIA,NE,3,2,67,25,0,14,8,13,0,0,0,0,0,4.50,2013
31,Jimmy Graham,TE,15,NO,LAR,6,2,33,25,0,13,4,13,0,0,0,0,0,4.50,2013
32,Dennis Pitta,TE,15,BAL,DET,4,2,50,24,0,15,6,12,0,0,0,0,0,4.40,2013
33,Antonio Gates,TE,15,LAC,DEN,3,2,67,23,0,14,8,12,0,0,0,0,0,4.30,2013
34,Luke Willson,TE,15,SEA,NYG,2,2,100,23,0,15,12,12,0,0,0,0,0,4.30,2013
35,Brandon Pettigrew,TE,15,DET,BAL,2,2,100,23,0,18,12,12,0,0,0,0,0,4.30,2013
36,Jermaine Gresham,TE,15,CIN,PIT,5,3,60,23,0,14,5,8,0,0,0,1,1,4.30,2013
37,Ed Dickson,TE,15,BAL,DET,3,3,100,10,0,5,3,3,0,0,0,0,0,4.00,2013
38,Chris Gragg,TE,15,BUF,JAX,1,1,100,28,0,28,28,28,0,0,0,0,0,3.80,2013
39,Brent Celek,TE,15,PHI,MIN,1,1,100,25,0,25,25,25,0,0,0,0,0,3.50,2013
40,Bear Pascoe,TE,15,NYG,SEA,2,2,100,12,0,10,6,6,0,0,0,0,0,3.20,2013
41,Benjamin Watson,TE,15,NO,LAR,3,2,67,12,0,8,4,6,0,0,0,0,0,3.20,2013
42,MarQueis Gray,TE,15,CLE,CHI,0,0,0,0,0,0,0,0,2,30,0,0,0,3.00,2013
43,Gary Barnidge,TE,15,CLE,CHI,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2013
44,Gavin Escobar,TE,15,DAL,GB,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2013
45,Kellen Winslow,TE,15,NYJ,CAR,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2013
46,Jacob Tamme,TE,15,DEN,LAC,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2013
47,Jim Dray,TE,15,ARI,TEN,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2013
48,Garrett Celek,TE,15,SF,TB,1,1,100,8,0,8,8,8,0,0,0,1,0,1.80,2013
49,Zach Miller,TE,15,SEA,NYG,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2013
50,Jared Cook,TE,15,LAR,NO,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2013
