Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
23,Malcom Floyd,WR,12,LAC,BAL,5,4,80,65,1,21,13,16,0,0,0,0,0,16.50,2012
24,Jeremy Kerley,WR,12,NYJ,NE,10,7,70,86,0,36,9,12,0,0,0,1,0,15.60,2012
25,Jordy Nelson,WR,12,GB,NYG,4,2,50,71,1,61,18,36,0,0,0,0,0,15.10,2012
26,Vincent Jackson,WR,12,TB,ATL,7,5,71,96,0,31,14,19,0,0,0,0,0,14.60,2012
27,Santana Moss,WR,12,WAS,DAL,5,4,80,42,1,23,8,11,0,0,0,0,0,14.20,2012
28,Aldrick Robinson,WR,12,WAS,DAL,1,1,100,68,1,68,68,68,0,0,0,0,0,13.80,2012
29,Cole Beasley,WR,12,DAL,WAS,13,7,54,68,0,20,5,10,0,0,0,0,0,13.80,2012
30,Julian Edelman,WR,12,NE,NYJ,3,2,67,64,1,56,21,32,1,3,0,1,1,13.70,2012
31,Marques Colston,WR,12,NO,SF,5,4,80,36,1,13,7,9,0,0,0,0,0,13.60,2012
32,Tiquan Underwood,WR,12,TB,ATL,9,5,56,77,0,39,9,15,0,0,0,0,0,12.70,2012
33,Victor Cruz,WR,12,NYG,GB,6,3,50,36,1,17,6,12,0,0,0,0,0,12.60,2012
34,Danario Alexander,WR,12,LAC,BAL,8,5,63,74,0,26,9,15,0,0,0,0,0,12.40,2012
35,Mario Manningham,WR,12,SF,NO,5,5,100,69,0,40,14,14,0,0,0,0,0,11.90,2012
36,Jarius Wright,WR,12,MIN,CHI,10,7,70,49,0,12,5,7,0,0,0,0,0,11.90,2012
37,Kenny Britt,WR,12,TEN,JAX,5,3,60,25,1,12,5,8,0,0,0,0,0,11.50,2012
38,Emmanuel Sanders,WR,12,PIT,CLE,6,5,83,75,0,27,13,15,0,0,0,2,1,11.50,2012
39,Mike Thomas,WR,12,DET,HOU,6,2,33,17,1,12,3,9,1,14,0,0,0,11.10,2012
40,Dwayne Harris,WR,12,DAL,WAS,7,4,57,71,0,36,10,18,0,0,0,0,0,11.10,2012
41,Roddy White,WR,12,ATL,TB,7,5,71,57,0,29,8,11,0,0,0,0,0,10.70,2012
42,Rueben Randle,WR,12,NYG,GB,2,2,100,26,1,16,13,13,0,0,0,1,0,10.60,2012
43,Jeremy Maclin,WR,12,PHI,CAR,7,5,71,55,0,15,8,11,0,0,0,0,0,10.50,2012
44,Eric Decker,WR,12,DEN,KC,8,4,50,64,0,29,8,16,0,0,0,0,0,10.40,2012
45,Brandon Stokley,WR,12,DEN,KC,7,4,57,62,0,31,9,16,0,0,0,0,0,10.20,2012
46,Kendall Wright,WR,12,TEN,JAX,8,5,63,48,0,23,6,10,1,4,0,0,0,10.20,2012
47,Josh Gordon,WR,12,CLE,PIT,7,4,57,60,0,26,9,15,0,0,0,0,0,10.00,2012
48,Steve Smith,WR,12,CAR,PHI,7,4,57,60,0,31,9,15,0,0,0,0,0,10.00,2012
49,Jacoby Jones,WR,12,BAL,LAC,7,5,71,50,0,24,7,10,0,0,0,0,0,10.00,2012
50,Josh Morgan,WR,12,WAS,DAL,6,5,83,48,0,17,8,10,0,0,0,0,0,9.80,2012
