Player,Position,Team,Opponent,Points
Jordan Matthews,WR,PHI,WAS,10.50
Kamar Aiken,WR,BAL,NYG,10.40
John Brown,WR,ARI,NYJ,10.40
Chester Rogers,WR,IND,HOU,10.30
Michael Floyd,WR,ARI,NYJ,10.20
Justin Hunter,WR,BUF,SF,10.00
Brandon Marshall,WR,NYJ,ARI,10.00
DeSean Jackson,WR,WAS,PHI,9.50
Roger Lewis,WR,NYG,BAL,9.40
Eddie Royal,WR,CHI,JAX,9.40
Marvin Jones,WR,DET,LAR,9.30
CJ Fiedorowicz,TE,HOU,IND,20.50
Hunter Henry,TE,LAC,DEN,20.30
Levine Toilolo,TE,ATL,SEA,15.90
Greg Olsen,TE,CAR,NO,15.40
Jack Doyle,TE,IND,HOU,15.30
Jimmy Graham,TE,SEA,ATL,14.90
Lance Kendricks,TE,LAR,DET,14.40
Vernon Davis,TE,WAS,PHI,13.00
Ed Dickson,TE,CAR,NO,11.30
MarQueis Gray,TE,MIA,PIT,11.10
Josh Hill,TE,NO,CAR,10.30
Charles Clay,TE,BUF,SF,10.20
Martellus Bennett,TE,NE,CIN,9.80
Dennis Pitta,TE,BAL,NYG,9.60
Zach Miller,TE,CHI,JAX,9.60
Larry Donnell,TE,NYG,BAL,9.40
Gary Barnidge,TE,CLE,TEN,8.90
Anthony Fasano,TE,TEN,CLE,8.50
Jason Witten,TE,DAL,GB,8.20
Erik Swoope,TE,IND,HOU,6.20
Travis Kelce,TE,KC,OAK,6.20
John Phillips,TE,DEN,LAC,6.10
Ryan Griffin,TE,HOU,IND,6.10
Virgil Green,TE,DEN,LAC,5.10
Nick O'Leary,TE,BUF,SF,4.90
Julius Thomas,TE,JAX,CHI,4.80
Clive Walford,TE,OAK,KC,4.50
Phillip Supernaw,TE,TEN,CLE,4.50
Vance McDonald,TE,SF,BUF,4.50
Tyler Kroft,TE,CIN,NE,3.90
Jacob Tamme,TE,ATL,SEA,3.60
Antonio Gates,TE,LAC,DEN,3.60
Will Tye,TE,NYG,BAL,3.50
Richard Rodgers,TE,GB,DAL,3.50
Jesse James,TE,PIT,MIA,3.30
Zach Ertz,TE,PHI,WAS,3.20
Delanie Walker,TE,TEN,CLE,3.10
Mychal Rivera,TE,OAK,KC,2.60
Jermaine Gresham,TE,ARI,NYJ,2.40
Dion Sims,TE,MIA,PIT,2.20
Demetrius Harris,TE,KC,OAK,2.10
Xavier Grimble,TE,PIT,MIA,2.10
Luke Willson,TE,SEA,ATL,1.90
Dwayne Allen,TE,IND,HOU,1.90
Dominique Jones,TE,MIA,PIT,1.80
Darren Fells,TE,ARI,NYJ,1.80
Trey Burton,TE,PHI,WAS,1.70
CJ Uzomah,TE,CIN,NE,1.60
Jay Ajayi,RB,MIA,PIT,36.70
Lamar Miller,RB,HOU,IND,35.80
Terrance West,RB,BAL,NYG,28.30
Spencer Ware,RB,KC,OAK,27.30
James White,RB,NE,CIN,26.60
Christine Michael,RB,SEA,ATL,23.30
Matt Jones,RB,WAS,PHI,22.50
Ezekiel Elliott,RB,DAL,GB,22.40
Jonathan Stewart,RB,CAR,NO,20.50
Ty Montgomery,RB,GB,DAL,19.40
Le'Veon Bell,RB,PIT,MIA,18.80
Duke Johnson,RB,CLE,TEN,17.40
LeGarrette Blount,RB,NE,CIN,15.00
Frank Gore,RB,IND,HOU,14.80
Todd Gurley,RB,LAR,DET,13.70
Giovani Bernard,RB,CIN,NE,13.40
Jamaal Charles,RB,KC,OAK,12.70
DeMarco Murray,RB,TEN,CLE,12.50
Mike Gillislee,RB,BUF,SF,12.00
Jordan Howard,RB,CHI,JAX,12.00
Chris Ivory,RB,JAX,CHI,11.50
CJ Anderson,RB,DEN,LAC,11.10
Damien Williams,RB,MIA,PIT,9.70
Zach Zenner,RB,DET,LAR,9.70
Chris Thompson,RB,WAS,PHI,9.60
Melvin Gordon,RB,LAC,DEN,9.40
Wendell Smallwood,RB,PHI,WAS,9.00
Eddie Lacy,RB,GB,DAL,8.10
Alex Collins,RB,SEA,ATL,8.10
Mark Ingram,RB,NO,CAR,8.00
Devonta Freeman,RB,ATL,SEA,8.00
Rashad Jennings,RB,NYG,BAL,7.50
Devontae Booker,RB,DEN,LAC,7.30
Travaris Cadet,RB,NO,CAR,7.00
CJ Spiller,RB,SEA,ATL,6.50
Kyle Juszczyk,FB,BAL,NYG,6.50
Robert Turbin,RB,IND,HOU,6.40
Ryan Mathews,RB,PHI,WAS,6.00
Rob Kelley,RB,WAS,PHI,5.90
Isaiah Crowell,RB,CLE,TEN,5.60
Carlos Hyde,RB,SF,BUF,5.20
Bilal Powell,RB,NYJ,ARI,5.20
Jeremy Hill,RB,CIN,NE,5.10
Ka'Deem Carey,RB,CHI,JAX,5.00
Deandre Washington,RB,OAK,KC,4.90
Bobby Rainey,RB,NYG,BAL,4.90
Derrick Henry,RB,TEN,CLE,4.70
Paul Perkins,RB,NYG,BAL,4.60
Dan Bailey,K,DAL,GB,0.00
Andrew Franks,K,MIA,PIT,0.00
Justin Tucker,K,BAL,NYG,0.00
Dustin Hopkins,K,WAS,PHI,0.00
Adam Vinatieri,K,IND,HOU,0.00
Mason Crosby,K,GB,DAL,0.00
Connor Barth,K,CHI,JAX,0.00
Phil Dawson,K,SF,BUF,0.00
Stephen Gostkowski,K,NE,CIN,0.00
Dan Carpenter,K,BUF,SF,0.00
Josh Brown,K,NYG,BAL,0.00
Cairo Santos,K,KC,OAK,0.00
Steven Hauschka,K,SEA,ATL,0.00
Nick Novak,K,HOU,IND,0.00
Caleb Sturgis,K,PHI,WAS,0.00
Cody Parkey,K,CLE,TEN,0.00
Brandon McManus,K,DEN,LAC,0.00
Matt Prater,K,DET,LAR,0.00
Graham Gano,K,CAR,NO,0.00
Matt Bryant,K,ATL,SEA,0.00
Jason Myers,K,JAX,CHI,0.00
Mike Nugent,K,CIN,NE,0.00
Greg Zuerlein,K,LAR,DET,0.00
Sebastian Janikowski,K,OAK,KC,0.00
Ryan Succop,K,TEN,CLE,0.00
Chandler Catanzaro,K,ARI,NYJ,0.00
Nick Folk,K,NYJ,ARI,0.00
Chris Boswell,K,PIT,MIA,0.00
Los Angeles Chargers,DST,LAC,DEN,12.00
Dallas Cowboys,DST,DAL,GB,10.00
Kansas City Chiefs,DST,KC,OAK,10.00
Seattle Seahawks,DST,SEA,ATL,8.00
Miami Dolphins,DST,MIA,PIT,7.00
Denver Broncos,DST,DEN,LAC,7.00
Chicago Bears,DST,CHI,JAX,7.00
Baltimore Ravens,DST,BAL,NYG,7.00
Washington Redskins,DST,WAS,PHI,6.00
Buffalo Bills,DST,BUF,SF,6.00
Tennessee Titans,DST,TEN,CLE,6.00
New England Patriots,DST,NE,CIN,5.00
Green Bay Packers,DST,GB,DAL,5.00
Houston Texans,DST,HOU,IND,5.00
Cleveland Browns,DST,CLE,TEN,3.00
San Francisco 49ers,DST,SF,BUF,3.00
Indianapolis Colts,DST,IND,HOU,3.00
New York Giants,DST,NYG,BAL,2.00
Detroit Lions,DST,DET,LAR,2.00
Jacksonville Jaguars,DST,JAX,CHI,2.00
New Orleans Saints,DST,NO,CAR,2.00
Cincinnati Bengals,DST,CIN,NE,2.00
Oakland Raiders,DST,OAK,KC,1.00
Atlanta Falcons,DST,ATL,SEA,1.00
Pittsburgh Steelers,DST,PIT,MIA,1.00
Los Angeles Rams,DST,LAR,DET,0.00
Carolina Panthers,DST,CAR,NO,-1.00
New York Jets,DST,NYJ,ARI,-1.00
