Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
23,Brandon Pettigrew,TE,10,DET,GB,4,1,25,2,1,2,1,2,0,0,0,0,0,7.20,2015
24,Scott Chandler,TE,10,NE,NYG,3,1,33,1,1,1,0,1,0,0,0,0,0,7.10,2015
25,Jimmy Graham,TE,10,SEA,ARI,8,3,38,41,0,30,5,14,0,0,0,0,0,7.10,2015
26,Eric Ebron,TE,10,DET,GB,8,4,50,28,0,13,4,7,0,0,0,0,0,6.80,2015
27,Ryan Griffin,TE,10,HOU,CIN,6,3,50,36,0,15,6,12,0,0,0,0,0,6.60,2015
28,Nick Boyle,TE,10,BAL,JAX,3,3,100,35,0,25,12,12,0,0,0,0,0,6.50,2015
29,Brandon Myers,TE,10,TB,DAL,4,3,75,35,0,17,9,12,0,0,0,0,0,6.50,2015
30,Tyler Eifert,TE,10,CIN,HOU,7,3,43,26,0,14,4,9,0,0,0,0,0,5.60,2015
31,Jared Cook,TE,10,LAR,CHI,3,2,67,35,0,29,12,18,0,0,0,0,0,5.50,2015
32,Darren Fells,TE,10,ARI,SEA,4,3,75,21,0,9,5,7,0,0,0,0,0,5.10,2015
33,CJ Fiedorowicz,TE,10,HOU,CIN,2,2,100,30,0,25,15,15,0,0,0,0,0,5.00,2015
34,Benjamin Watson,TE,10,NO,WAS,5,3,60,19,0,8,4,6,0,0,0,0,0,4.90,2015
35,Martellus Bennett,TE,10,CHI,LAR,3,3,100,18,0,8,6,6,0,0,0,0,0,4.80,2015
36,Julius Thomas,TE,10,JAX,BAL,5,2,40,23,0,12,5,12,0,0,0,0,0,4.30,2015
37,Vernon Davis,TE,10,DEN,KC,4,2,50,19,0,11,5,10,0,0,0,0,0,3.90,2015
38,Gavin Escobar,TE,10,DAL,TB,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2015
39,Anthony Fasano,TE,10,TEN,CAR,4,1,25,19,0,19,5,19,0,0,0,0,0,2.90,2015
40,MyCole Pruitt,TE,10,MIN,OAK,2,2,100,7,0,4,4,4,0,0,0,0,0,2.70,2015
41,Jerome Cunningham,TE,10,NYG,NE,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60,2015
42,Derek Carrier,TE,10,WAS,NO,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2015
43,Owen Daniels,TE,10,DEN,KC,5,1,20,14,0,14,3,14,0,0,0,0,0,2.40,2015
44,Marcedes Lewis,TE,10,JAX,BAL,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2015
45,Dion Sims,TE,10,MIA,PHI,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
46,Virgil Green,TE,10,DEN,KC,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
47,Kyle Rudolph,TE,10,MIN,OAK,4,1,25,7,0,7,2,7,0,0,0,0,0,1.70,2015
48,Ryan Hewitt,TE,10,CIN,HOU,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
49,Cameron Brate,TE,10,TB,DAL,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2015
50,Brian Parker,TE,10,KC,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
