Player,Position,Team,Opponent,Points
Stephen Gostkowski,K,NE,NYG,0.00
Chris Boswell,K,PIT,CLE,0.00
Dan Carpenter,K,BUF,NYJ,0.00
Graham Gano,K,CAR,TEN,0.00
Andrew Franks,K,MIA,PHI,0.00
Matt Prater,K,DET,GB,0.00
Dan Bailey,K,DAL,TB,0.00
Steven Hauschka,K,SEA,ARI,0.00
Greg Zuerlein,K,LAR,CHI,0.00
Connor Barth,K,TB,DAL,0.00
Mike Nugent,K,CIN,HOU,0.00
Randy Bullock,K,NYJ,BUF,0.00
Caleb Sturgis,K,PHI,MIA,0.00
Ryan Succop,K,TEN,CAR,0.00
Mason Crosby,K,GB,DET,0.00
Nick Novak,K,HOU,CIN,0.00
Travis Coons,K,CLE,PIT,0.00
Kai Forbath,K,NO,WAS,0.00
Justin Tucker,K,BAL,JAX,0.00
Sebastian Janikowski,K,OAK,MIN,0.00
Brandon McManus,K,DEN,KC,0.00
Jordan Gay,K,BUF,NYJ,0.00
Buffalo Bills,DST,BUF,NYJ,16.00
Washington Redskins,DST,WAS,NO,15.00
Minnesota Vikings,DST,MIN,OAK,15.00
Houston Texans,DST,HOU,CIN,15.00
Dallas Cowboys,DST,DAL,TB,14.00
Tampa Bay Buccaneers,DST,TB,DAL,12.00
New England Patriots,DST,NE,NYG,11.00
Seattle Seahawks,DST,SEA,ARI,11.00
Philadelphia Eagles,DST,PHI,MIA,11.00
Jacksonville Jaguars,DST,JAX,BAL,10.00
Carolina Panthers,DST,CAR,TEN,9.00
Cincinnati Bengals,DST,CIN,HOU,9.00
Chicago Bears,DST,CHI,LAR,9.00
Miami Dolphins,DST,MIA,PHI,9.00
New York Giants,DST,NYG,NE,7.00
Baltimore Ravens,DST,BAL,JAX,7.00
Detroit Lions,DST,DET,GB,6.00
Arizona Cardinals,DST,ARI,SEA,6.00
Green Bay Packers,DST,GB,DET,5.00
New York Jets,DST,NYJ,BUF,5.00
Tennessee Titans,DST,TEN,CAR,5.00
Oakland Raiders,DST,OAK,MIN,5.00
Cleveland Browns,DST,CLE,PIT,4.00
Los Angeles Rams,DST,LAR,CHI,2.00
Denver Broncos,DST,DEN,KC,1.00
New Orleans Saints,DST,NO,WAS,-1.00
