Player,Position,Team,Opponent,Points
Greg Olsen,TE,CAR,OAK,11.30
Dennis Pitta,TE,BAL,NYG,9.60
Jacob Tamme,TE,DEN,CLE,8.90
Dorin Dickerson,TE,BUF,MIA,8.40
Tony Scheffler,TE,DET,ATL,8.10
Benjamin Watson,TE,CLE,DEN,7.70
Anthony McCoy,TE,SEA,SF,7.60
Heath Miller,TE,PIT,CIN,7.50
Will Heller,TE,DET,ATL,7.40
David Thomas,TE,NO,DAL,7.30
Dallas Clark,TE,TB,LAR,7.30
Michael Palmer,TE,ATL,DET,7.10
Brent Celek,TE,PHI,WAS,6.90
Jermaine Gresham,TE,CIN,PIT,6.80
Marcedes Lewis,TE,JAX,NE,6.70
Martellus Bennett,TE,NYG,BAL,6.70
Michael Hoomanawanui,TE,NE,JAX,6.60
Garrett Celek,TE,SF,SEA,6.10
Owen Daniels,TE,HOU,MIN,5.70
Joel Dreessen,TE,DEN,CLE,5.20
DJ Williams,TE,GB,TEN,5.00
Dwayne Allen,TE,IND,KC,4.80
Brandon Myers,TE,OAK,CAR,4.00
Kellen Davis,TE,CHI,ARI,3.90
Vernon Davis,TE,SF,SEA,3.70
Luke Stocker,TE,TB,LAR,3.60
Scott Chandler,TE,BUF,MIA,3.50
Zach Miller,TE,SEA,SF,3.50
Garrett Graham,TE,HOU,MIN,3.40
Anthony Fasano,TE,MIA,BUF,3.20
Niles Paul,TE,WAS,PHI,3.10
Hayden Smith,TE,NYJ,LAC,2.60
Aaron Hernandez,TE,NE,JAX,2.30
Ryan Taylor,TE,GB,TEN,2.10
Tony Gonzalez,TE,ATL,DET,1.90
Ed Dickson,TE,BAL,NYG,1.90
Daniel Fells,TE,NE,JAX,1.80
James Hanna,TE,DAL,NO,1.80
Chris Cooley,TE,WAS,PHI,1.80
Taylor Thompson,TE,TEN,GB,1.80
Craig Stevens,TE,TEN,GB,1.70
James Casey,TE,HOU,MIN,1.60
Logan Paulsen,TE,WAS,PHI,1.60
Ray Rice,RB,BAL,NYG,30.80
Marshawn Lynch,RB,SEA,SF,30.00
Darren Sproles,RB,NO,DAL,25.20
Ryan Grant,RB,GB,TEN,24.40
CJ Spiller,RB,BUF,MIA,24.30
Shonn Greene,RB,NYJ,LAC,22.00
LeSean McCoy,RB,PHI,WAS,21.20
Pierre Thomas,RB,NO,DAL,20.70
Doug Martin,RB,TB,LAR,18.90
Alfred Morris,RB,WAS,PHI,17.80
Knowshon Moreno,RB,DEN,CLE,17.70
Joique Bell,RB,DET,ATL,17.30
Matt Forte,RB,CHI,ARI,16.50
Montell Owens,FB,JAX,NE,15.90
Bernard Pierce,RB,BAL,NYG,15.30
Steven Jackson,RB,LAR,TB,14.70
Mikel Leshoure,RB,DET,ATL,14.60
Peyton Hillis,RB,KC,IND,13.10
Mark Ingram,RB,NO,DAL,13.00
Danny Woodhead,RB,NE,JAX,12.50
DeMarco Murray,RB,DAL,NO,12.10
Toby Gerhart,RB,MIN,HOU,10.60
Adrian Peterson,RB,MIN,HOU,10.00
Trent Richardson,RB,CLE,DEN,9.80
Michael Turner,RB,ATL,DET,9.70
DuJuan Harris,RB,GB,TEN,8.90
Stevan Ridley,RB,NE,JAX,8.40
Robert Turbin,RB,SEA,SF,7.80
Darren McFadden,RB,OAK,CAR,7.80
David Wilson,RB,NYG,BAL,7.70
Dion Lewis,RB,PHI,WAS,7.70
Bilal Powell,RB,NYJ,LAC,7.40
Lamar Miller,RB,MIA,BUF,7.30
Dexter McCluster,RB,KC,IND,7.00
Vick Ballard,RB,IND,KC,6.90
DeAngelo Williams,RB,CAR,OAK,6.80
Jacob Hester,RB,DEN,CLE,6.60
Jackie Battle,FB,LAC,NYJ,6.40
Chris Johnson,RB,TEN,GB,6.10
Ronnie Brown,RB,LAC,NYJ,5.90
William Powell,RB,ARI,CHI,5.80
Marcel Reece,FB,OAK,CAR,5.80
Ahmad Bradshaw,RB,NYG,BAL,5.70
Rashard Mendenhall,RB,PIT,CIN,5.00
LaMichael James,RB,SF,SEA,4.90
Isaac Redman,RB,PIT,CIN,4.60
Mewelde Moore,RB,IND,KC,4.20
Jonathan Dwyer,RB,PIT,CIN,3.90
Mason Crosby,K,GB,TEN,0.00
Stephen Gostkowski,K,NE,JAX,0.00
Nick Novak,K,LAC,NYJ,0.00
Josh Scobee,K,JAX,NE,0.00
Matt Prater,K,DEN,CLE,0.00
Garrett Hartley,K,NO,DAL,0.00
Jason Hanson,K,DET,ATL,0.00
David Akers,K,SF,SEA,0.00
Kai Forbath,K,WAS,PHI,0.00
Phil Dawson,K,CLE,DEN,0.00
Alex Henery,K,PHI,WAS,0.00
Shayne Graham,K,HOU,MIN,0.00
Adam Vinatieri,K,IND,KC,0.00
Connor Barth,K,TB,LAR,0.00
Graham Gano,K,CAR,OAK,0.00
Josh Brown,K,CIN,PIT,0.00
Matt Bryant,K,ATL,DET,0.00
Dan Bailey,K,DAL,NO,0.00
Ryan Succop,K,KC,IND,0.00
Jay Feely,K,ARI,CHI,0.00
Sebastian Janikowski,K,OAK,CAR,0.00
Nate Kaeding,K,MIA,BUF,0.00
Steven Hauschka,K,SEA,SF,0.00
Nick Folk,K,NYJ,LAC,0.00
Shaun Suisham,K,PIT,CIN,0.00
Greg Zuerlein,K,LAR,TB,0.00
Olindo Mare,K,CHI,ARI,0.00
Rian Lindell,K,BUF,MIA,0.00
Lawrence Tynes,K,NYG,BAL,0.00
Rob Bironas,K,TEN,GB,0.00
Los Angeles Chargers,DST,LAC,NYJ,22.00
Cincinnati Bengals,DST,CIN,PIT,20.00
Indianapolis Colts,DST,IND,KC,17.00
Seattle Seahawks,DST,SEA,SF,17.00
Pittsburgh Steelers,DST,PIT,CIN,16.00
Minnesota Vikings,DST,MIN,HOU,15.00
Green Bay Packers,DST,GB,TEN,15.00
Miami Dolphins,DST,MIA,BUF,14.00
Denver Broncos,DST,DEN,CLE,12.00
Arizona Cardinals,DST,ARI,CHI,12.00
Carolina Panthers,DST,CAR,OAK,10.00
Washington Redskins,DST,WAS,PHI,10.00
New England Patriots,DST,NE,JAX,8.00
Jacksonville Jaguars,DST,JAX,NE,7.00
Oakland Raiders,DST,OAK,CAR,7.00
Atlanta Falcons,DST,ATL,DET,7.00
Tampa Bay Buccaneers,DST,TB,LAR,4.00
New York Jets,DST,NYJ,LAC,4.00
Baltimore Ravens,DST,BAL,NYG,4.00
Kansas City Chiefs,DST,KC,IND,4.00
Buffalo Bills,DST,BUF,MIA,4.00
New Orleans Saints,DST,NO,DAL,3.00
Houston Texans,DST,HOU,MIN,3.00
Philadelphia Eagles,DST,PHI,WAS,3.00
Detroit Lions,DST,DET,ATL,2.00
Cleveland Browns,DST,CLE,DEN,1.00
New York Giants,DST,NYG,BAL,-1.00
Dallas Cowboys,DST,DAL,NO,-1.00
San Francisco 49ers,DST,SF,SEA,-1.00
Tennessee Titans,DST,TEN,GB,-3.00
