Player,Position,Team,Opponent,Points
Armon Binns,WR,CIN,WAS,15.30
Andre Johnson,WR,HOU,DEN,15.20
Dwayne Bowe,WR,KC,NO,14.90
Cecil Shorts,WR,JAX,IND,14.60
Davone Bess,WR,MIA,NYJ,13.60
Steve Smith,WR,CAR,NYG,12.60
Travis Benjamin,WR,CLE,BUF,12.40
Damaris Johnson,WR,PHI,ARI,12.40
Julian Edelman,WR,NE,BAL,12.30
Dez Bryant,WR,DAL,TB,12.20
Brandon Marshall,WR,CHI,LAR,12.10
Jacoby Jones,WR,BAL,NE,11.60
Danny Amendola,WR,LAR,CHI,11.60
Kenny Britt,WR,TEN,DET,11.50
TJ Graham,WR,BUF,CLE,11.40
Kevin Ogletree,WR,DAL,TB,10.70
Mario Manningham,WR,SF,MIN,10.60
James Jones,WR,GB,SEA,10.50
Roddy White,WR,ATL,LAC,10.50
Victor Cruz,WR,NYG,CAR,10.20
Kendall Wright,WR,TEN,DET,10.10
Michael Crabtree,WR,SF,MIN,10.00
Leonard Hankerson,WR,WAS,CIN,9.60
Kyle Rudolph,TE,MIN,SF,20.60
Martellus Bennett,TE,NYG,CAR,19.30
Jared Cook,TE,TEN,DET,17.70
Jermaine Gresham,TE,CIN,WAS,17.40
Greg Olsen,TE,CAR,NYG,16.80
Vernon Davis,TE,SF,MIN,16.30
Dennis Pitta,TE,BAL,NE,16.00
Fred Davis,TE,WAS,CIN,16.00
Brandon Pettigrew,TE,DET,TEN,13.10
Joel Dreessen,TE,DEN,HOU,11.60
Owen Daniels,TE,HOU,DEN,11.60
Jimmy Graham,TE,NO,KC,11.60
Craig Stevens,TE,TEN,DET,11.30
Jermichael Finley,TE,GB,SEA,10.00
Anthony Fasano,TE,MIA,NYJ,9.70
Brandon Myers,TE,OAK,PIT,9.50
Jordan Cameron,TE,CLE,BUF,9.50
Dwayne Allen,TE,IND,JAX,8.50
Richard Gordon,TE,OAK,PIT,7.10
Luke Stocker,TE,TB,DAL,7.10
Jacob Tamme,TE,DEN,HOU,6.10
Garrett Graham,TE,HOU,DEN,5.90
Brent Celek,TE,PHI,ARI,5.60
Benjamin Watson,TE,CLE,BUF,5.50
Antonio Gates,TE,LAC,ATL,5.20
Lance Kendricks,TE,LAR,CHI,4.80
Jeff Cumberland,TE,NYJ,MIA,4.50
Scott Chandler,TE,BUF,CLE,4.20
Rob Gronkowski,TE,NE,BAL,4.10
James Casey,TE,HOU,DEN,4.10
Kellen Davis,TE,CHI,LAR,4.00
Rob Housler,TE,ARI,PHI,3.80
Orson Charles,TE,CIN,WAS,3.50
Zach Miller,TE,SEA,GB,3.20
Tony Moeaki,TE,KC,NO,3.20
Konrad Reuland,TE,NYJ,MIA,3.20
Jason Witten,TE,DAL,TB,2.80
Jeff King,TE,ARI,PHI,2.50
Ed Dickson,TE,BAL,NE,2.50
David Ausberry,TE,OAK,PIT,2.30
Matthew Mulligan,TE,LAR,CHI,2.20
Kellen Winslow,TE,NE,BAL,2.20
DJ Williams,TE,GB,SEA,2.10
Steve Maneri,TE,KC,NO,2.00
Anthony McCoy,TE,SEA,GB,1.90
Marcedes Lewis,TE,JAX,IND,1.80
Kyle Adams,TE,CHI,LAR,1.70
Randy McMichael,TE,LAC,ATL,1.50
Maurice Jones-Drew,RB,JAX,IND,30.30
Ray Rice,RB,BAL,NE,29.00
Mikel Leshoure,RB,DET,TEN,26.40
Darren McFadden,RB,OAK,PIT,22.50
Arian Foster,RB,HOU,DEN,20.80
Jacquizz Rodgers,RB,ATL,LAC,17.70
Trent Richardson,RB,CLE,BUF,17.10
Cedric Benson,RB,GB,SEA,16.40
Michael Turner,RB,ATL,LAC,16.10
Michael Bush,RB,CHI,LAR,15.30
DeMarco Murray,RB,DAL,TB,14.50
Daniel Thomas,RB,MIA,NYJ,14.00
Alfred Morris,RB,WAS,CIN,13.80
CJ Spiller,RB,BUF,CLE,13.80
Adrian Peterson,RB,MIN,SF,12.70
Tashard Choice,RB,BUF,CLE,11.90
Ryan Mathews,RB,LAC,ATL,11.60
Danny Woodhead,RB,NE,BAL,11.30
Donald Brown,RB,IND,JAX,11.10
Marshawn Lynch,RB,SEA,GB,10.90
LeSean McCoy,RB,PHI,ARI,10.80
Joique Bell,RB,DET,TEN,10.70
Pierre Thomas,RB,NO,KC,10.60
Ryan Williams,RB,ARI,PHI,10.50
Doug Martin,RB,TB,DAL,9.40
DeAngelo Williams,RB,CAR,NYG,9.30
Mike Tolbert,FB,CAR,NYG,9.10
Bilal Powell,RB,NYJ,MIA,8.90
BenJarvus Green-Ellis,RB,CIN,WAS,8.80
Isaac Redman,RB,PIT,OAK,8.10
Shaun Draughn,RB,KC,NO,7.80
Jed Collins,FB,NO,KC,7.60
Jorvorskie Lane,FB,MIA,NYJ,7.50
Mewelde Moore,RB,IND,JAX,7.40
Reggie Bush,RB,MIA,NYJ,7.20
Frank Gore,RB,SF,MIN,7.20
Shonn Greene,RB,NYJ,MIA,6.90
Marcel Reece,FB,OAK,PIT,6.70
Brandon Bolden,RB,NE,BAL,6.40
Darren Sproles,RB,NO,KC,6.20
Darius Reynaud,RB,TEN,DET,6.00
John Kuhn,FB,GB,SEA,5.70
Jackie Battle,FB,LAC,ATL,5.50
Steven Jackson,RB,LAR,CHI,5.40
Evan Royster,RB,WAS,CIN,5.40
Dexter McCluster,RB,KC,NO,5.30
Willis McGahee,RB,DEN,HOU,5.20
Baron Batch,RB,PIT,OAK,5.20
Jason Hanson,K,DET,TEN,0.00
Rob Bironas,K,TEN,DET,0.00
Robbie Gould,K,CHI,LAR,0.00
Matt Prater,K,DEN,HOU,0.00
Stephen Gostkowski,K,NE,BAL,0.00
Nick Folk,K,NYJ,MIA,0.00
Sebastian Janikowski,K,OAK,PIT,0.00
Dan Bailey,K,DAL,TB,0.00
Josh Scobee,K,JAX,IND,0.00
Jay Feely,K,ARI,PHI,0.00
Mike Nugent,K,CIN,WAS,0.00
Dan Carpenter,K,MIA,NYJ,0.00
Greg Zuerlein,K,LAR,CHI,0.00
Blair Walsh,K,MIN,SF,0.00
Justin Tucker,K,BAL,NE,0.00
Shayne Graham,K,HOU,DEN,0.00
David Akers,K,SF,MIN,0.00
Billy Cundiff,K,WAS,CIN,0.00
Shaun Suisham,K,PIT,OAK,0.00
Garrett Hartley,K,NO,KC,0.00
Mason Crosby,K,GB,SEA,0.00
Rian Lindell,K,BUF,CLE,0.00
Alex Henery,K,PHI,ARI,0.00
Adam Vinatieri,K,IND,JAX,0.00
DJ Smith,K,GB,SEA,0.00
Connor Barth,K,TB,DAL,0.00
Nate Kaeding,K,LAC,ATL,0.00
Matt Bryant,K,ATL,LAC,0.00
Steven Hauschka,K,SEA,GB,0.00
Phil Dawson,K,CLE,BUF,0.00
Justin Medlock,K,CAR,NYG,0.00
John Potter,K,BUF,CLE,0.00
Tennessee Titans,DST,TEN,DET,17.00
Atlanta Falcons,DST,ATL,LAC,16.00
New York Giants,DST,NYG,CAR,16.00
Minnesota Vikings,DST,MIN,SF,15.00
Seattle Seahawks,DST,SEA,GB,12.00
New York Jets,DST,NYJ,MIA,11.00
Tampa Bay Buccaneers,DST,TB,DAL,11.00
Dallas Cowboys,DST,DAL,TB,10.00
New Orleans Saints,DST,NO,KC,9.00
Buffalo Bills,DST,BUF,CLE,9.00
Kansas City Chiefs,DST,KC,NO,8.00
Washington Redskins,DST,WAS,CIN,8.00
Cincinnati Bengals,DST,CIN,WAS,7.00
Miami Dolphins,DST,MIA,NYJ,7.00
Denver Broncos,DST,DEN,HOU,6.00
Houston Texans,DST,HOU,DEN,5.00
Los Angeles Rams,DST,LAR,CHI,5.00
Los Angeles Chargers,DST,LAC,ATL,4.00
Oakland Raiders,DST,OAK,PIT,4.00
San Francisco 49ers,DST,SF,MIN,4.00
Jacksonville Jaguars,DST,JAX,IND,3.00
Cleveland Browns,DST,CLE,BUF,3.00
Philadelphia Eagles,DST,PHI,ARI,3.00
Pittsburgh Steelers,DST,PIT,OAK,2.00
Green Bay Packers,DST,GB,SEA,2.00
Indianapolis Colts,DST,IND,JAX,1.00
New England Patriots,DST,NE,BAL,1.00
Baltimore Ravens,DST,BAL,NE,1.00
Detroit Lions,DST,DET,TEN,0.00
Carolina Panthers,DST,CAR,NYG,-2.00
