Player,Position,Team,Opponent,Points
Matt Forte,RB,CHI,GB,11.10
Benjamin Cunningham,RB,LAR,ARI,10.80
Bishop Sankey,RB,TEN,BAL,10.40
Isaiah Crowell,RB,CLE,CIN,10.10
Joique Bell,RB,DET,MIA,10.10
Carlos Hyde,RB,SF,NO,9.60
Bobby Rainey,RB,TB,ATL,9.60
Leon Washington,RB,TEN,BAL,9.50
Damien Williams,RB,MIA,DET,9.10
Fred Jackson,RB,BUF,KC,8.90
LeSean McCoy,RB,PHI,CAR,8.70
Theo Riddick,RB,DET,MIA,8.50
Darren McFadden,RB,OAK,DEN,7.60
Christine Michael,RB,SEA,NYG,7.10
DeAngelo Williams,RB,CAR,PHI,6.80
Jordan Todman,RB,JAX,DAL,6.30
Anthony Dixon,RB,BUF,KC,6.20
Jeremy Hill,RB,CIN,CLE,6.10
Travaris Cadet,RB,NO,SF,5.70
Fozzy Whittaker,RB,CAR,PHI,5.60
Kyle Juszczyk,FB,BAL,TEN,5.60
DuJuan Harris,RB,GB,CHI,5.20
Chris Ivory,RB,NYJ,PIT,5.10
Jed Collins,FB,DET,MIA,5.00
Charles Sims,RB,TB,ATL,5.00
Chris Johnson,RB,NYJ,PIT,4.50
Ronnie Hillman,RB,DEN,OAK,4.20
Reggie Bush,RB,DET,MIA,3.50
Rex Burkhead,RB,CIN,CLE,3.50
Michael Cox,RB,NYG,SEA,3.50
Brandon McManus,K,DEN,OAK,0.00
Caleb Sturgis,K,MIA,DET,0.00
Phil Dawson,K,SF,NO,0.00
Dan Bailey,K,DAL,JAX,0.00
Cody Parkey,K,PHI,CAR,0.00
Shaun Suisham,K,PIT,NYJ,0.00
Nick Folk,K,NYJ,PIT,0.00
Steven Hauschka,K,SEA,NYG,0.00
Matt Prater,K,DET,MIA,0.00
Chandler Catanzaro,K,ARI,LAR,0.00
Dan Carpenter,K,BUF,KC,0.00
Patrick Murray,K,TB,ATL,0.00
Billy Cundiff,K,CLE,CIN,0.00
Shayne Graham,K,NO,SF,0.00
Cairo Santos,K,KC,BUF,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Josh Brown,K,NYG,SEA,0.00
Justin Tucker,K,BAL,TEN,0.00
Graham Gano,K,CAR,PHI,0.00
Mike Nugent,K,CIN,CLE,0.00
Robbie Gould,K,CHI,GB,0.00
Greg Zuerlein,K,LAR,ARI,0.00
Josh Scobee,K,JAX,DAL,0.00
Ryan Succop,K,TEN,BAL,0.00
Jordan Gay,K,BUF,KC,0.00
Green Bay Packers,DST,GB,CHI,17.00
Cleveland Browns,DST,CLE,CIN,17.00
New York Jets,DST,NYJ,PIT,14.00
Baltimore Ravens,DST,BAL,TEN,13.00
Atlanta Falcons,DST,ATL,TB,11.00
Dallas Cowboys,DST,DAL,JAX,11.00
Buffalo Bills,DST,BUF,KC,9.00
Kansas City Chiefs,DST,KC,BUF,9.00
San Francisco 49ers,DST,SF,NO,8.00
Detroit Lions,DST,DET,MIA,8.00
Miami Dolphins,DST,MIA,DET,8.00
Seattle Seahawks,DST,SEA,NYG,7.00
Denver Broncos,DST,DEN,OAK,7.00
New Orleans Saints,DST,NO,SF,6.00
Los Angeles Rams,DST,LAR,ARI,6.00
Pittsburgh Steelers,DST,PIT,NYJ,5.00
Jacksonville Jaguars,DST,JAX,DAL,4.00
New York Giants,DST,NYG,SEA,4.00
Chicago Bears,DST,CHI,GB,4.00
Cincinnati Bengals,DST,CIN,CLE,2.00
Tennessee Titans,DST,TEN,BAL,1.00
Tampa Bay Buccaneers,DST,TB,ATL,1.00
Oakland Raiders,DST,OAK,DEN,0.00
Carolina Panthers,DST,CAR,PHI,-3.00
