,Player,Position,Team,Opponent,Points,PlayerID
173,Matt Forte,RB,CHI,GB,6.3,00-0026184
174,Frank Gore,RB,IND,TB,5.7,00-0023500
175,Antonio Andrews,RB,TEN,OAK,5.6,00-0030789
176,Ahmad Bradshaw,RB,IND,TB,5.6,00-0025637
177,Bilal Powell,RB,NYJ,MIA,5.5,00-0028064
178,Matt Asiata,RB,MIN,ATL,5.0,00-0028198
179,Rashad Jennings,RB,NYG,WAS,4.8,00-0027155
180,Jonathan Grimes,RB,HOU,NO,4.3,00-0029510
181,Lamar Miller,RB,MIA,NYJ,4.3,00-0029615
182,Denard Robinson,RB,JAX,LAC,4.2,00-0030547
183,Adam Vinatieri,K,IND,TB,0.0,00-0016919
184,Cairo Santos,K,KC,BUF,0.0,00-0031203
185,Chris Boswell,K,PIT,SEA,0.0,00-0031136
186,Matt Prater,K,DET,PHI,0.0,00-0023853
187,Justin Tucker,K,BAL,CLE,0.0,00-0029597
188,Phil Dawson,K,SF,ARI,0.0,00-0004091
189,Travis Coons,K,CLE,BAL,0.0,00-0031112
190,Mason Crosby,K,GB,CHI,0.0,00-0025580
191,Dustin Hopkins,K,WAS,NYG,0.0,00-0030098
192,Blair Walsh,K,MIN,ATL,0.0,00-0029576
193,Kai Forbath,K,NO,HOU,0.0,00-0028787
194,Randy Bullock,K,NYJ,MIA,0.0,00-0029421
195,Josh Lambo,K,LAC,JAX,0.0,00-0032087
196,Chandler Catanzaro,K,ARI,SF,0.0,00-0030896
197,Mike Nugent,K,CIN,LAR,0.0,00-0023482
198,Sebastian Janikowski,K,OAK,TEN,0.0,00-0019646
199,Brandon McManus,K,DEN,NE,0.0,00-0029822
200,Dan Bailey,K,DAL,CAR,0.0,00-0028660
201,Stephen Gostkowski,K,NE,DEN,0.0,00-0024333
202,Nick Novak,K,HOU,NO,0.0,00-0023096
203,Connor Barth,K,TB,IND,0.0,00-0026138
204,Robbie Gould,K,CHI,GB,0.0,00-0023252
205,Dan Carpenter,K,BUF,KC,0.0,00-0026003
206,Shayne Graham,K,ATL,MIN,0.0,00-0019536
207,Steven Hauschka,K,SEA,PIT,0.0,
208,Caleb Sturgis,K,PHI,DET,0.0,00-0030390
209,Josh Brown,K,NYG,WAS,0.0,00-0021940
210,Andrew Franks,K,MIA,NYJ,0.0,00-0031718
211,Zach Hocker,K,LA,CIN,0.0,00-0031092
212,Ryan Succop,K,TEN,OAK,0.0,00-0026968
213,Jordan Gay,K,BUF,KC,0.0,00-0030410
214,Baltimore Ravens,DST,BAL,CLE,16.0,
215,Minnesota Vikings,DST,MIN,ATL,12.0,
216,Houston Texans,DST,HOU,NO,11.0,
217,Indianapolis Colts,DST,IND,TB,11.0,
218,Washington Redskins,DST,WAS,NYG,10.0,
219,Chicago Bears,DST,CHI,GB,10.0,
220,Arizona Cardinals,DST,ARI,SF,10.0,
221,Cleveland Browns,DST,CLE,BAL,9.0,
222,Detroit Lions,DST,DET,PHI,9.0,
223,Seattle Seahawks,DST,SEA,PIT,9.0,
224,New York Jets,DST,NYJ,MIA,8.0,
225,Oakland Raiders,DST,OAK,TEN,8.0,
226,Kansas City Chiefs,DST,KC,BUF,5.0,
227,Tampa Bay Buccaneers,DST,TB,IND,5.0,
228,Denver Broncos,DST,DEN,NE,5.0,
229,Tennessee Titans,DST,TEN,OAK,5.0,
230,New England Patriots,DST,NE,DEN,4.0,
231,Los Angeles Chargers,DST,LAC,JAX,4.0,
232,New Orleans Saints,DST,NO,HOU,3.0,
233,Atlanta Falcons,DST,ATL,MIN,3.0,
234,Jacksonville Jaguars,DST,JAX,LAC,3.0,
235,Dallas Cowboys,DST,DAL,CAR,3.0,
236,New York Giants,DST,NYG,WAS,3.0,
237,San Francisco 49ers,DST,SF,ARI,2.0,
238,Green Bay Packers,DST,GB,CHI,2.0,
239,Los Angeles Rams,DST,LA,CIN,2.0,
240,Buffalo Bills,DST,BUF,KC,0.0,
241,Pittsburgh Steelers,DST,PIT,SEA,0.0,
242,Philadelphia Eagles,DST,PHI,DET,-2.0,
243,Miami Dolphins,DST,MIA,NYJ,-3.0,
