,Player,Position,Team,Opponent,Points,PlayerID
44,Taylor Gabriel,WR,ATL,ARI,26.2,00-0031228
45,Ted Ginn,WR,CAR,OAK,25.8,00-0025396
46,Quincy Enunwa,WR,NYJ,NE,24.9,00-0031023
47,DeSean Jackson,WR,WAS,DAL,24.8,00-0026189
48,Terrelle Pryor,WR,CLE,NYG,22.1,00-0028825
49,Michael Crabtree,WR,OAK,CAR,22.0,00-0026986
50,Malcolm Mitchell,WR,NE,NYJ,21.2,00-0032400
51,Tyrell Williams,WR,LAC,HOU,21.0,00-0032160
52,Anquan Boldin,WR,DET,MIN,19.9,00-0022084
53,Brandon Marshall,WR,NYJ,NE,18.7,00-0024334
54,Jordy Nelson,WR,GB,PHI,17.1,00-0026176
55,Jamison Crowder,WR,WAS,DAL,16.8,00-0031941
56,Donte Moncrief,WR,IND,PIT,16.5,00-0031339
57,Julian Edelman,WR,NE,NYJ,16.3,00-0027150
58,Kenny Stills,WR,MIA,SF,16.2,00-0030085
59,Kenny Britt,WR,LA,NO,16.2,00-0027006
60,Tavon Austin,WR,LA,NO,15.5,00-0030525
61,Rishard Matthews,WR,TEN,CHI,15.4,00-0029580
62,Deonte Thompson,WR,CHI,TEN,15.4,00-0029388
63,Mohamed Sanu,WR,ATL,ARI,15.0,00-0029632
64,Willie Snead,WR,NO,LAR,14.8,00-0030663
65,Bennie Fowler,WR,DEN,KC,14.6,00-0030670
66,Dorial Green-Beckham,WR,PHI,GB,14.2,00-0032218
67,Seth Roberts,WR,OAK,CAR,14.1,00-0031166
68,Marqise Lee,WR,JAX,BUF,13.9,00-0031431
69,Kelvin Benjamin,WR,CAR,OAK,13.3,00-0031359
70,Adam Thielen,WR,MIN,DET,13.3,00-0030035
71,Corey Coleman,WR,CLE,NYG,12.8,00-0032966
72,Golden Tate,WR,DET,MIN,12.7,00-0027891
73,Dez Bryant,WR,DAL,WAS,12.2,00-0027902
74,DeAndre Hopkins,WR,HOU,LAC,12.0,00-0030564
75,Daniel Brown,WR,CHI,TEN,11.4,00-0032098
76,Torrey Smith,WR,SF,MIA,11.4,00-0027996
77,Tyler Boyd,WR,CIN,BAL,11.2,00-0033009
78,Sammy Watkins,WR,BUF,JAX,11.0,00-0031325
79,Chris Hogan,WR,NE,NYJ,11.0,00-0028237
80,Demaryius Thomas,WR,DEN,KC,11.0,00-0027874
81,Cole Beasley,WR,DAL,WAS,10.6,00-0029000
82,Doug Baldwin,WR,SEA,TB,10.4,00-0028434
83,Randall Cobb,WR,GB,PHI,10.1,00-0028002
84,Will Fuller,WR,HOU,LAC,10.0,00-0033127
85,Tyler Eifert,TE,CIN,BAL,17.8,00-0030549
86,Kyle Rudolph,TE,MIN,DET,15.4,00-0027981
87,Dion Sims,TE,MIA,SF,15.3,00-0030422
88,Lance Kendricks,TE,LA,NO,15.1,00-0027985
89,Jermaine Gresham,TE,ARI,ATL,14.5,00-0027873
90,Delanie Walker,TE,TEN,CHI,14.0,00-0024389
91,Josh Hill,TE,NO,LAR,13.4,00-0030216
92,Clive Walford,TE,OAK,CAR,13.3,00-0032256
93,Vernon Davis,TE,WAS,DAL,11.8,00-0024221
94,Jimmy Graham,TE,SEA,TB,11.7,00-0027696
95,Hunter Henry,TE,LAC,HOU,10.0,00-0033090
96,Vance McDonald,TE,SF,MIA,10.0,00-0030470
97,Coby Fleener,TE,NO,LAR,9.9,00-0029697
98,Dwayne Allen,TE,IND,PIT,9.9,00-0029689
99,Garrett Celek,TE,SF,MIA,8.9,00-0028903
100,Cameron Brate,TE,TB,SEA,8.9,00-0031273
101,Ladarius Green,TE,PIT,IND,8.7,00-0029275
102,Greg Olsen,TE,CAR,OAK,8.5,00-0025418
103,AJ Derby,TE,DEN,KC,8.3,00-0031609
104,CJ Fiedorowicz,TE,HOU,LAC,8.2,00-0031302
105,Ryan Griffin,TE,HOU,LAC,7.6,00-0030108
106,Seth DeValve,TE,CLE,NYG,6.9,00-0033080
107,Zach Ertz,TE,PHI,GB,6.6,00-0030061
108,Dennis Pitta,TE,BAL,CIN,6.4,00-0027714
109,Jason Witten,TE,DAL,WAS,6.3,00-0022127
110,Martellus Bennett,TE,NE,NYJ,5.6,00-0026201
111,Erik Swoope,TE,IND,PIT,4.5,00-0030854
112,Jack Doyle,TE,IND,PIT,4.5,00-0030181
113,Ben Koyack,TE,JAX,BUF,4.3,00-0032139
114,Trey Burton,TE,PHI,GB,4.0,00-0030710
115,Charles Clay,TE,BUF,JAX,3.7,00-0028112
116,Brandon Bostick,TE,NYJ,NE,3.4,00-0029601
117,Mychal Rivera,TE,OAK,CAR,3.3,00-0030514
118,Will Tye,TE,NYG,CLE,3.2,00-0032004
119,MarQueis Gray,TE,MIA,SF,3.2,00-0029878
120,Rhett Ellison,TE,MIN,DET,3.1,00-0029587
121,Levine Toilolo,TE,ATL,ARI,2.8,00-0030443
122,Austin Hooper,TE,ATL,ARI,2.8,00-0032392
123,Ben Braunecker,TE,CHI,TEN,2.4,00-0032661
124,Gary Barnidge,TE,CLE,NYG,2.1,00-0026281
125,Luke Willson,TE,SEA,TB,2.1,00-0030089
126,Demetrius Harris,TE,KC,DEN,2.0,00-0030155
127,Austin Seferian-Jenkins,TE,NYJ,NE,1.9,00-0031418
128,Stephen Anderson,TE,HOU,LAC,1.8,00-0032725
129,Jared Cook,TE,GB,PHI,1.7,00-0027061
130,Ryan Hewitt,TE,CIN,BAL,1.5,00-0030780
131,Derek Carrier,TE,WAS,DAL,1.4,00-0029119
132,Luke Stocker,TE,TB,SEA,1.3,00-0028042
133,LeSean McCoy,RB,BUF,JAX,32.4,00-0027029
134,Le'Veon Bell,RB,PIT,IND,27.2,00-0030496
135,Ezekiel Elliott,RB,DAL,WAS,26.0,00-0033045
136,Devonta Freeman,RB,ATL,ARI,21.7,00-0031285
137,Jonathan Stewart,RB,CAR,OAK,21.6,00-0026153
138,Carlos Hyde,RB,SF,MIA,20.5,00-0031045
139,Tim Hightower,RB,NO,LAR,18.5,00-0026289
140,Latavius Murray,RB,OAK,CAR,17.8,00-0030513
141,Jordan Howard,RB,CHI,TEN,15.7,00-0032780
142,Jeremy Hill,RB,CIN,BAL,14.2,00-0031301
143,Isaiah Crowell,RB,CLE,NYG,14.1,00-0030656
144,DeMarco Murray,RB,TEN,CHI,13.4,00-0028009
145,Matt Asiata,RB,MIN,DET,13.1,00-0028198
146,Melvin Gordon,RB,LAC,HOU,12.9,00-0032144
147,Todd Gurley,RB,LA,NO,12.9,00-0032241
148,Jay Ajayi,RB,MIA,SF,12.6,00-0031590
149,Chris Ivory,RB,JAX,BUF,12.5,00-0027531
150,Derrick Henry,RB,TEN,CHI,12.0,00-0032764
151,Kenneth Dixon,RB,BAL,CIN,12.0,00-0032411
152,James Starks,RB,GB,PHI,11.8,00-0027791
153,Spencer Ware,RB,KC,DEN,11.6,00-0030414
154,Devontae Booker,RB,DEN,KC,11.1,00-0032972
155,Shaun Draughn,RB,SF,MIA,10.9,00-0028202
156,Theo Riddick,RB,DET,MIN,10.8,00-0030107
157,Jerick McKinnon,RB,MIN,DET,10.6,00-0031376
158,Darren Sproles,RB,PHI,GB,10.4,00-0023564
159,Doug Martin,RB,TB,SEA,10.0,00-0029613
160,Dion Lewis,RB,NE,NYJ,9.8,00-0028087
161,Aaron Ripkowski,FB,GB,PHI,9.6,00-0031612
162,Lamar Miller,RB,HOU,LAC,9.5,00-0029615
163,Terrance West,RB,BAL,CIN,9.4,00-0031375
164,Tevin Coleman,RB,ATL,ARI,9.3,00-0032058
165,Chris Thompson,RB,WAS,DAL,8.4,00-0030404
166,Matt Forte,RB,NYJ,NE,8.0,00-0026184
167,Rashad Jennings,RB,NYG,CLE,7.9,00-0027155
168,Duke Johnson,RB,CLE,NYG,7.0,00-0032257
169,Rex Burkhead,RB,CIN,BAL,6.8,00-0030288
170,LeGarrette Blount,RB,NE,NYJ,6.7,00-0027325
171,Paul Perkins,RB,NYG,CLE,6.3,00-0032417
172,Rob Kelley,RB,WAS,DAL,6.2,00-0032371
173,James White,RB,NE,NYJ,6.2,00-0031062
174,Wendell Smallwood,RB,PHI,GB,5.7,00-0032782
175,Bilal Powell,RB,NYJ,NE,5.3,00-0028064
176,Kyle Juszczyk,FB,BAL,CIN,4.8,00-0029892
177,Frank Gore,RB,IND,PIT,4.1,00-0023500
178,Denard Robinson,RB,JAX,BUF,3.9,00-0030547
179,Andre Ellington,RB,ARI,ATL,3.9,00-0030287
180,Thomas Rawls,RB,SEA,TB,3.8,00-0031897
181,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
182,Ryan Succop,K,TEN,CHI,0.0,00-0026968
183,Brandon McManus,K,DEN,KC,0.0,00-0029822
184,Chandler Catanzaro,K,ARI,ATL,0.0,00-0030896
185,Mason Crosby,K,GB,PHI,0.0,00-0025580
186,Sebastian Janikowski,K,OAK,CAR,0.0,00-0019646
187,Caleb Sturgis,K,PHI,GB,0.0,00-0030390
188,Matt Bryant,K,ATL,ARI,0.0,00-0020578
189,Dustin Hopkins,K,WAS,DAL,0.0,00-0030098
190,Cairo Santos,K,KC,DEN,0.0,00-0031203
191,Dan Bailey,K,DAL,WAS,0.0,00-0028660
192,Wil Lutz,K,NO,LAR,0.0,00-0032569
193,Andrew Franks,K,MIA,SF,0.0,00-0031718
194,Nick Novak,K,HOU,LAC,0.0,00-0023096
195,Kai Forbath,K,MIN,DET,0.0,00-0028787
196,Cody Parkey,K,CLE,NYG,0.0,00-0030850
197,Nick Folk,K,NYJ,NE,0.0,00-0025565
198,Mike Nugent,K,CIN,BAL,0.0,00-0023482
199,Phil Dawson,K,SF,MIA,0.0,00-0004091
200,Chris Boswell,K,PIT,IND,0.0,00-0031136
201,Connor Barth,K,CHI,TEN,0.0,00-0026138
202,Steven Hauschka,K,SEA,TB,0.0,
203,Robbie Gould,K,NYG,CLE,0.0,00-0023252
204,Greg Zuerlein,K,LA,NO,0.0,00-0029621
205,Josh Lambo,K,LAC,HOU,0.0,00-0032087
206,Jason Myers,K,JAX,BUF,0.0,00-0031492
207,Roberto Aguayo,K,TB,SEA,0.0,00-0033102
208,Graham Gano,K,CAR,OAK,0.0,00-0026858
209,Dan Carpenter,K,BUF,JAX,0.0,00-0026003
210,Adam Vinatieri,K,IND,PIT,0.0,00-0016919
211,Matt Wile,K,ATL,ARI,0.0,00-0031876
212,Michael Palardy,K,CAR,OAK,0.0,00-0031363
213,Kansas City Chiefs,DST,KC,DEN,15.0,
214,Los Angeles Chargers,DST,LAC,HOU,13.0,
215,Baltimore Ravens,DST,BAL,CIN,11.0,
216,Oakland Raiders,DST,OAK,CAR,11.0,
217,Pittsburgh Steelers,DST,PIT,IND,11.0,
218,Green Bay Packers,DST,GB,PHI,10.0,
219,New England Patriots,DST,NE,NYJ,8.0,
220,Seattle Seahawks,DST,SEA,TB,7.0,
221,New Orleans Saints,DST,NO,LAR,7.0,
222,Cincinnati Bengals,DST,CIN,BAL,7.0,
223,Detroit Lions,DST,DET,MIN,6.0,
224,Miami Dolphins,DST,MIA,SF,6.0,
225,Atlanta Falcons,DST,ATL,ARI,5.0,
226,Carolina Panthers,DST,CAR,OAK,5.0,
227,Denver Broncos,DST,DEN,KC,5.0,
228,Jacksonville Jaguars,DST,JAX,BUF,4.0,
229,Tennessee Titans,DST,TEN,CHI,4.0,
230,Minnesota Vikings,DST,MIN,DET,3.0,
231,Cleveland Browns,DST,CLE,NYG,3.0,
232,Houston Texans,DST,HOU,LAC,3.0,
233,Buffalo Bills,DST,BUF,JAX,2.0,
234,San Francisco 49ers,DST,SF,MIA,1.0,
235,Arizona Cardinals,DST,ARI,ATL,1.0,
236,Chicago Bears,DST,CHI,TEN,0.0,
237,Washington Redskins,DST,WAS,DAL,0.0,
238,Philadelphia Eagles,DST,PHI,GB,0.0,
239,New York Jets,DST,NYJ,NE,0.0,
240,Dallas Cowboys,DST,DAL,WAS,0.0,
241,Los Angeles Rams,DST,LA,NO,0.0,
242,Indianapolis Colts,DST,IND,PIT,-1.0,
