,Player,Position,Team,Opponent,Points,PlayerID
82,Jason Witten,TE,DAL,NYG,15.6,00-0022127
83,Greg Olsen,TE,CAR,DEN,14.3,00-0025418
84,Travis Kelce,TE,KC,LAC,13.4,00-0030506
85,Jordan Reed,TE,WAS,PIT,13.4,00-0030472
86,Zach Ertz,TE,PHI,CLE,11.8,00-0030061
87,Jacob Tamme,TE,ATL,TB,11.1,00-0026267
88,Kyle Rudolph,TE,MIN,TEN,10.5,00-0027981
89,Austin Seferian-Jenkins,TE,TB,ATL,10.0,00-0031418
90,Vance McDonald,TE,SF,LAR,9.4,00-0030470
91,Larry Donnell,TE,NYG,DAL,8.5,00-0028838
92,Jermaine Gresham,TE,ARI,NE,8.1,00-0027873
93,Jesse James,TE,PIT,WAS,8.1,00-0032135
94,CJ Uzomah,TE,CIN,NYJ,7.9,00-0032134
95,Brandon Myers,TE,TB,ATL,7.4,00-0027135
96,Delanie Walker,TE,TEN,MIN,7.2,00-0024389
97,Dennis Pitta,TE,BAL,BUF,6.9,00-0027714
98,Marcedes Lewis,TE,JAX,GB,6.8,00-0024243
99,Virgil Green,TE,DEN,CAR,6.8,00-0028142
100,Charles Clay,TE,BUF,BAL,6.0,00-0028112
101,Cameron Brate,TE,TB,ATL,6.0,00-0031273
102,Stephen Anderson,TE,HOU,CHI,5.5,00-0032725
103,Clive Walford,TE,OAK,NO,5.5,00-0032256
104,Antonio Gates,TE,LAC,KC,5.0,00-0021547
105,Luke Willson,TE,SEA,MIA,4.6,00-0030089
106,Will Tye,TE,NYG,DAL,4.6,00-0032004
107,Martellus Bennett,TE,NE,ARI,4.4,00-0026201
108,Zach Miller,TE,CHI,HOU,4.4,00-0027125
109,Demetrius Harris,TE,KC,LAC,4.0,00-0030155
110,Ryan Griffin,TE,HOU,CHI,3.7,00-0030108
111,Lance Kendricks,TE,LA,SF,3.5,00-0027985
112,Richard Rodgers,TE,GB,JAX,3.2,00-0031384
113,Geoff Swaim,TE,DAL,NYG,3.1,00-0032141
114,Vernon Davis,TE,WAS,PIT,3.0,00-0024221
115,Hunter Henry,TE,LAC,KC,3.0,00-0033090
116,Jordan Cameron,TE,MIA,SEA,2.6,00-0028040
117,Garrett Celek,TE,SF,LAR,2.5,00-0028903
118,Austin Hooper,TE,ATL,TB,2.4,00-0032392
119,Jimmy Graham,TE,SEA,MIA,2.1,00-0027696
120,Brent Celek,TE,PHI,CLE,2.1,00-0025549
121,Jared Cook,TE,GB,JAX,1.7,00-0027061
122,CJ Fiedorowicz,TE,HOU,CHI,1.6,00-0031302
123,Coby Fleener,TE,NO,OAK,1.6,00-0029697
124,Crockett Gillmore,TE,BAL,BUF,1.5,00-0030992
125,Cole Wick,TE,DET,IND,1.5,00-0032562
126,Tyler Higbee,TE,LA,SF,1.2,00-0033110
127,Jim Dray,TE,BUF,BAL,0.0,00-0027825
128,CJ Anderson,RB,DEN,CAR,29.9,00-0029854
129,Theo Riddick,RB,DET,IND,27.8,00-0030107
130,DeMarco Murray,RB,TEN,MIN,23.7,00-0028009
131,Carlos Hyde,RB,SF,LAR,23.3,00-0031045
132,David Johnson,RB,ARI,NE,23.2,00-0032187
133,Danny Woodhead,RB,LAC,KC,23.0,00-0026019
134,Ameer Abdullah,RB,DET,IND,23.0,00-0032104
135,Matt Forte,RB,NYJ,CIN,20.5,00-0026184
136,Lamar Miller,RB,HOU,CHI,18.7,00-0029615
137,Melvin Gordon,RB,LAC,KC,17.7,00-0032144
138,Jalen Richard,RB,OAK,NO,17.5,00-0033025
139,LeSean McCoy,RB,BUF,BAL,17.0,00-0027029
140,TJ Yeldon,RB,JAX,GB,16.9,00-0032209
141,Tevin Coleman,RB,ATL,TB,16.7,00-0032058
142,Isaiah Crowell,RB,CLE,PHI,15.8,00-0030656
143,Doug Martin,RB,TB,ATL,14.6,00-0029613
144,Jeremy Langford,RB,CHI,HOU,14.3,00-0031569
145,Latavius Murray,RB,OAK,NO,14.2,00-0030513
146,Ryan Mathews,RB,PHI,CLE,13.7,00-0027864
147,Charles Sims,RB,TB,ATL,13.1,00-0031390
148,Arian Foster,RB,MIA,SEA,13.0,00-0026796
149,Ezekiel Elliott,RB,DAL,NYG,12.2,00-0033045
150,LeGarrette Blount,RB,NE,ARI,12.0,00-0027325
151,Chris Thompson,RB,WAS,PIT,11.9,00-0030404
152,Frank Gore,RB,IND,DET,11.8,00-0023500
153,Mark Ingram,RB,NO,OAK,10.7,00-0027966
154,Shaun Draughn,RB,SF,LAR,10.6,00-0028202
155,Travaris Cadet,RB,NO,OAK,10.5,00-0029205
156,James White,RB,NE,ARI,9.4,00-0031062
157,Jeremy Hill,RB,CIN,NYJ,9.1,00-0031301
158,Christine Michael,RB,SEA,MIA,9.1,00-0030432
159,Shane Vereen,RB,NYG,DAL,9.1,00-0027994
160,Andy Janovich,FB,DEN,CAR,8.8,00-0032956
161,Eddie Lacy,RB,GB,JAX,8.8,00-0030485
162,Rashad Jennings,RB,NYG,DAL,8.8,00-0027155
163,Thomas Rawls,RB,SEA,MIA,8.8,00-0031897
164,Charcandrick West,RB,KC,LAC,8.3,00-0030668
165,Duke Johnson,RB,CLE,PHI,8.0,00-0032257
166,Devonta Freeman,RB,ATL,TB,8.0,00-0031285
167,Justin Forsett,RB,BAL,BUF,7.6,00-0026373
168,Bilal Powell,RB,NYJ,CIN,6.8,00-0028064
169,Jonathan Stewart,RB,CAR,DEN,6.4,00-0026153
170,Derrick Henry,RB,TEN,MIN,6.4,00-0032764
171,Jamize Olawale,FB,OAK,NO,6.2,00-0029492
172,Dwayne Washington,RB,DET,IND,6.1,00-0032450
173,Terrance West,RB,BAL,BUF,5.8,00-0031375
174,Darren Sproles,RB,PHI,CLE,5.6,00-0023564
175,Todd Gurley,RB,LA,SF,5.2,00-0032241
176,Stephen Gostkowski,K,NE,ARI,0.0,00-0024333
177,Jason Myers,K,JAX,GB,0.0,00-0031492
178,Nick Novak,K,HOU,CHI,0.0,00-0023096
179,Mike Nugent,K,CIN,NYJ,0.0,00-0023482
180,Adam Vinatieri,K,IND,DET,0.0,00-0016919
181,Nick Folk,K,NYJ,CIN,0.0,00-0025565
182,Wil Lutz,K,NO,OAK,0.0,00-0032569
183,Matt Bryant,K,ATL,TB,0.0,00-0020578
184,Dustin Hopkins,K,WAS,PIT,0.0,00-0030098
185,Justin Tucker,K,BAL,BUF,0.0,00-0029597
186,Josh Lambo,K,LAC,KC,0.0,00-0032087
187,Cairo Santos,K,KC,LAC,0.0,00-0031203
188,Mason Crosby,K,GB,JAX,0.0,00-0025580
189,Caleb Sturgis,K,PHI,CLE,0.0,00-0030390
190,Chris Boswell,K,PIT,WAS,0.0,00-0031136
191,Graham Gano,K,CAR,DEN,0.0,00-0026858
192,Matt Prater,K,DET,IND,0.0,00-0023853
193,Roberto Aguayo,K,TB,ATL,0.0,00-0033102
194,Sebastian Janikowski,K,OAK,NO,0.0,00-0019646
195,Steven Hauschka,K,SEA,MIA,0.0,
196,Ryan Succop,K,TEN,MIN,0.0,00-0026968
197,Phil Dawson,K,SF,LAR,0.0,00-0004091
198,Patrick Murray,K,CLE,PHI,0.0,00-0030626
199,Andrew Franks,K,MIA,SEA,0.0,00-0031718
200,Chandler Catanzaro,K,ARI,NE,0.0,00-0030896
201,Brandon McManus,K,DEN,CAR,0.0,00-0029822
202,Randy Bullock,K,NYG,DAL,0.0,00-0029421
203,Connor Barth,K,CHI,HOU,0.0,00-0026138
204,Dan Carpenter,K,BUF,BAL,0.0,00-0026003
205,Josh Brown,K,NYG,DAL,0.0,00-0021940
206,Greg Zuerlein,K,LA,SF,0.0,00-0029621
207,Jordan Gay,K,BUF,BAL,0.0,00-0030410
208,Miami Dolphins,DST,MIA,SEA,13.0,
209,Philadelphia Eagles,DST,PHI,CLE,11.0,
210,Seattle Seahawks,DST,SEA,MIA,11.0,
211,Buffalo Bills,DST,BUF,BAL,10.0,
212,New York Jets,DST,NYJ,CIN,9.0,
213,Carolina Panthers,DST,CAR,DEN,8.0,
214,Houston Texans,DST,HOU,CHI,8.0,
215,Denver Broncos,DST,DEN,CAR,6.0,
216,Baltimore Ravens,DST,BAL,BUF,6.0,
217,Arizona Cardinals,DST,ARI,NE,6.0,
218,Green Bay Packers,DST,GB,JAX,5.0,
219,Pittsburgh Steelers,DST,PIT,WAS,5.0,
220,Dallas Cowboys,DST,DAL,NYG,5.0,
221,Cincinnati Bengals,DST,CIN,NYJ,5.0,
222,Chicago Bears,DST,CHI,HOU,4.0,
223,Tennessee Titans,DST,TEN,MIN,4.0,
224,Los Angeles Chargers,DST,LAC,KC,4.0,
225,Tampa Bay Buccaneers,DST,TB,ATL,3.0,
226,New England Patriots,DST,NE,ARI,3.0,
227,Cleveland Browns,DST,CLE,PHI,2.0,
228,Oakland Raiders,DST,OAK,NO,2.0,
229,Kansas City Chiefs,DST,KC,LAC,1.0,
230,Atlanta Falcons,DST,ATL,TB,1.0,
231,Jacksonville Jaguars,DST,JAX,GB,1.0,
232,New York Giants,DST,NYG,DAL,1.0,
233,Los Angeles Rams,DST,LA,SF,1.0,
234,Detroit Lions,DST,DET,IND,0.0,
235,Washington Redskins,DST,WAS,PIT,-1.0,
236,Indianapolis Colts,DST,IND,DET,-3.0,
237,New Orleans Saints,DST,NO,OAK,-4.0,
