,Player,Position,Team,Opponent,Points,PlayerID
42,Antonio Brown,WR,PIT,NE,21.9,00-0027793
43,Jamison Crowder,WR,WAS,DET,20.8,00-0031941
44,Marqise Lee,WR,JAX,OAK,20.7,00-0031431
45,Cordarrelle Patterson,WR,MIN,PHI,19.7,00-0030578
46,Marquise Goodwin,WR,BUF,MIA,19.3,00-0030068
47,Brandin Cooks,WR,NO,KC,18.8,00-0031236
48,Russell Shepard,WR,TB,SF,18.7,00-0030147
49,Brandon LaFell,WR,CIN,CLE,18.3,00-0027681
50,Willie Snead,WR,NO,KC,17.7,00-0030663
51,Demaryius Thomas,WR,DEN,HOU,16.0,00-0027874
52,Larry Fitzgerald,WR,ARI,SEA,16.0,00-0022921
53,Quincy Enunwa,WR,NYJ,BAL,15.3,00-0031023
54,Golden Tate,WR,DET,WAS,15.3,00-0027891
55,Jarvis Landry,WR,MIA,BUF,14.8,00-0031382
56,Julian Edelman,WR,NE,PIT,14.0,00-0027150
57,Josh Huff,WR,PHI,MIN,13.9,00-0030990
58,Marvin Jones,WR,DET,WAS,13.4,00-0029293
59,Brian Quick,WR,LA,NYG,13.2,00-0029640
60,Tyreek Hill,WR,KC,NO,13.1,00-0033040
61,Doug Baldwin,WR,SEA,ARI,12.9,00-0028434
62,Emmanuel Sanders,WR,DEN,HOU,12.6,00-0027685
63,Darrius Heyward-Bey,WR,PIT,NE,12.0,00-0026983
64,JJ Nelson,WR,ARI,SEA,11.8,00-0032112
65,Anquan Boldin,WR,DET,WAS,11.8,00-0022084
66,Michael Floyd,WR,ARI,SEA,11.5,00-0029638
67,Victor Cruz,WR,NYG,LAR,10.5,00-0027265
68,Robby Anderson,WR,NYJ,BAL,10.1,00-0032688
69,Tajae Sharpe,WR,TEN,IND,9.9,00-0032778
70,Odell Beckham Jr,WR,NYG,LAR,9.9,00-0031235
71,Travis Benjamin,WR,LAC,ATL,9.4,00-0029269
72,Dorial Green-Beckham,WR,PHI,MIN,8.8,00-0032218
73,Dontrelle Inman,WR,LAC,ATL,8.8,00-0028411
74,DeAndre Hopkins,WR,HOU,DEN,8.6,00-0030564
75,Kamar Aiken,WR,BAL,NYJ,8.5,00-0028497
76,Allen Hurns,WR,JAX,OAK,8.5,00-0030821
77,DeSean Jackson,WR,WAS,DET,8.5,00-0026189
78,Seth Roberts,WR,OAK,JAX,8.2,00-0031166
79,Sterling Shepard,WR,NYG,LAR,8.2,00-0032385
80,Rob Gronkowski,TE,NE,PIT,19.3,00-0027656
81,Vernon Davis,TE,WAS,DET,13.9,00-0024221
82,Gary Barnidge,TE,CLE,CIN,12.6,00-0026281
83,Lance Kendricks,TE,LA,NYG,12.5,00-0027985
84,Julius Thomas,TE,JAX,OAK,11.0,00-0028067
85,Kyle Rudolph,TE,MIN,PHI,10.5,00-0027981
86,Jimmy Graham,TE,SEA,ARI,10.3,00-0027696
87,Antonio Gates,TE,LAC,ATL,8.8,00-0021547
88,Jacob Tamme,TE,ATL,LAC,8.7,00-0026267
89,CJ Fiedorowicz,TE,HOU,DEN,8.5,00-0031302
90,Dennis Pitta,TE,BAL,NYJ,8.0,00-0027714
91,Erik Swoope,TE,IND,TEN,7.1,00-0030854
92,Coby Fleener,TE,NO,KC,6.4,00-0029697
93,Zach Miller,TE,CHI,GB,6.0,00-0027125
94,Cameron Brate,TE,TB,SF,5.9,00-0031273
95,Charles Clay,TE,BUF,MIA,4.9,00-0028112
96,Travis Kelce,TE,KC,NO,4.4,00-0030506
97,Jesse James,TE,PIT,NE,3.8,00-0032135
98,Clay Harbor,TE,DET,WAS,3.6,00-0027725
99,Jermaine Gresham,TE,ARI,SEA,3.5,00-0027873
100,Vance McDonald,TE,SF,TB,3.4,00-0030470
101,Will Tye,TE,NYG,LAR,3.4,00-0032004
102,Xavier Grimble,TE,PIT,NE,3.4,00-0031035
103,Ryan Griffin,TE,HOU,DEN,3.3,00-0030108
104,Hunter Henry,TE,LAC,ATL,2.6,00-0033090
105,Zach Ertz,TE,PHI,MIN,2.4,00-0030061
106,Mychal Rivera,TE,OAK,JAX,2.3,00-0030514
107,Niles Paul,TE,WAS,DET,2.1,00-0028093
108,Marcedes Lewis,TE,JAX,OAK,2.1,00-0024243
109,Demetrius Harris,TE,KC,NO,2.0,00-0030155
110,Anthony Fasano,TE,TEN,IND,2.0,00-0024268
111,Tyler Eifert,TE,CIN,CLE,1.9,00-0030549
112,Nick O'Leary,TE,BUF,MIA,1.7,00-0032117
113,Brent Celek,TE,PHI,MIN,1.7,00-0025549
114,Richard Rodgers,TE,GB,CHI,1.7,00-0031384
115,Josh Hill,TE,NO,KC,1.6,00-0030216
116,Clive Walford,TE,OAK,JAX,1.5,00-0032256
117,Levine Toilolo,TE,ATL,LAC,1.5,00-0030443
118,Jerell Adams,TE,NYG,LAR,1.5,00-0032429
119,Martellus Bennett,TE,NE,PIT,1.5,00-0026201
120,David Johnson,TE,PIT,NE,1.5,
121,Tyler Higbee,TE,LA,NYG,1.4,00-0033110
122,Garrett Celek,TE,SF,TB,1.4,00-0028903
123,Tyler Kroft,TE,CIN,CLE,1.3,00-0032214
124,Larry Donnell,TE,NYG,LAR,0.8,00-0028838
125,Logan Paulsen,TE,CHI,GB,0.0,00-0027215
126,Rhett Ellison,TE,MIN,PHI,0.0,00-0029587
127,Nick Vannett,TE,SEA,ARI,0.0,00-0032394
128,Jay Ajayi,RB,MIA,BUF,31.6,00-0031590
129,Jeremy Hill,RB,CIN,CLE,30.2,00-0031301
130,LeGarrette Blount,RB,NE,PIT,29.4,00-0027325
131,David Johnson,RB,ARI,SEA,28.1,00-0032187
132,Le'Veon Bell,RB,PIT,NE,24.9,00-0030496
133,DeMarco Murray,RB,TEN,IND,24.7,00-0028009
134,Ty Montgomery,RB,GB,CHI,22.6,00-0032200
135,Spencer Ware,RB,KC,NO,21.1,00-0030414
136,Latavius Murray,RB,OAK,JAX,20.3,00-0030513
137,Jacquizz Rodgers,RB,TB,SF,20.3,00-0028083
138,CJ Anderson,RB,DEN,HOU,19.7,00-0029854
139,Frank Gore,RB,IND,TEN,19.3,00-0023500
140,Chris Thompson,RB,WAS,DET,18.3,00-0030404
141,Mark Ingram,RB,NO,KC,17.2,00-0027966
142,Isaiah Crowell,RB,CLE,CIN,16.9,00-0030656
143,Shaun Draughn,RB,SF,TB,16.3,00-0028202
144,Devontae Booker,RB,DEN,HOU,15.7,00-0032972
145,Giovani Bernard,RB,CIN,CLE,15.7,00-0030456
146,Todd Gurley,RB,LA,NYG,15.2,00-0032241
147,Devonta Freeman,RB,ATL,LAC,15.0,00-0031285
148,Peyton Barber,RB,TB,SF,14.4,00-0032741
149,Tevin Coleman,RB,ATL,LAC,14.4,00-0032058
150,Matt Asiata,RB,MIN,PHI,14.0,00-0028198
151,Rashad Jennings,RB,NYG,LAR,12.9,00-0027155
152,James White,RB,NE,PIT,11.2,00-0031062
153,Reggie Bush,RB,BUF,MIA,10.4,00-0024217
154,Lamar Miller,RB,HOU,DEN,9.7,00-0029615
155,Zach Zenner,RB,DET,WAS,8.9,00-0031665
156,Rob Kelley,RB,WAS,DET,8.6,00-0032371
157,Christine Michael,RB,SEA,ARI,8.5,00-0030432
158,Ryan Mathews,RB,PHI,MIN,8.3,00-0027864
159,Mike Davis,RB,SF,TB,8.1,
160,DuJuan Harris,RB,SF,TB,7.7,00-0028409
161,Damien Williams,RB,MIA,BUF,7.6,00-0030874
162,Duke Johnson,RB,CLE,CIN,7.3,00-0032257
163,Chris Ivory,RB,JAX,OAK,7.1,00-0027531
164,Darren Sproles,RB,PHI,MIN,6.9,00-0023564
165,Justin Forsett,RB,DET,WAS,6.8,00-0026373
166,Ka'Deem Carey,RB,CHI,GB,6.7,00-0031057
167,Antone Smith,RB,TB,SF,6.7,00-0026855
168,Jerick McKinnon,RB,MIN,PHI,5.8,00-0031376
169,Tim Hightower,RB,NO,KC,5.4,00-0026289
170,Alfred Blue,RB,HOU,DEN,5.3,00-0031075
171,Rex Burkhead,RB,CIN,CLE,4.3,00-0030288
172,Lorenzo Taliaferro,RB,BAL,NYJ,4.0,00-0031066
173,TJ Yeldon,RB,JAX,OAK,3.8,00-0032209
174,CJ Prosise,RB,SEA,ARI,3.7,00-0032393
175,Deandre Washington,RB,OAK,JAX,3.2,00-0032940
176,Justin Tucker,K,BAL,NYJ,0.0,00-0029597
177,Matt Bryant,K,ATL,LAC,0.0,00-0020578
178,Roberto Aguayo,K,TB,SF,0.0,00-0033102
179,Chris Boswell,K,PIT,NE,0.0,00-0031136
180,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
181,Jason Myers,K,JAX,OAK,0.0,00-0031492
182,Nick Novak,K,HOU,DEN,0.0,00-0023096
183,Brandon McManus,K,DEN,HOU,0.0,00-0029822
184,Cairo Santos,K,KC,NO,0.0,00-0031203
185,Mason Crosby,K,GB,CHI,0.0,00-0025580
186,Ryan Succop,K,TEN,IND,0.0,00-0026968
187,Matt Prater,K,DET,WAS,0.0,00-0023853
188,Andrew Franks,K,MIA,BUF,0.0,00-0031718
189,Mike Nugent,K,CIN,CLE,0.0,00-0023482
190,Caleb Sturgis,K,PHI,MIN,0.0,00-0030390
191,Chandler Catanzaro,K,ARI,SEA,0.0,00-0030896
192,Steven Hauschka,K,SEA,ARI,0.0,
193,Nick Folk,K,NYJ,BAL,0.0,00-0025565
194,Robbie Gould,K,NYG,LAR,0.0,00-0023252
195,Cody Parkey,K,CLE,CIN,0.0,00-0030850
196,Dan Carpenter,K,BUF,MIA,0.0,00-0026003
197,Phil Dawson,K,SF,TB,0.0,00-0004091
198,Dustin Hopkins,K,WAS,DET,0.0,00-0030098
199,Connor Barth,K,CHI,GB,0.0,00-0026138
200,Blair Walsh,K,MIN,PHI,0.0,00-0029576
201,Greg Zuerlein,K,LA,NYG,0.0,00-0029621
202,Stephen Gostkowski,K,NE,PIT,0.0,00-0024333
203,Wil Lutz,K,NO,KC,0.0,00-0032569
204,Baltimore Ravens,DST,BAL,NYJ,17.0,
205,Seattle Seahawks,DST,SEA,ARI,15.0,
206,Atlanta Falcons,DST,ATL,LAC,13.0,
207,New York Jets,DST,NYJ,BAL,12.0,
208,Green Bay Packers,DST,GB,CHI,12.0,
209,Chicago Bears,DST,CHI,GB,12.0,
210,Tampa Bay Buccaneers,DST,TB,SF,11.0,
211,Kansas City Chiefs,DST,KC,NO,11.0,
212,Indianapolis Colts,DST,IND,TEN,11.0,
213,Denver Broncos,DST,DEN,HOU,9.0,
214,Minnesota Vikings,DST,MIN,PHI,8.0,
215,Arizona Cardinals,DST,ARI,SEA,8.0,
216,Oakland Raiders,DST,OAK,JAX,8.0,
217,Detroit Lions,DST,DET,WAS,7.0,
218,Cincinnati Bengals,DST,CIN,CLE,7.0,
219,Los Angeles Rams,DST,LA,NYG,6.0,
220,Los Angeles Chargers,DST,LAC,ATL,5.0,
221,Miami Dolphins,DST,MIA,BUF,4.0,
222,Pittsburgh Steelers,DST,PIT,NE,4.0,
223,Cleveland Browns,DST,CLE,CIN,4.0,
224,Washington Redskins,DST,WAS,DET,4.0,
225,New England Patriots,DST,NE,PIT,3.0,
226,San Francisco 49ers,DST,SF,TB,3.0,
227,Tennessee Titans,DST,TEN,IND,1.0,
228,Houston Texans,DST,HOU,DEN,0.0,
229,New Orleans Saints,DST,NO,KC,0.0,
230,Buffalo Bills,DST,BUF,MIA,0.0,
231,Jacksonville Jaguars,DST,JAX,OAK,-1.0,
