Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
17,Pierre Garcon,WR,5,WAS,BAL,7,5,71,56,1,21,8,11,0,0,0,0,0,16.60,2016
18,DeAndre Hopkins,WR,5,HOU,MIN,9,5,56,56,1,25,6,11,0,0,0,0,0,16.60,2016
19,Odell Beckham Jr,WR,5,NYG,GB,12,5,42,56,1,16,5,11,0,0,0,0,0,16.60,2016
20,Demaryius Thomas,WR,5,DEN,ATL,7,5,71,49,1,14,7,10,0,0,0,0,0,15.90,2016
21,Andrew Hawkins,WR,5,CLE,NE,7,4,57,56,1,24,8,14,0,0,0,0,0,15.60,2016
22,Tavon Austin,WR,5,LAR,BUF,10,7,70,59,0,31,6,8,3,26,0,0,0,15.50,2016
23,Cole Beasley,WR,5,DAL,CIN,4,4,100,53,1,18,13,13,0,0,0,0,0,15.30,2016
24,Emmanuel Sanders,WR,5,DEN,ATL,9,7,78,80,0,26,9,11,0,0,0,1,0,15.00,2016
25,Cordarrelle Patterson,WR,5,MIN,HOU,6,4,67,39,1,15,7,10,1,7,0,0,0,14.60,2016
26,Jordy Nelson,WR,5,GB,NYG,13,4,31,38,1,17,3,10,0,0,0,0,0,13.80,2016
27,Michael Crabtree,WR,5,OAK,LAC,7,3,43,47,1,21,7,16,0,0,0,0,0,13.70,2016
28,Marvin Jones,WR,5,DET,PHI,5,4,80,37,1,17,7,9,0,0,0,0,0,13.70,2016
29,Mike Wallace,WR,5,BAL,WAS,11,7,64,63,0,13,6,9,0,0,0,0,0,13.30,2016
30,Rishard Matthews,WR,5,TEN,MIA,4,4,100,32,1,11,8,8,0,0,0,0,0,13.20,2016
31,Alshon Jeffery,WR,5,CHI,IND,6,5,83,77,0,38,13,15,0,0,0,0,0,12.70,2016
32,Kenny Britt,WR,5,LAR,BUF,6,5,83,75,0,28,13,15,0,0,0,0,0,12.50,2016
33,Jamison Crowder,WR,5,WAS,BAL,3,3,100,35,0,23,12,12,0,0,0,0,0,12.50,2016
34,Terrance Williams,WR,5,DAL,CIN,5,5,100,70,0,21,14,14,0,0,0,0,0,12.00,2016
35,Kelvin Benjamin,WR,5,CAR,TB,9,5,56,70,0,18,8,14,0,0,0,0,0,12.00,2016
36,Eddie Royal,WR,5,CHI,IND,9,7,78,43,0,12,5,6,0,0,0,1,0,11.30,2016
37,Josh Huff,WR,5,PHI,DET,3,3,100,5,1,2,2,2,2,10,0,0,0,10.50,2016
38,Jordan Matthews,WR,5,PHI,DET,4,4,100,65,0,27,16,16,0,0,0,1,0,10.50,2016
39,Terrelle Pryor,WR,5,CLE,NE,6,5,83,48,0,15,8,10,2,3,0,1,0,10.30,2016
40,Andre Johnson,WR,5,TEN,MIA,4,2,50,13,1,8,3,7,0,0,0,0,0,9.30,2016
41,Marquise Goodwin,WR,5,BUF,LAR,6,2,33,13,1,7,2,7,0,0,0,0,0,9.30,2016
42,Quincy Enunwa,WR,5,NYJ,PIT,7,4,57,51,0,18,7,13,0,0,0,0,0,9.10,2016
43,Devante Parker,WR,5,MIA,TEN,3,2,67,70,0,50,23,35,0,0,0,0,0,9.00,2016
44,AJ Green,WR,5,CIN,DAL,8,4,50,50,0,22,6,13,0,0,0,0,0,9.00,2016
45,Jaelen Strong,WR,5,HOU,MIN,9,5,56,39,0,16,4,8,0,0,0,0,0,8.90,2016
46,Anquan Boldin,WR,5,DET,PHI,4,4,100,48,0,20,12,12,0,0,0,0,0,8.80,2016
47,Julian Edelman,WR,5,NE,CLE,10,5,50,35,0,12,4,7,0,0,0,0,0,8.50,2016
48,Brian Quick,WR,5,LAR,BUF,4,3,75,51,0,31,13,17,0,0,0,0,0,8.10,2016
49,Golden Tate,WR,5,DET,PHI,5,3,60,39,0,27,8,13,3,6,0,0,0,7.50,2016
50,Justin Hunter,WR,5,BUF,LAR,1,1,100,4,1,4,4,4,0,0,0,0,0,7.40,2016
