Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
36,Julius Thomas,TE,17,JAX,HOU,6,2,33,12,0,6,2,6,0,0,0,0,0,3.20,2015
37,Mychal Rivera,TE,17,OAK,KC,2,2,100,12,0,8,6,6,0,0,0,0,0,3.20,2015
38,Clay Harbor,TE,17,JAX,HOU,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2015
39,Owen Daniels,TE,17,DEN,LAC,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2015
40,Virgil Green,TE,17,DEN,LAC,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2015
41,Cory Harkey,TE,17,LAR,SF,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2015
42,Travis Kelce,TE,17,KC,OAK,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2015
43,Cameron Brate,TE,17,TB,CAR,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2015
44,Ed Dickson,TE,17,CAR,TB,3,2,67,0,0,1,0,0,0,0,0,0,0,2.00,2015
45,Levine Toilolo,TE,17,ATL,NO,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2015
46,Troy Niklas,TE,17,ARI,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
47,Darren Fells,TE,17,ARI,SEA,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2015
48,Trey Burton,TE,17,PHI,NYG,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2015
49,Blake Bell,TE,17,SF,LAR,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2015
50,Josh Hill,TE,17,NO,ATL,3,1,33,4,0,4,1,4,0,0,0,0,0,1.40,2015
