Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,Tim Wright,TE,13,NE,GB,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2014
38,Ladarius Green,TE,13,LAC,BAL,2,2,100,1,0,3,1,1,0,0,0,0,0,2.10,2014
39,Virgil Green,TE,13,DEN,KC,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2014
40,Joseph Fauria,TE,13,DET,CHI,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2014
41,Jason Witten,TE,13,DAL,PHI,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2014
42,Jack Doyle,TE,13,IND,WAS,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
43,Brent Celek,TE,13,PHI,DAL,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2014
44,Niles Paul,TE,13,WAS,IND,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
45,Gary Barnidge,TE,13,CLE,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2014
46,Delanie Walker,TE,13,TEN,HOU,3,1,33,6,0,6,2,6,0,0,0,0,0,1.60,2014
47,Jacob Tamme,TE,13,DEN,KC,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2014
48,Ryan Hewitt,TE,13,CIN,TB,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2014
49,Brandon Pettigrew,TE,13,DET,CHI,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2014
50,Gator Hoskins,TE,13,MIA,NYJ,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2014
