Player,Position,Team,Opponent,Points
Doug Baldwin,WR,SEA,BUF,14.90
Jordan Matthews,WR,PHI,NYG,14.80
Donte Moncrief,WR,IND,GB,14.50
TY Hilton,WR,IND,GB,14.20
Davante Adams,WR,GB,IND,14.10
Sterling Shepard,WR,NYG,PHI,14.00
Jordan Norwood,WR,DEN,OAK,13.60
Marqise Lee,WR,JAX,KC,13.50
Albert Wilson,WR,KC,JAX,12.70
Kelvin Benjamin,WR,CAR,LAR,12.60
Mohamed Sanu,WR,ATL,TB,12.40
Brandin Cooks,WR,NO,SF,11.60
Dontrelle Inman,WR,LAC,TEN,11.60
Amari Cooper,WR,OAK,DEN,11.60
Adam Thielen,WR,MIN,DET,10.80
Steve Smith,WR,BAL,PIT,10.70
Demaryius Thomas,WR,DEN,OAK,10.60
Cordarrelle Patterson,WR,MIN,DET,10.50
Roger Lewis,WR,NYG,PHI,10.00
Tajae Sharpe,WR,TEN,LAC,9.80
Emmanuel Sanders,WR,DEN,OAK,9.70
Brandon Marshall,WR,NYJ,MIA,9.60
Randall Cobb,WR,GB,IND,9.40
Anquan Boldin,WR,DET,MIN,9.00
Ted Ginn,WR,CAR,LAR,9.00
Bryce Treggs,WR,PHI,NYG,8.90
Robby Anderson,WR,NYJ,MIA,8.90
Brian Quick,WR,LAR,CAR,8.80
Kendall Wright,WR,TEN,LAC,8.40
Antonio Gates,TE,LAC,TEN,18.50
Zach Ertz,TE,PHI,NYG,17.70
Vance McDonald,TE,SF,NO,17.40
Greg Olsen,TE,CAR,LAR,16.20
Eric Ebron,TE,DET,MIN,16.20
Lance Kendricks,TE,LAR,CAR,16.00
Cameron Brate,TE,TB,ATL,15.30
Delanie Walker,TE,TEN,LAC,15.20
Austin Hooper,TE,ATL,TB,13.60
Dominique Jones,TE,MIA,NYJ,13.20
Richard Rodgers,TE,GB,IND,12.40
Garrett Celek,TE,SF,NO,11.60
Jack Doyle,TE,IND,GB,11.10
Travis Kelce,TE,KC,JAX,10.80
Levine Toilolo,TE,ATL,TB,10.20
Trey Burton,TE,PHI,NYG,8.50
Josh Hill,TE,NO,SF,8.00
Rhett Ellison,TE,MIN,DET,7.50
Will Tye,TE,NYG,PHI,7.30
Gavin Escobar,TE,DAL,CLE,7.20
Coby Fleener,TE,NO,SF,7.20
Kyle Rudolph,TE,MIN,DET,7.10
Virgil Green,TE,DEN,OAK,5.70
Jerell Adams,TE,NYG,PHI,5.40
Gary Barnidge,TE,CLE,DAL,5.30
Marcedes Lewis,TE,JAX,KC,4.30
Tyler Higbee,TE,LAR,CAR,4.10
Julius Thomas,TE,JAX,KC,4.10
Charles Clay,TE,BUF,SEA,3.90
Justin Perillo,TE,GB,IND,3.80
Ed Dickson,TE,CAR,LAR,3.70
Dennis Pitta,TE,BAL,PIT,3.40
Jesse James,TE,PIT,BAL,3.30
Clive Walford,TE,OAK,DEN,3.30
Geoff Swaim,TE,DAL,CLE,3.10
MarQueis Gray,TE,MIA,NYJ,3.00
Brandon Williams,TE,SEA,BUF,2.60
David Johnson,TE,PIT,BAL,2.50
Dwayne Allen,TE,IND,GB,2.50
Brandon Myers,TE,TB,ATL,2.00
Xavier Grimble,TE,PIT,BAL,2.00
Anthony Fasano,TE,TEN,LAC,1.90
Erik Swoope,TE,IND,GB,1.70
Mychal Rivera,TE,OAK,DEN,1.60
James O'Shaughnessy,TE,KC,JAX,1.00
Nick Vannett,TE,SEA,BUF,0.00
Seth DeValve,TE,CLE,DAL,0.00
AJ Derby,TE,DEN,OAK,0.00
Mark Ingram,RB,NO,SF,34.10
Jay Ajayi,RB,MIA,NYJ,25.00
DuJuan Harris,RB,SF,NO,24.20
Ezekiel Elliott,RB,DAL,CLE,22.70
Frank Gore,RB,IND,GB,21.10
DeMarco Murray,RB,TEN,LAC,21.00
Tim Hightower,RB,NO,SF,17.20
Matt Forte,RB,NYJ,MIA,16.70
TJ Yeldon,RB,JAX,KC,16.50
LeSean McCoy,RB,BUF,SEA,16.00
Kapri Bibbs,RB,DEN,OAK,15.00
Chris Ivory,RB,JAX,KC,13.70
Le'Veon Bell,RB,PIT,BAL,13.00
Devonta Freeman,RB,ATL,TB,12.50
Ty Montgomery,RB,GB,IND,12.10
Mike Gillislee,RB,BUF,SEA,11.60
Todd Gurley,RB,LAR,CAR,11.40
Isaiah Crowell,RB,CLE,DAL,10.70
Charcandrick West,RB,KC,JAX,10.40
Darren Sproles,RB,PHI,NYG,10.10
Peyton Barber,RB,TB,ATL,9.50
Jalen Richard,RB,OAK,DEN,9.20
Benjamin Cunningham,RB,LAR,CAR,9.20
Bilal Powell,RB,NYJ,MIA,9.10
Theo Riddick,RB,DET,MIN,8.60
Ryan Mathews,RB,PHI,NYG,8.50
Paul Perkins,RB,NYG,PHI,7.70
Kenyan Drake,RB,MIA,NYJ,7.60
Ronnie Hillman,RB,MIN,DET,7.20
Antone Smith,RB,TB,ATL,7.20
Patrick DiMarco,FB,ATL,TB,7.10
Damien Williams,RB,MIA,NYJ,6.90
Rashad Jennings,RB,NYG,PHI,6.90
Duke Johnson,RB,CLE,DAL,6.60
Kenjon Barner,RB,PHI,NYG,6.30
Christine Michael,RB,SEA,BUF,6.10
Matt Asiata,RB,MIN,DET,6.10
Jordan Todman,RB,IND,GB,6.00
Alfred Morris,RB,DAL,CLE,5.60
Mike James,RB,TB,ATL,5.00
Deandre Washington,RB,OAK,DEN,4.50
Robert Turbin,RB,IND,GB,4.30
Jonathan Stewart,RB,CAR,LAR,4.20
Reggie Bush,RB,BUF,SEA,4.20
Devontae Booker,RB,DEN,OAK,4.00
Terrance West,RB,BAL,PIT,3.70
John Kuhn,FB,NO,SF,3.40
Kenneth Dixon,RB,BAL,PIT,3.30
Matt Prater,K,DET,MIN,0.00
Josh Lambo,K,LAC,TEN,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Nick Folk,K,NYJ,MIA,0.00
Caleb Sturgis,K,PHI,NYG,0.00
Phil Dawson,K,SF,NO,0.00
Wil Lutz,K,NO,SF,0.00
Brandon McManus,K,DEN,OAK,0.00
Andrew Franks,K,MIA,NYJ,0.00
Mason Crosby,K,GB,IND,0.00
Justin Tucker,K,BAL,PIT,0.00
Graham Gano,K,CAR,LAR,0.00
Steven Hauschka,K,SEA,BUF,0.00
Adam Vinatieri,K,IND,GB,0.00
Dan Bailey,K,DAL,CLE,0.00
Ryan Succop,K,TEN,LAC,0.00
Dan Carpenter,K,BUF,SEA,0.00
Greg Zuerlein,K,LAR,CAR,0.00
Blair Walsh,K,MIN,DET,0.00
Robbie Gould,K,NYG,PHI,0.00
Cody Parkey,K,CLE,DAL,0.00
Chris Boswell,K,PIT,BAL,0.00
Roberto Aguayo,K,TB,ATL,0.00
Jason Myers,K,JAX,KC,0.00
Baltimore Ravens,DST,BAL,PIT,13.00
Indianapolis Colts,DST,IND,GB,11.00
Kansas City Chiefs,DST,KC,JAX,11.00
Carolina Panthers,DST,CAR,LAR,10.00
New Orleans Saints,DST,NO,SF,9.00
Los Angeles Rams,DST,LAR,CAR,9.00
Dallas Cowboys,DST,DAL,CLE,8.00
New York Giants,DST,NYG,PHI,8.00
Seattle Seahawks,DST,SEA,BUF,7.00
Oakland Raiders,DST,OAK,DEN,7.00
Atlanta Falcons,DST,ATL,TB,6.00
Green Bay Packers,DST,GB,IND,5.00
Pittsburgh Steelers,DST,PIT,BAL,5.00
Detroit Lions,DST,DET,MIN,5.00
Buffalo Bills,DST,BUF,SEA,5.00
Philadelphia Eagles,DST,PHI,NYG,4.00
Jacksonville Jaguars,DST,JAX,KC,3.00
Minnesota Vikings,DST,MIN,DET,3.00
New York Jets,DST,NYJ,MIA,1.00
Denver Broncos,DST,DEN,OAK,1.00
Tampa Bay Buccaneers,DST,TB,ATL,0.00
Tennessee Titans,DST,TEN,LAC,0.00
San Francisco 49ers,DST,SF,NO,-3.00
Cleveland Browns,DST,CLE,DAL,-4.00
