,Player,Position,Team,Opponent,Points,PlayerID
51,Jordan Matthews,WR,PHI,NYG,14.8,00-0031299
52,Donte Moncrief,WR,IND,GB,14.5,00-0031339
53,TY Hilton,WR,IND,GB,14.2,00-0029608
54,Davante Adams,WR,GB,IND,14.1,00-0031381
55,Sterling Shepard,WR,NYG,PHI,14.0,00-0032385
56,Jordan Norwood,WR,DEN,OAK,13.6,00-0026739
57,Marqise Lee,WR,JAX,KC,13.5,00-0031431
58,Albert Wilson,WR,KC,JAX,12.7,00-0030669
59,Kelvin Benjamin,WR,CAR,LAR,12.6,00-0031359
60,Mohamed Sanu,WR,ATL,TB,12.4,00-0029632
61,Brandin Cooks,WR,NO,SF,11.6,00-0031236
62,Dontrelle Inman,WR,LAC,TEN,11.6,00-0028411
63,Amari Cooper,WR,OAK,DEN,11.6,00-0031544
64,Adam Thielen,WR,MIN,DET,10.8,00-0030035
65,Steve Smith,WR,BAL,PIT,10.7,
66,Demaryius Thomas,WR,DEN,OAK,10.6,00-0027874
67,Cordarrelle Patterson,WR,MIN,DET,10.5,00-0030578
68,Roger Lewis,WR,NYG,PHI,10.0,00-0032659
69,Tajae Sharpe,WR,TEN,LAC,9.8,00-0032778
70,Emmanuel Sanders,WR,DEN,OAK,9.7,00-0027685
71,Brandon Marshall,WR,NYJ,MIA,9.6,00-0024334
72,Randall Cobb,WR,GB,IND,9.4,00-0028002
73,Anquan Boldin,WR,DET,MIN,9.0,00-0022084
74,Ted Ginn,WR,CAR,LAR,9.0,00-0025396
75,Bryce Treggs,WR,PHI,NYG,8.9,00-0032724
76,Robby Anderson,WR,NYJ,MIA,8.9,00-0032688
77,Brian Quick,WR,LA,CAR,8.8,00-0029640
78,Kendall Wright,WR,TEN,LAC,8.4,00-0029708
79,Antonio Gates,TE,LAC,TEN,18.5,00-0021547
80,Zach Ertz,TE,PHI,NYG,17.7,00-0030061
81,Vance McDonald,TE,SF,NO,17.4,00-0030470
82,Greg Olsen,TE,CAR,LAR,16.2,00-0025418
83,Eric Ebron,TE,DET,MIN,16.2,00-0031387
84,Lance Kendricks,TE,LA,CAR,16.0,00-0027985
85,Cameron Brate,TE,TB,ATL,15.3,00-0031273
86,Delanie Walker,TE,TEN,LAC,15.2,00-0024389
87,Austin Hooper,TE,ATL,TB,13.6,00-0032392
88,Dominique Jones,TE,MIA,NYJ,13.2,00-0028994
89,Richard Rodgers,TE,GB,IND,12.4,00-0031384
90,Garrett Celek,TE,SF,NO,11.6,00-0028903
91,Jack Doyle,TE,IND,GB,11.1,00-0030181
92,Travis Kelce,TE,KC,JAX,10.8,00-0030506
93,Levine Toilolo,TE,ATL,TB,10.2,00-0030443
94,Trey Burton,TE,PHI,NYG,8.5,00-0030710
95,Josh Hill,TE,NO,SF,8.0,00-0030216
96,Rhett Ellison,TE,MIN,DET,7.5,00-0029587
97,Will Tye,TE,NYG,PHI,7.3,00-0032004
98,Gavin Escobar,TE,DAL,CLE,7.2,00-0030544
99,Coby Fleener,TE,NO,SF,7.2,00-0029697
100,Kyle Rudolph,TE,MIN,DET,7.1,00-0027981
101,Virgil Green,TE,DEN,OAK,5.7,00-0028142
102,Jerell Adams,TE,NYG,PHI,5.4,00-0032429
103,Gary Barnidge,TE,CLE,DAL,5.3,00-0026281
104,Marcedes Lewis,TE,JAX,KC,4.3,00-0024243
105,Tyler Higbee,TE,LA,CAR,4.1,00-0033110
106,Julius Thomas,TE,JAX,KC,4.1,00-0028067
107,Charles Clay,TE,BUF,SEA,3.9,00-0028112
108,Justin Perillo,TE,GB,IND,3.8,00-0030758
109,Ed Dickson,TE,CAR,LAR,3.7,00-0027675
110,Dennis Pitta,TE,BAL,PIT,3.4,00-0027714
111,Jesse James,TE,PIT,BAL,3.3,00-0032135
112,Clive Walford,TE,OAK,DEN,3.3,00-0032256
113,Geoff Swaim,TE,DAL,CLE,3.1,00-0032141
114,MarQueis Gray,TE,MIA,NYJ,3.0,00-0029878
115,Brandon Williams,TE,SEA,BUF,2.6,00-0029793
116,David Johnson,TE,PIT,BAL,2.5,
117,Dwayne Allen,TE,IND,GB,2.5,00-0029689
118,Brandon Myers,TE,TB,ATL,2.0,00-0027135
119,Xavier Grimble,TE,PIT,BAL,2.0,00-0031035
120,Anthony Fasano,TE,TEN,LAC,1.9,00-0024268
121,Erik Swoope,TE,IND,GB,1.7,00-0030854
122,Mychal Rivera,TE,OAK,DEN,1.6,00-0030514
123,James O'Shaughnessy,TE,KC,JAX,1.0,00-0031951
124,Nick Vannett,TE,SEA,BUF,0.0,00-0032394
125,Seth DeValve,TE,CLE,DAL,0.0,00-0033080
126,AJ Derby,TE,DEN,OAK,0.0,00-0031609
127,Mark Ingram,RB,NO,SF,34.1,00-0027966
128,Jay Ajayi,RB,MIA,NYJ,25.0,00-0031590
129,DuJuan Harris,RB,SF,NO,24.2,00-0028409
130,Ezekiel Elliott,RB,DAL,CLE,22.7,00-0033045
131,Frank Gore,RB,IND,GB,21.1,00-0023500
132,DeMarco Murray,RB,TEN,LAC,21.0,00-0028009
133,Tim Hightower,RB,NO,SF,17.2,00-0026289
134,Matt Forte,RB,NYJ,MIA,16.7,00-0026184
135,TJ Yeldon,RB,JAX,KC,16.5,00-0032209
136,LeSean McCoy,RB,BUF,SEA,16.0,00-0027029
137,Kapri Bibbs,RB,DEN,OAK,15.0,00-0031102
138,Chris Ivory,RB,JAX,KC,13.7,00-0027531
139,Le'Veon Bell,RB,PIT,BAL,13.0,00-0030496
140,Devonta Freeman,RB,ATL,TB,12.5,00-0031285
141,Ty Montgomery,RB,GB,IND,12.1,00-0032200
142,Mike Gillislee,RB,BUF,SEA,11.6,00-0030433
143,Todd Gurley,RB,LA,CAR,11.4,00-0032241
144,Isaiah Crowell,RB,CLE,DAL,10.7,00-0030656
145,Charcandrick West,RB,KC,JAX,10.4,00-0030668
146,Darren Sproles,RB,PHI,NYG,10.1,00-0023564
147,Peyton Barber,RB,TB,ATL,9.5,00-0032741
148,Jalen Richard,RB,OAK,DEN,9.2,00-0033025
149,Benjamin Cunningham,RB,LA,CAR,9.2,
150,Bilal Powell,RB,NYJ,MIA,9.1,00-0028064
151,Theo Riddick,RB,DET,MIN,8.6,00-0030107
152,Ryan Mathews,RB,PHI,NYG,8.5,00-0027864
153,Paul Perkins,RB,NYG,PHI,7.7,00-0032417
154,Kenyan Drake,RB,MIA,NYJ,7.6,00-0033118
155,Ronnie Hillman,RB,MIN,DET,7.2,00-0029683
156,Antone Smith,RB,TB,ATL,7.2,00-0026855
157,Patrick DiMarco,FB,ATL,TB,7.1,00-0028581
158,Damien Williams,RB,MIA,NYJ,6.9,00-0030874
159,Rashad Jennings,RB,NYG,PHI,6.9,00-0027155
160,Duke Johnson,RB,CLE,DAL,6.6,00-0032257
161,Kenjon Barner,RB,PHI,NYG,6.3,00-0030465
162,Christine Michael,RB,SEA,BUF,6.1,00-0030432
163,Matt Asiata,RB,MIN,DET,6.1,00-0028198
164,Jordan Todman,RB,IND,GB,6.0,00-0028121
165,Alfred Morris,RB,DAL,CLE,5.6,00-0029141
166,Mike James,RB,TB,ATL,5.0,00-0030391
167,Deandre Washington,RB,OAK,DEN,4.5,00-0032940
168,Robert Turbin,RB,IND,GB,4.3,00-0029273
169,Jonathan Stewart,RB,CAR,LAR,4.2,00-0026153
170,Reggie Bush,RB,BUF,SEA,4.2,00-0024217
171,Devontae Booker,RB,DEN,OAK,4.0,00-0032972
172,Terrance West,RB,BAL,PIT,3.7,00-0031375
173,John Kuhn,FB,NO,SF,3.4,00-0022999
174,Kenneth Dixon,RB,BAL,PIT,3.3,00-0032411
175,Matt Prater,K,DET,MIN,0.0,00-0023853
176,Josh Lambo,K,LAC,TEN,0.0,00-0032087
177,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
178,Nick Folk,K,NYJ,MIA,0.0,00-0025565
179,Caleb Sturgis,K,PHI,NYG,0.0,00-0030390
180,Phil Dawson,K,SF,NO,0.0,00-0004091
181,Wil Lutz,K,NO,SF,0.0,00-0032569
182,Brandon McManus,K,DEN,OAK,0.0,00-0029822
183,Andrew Franks,K,MIA,NYJ,0.0,00-0031718
184,Mason Crosby,K,GB,IND,0.0,00-0025580
185,Justin Tucker,K,BAL,PIT,0.0,00-0029597
186,Graham Gano,K,CAR,LAR,0.0,00-0026858
187,Steven Hauschka,K,SEA,BUF,0.0,
188,Adam Vinatieri,K,IND,GB,0.0,00-0016919
189,Dan Bailey,K,DAL,CLE,0.0,00-0028660
190,Ryan Succop,K,TEN,LAC,0.0,00-0026968
191,Dan Carpenter,K,BUF,SEA,0.0,00-0026003
192,Greg Zuerlein,K,LA,CAR,0.0,00-0029621
193,Blair Walsh,K,MIN,DET,0.0,00-0029576
194,Robbie Gould,K,NYG,PHI,0.0,00-0023252
195,Cody Parkey,K,CLE,DAL,0.0,00-0030850
196,Chris Boswell,K,PIT,BAL,0.0,00-0031136
197,Roberto Aguayo,K,TB,ATL,0.0,00-0033102
198,Jason Myers,K,JAX,KC,0.0,00-0031492
199,Baltimore Ravens,DST,BAL,PIT,13.0,
200,Indianapolis Colts,DST,IND,GB,11.0,
201,Kansas City Chiefs,DST,KC,JAX,11.0,
202,Carolina Panthers,DST,CAR,LAR,10.0,
203,New Orleans Saints,DST,NO,SF,9.0,
204,Los Angeles Rams,DST,LA,CAR,9.0,
205,Dallas Cowboys,DST,DAL,CLE,8.0,
206,New York Giants,DST,NYG,PHI,8.0,
207,Seattle Seahawks,DST,SEA,BUF,7.0,
208,Oakland Raiders,DST,OAK,DEN,7.0,
209,Atlanta Falcons,DST,ATL,TB,6.0,
210,Green Bay Packers,DST,GB,IND,5.0,
211,Pittsburgh Steelers,DST,PIT,BAL,5.0,
212,Detroit Lions,DST,DET,MIN,5.0,
213,Buffalo Bills,DST,BUF,SEA,5.0,
214,Philadelphia Eagles,DST,PHI,NYG,4.0,
215,Jacksonville Jaguars,DST,JAX,KC,3.0,
216,Minnesota Vikings,DST,MIN,DET,3.0,
217,New York Jets,DST,NYJ,MIA,1.0,
218,Denver Broncos,DST,DEN,OAK,1.0,
219,Tampa Bay Buccaneers,DST,TB,ATL,0.0,
220,Tennessee Titans,DST,TEN,LAC,0.0,
221,San Francisco 49ers,DST,SF,NO,-3.0,
222,Cleveland Browns,DST,CLE,DAL,-4.0,
