Player,Position,Team,Opponent,Points
Rashard Mendenhall,RB,PIT,KC,8.70
Kevin Smith,RB,DET,GB,8.70
John Kuhn,FB,GB,DET,8.50
Peyton Hillis,RB,CLE,CIN,8.10
Michael Turner,RB,ATL,MIN,7.40
Joe McKnight,RB,NYJ,BUF,7.00
Ryan Grant,RB,GB,DET,7.00
Marion Barber,RB,CHI,OAK,6.30
Dexter McCluster,RB,KC,PIT,5.90
Frank Gore,RB,SF,BAL,5.80
Thomas Jones,RB,KC,PIT,5.40
Jacquizz Rodgers,RB,ATL,MIN,5.10
Isaac Redman,RB,PIT,KC,5.00
Javon Ringer,RB,TEN,TB,4.80
Mewelde Moore,RB,PIT,KC,4.50
Jeremiah Johnson,RB,DEN,LAC,4.40
Kregg Lumpkin,RB,TB,TEN,4.30
Rob Bironas,K,TEN,TB,0.00
Mike Nugent,K,CIN,CLE,0.00
Jay Feely,K,ARI,LAR,0.00
Robbie Gould,K,CHI,OAK,0.00
Matt Prater,K,DEN,LAC,0.00
Billy Cundiff,K,BAL,SF,0.00
Phil Dawson,K,CLE,CIN,0.00
Neil Rackers,K,HOU,JAX,0.00
Thomas Howard,K,CIN,CLE,0.00
Olindo Mare,K,CAR,IND,0.00
Mason Crosby,K,GB,DET,0.00
Nick Novak,K,LAC,DEN,0.00
Ryan Succop,K,KC,PIT,0.00
Stephen Gostkowski,K,NE,PHI,0.00
Dan Bailey,K,DAL,MIA,0.00
David Akers,K,SF,BAL,0.00
Dave Rayner,K,BUF,NYJ,0.00
Josh Brown,K,LAR,ARI,0.00
Alex Henery,K,PHI,NE,0.00
Shaun Suisham,K,PIT,KC,0.00
Josh Scobee,K,JAX,HOU,0.00
Adam Vinatieri,K,IND,CAR,0.00
John Kasay,K,NO,NYG,0.00
Matt Bryant,K,ATL,MIN,0.00
Lawrence Tynes,K,NYG,NO,0.00
Graham Gano,K,WAS,SEA,0.00
Steven Hauschka,K,SEA,WAS,0.00
Connor Barth,K,TB,TEN,0.00
DJ Smith,K,GB,DET,0.00
Nick Folk,K,NYJ,BUF,0.00
Ryan Longwell,K,MIN,ATL,0.00
Jason Hanson,K,DET,GB,0.00
Tampa Bay Buccaneers,DST,TB,TEN,16.00
Los Angeles Rams,DST,LAR,ARI,15.00
Arizona Cardinals,DST,ARI,LAR,13.00
Pittsburgh Steelers,DST,PIT,KC,13.00
Houston Texans,DST,HOU,JAX,13.00
Oakland Raiders,DST,OAK,CHI,11.00
Kansas City Chiefs,DST,KC,PIT,9.00
Jacksonville Jaguars,DST,JAX,HOU,9.00
Green Bay Packers,DST,GB,DET,8.00
Dallas Cowboys,DST,DAL,MIA,7.00
Carolina Panthers,DST,CAR,IND,7.00
Denver Broncos,DST,DEN,LAC,7.00
Indianapolis Colts,DST,IND,CAR,7.00
Seattle Seahawks,DST,SEA,WAS,7.00
Miami Dolphins,DST,MIA,DAL,6.00
Chicago Bears,DST,CHI,OAK,6.00
New England Patriots,DST,NE,PHI,5.00
New Orleans Saints,DST,NO,NYG,5.00
Washington Redskins,DST,WAS,SEA,5.00
Cincinnati Bengals,DST,CIN,CLE,5.00
Atlanta Falcons,DST,ATL,MIN,5.00
Cleveland Browns,DST,CLE,CIN,4.00
Minnesota Vikings,DST,MIN,ATL,4.00
Buffalo Bills,DST,BUF,NYJ,3.00
New York Jets,DST,NYJ,BUF,3.00
Detroit Lions,DST,DET,GB,2.00
Los Angeles Chargers,DST,LAC,DEN,2.00
San Francisco 49ers,DST,SF,BAL,1.00
Philadelphia Eagles,DST,PHI,NE,-3.00
New York Giants,DST,NYG,NO,-4.00
