Player,Position,Team,Opponent,Points
Jimmy Graham,TE,SEA,CAR,25.00
Julius Thomas,TE,JAX,HOU,20.80
Gary Barnidge,TE,CLE,DEN,18.90
Antonio Gates,TE,LAC,GB,18.50
Delanie Walker,TE,TEN,MIA,17.70
Charles Clay,TE,BUF,CIN,15.20
Rob Gronkowski,TE,NE,IND,14.00
Travis Kelce,TE,KC,MIN,13.80
Dion Sims,TE,MIA,TEN,13.30
Tyler Eifert,TE,CIN,BUF,13.00
Ladarius Green,TE,LAC,GB,12.50
Jordan Cameron,TE,MIA,TEN,12.00
Martellus Bennett,TE,CHI,DET,11.90
Tim Wright,TE,DET,CHI,10.70
Chris Gragg,TE,BUF,CIN,10.40
Kyle Rudolph,TE,MIN,KC,8.90
Zach Ertz,TE,PHI,NYG,8.30
Derek Carrier,TE,WAS,NYJ,7.90
Josh Hill,TE,NO,ATL,6.80
Maxx Williams,TE,BAL,SF,6.40
Jacob Tamme,TE,ATL,NO,6.20
Crockett Gillmore,TE,BAL,SF,6.00
Scott Chandler,TE,NE,IND,5.90
Larry Donnell,TE,NYG,PHI,5.90
Richard Rodgers,TE,GB,LAC,5.40
Ed Dickson,TE,CAR,SEA,5.40
Dwayne Allen,TE,IND,NE,5.30
Coby Fleener,TE,IND,NE,5.00
Owen Daniels,TE,DEN,CLE,4.40
James O'Shaughnessy,TE,KC,MIN,4.30
Will Tye,TE,NYG,PHI,4.20
Levine Toilolo,TE,ATL,NO,3.80
Demetrius Harris,TE,KC,MIN,3.50
Justin Perillo,TE,GB,LAC,3.10
Jack Doyle,TE,IND,NE,2.70
Ryan Hewitt,TE,CIN,BUF,2.60
Luke Willson,TE,SEA,CAR,2.60
Troy Niklas,TE,ARI,PIT,2.30
Rhett Ellison,TE,MIN,KC,2.10
Anthony Fasano,TE,TEN,MIA,2.10
Vance McDonald,TE,SF,BAL,2.00
Darren Fells,TE,ARI,PIT,1.90
Marcedes Lewis,TE,JAX,HOU,1.80
CJ Fiedorowicz,TE,HOU,JAX,1.80
Heath Miller,TE,PIT,ARI,1.50
Virgil Green,TE,DEN,CLE,0.00
Kellen Davis,TE,NYJ,WAS,0.00
Tyler Kroft,TE,CIN,BUF,0.00
James Starks,RB,GB,LAC,27.70
DeMarco Murray,RB,PHI,NYG,24.60
LeGarrette Blount,RB,NE,IND,23.40
Lamar Miller,RB,MIA,TEN,22.80
Arian Foster,RB,HOU,JAX,22.20
Jonathan Stewart,RB,CAR,SEA,21.60
Mark Ingram,RB,NO,ATL,20.60
Matt Forte,RB,CHI,DET,19.90
Ronnie Hillman,RB,DEN,CLE,17.50
LeSean McCoy,RB,BUF,CIN,17.40
Justin Forsett,RB,BAL,SF,17.10
Giovani Bernard,RB,CIN,BUF,14.30
Jeremy Hill,RB,CIN,BUF,13.90
Dexter McCluster,RB,TEN,MIA,13.20
Marshawn Lynch,RB,SEA,CAR,12.40
Danny Woodhead,RB,LAC,GB,12.10
Bruce Miller,FB,SF,BAL,11.90
Frank Gore,RB,IND,NE,11.40
Theo Riddick,RB,DET,CHI,10.80
CJ Anderson,RB,DEN,CLE,10.60
Rashad Jennings,RB,NYG,PHI,10.30
Branden Oliver,RB,LAC,GB,10.30
Ameer Abdullah,RB,DET,CHI,9.90
Chris Thompson,RB,WAS,NYJ,9.80
Jeremy Langford,RB,CHI,DET,9.70
Le'Veon Bell,RB,PIT,ARI,8.80
Duke Johnson,RB,CLE,DEN,8.60
Zac Stacy,RB,NYJ,WAS,8.10
Carlos Hyde,RB,SF,BAL,8.00
Toby Gerhart,RB,JAX,HOU,7.90
Andre Ellington,RB,ARI,PIT,7.40
Dion Lewis,RB,NE,IND,6.90
Denard Robinson,RB,JAX,HOU,6.80
Adrian Peterson,RB,MIN,KC,6.70
Khiry Robinson,RB,NO,ATL,6.70
CJ Spiller,RB,NO,ATL,6.70
Isaiah Crowell,RB,CLE,DEN,6.10
Ryan Mathews,RB,PHI,NYG,5.60
Chris Johnson,RB,ARI,PIT,5.50
Chris Polk,RB,HOU,JAX,4.90
Jonas Gray,RB,MIA,TEN,4.60
Matt Asiata,RB,MIN,KC,4.50
Fozzy Whittaker,RB,CAR,SEA,4.30
Alfred Morris,RB,WAS,NYJ,4.20
Kyle Juszczyk,FB,BAL,SF,4.20
John Kuhn,FB,GB,LAC,4.00
Eddie Lacy,RB,GB,LAC,4.00
Charcandrick West,RB,KC,MIN,3.90
Brandon McManus,K,DEN,CLE,0.00
Robbie Gould,K,CHI,DET,0.00
Steven Hauschka,K,SEA,CAR,0.00
Matt Prater,K,DET,CHI,0.00
Blair Walsh,K,MIN,KC,0.00
Nick Folk,K,NYJ,WAS,0.00
Stephen Gostkowski,K,NE,IND,0.00
Mike Nugent,K,CIN,BUF,0.00
Dustin Hopkins,K,WAS,NYJ,0.00
Mason Crosby,K,GB,LAC,0.00
Caleb Sturgis,K,PHI,NYG,0.00
Andrew Franks,K,MIA,TEN,0.00
Josh Lambo,K,LAC,GB,0.00
Justin Tucker,K,BAL,SF,0.00
Chandler Catanzaro,K,ARI,PIT,0.00
Zach Hocker,K,NO,ATL,0.00
Nick Novak,K,HOU,JAX,0.00
Travis Coons,K,CLE,DEN,0.00
Ryan Succop,K,TEN,MIA,0.00
Cairo Santos,K,KC,MIN,0.00
Dan Carpenter,K,BUF,CIN,0.00
Graham Gano,K,CAR,SEA,0.00
Matt Bryant,K,ATL,NO,0.00
Adam Vinatieri,K,IND,NE,0.00
Jason Myers,K,JAX,HOU,0.00
Josh Brown,K,NYG,PHI,0.00
New Orleans Saints,DST,NO,ATL,19.00
Denver Broncos,DST,DEN,CLE,17.00
Houston Texans,DST,HOU,JAX,16.00
Cleveland Browns,DST,CLE,DEN,13.00
Washington Redskins,DST,WAS,NYJ,11.00
Pittsburgh Steelers,DST,PIT,ARI,11.00
New York Giants,DST,NYG,PHI,9.00
Indianapolis Colts,DST,IND,NE,9.00
Minnesota Vikings,DST,MIN,KC,8.00
Seattle Seahawks,DST,SEA,CAR,7.00
Kansas City Chiefs,DST,KC,MIN,7.00
New York Jets,DST,NYJ,WAS,6.00
Chicago Bears,DST,CHI,DET,6.00
Green Bay Packers,DST,GB,LAC,6.00
Tennessee Titans,DST,TEN,MIA,5.00
San Francisco 49ers,DST,SF,BAL,5.00
Arizona Cardinals,DST,ARI,PIT,5.00
New England Patriots,DST,NE,IND,5.00
Cincinnati Bengals,DST,CIN,BUF,4.00
Carolina Panthers,DST,CAR,SEA,4.00
Baltimore Ravens,DST,BAL,SF,3.00
Los Angeles Chargers,DST,LAC,GB,3.00
Detroit Lions,DST,DET,CHI,2.00
Jacksonville Jaguars,DST,JAX,HOU,1.00
Atlanta Falcons,DST,ATL,NO,0.00
Buffalo Bills,DST,BUF,CIN,-1.00
