,Player,Position,Team,Opponent,Points,PlayerID
59,Kenny Britt,WR,LA,ATL,15.2,00-0027006
60,Tyler Boyd,WR,CIN,CLE,14.9,00-0033009
61,Willie Snead,WR,NO,TB,14.5,00-0030663
62,Julian Edelman,WR,NE,BAL,14.3,00-0027150
63,Malcolm Mitchell,WR,NE,BAL,14.1,00-0032400
64,Anquan Boldin,WR,DET,CHI,13.9,00-0022084
65,Tanner McEvoy,WR,SEA,GB,13.1,00-0032475
66,Bryan Walters,WR,JAX,MIN,13.1,00-0027595
67,Antonio Brown,WR,PIT,BUF,12.8,00-0027793
68,Golden Tate,WR,DET,CHI,11.7,00-0027891
69,Devin Funchess,WR,CAR,LAC,11.3,00-0032055
70,Brandin Cooks,WR,NO,TB,11.1,00-0031236
71,Marvin Jones,WR,DET,CHI,10.7,00-0029293
72,Doug Baldwin,WR,SEA,GB,10.6,00-0028434
73,Mike Wallace,WR,BAL,NE,10.2,00-0026901
74,Daniel Brown,WR,CHI,DET,10.2,00-0032098
75,Jeremy Kerley,WR,SF,NYJ,10.0,00-0028091
76,Steve Smith,WR,BAL,NE,9.7,
77,Brandon Coleman,WR,NO,TB,9.7,00-0030801
78,Tyler Lockett,WR,SEA,GB,9.6,00-0032211
79,Chris Conley,WR,KC,OAK,9.0,00-0032128
80,Justin Hardy,WR,ATL,LAR,8.9,00-0031570
81,Nick Williams,WR,ATL,LAR,8.9,00-0029848
82,Tyrell Williams,WR,LAC,CAR,8.8,00-0032160
83,Stefon Diggs,WR,MIN,JAX,8.5,00-0031588
84,Breshad Perriman,WR,BAL,NE,8.2,00-0032054
85,Mike Evans,WR,TB,NO,8.2,00-0031408
86,Travis Kelce,TE,KC,OAK,18.1,00-0030506
87,Martellus Bennett,TE,NE,BAL,17.0,00-0026201
88,Kyle Rudolph,TE,MIN,JAX,16.0,00-0027981
89,Charles Clay,TE,BUF,PIT,14.2,00-0028112
90,Trey Burton,TE,PHI,WAS,13.5,00-0030710
91,Greg Olsen,TE,CAR,LAC,12.7,00-0025418
92,Antonio Gates,TE,LAC,CAR,11.1,00-0021547
93,Jack Doyle,TE,IND,HOU,10.5,00-0030181
94,AJ Derby,TE,DEN,TEN,9.7,00-0031609
95,Jermaine Gresham,TE,ARI,MIA,9.5,00-0027873
96,Hunter Henry,TE,LAC,CAR,9.3,00-0033090
97,Dion Sims,TE,MIA,ARI,8.9,00-0030422
98,Cameron Brate,TE,TB,NO,8.7,00-0031273
99,Eric Ebron,TE,DET,CHI,7.2,00-0031387
100,Jason Witten,TE,DAL,NYG,6.6,00-0022127
101,Austin Seferian-Jenkins,TE,NYJ,SF,6.5,00-0031418
102,CJ Fiedorowicz,TE,HOU,IND,6.2,00-0031302
103,Delanie Walker,TE,TEN,DEN,5.8,00-0024389
104,Dennis Pitta,TE,BAL,NE,5.8,00-0027714
105,Gary Barnidge,TE,CLE,CIN,5.7,00-0026281
106,Mychal Rivera,TE,OAK,KC,5.6,00-0030514
107,Ladarius Green,TE,PIT,BUF,4.5,00-0029275
108,Nick Boyle,TE,BAL,NE,4.5,00-0031598
109,Ryan Griffin,TE,HOU,IND,4.3,00-0030108
110,Clive Walford,TE,OAK,KC,4.1,00-0032256
111,Blake Bell,TE,SF,NYJ,4.0,00-0032062
112,Will Tye,TE,NYG,DAL,3.9,00-0032004
113,Ben Koyack,TE,JAX,MIN,3.9,00-0032139
114,Brandon Bostick,TE,NYJ,SF,3.7,00-0029601
115,Jerell Adams,TE,NYG,DAL,3.1,00-0032429
116,Levine Toilolo,TE,ATL,LAR,2.9,00-0030443
117,Anthony Fasano,TE,TEN,DEN,2.7,00-0024268
118,Brent Celek,TE,PHI,WAS,2.7,00-0025549
119,Jimmy Graham,TE,SEA,GB,2.6,00-0027696
120,David Johnson,TE,PIT,BUF,2.5,
121,Jared Cook,TE,GB,SEA,2.5,00-0027061
122,Lance Kendricks,TE,LA,ATL,2.3,00-0027985
123,Nick O'Leary,TE,BUF,PIT,2.2,00-0032117
124,Darren Fells,TE,ARI,MIA,2.2,00-0029738
125,Luke Willson,TE,SEA,GB,2.1,00-0030089
126,Seth DeValve,TE,CLE,CIN,2.1,00-0033080
127,Jordan Reed,TE,WAS,PHI,2.0,00-0030472
128,Brandon Myers,TE,TB,NO,1.9,00-0027135
129,John Phillips,TE,NO,TB,1.8,00-0027139
130,Tyler Higbee,TE,LA,ATL,1.8,00-0033110
131,Richard Rodgers,TE,GB,SEA,1.8,00-0031384
132,Randall Telfer,TE,CLE,CIN,1.7,00-0031533
133,Coby Fleener,TE,NO,TB,1.6,00-0029697
134,Carlos Hyde,RB,SF,NYJ,30.0,00-0031045
135,Jeremy Hill,RB,CIN,CLE,26.2,00-0031301
136,LeSean McCoy,RB,BUF,PIT,22.8,00-0027029
137,Lamar Miller,RB,HOU,IND,22.2,00-0029615
138,Kenneth Dixon,RB,BAL,NE,22.1,00-0032411
139,Tevin Coleman,RB,ATL,LAR,19.5,00-0032058
140,Latavius Murray,RB,OAK,KC,19.3,00-0030513
141,David Johnson,RB,ARI,MIA,18.1,00-0032187
142,Ty Montgomery,RB,GB,SEA,17.6,00-0032200
143,Todd Gurley,RB,LA,ATL,17.3,00-0032241
144,Rob Kelley,RB,WAS,PHI,16.8,00-0032371
145,Doug Martin,RB,TB,NO,16.5,00-0029613
146,TJ Yeldon,RB,JAX,MIN,16.0,00-0032209
147,Isaiah Crowell,RB,CLE,CIN,15.8,00-0030656
148,Frank Gore,RB,IND,HOU,15.4,00-0023500
149,DeMarco Murray,RB,TEN,DEN,15.2,00-0028009
150,LeGarrette Blount,RB,NE,BAL,14.9,00-0027325
151,Kenneth Farrow,RB,LAC,CAR,13.8,00-0032902
152,Ezekiel Elliott,RB,DAL,NYG,13.7,00-0033045
153,Jordan Howard,RB,CHI,DET,13.0,00-0032780
154,Jerick McKinnon,RB,MIN,JAX,12.9,00-0031376
155,Jonathan Stewart,RB,CAR,LAC,12.6,00-0026153
156,Matt Asiata,RB,MIN,JAX,12.1,00-0028198
157,Darren Sproles,RB,PHI,WAS,12.0,00-0023564
158,James White,RB,NE,BAL,11.4,00-0031062
159,Chris Thompson,RB,WAS,PHI,9.8,00-0030404
160,Shaun Draughn,RB,SF,NYJ,9.7,00-0028202
161,Damien Williams,RB,MIA,ARI,8.8,00-0030874
162,Dwayne Washington,RB,DET,CHI,8.4,00-0032450
163,Thomas Rawls,RB,SEA,GB,8.4,00-0031897
164,Robert Turbin,RB,IND,HOU,8.3,00-0029273
165,Charles Sims,RB,TB,NO,8.0,00-0031390
166,Rashad Jennings,RB,NYG,DAL,7.7,00-0027155
167,Kyle Juszczyk,FB,BAL,NE,7.6,00-0029892
168,Alex Collins,RB,SEA,GB,7.6,00-0032426
169,Jay Ajayi,RB,MIA,ARI,7.3,00-0031590
170,Spencer Ware,RB,KC,OAK,7.3,00-0030414
171,Travaris Cadet,RB,NO,TB,6.9,00-0029205
172,Terrance West,RB,BAL,NE,6.6,00-0031375
173,Alfred Blue,RB,HOU,IND,6.5,00-0031075
174,Zach Zenner,RB,DET,CHI,6.5,00-0031665
175,Charcandrick West,RB,KC,OAK,6.4,00-0030668
176,Rex Burkhead,RB,CIN,CLE,6.1,00-0030288
177,Ryan Mathews,RB,PHI,WAS,6.0,00-0027864
178,Marcel Reece,FB,SEA,GB,5.8,00-0026393
179,Derrick Henry,RB,TEN,DEN,5.7,00-0032764
180,Duke Johnson,RB,CLE,CIN,5.5,00-0032257
181,Paul Perkins,RB,NYG,DAL,5.5,00-0032417
182,Justin Tucker,K,BAL,NE,0.0,00-0029597
183,Kai Forbath,K,MIN,JAX,0.0,00-0028787
184,Jason Myers,K,JAX,MIN,0.0,00-0031492
185,Nick Folk,K,NYJ,SF,0.0,00-0025565
186,Roberto Aguayo,K,TB,NO,0.0,00-0033102
187,Caleb Sturgis,K,PHI,WAS,0.0,00-0030390
188,Matt Prater,K,DET,CHI,0.0,00-0023853
189,Chris Boswell,K,PIT,BUF,0.0,00-0031136
190,Ryan Succop,K,TEN,DEN,0.0,00-0026968
191,Wil Lutz,K,NO,TB,0.0,00-0032569
192,Mason Crosby,K,GB,SEA,0.0,00-0025580
193,Sebastian Janikowski,K,OAK,KC,0.0,00-0019646
194,Andrew Franks,K,MIA,ARI,0.0,00-0031718
195,Matt Bryant,K,ATL,LAR,0.0,00-0020578
196,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
197,Connor Barth,K,CHI,DET,0.0,00-0026138
198,Chandler Catanzaro,K,ARI,MIA,0.0,00-0030896
199,Phil Dawson,K,SF,NYJ,0.0,00-0004091
200,Mike Nugent,K,CIN,CLE,0.0,00-0023482
201,Cody Parkey,K,CLE,CIN,0.0,00-0030850
202,Stephen Gostkowski,K,NE,BAL,0.0,00-0024333
203,Josh Lambo,K,LAC,CAR,0.0,00-0032087
204,Brandon McManus,K,DEN,TEN,0.0,00-0029822
205,Steven Hauschka,K,SEA,GB,0.0,
206,Robbie Gould,K,NYG,DAL,0.0,00-0023252
207,Cairo Santos,K,KC,OAK,0.0,00-0031203
208,Dustin Hopkins,K,WAS,PHI,0.0,00-0030098
209,Dan Carpenter,K,BUF,PIT,0.0,00-0026003
210,Greg Zuerlein,K,LA,ATL,0.0,00-0029621
211,Dan Bailey,K,DAL,NYG,0.0,00-0028660
212,Randy Bullock,K,PIT,BUF,0.0,00-0029421
213,Michael Palardy,K,CAR,LAC,0.0,00-0031363
214,Carolina Panthers,DST,CAR,LAC,18.0,
215,Chicago Bears,DST,CHI,DET,14.0,
216,New York Giants,DST,NYG,DAL,13.0,
217,Dallas Cowboys,DST,DAL,NYG,13.0,
218,Miami Dolphins,DST,MIA,ARI,13.0,
219,Tennessee Titans,DST,TEN,DEN,11.0,
220,Tampa Bay Buccaneers,DST,TB,NO,11.0,
221,Kansas City Chiefs,DST,KC,OAK,11.0,
222,Philadelphia Eagles,DST,PHI,WAS,10.0,
223,Washington Redskins,DST,WAS,PHI,9.0,
224,Cincinnati Bengals,DST,CIN,CLE,9.0,
225,Pittsburgh Steelers,DST,PIT,BUF,8.0,
226,Houston Texans,DST,HOU,IND,8.0,
227,San Francisco 49ers,DST,SF,NYJ,8.0,
228,New England Patriots,DST,NE,BAL,8.0,
229,Arizona Cardinals,DST,ARI,MIA,7.0,
230,Oakland Raiders,DST,OAK,KC,7.0,
231,Minnesota Vikings,DST,MIN,JAX,7.0,
232,Buffalo Bills,DST,BUF,PIT,6.0,
233,Baltimore Ravens,DST,BAL,NE,6.0,
234,Denver Broncos,DST,DEN,TEN,6.0,
235,Detroit Lions,DST,DET,CHI,5.0,
236,New Orleans Saints,DST,NO,TB,5.0,
237,Los Angeles Chargers,DST,LAC,CAR,4.0,
238,Cleveland Browns,DST,CLE,CIN,4.0,
239,Indianapolis Colts,DST,IND,HOU,4.0,
240,New York Jets,DST,NYJ,SF,3.0,
241,Jacksonville Jaguars,DST,JAX,MIN,2.0,
242,Los Angeles Rams,DST,LA,ATL,1.0,
243,Seattle Seahawks,DST,SEA,GB,-3.0,
