Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
41,Josh Cooper,WR,7,CLE,IND,8,4,50,53,0,14,7,13,0,0,0,0,0,9.30,2012
42,Donnie Avery,WR,7,IND,CLE,6,4,67,46,0,16,8,12,0,0,0,0,0,8.60,2012
43,Tandon Doss,WR,7,BAL,HOU,1,1,100,15,1,15,15,15,0,0,0,0,0,8.50,2012
44,Torrey Smith,WR,7,BAL,HOU,13,4,31,41,0,15,3,10,0,0,0,0,0,8.10,2012
45,Ben Obomanu,WR,7,SEA,SF,4,3,75,50,0,36,13,17,0,0,0,0,0,8.00,2012
46,AJ Green,WR,7,CIN,PIT,6,1,17,8,1,8,1,8,0,0,0,0,0,7.80,2012
47,Louis Murphy,WR,7,CAR,DAL,9,3,33,48,0,26,5,16,0,0,0,0,0,7.80,2012
48,Brad Smith,WR,7,BUF,TEN,1,1,100,5,0,5,5,5,1,2,0,0,0,7.70,2012
49,Mike Williams,WR,7,TB,NO,8,4,50,36,0,17,5,9,0,0,0,0,0,7.60,2012
50,Michael Crabtree,WR,7,SF,SEA,6,4,67,31,0,16,5,8,0,0,0,0,0,7.10,2012
