Player,Position,Team,Opponent,Points
Corey Fuller,WR,DET,NO,13.40
Bruce Ellington,WR,SF,DEN,13.40
Dwayne Bowe,WR,KC,LAC,13.40
Rueben Randle,WR,NYG,DAL,13.40
Emmanuel Sanders,WR,DEN,SF,13.10
Andre Johnson,WR,HOU,PIT,12.70
Derek Hagan,WR,TEN,WAS,12.50
Martavis Bryant,WR,PIT,HOU,12.00
Anquan Boldin,WR,SF,DEN,12.00
Keenan Allen,WR,LAC,KC,11.80
Brenton Bersin,WR,CAR,GB,11.10
Brandon Marshall,WR,CHI,MIA,10.80
Julio Jones,WR,ATL,BAL,10.60
Eric Decker,WR,NYJ,NE,10.50
Chris Hogan,WR,BUF,MIN,10.30
Jarius Wright,WR,MIN,BUF,10.00
Steve Smith,WR,BAL,ATL,9.70
Brandon LaFell,WR,NE,NYJ,9.50
Brandon Lloyd,WR,SF,DEN,9.30
Lance Moore,WR,PIT,HOU,9.20
Cordarrelle Patterson,WR,MIN,BUF,9.20
Julian Edelman,WR,NE,NYJ,9.20
Davante Adams,WR,GB,CAR,9.10
Danny Amendola,WR,NE,NYJ,8.90
Terrance Williams,WR,DAL,NYG,8.80
Owen Daniels,TE,BAL,ATL,17.80
Charles Clay,TE,MIA,CHI,15.80
Cooper Helfet,TE,SEA,LAR,15.10
Antonio Gates,TE,LAC,KC,15.10
Jermaine Gresham,TE,CIN,IND,14.80
Dwayne Allen,TE,IND,CIN,14.20
Jeff Cumberland,TE,NYJ,NE,14.00
Larry Donnell,TE,NYG,DAL,14.00
Rob Gronkowski,TE,NE,NYJ,11.80
Martellus Bennett,TE,CHI,MIA,10.80
Coby Fleener,TE,IND,CIN,10.40
Jordan Reed,TE,WAS,TEN,10.40
Daniel Fells,TE,NYG,DAL,9.70
Lance Kendricks,TE,LAR,SEA,9.70
Clay Harbor,TE,JAX,CLE,9.40
Niles Paul,TE,WAS,TEN,7.80
Travis Kelce,TE,KC,LAC,7.30
John Phillips,TE,LAC,KC,7.10
Brandon Pettigrew,TE,DET,NO,6.80
Julius Thomas,TE,DEN,SF,6.70
Scott Chandler,TE,BUF,MIN,6.60
Jared Cook,TE,LAR,SEA,5.50
Dion Sims,TE,MIA,CHI,5.30
Jace Amaro,TE,NYJ,NE,5.20
Jason Witten,TE,DAL,NYG,4.70
Garrett Graham,TE,HOU,PIT,4.40
Brandon Williams,TE,CAR,GB,4.20
Vernon Davis,TE,SF,DEN,4.10
Levine Toilolo,TE,ATL,BAL,4.00
John Carlson,TE,ARI,OAK,4.00
Chris Gragg,TE,BUF,MIN,3.90
Delanie Walker,TE,TEN,WAS,3.70
Jack Doyle,TE,IND,CIN,3.00
Mychal Rivera,TE,OAK,ARI,2.80
Dante Rosario,TE,CHI,MIA,2.50
Crockett Gillmore,TE,BAL,ATL,2.30
Heath Miller,TE,PIT,HOU,2.30
Derek Carrier,TE,SF,DEN,2.10
Cory Harkey,TE,LAR,SEA,1.90
CJ Fiedorowicz,TE,HOU,PIT,1.90
Andrew Quarless,TE,GB,CAR,1.90
Josh Hill,TE,NO,DET,1.80
Rob Housler,TE,ARI,OAK,1.70
Jordan Cameron,TE,CLE,JAX,1.50
Brian Leonhardt,TE,OAK,ARI,1.40
Benjamin Watson,TE,NO,DET,1.30
Brandon Bostick,TE,GB,CAR,1.20
Richard Rodgers,TE,GB,CAR,1.10
Shane Vereen,RB,NE,NYJ,28.40
Ronnie Hillman,RB,DEN,SF,26.30
Chris Ivory,RB,NYJ,NE,25.50
Arian Foster,RB,HOU,PIT,23.50
DeMarco Murray,RB,DAL,NYG,23.20
Ahmad Bradshaw,RB,IND,CIN,22.80
Andre Ellington,RB,ARI,OAK,22.00
Denard Robinson,RB,JAX,CLE,21.70
Stepfan Taylor,RB,ARI,OAK,19.90
Jamaal Charles,RB,KC,LAC,18.70
Lamar Miller,RB,MIA,CHI,16.30
Eddie Lacy,RB,GB,CAR,16.30
Benjamin Cunningham,RB,LAR,SEA,15.90
Trent Richardson,RB,IND,CIN,15.80
Darren McFadden,RB,OAK,ARI,15.50
Jerick McKinnon,RB,MIN,BUF,15.10
Joique Bell,RB,DET,NO,14.70
Tre Mason,RB,LAR,SEA,14.50
James Starks,RB,GB,CAR,11.30
Travaris Cadet,RB,NO,DET,11.10
Chris Johnson,RB,NYJ,NE,10.00
Branden Oliver,RB,LAC,KC,9.80
Anthony Dixon,RB,BUF,MIN,9.60
Justin Forsett,RB,BAL,ATL,9.50
Alfred Blue,RB,HOU,PIT,9.50
Anthony Sherman,FB,KC,LAC,9.20
Marshawn Lynch,RB,SEA,LAR,9.10
Austin Johnson,FB,NO,DET,8.80
Devonta Freeman,RB,ATL,BAL,8.70
Reggie Bush,RB,DET,NO,8.20
Bernard Pierce,RB,BAL,ATL,8.10
Daniel Thomas,RB,MIA,CHI,8.00
Storm Johnson,RB,JAX,CLE,7.60
Jonathan Stewart,RB,CAR,GB,7.20
Pierre Thomas,RB,NO,DET,7.00
CJ Spiller,RB,BUF,MIN,6.60
Robert Turbin,RB,SEA,LAR,6.10
Fred Jackson,RB,BUF,MIN,5.80
Bishop Sankey,RB,TEN,WAS,5.60
Alfred Morris,RB,WAS,TEN,5.40
Andre Williams,RB,NYG,DAL,5.10
Roy Helu,RB,WAS,TEN,5.00
Mark Ingram,RB,NO,DET,4.90
Matt Asiata,RB,MIN,BUF,4.70
Knile Davis,RB,KC,LAC,4.60
Ben Tate,RB,CLE,JAX,4.40
Peyton Hillis,RB,NYG,DAL,4.30
Carlos Hyde,RB,SF,DEN,4.30
Blair Walsh,K,MIN,BUF,0.00
Shaun Suisham,K,PIT,HOU,0.00
Shayne Graham,K,NO,DET,0.00
Randy Bullock,K,HOU,PIT,0.00
Cairo Santos,K,KC,LAC,0.00
Justin Tucker,K,BAL,ATL,0.00
Caleb Sturgis,K,MIA,CHI,0.00
Sebastian Janikowski,K,OAK,ARI,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
Adam Vinatieri,K,IND,CIN,0.00
Nick Novak,K,LAC,KC,0.00
Steven Hauschka,K,SEA,LAR,0.00
Mason Crosby,K,GB,CAR,0.00
Dan Bailey,K,DAL,NYG,0.00
Billy Cundiff,K,CLE,JAX,0.00
Matt Prater,K,DET,NO,0.00
Josh Scobee,K,JAX,CLE,0.00
Brandon McManus,K,DEN,SF,0.00
Chandler Catanzaro,K,ARI,OAK,0.00
Phil Dawson,K,SF,DEN,0.00
Graham Gano,K,CAR,GB,0.00
Ryan Succop,K,TEN,WAS,0.00
Dan Carpenter,K,BUF,MIN,0.00
Greg Zuerlein,K,LAR,SEA,0.00
Josh Brown,K,NYG,DAL,0.00
Robbie Gould,K,CHI,MIA,0.00
Matt Bryant,K,ATL,BAL,0.00
Mike Nugent,K,CIN,IND,0.00
Jordan Gay,K,BUF,MIN,0.00
Indianapolis Colts,DST,IND,CIN,14.00
Baltimore Ravens,DST,BAL,ATL,13.00
Buffalo Bills,DST,BUF,MIN,10.00
Miami Dolphins,DST,MIA,CHI,10.00
Denver Broncos,DST,DEN,SF,9.00
Los Angeles Rams,DST,LAR,SEA,9.00
Cleveland Browns,DST,CLE,JAX,8.00
Tennessee Titans,DST,TEN,WAS,8.00
New Orleans Saints,DST,NO,DET,7.00
Pittsburgh Steelers,DST,PIT,HOU,7.00
Atlanta Falcons,DST,ATL,BAL,7.00
Green Bay Packers,DST,GB,CAR,6.00
Cincinnati Bengals,DST,CIN,IND,6.00
Washington Redskins,DST,WAS,TEN,6.00
Chicago Bears,DST,CHI,MIA,6.00
Detroit Lions,DST,DET,NO,5.00
Kansas City Chiefs,DST,KC,LAC,5.00
Arizona Cardinals,DST,ARI,OAK,5.00
New England Patriots,DST,NE,NYJ,5.00
Dallas Cowboys,DST,DAL,NYG,4.00
Houston Texans,DST,HOU,PIT,4.00
New York Giants,DST,NYG,DAL,3.00
Oakland Raiders,DST,OAK,ARI,3.00
Los Angeles Chargers,DST,LAC,KC,3.00
New York Jets,DST,NYJ,NE,1.00
Seattle Seahawks,DST,SEA,LAR,-1.00
Carolina Panthers,DST,CAR,GB,-2.00
San Francisco 49ers,DST,SF,DEN,-2.00
