Player,Position,Team,Opponent,Points
David Akers,K,PHI,WAS,0.00
Shayne Graham,K,CIN,CHI,0.00
Jeff Reed,K,PIT,MIN,0.00
Jay Feely,K,NYJ,OAK,0.00
Rian Lindell,K,BUF,CAR,0.00
Mason Crosby,K,GB,CLE,0.00
Thomas Howard,K,OAK,NYJ,0.00
Matt Stover,K,IND,LAR,0.00
Neil Rackers,K,ARI,NYG,0.00
Kris Brown,K,HOU,SF,0.00
Josh Brown,K,LAR,IND,0.00
Ryan Longwell,K,MIN,PIT,0.00
Shaun Suisham,K,WAS,PHI,0.00
Lawrence Tynes,K,NYG,ARI,0.00
Stephen Gostkowski,K,NE,TB,0.00
Robbie Gould,K,CHI,CIN,0.00
Jason Elam,K,ATL,DAL,0.00
Billy Cundiff,K,CLE,GB,0.00
Joe Nedney,K,SF,HOU,0.00
Shane Andrus,K,TB,NE,0.00
John Kasay,K,CAR,BUF,0.00
Ryan Succop,K,KC,LAC,0.00
Sebastian Janikowski,K,OAK,NYJ,0.00
David Buehler,K,DAL,ATL,0.00
Rhys Lloyd,K,CAR,BUF,0.00
Philadelphia Eagles,DST,PHI,WAS,21.00
Pittsburgh Steelers,DST,PIT,MIN,21.00
Indianapolis Colts,DST,IND,LAR,20.00
New England Patriots,DST,NE,TB,19.00
New Orleans Saints,DST,NO,MIA,19.00
Dallas Cowboys,DST,DAL,ATL,16.00
Buffalo Bills,DST,BUF,CAR,14.00
Minnesota Vikings,DST,MIN,PIT,13.00
Cincinnati Bengals,DST,CIN,CHI,13.00
Green Bay Packers,DST,GB,CLE,13.00
Miami Dolphins,DST,MIA,NO,12.00
Arizona Cardinals,DST,ARI,NYG,12.00
Houston Texans,DST,HOU,SF,6.00
New York Giants,DST,NYG,ARI,6.00
Carolina Panthers,DST,CAR,BUF,5.00
Tampa Bay Buccaneers,DST,TB,NE,4.00
San Francisco 49ers,DST,SF,HOU,4.00
Washington Redskins,DST,WAS,PHI,3.00
Atlanta Falcons,DST,ATL,DAL,0.00
Cleveland Browns,DST,CLE,GB,-1.00
Oakland Raiders,DST,OAK,NYJ,-3.00
Kansas City Chiefs,DST,KC,LAC,-4.00
Los Angeles Rams,DST,LAR,IND,-4.00
Chicago Bears,DST,CHI,CIN,-4.00
