,Player,Position,Team,Opponent,Points,PlayerID
124,Lance Kendricks,TE,LA,ARI,2.5,00-0027985
125,Matthew Mulligan,TE,NE,CLE,2.5,00-0026008
126,Bear Pascoe,TE,NYG,LAC,2.4,00-0026931
127,Dante Rosario,TE,CHI,DAL,2.3,00-0025542
128,Zach Miller,TE,SEA,SF,2.3,00-0027125
129,Visanthe Shiancoe,TE,TEN,DEN,2.2,00-0022054
130,Weslye Saunders,TE,IND,CIN,2.1,00-0028270
131,Ryan Griffin,TE,HOU,JAX,2.0,00-0030108
132,Cory Harkey,TE,LA,ARI,1.9,00-0028958
133,Matt Forte,RB,CHI,DAL,33.5,00-0026184
134,Jamaal Charles,RB,KC,WAS,32.8,00-0026213
135,Marcel Reece,FB,OAK,NYJ,27.1,00-0026393
136,Ryan Mathews,RB,LAC,NYG,25.5,00-0027864
137,Bobby Rainey,RB,TB,BUF,24.3,00-0029384
138,Knowshon Moreno,RB,DEN,TEN,22.9,00-0026988
139,Joique Bell,RB,DET,PHI,22.7,00-0027218
140,Daniel Thomas,RB,MIA,PIT,20.9,00-0028000
141,DeMarco Murray,RB,DAL,CHI,20.5,00-0028009
142,Danny Woodhead,RB,LAC,NYG,19.4,00-0026019
143,Giovani Bernard,RB,CIN,IND,18.8,00-0030456
144,Eddie Lacy,RB,GB,ATL,18.0,00-0030485
145,Montee Ball,RB,DEN,TEN,17.7,00-0030522
146,Maurice Jones-Drew,RB,JAX,HOU,17.3,00-0024275
147,BenJarvus Green-Ellis,RB,CIN,IND,16.8,00-0025860
148,Shonn Greene,RB,TEN,DEN,16.6,00-0026899
149,Ray Rice,RB,BAL,MIN,15.9,00-0026195
150,Andre Ellington,RB,ARI,LAR,14.3,00-0030287
151,Frank Gore,RB,SF,SEA,14.0,00-0023500
152,Toby Gerhart,RB,MIN,BAL,13.9,00-0027888
153,Trent Richardson,RB,IND,CIN,13.8,00-0029675
154,Chris Ivory,RB,NYJ,OAK,13.6,00-0027531
155,Marshawn Lynch,RB,SEA,SF,13.2,00-0025399
156,Le'Veon Bell,RB,PIT,MIA,13.0,00-0030496
157,Michael Bush,RB,CHI,DAL,12.5,00-0025487
158,Chris Johnson,RB,TEN,DEN,12.5,
159,Dexter McCluster,RB,KC,WAS,12.1,00-0027651
160,Knile Davis,RB,KC,WAS,11.7,00-0030280
161,Andre Brown,RB,NYG,LAC,11.6,00-0027094
162,Joseph Randle,RB,DAL,CHI,11.3,00-0030388
163,Zac Stacy,RB,LA,ARI,11.2,00-0030536
164,Chris Polk,RB,PHI,DET,11.0,00-0029438
165,Jordan Todman,RB,JAX,HOU,10.5,00-0028121
166,Rashard Mendenhall,RB,ARI,LAR,10.1,00-0026163
167,Darren Sproles,RB,NO,CAR,9.1,00-0023564
168,Steven Jackson,RB,ATL,GB,9.0,00-0022736
169,LeGarrette Blount,RB,NE,CLE,8.4,00-0027325
170,Fred Jackson,RB,BUF,TB,7.8,00-0024204
171,Jacquizz Rodgers,RB,ATL,GB,7.7,00-0028083
172,Ben Tate,RB,HOU,JAX,7.6,00-0027890
173,DeAngelo Williams,RB,CAR,NO,7.3,00-0024242
174,Peyton Hillis,RB,NYG,LAC,7.1,00-0026367
175,Donald Brown,RB,IND,CIN,6.9,00-0027003
176,Pierre Thomas,RB,NO,CAR,6.8,00-0024813
177,Chris Ogbonnaya,RB,CLE,NE,6.3,00-0027140
178,CJ Spiller,RB,BUF,TB,5.8,
179,Bruce Miller,FB,SF,SEA,5.7,00-0028149
180,Stepfan Taylor,RB,ARI,LAR,5.5,00-0030282
181,Phil Dawson,K,SF,SEA,0.0,00-0004091
182,Nick Novak,K,LAC,NYG,0.0,00-0023096
183,Robbie Gould,K,CHI,DAL,0.0,00-0023252
184,Rian Lindell,K,TB,BUF,0.0,00-0019310
185,Mason Crosby,K,GB,ATL,0.0,00-0025580
186,Caleb Sturgis,K,MIA,PIT,0.0,00-0030390
187,Sebastian Janikowski,K,OAK,NYJ,0.0,00-0019646
188,Josh Scobee,K,JAX,HOU,0.0,00-0022874
189,Ryan Succop,K,KC,WAS,0.0,00-0026968
190,Blair Walsh,K,MIN,BAL,0.0,00-0029576
191,Billy Cundiff,K,CLE,NE,0.0,00-0020972
192,Randy Bullock,K,HOU,JAX,0.0,00-0029421
193,Stephen Gostkowski,K,NE,CLE,0.0,00-0024333
194,Graham Gano,K,CAR,NO,0.0,00-0026858
195,Garrett Hartley,K,NO,CAR,0.0,00-0025824
196,Mike Nugent,K,CIN,IND,0.0,00-0023482
197,Dan Carpenter,K,BUF,TB,0.0,00-0026003
198,Steven Hauschka,K,SEA,SF,0.0,
199,Shaun Suisham,K,PIT,MIA,0.0,00-0023001
200,Jay Feely,K,ARI,LAR,0.0,00-0019770
201,Dan Bailey,K,DAL,CHI,0.0,00-0028660
202,Greg Zuerlein,K,LA,ARI,0.0,00-0029621
203,Adam Vinatieri,K,IND,CIN,0.0,00-0016919
204,Kai Forbath,K,WAS,KC,0.0,00-0028787
205,Rob Bironas,K,TEN,DEN,0.0,00-0020962
206,Matt Bryant,K,ATL,GB,0.0,00-0020578
207,Justin Tucker,K,BAL,MIN,0.0,00-0029597
208,Josh Brown,K,NYG,LAC,0.0,00-0021940
209,Alex Henery,K,PHI,DET,0.0,00-0028058
210,David Akers,K,DET,PHI,0.0,00-0000108
211,Arizona Cardinals,DST,ARI,LAR,20.0,
212,Atlanta Falcons,DST,ATL,GB,15.0,
213,Detroit Lions,DST,DET,PHI,13.0,
214,New York Jets,DST,NYJ,OAK,13.0,
215,New Orleans Saints,DST,NO,CAR,9.0,
216,Los Angeles Chargers,DST,LAC,NYG,9.0,
217,Pittsburgh Steelers,DST,PIT,MIA,9.0,
218,Philadelphia Eagles,DST,PHI,DET,9.0,
219,Cleveland Browns,DST,CLE,NE,8.0,
220,Jacksonville Jaguars,DST,JAX,HOU,8.0,
221,Baltimore Ravens,DST,BAL,MIN,8.0,
222,Minnesota Vikings,DST,MIN,BAL,7.0,
223,San Francisco 49ers,DST,SF,SEA,7.0,
224,Green Bay Packers,DST,GB,ATL,6.0,
225,Miami Dolphins,DST,MIA,PIT,5.0,
226,Seattle Seahawks,DST,SEA,SF,5.0,
227,Buffalo Bills,DST,BUF,TB,5.0,
228,Denver Broncos,DST,DEN,TEN,5.0,
229,Los Angeles Rams,DST,LA,ARI,3.0,
230,Houston Texans,DST,HOU,JAX,1.0,
231,Carolina Panthers,DST,CAR,NO,1.0,
232,Chicago Bears,DST,CHI,DAL,1.0,
233,New England Patriots,DST,NE,CLE,1.0,
234,New York Giants,DST,NYG,LAC,0.0,
235,Cincinnati Bengals,DST,CIN,IND,-1.0,
236,Oakland Raiders,DST,OAK,NYJ,-1.0,
237,Washington Redskins,DST,WAS,KC,-2.0,
238,Dallas Cowboys,DST,DAL,CHI,-3.0,
239,Indianapolis Colts,DST,IND,CIN,-4.0,
240,Tennessee Titans,DST,TEN,DEN,-4.0,
