Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
21,Miles Austin,WR,14,DAL,NYG,7,4,57,63,1,23,9,16,1,5,0,0,0,16.80,2011
22,Early Doucet,WR,14,ARI,SF,4,3,75,73,1,60,18,24,0,0,0,0,0,16.30,2011
23,DeSean Jackson,WR,14,PHI,MIA,6,4,67,59,1,34,10,15,0,0,0,0,0,15.90,2011
24,Victor Cruz,WR,14,NYG,DAL,9,7,78,83,0,23,9,12,0,0,0,0,0,15.30,2011
25,Mario Manningham,WR,14,NYG,DAL,8,2,25,62,1,47,8,31,0,0,0,0,0,14.20,2011
26,Donte' Stallworth,WR,14,WAS,NE,6,4,67,96,0,51,16,24,0,0,0,0,0,13.60,2011
27,Michael Crabtree,WR,14,SF,ARI,12,7,58,63,0,15,5,9,0,0,0,0,0,13.30,2011
28,Brandon Lloyd,WR,14,LAR,SEA,12,5,42,82,0,37,7,16,0,0,0,0,0,13.20,2011
29,Dwayne Bowe,WR,14,KC,NYJ,10,6,60,69,0,21,7,12,0,0,0,0,0,12.90,2011
30,Darrius Heyward-Bey,WR,14,OAK,GB,11,5,46,78,0,34,7,16,0,0,0,0,0,12.80,2011
31,Patrick Crayton,WR,14,LAC,BUF,3,3,100,37,1,26,12,12,0,0,0,0,0,12.70,2011
32,Brandon Marshall,WR,14,MIA,PHI,8,4,50,27,1,16,3,7,0,0,0,0,0,12.70,2011
33,Dez Bryant,WR,14,DAL,NYG,2,1,50,50,1,50,25,50,0,0,0,0,0,12.00,2011
34,Louis Murphy,WR,14,OAK,GB,9,4,44,70,0,24,8,18,1,10,0,0,0,12.00,2011
35,Jerome Simpson,WR,14,CIN,HOU,6,2,33,38,1,21,6,19,0,0,0,0,0,11.80,2011
36,Mike Wallace,WR,14,PIT,CLE,5,4,80,57,0,22,11,14,1,21,0,0,0,11.80,2011
37,Jerheme Urban,WR,14,KC,NYJ,6,2,33,28,1,24,5,14,1,7,0,0,0,11.50,2011
38,Donald Driver,WR,14,GB,OAK,6,4,67,75,0,28,13,19,0,0,0,0,0,11.50,2011
39,Matt Willis,WR,14,DEN,CHI,8,4,50,75,0,23,9,19,0,0,0,0,0,11.50,2011
40,Jerricho Cotchery,WR,14,PIT,CLE,3,2,67,33,1,22,11,17,0,0,0,0,0,11.30,2011
41,AJ Green,WR,14,CIN,HOU,7,5,71,59,0,36,8,12,0,0,0,0,0,10.90,2011
42,Anquan Boldin,WR,14,BAL,IND,6,5,83,57,0,26,10,11,0,0,0,0,0,10.70,2011
43,Vincent Jackson,WR,14,LAC,BUF,9,5,56,55,0,17,6,11,0,0,0,0,0,10.50,2011
44,Pierre Garcon,WR,14,IND,BAL,12,5,42,46,0,12,4,9,0,0,0,0,0,9.60,2011
45,Jarett Dillard,WR,14,JAX,TB,6,5,83,45,0,22,8,9,0,0,0,0,0,9.50,2011
46,Santonio Holmes,WR,14,NYJ,KC,4,2,50,12,1,8,3,6,0,0,0,0,0,9.20,2011
47,David Anderson,WR,14,WAS,NE,3,2,67,12,1,6,4,6,0,0,0,0,0,9.20,2011
48,Kyle Williams,WR,14,SF,ARI,6,4,67,42,0,15,7,11,1,7,0,0,0,8.90,2011
49,Andre Roberts,WR,14,ARI,SF,5,2,40,8,1,5,2,4,0,0,0,0,0,8.80,2011
50,Devin Aromashodu,WR,14,MIN,DET,10,4,40,47,0,28,5,12,0,0,0,0,0,8.70,2011
