Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
36,Emmanuel Sanders,WR,1,DEN,IND,9,6,67,77,0,40,9,13,1,11,0,0,0,14.80,2014
37,Hakeem Nicks,WR,1,IND,DEN,5,5,100,36,1,13,7,7,0,0,0,0,0,14.60,2014
38,DeSean Jackson,WR,1,WAS,HOU,9,8,89,62,0,17,7,8,1,-9,0,0,0,13.30,2014
39,Harry Douglas,WR,1,ATL,NO,7,6,86,69,0,23,10,12,0,0,0,0,0,12.90,2014
40,James Jones,WR,1,OAK,NYJ,3,3,100,34,1,30,11,11,0,0,0,0,0,12.40,2014
41,Eric Decker,WR,1,NYJ,OAK,6,5,83,74,0,24,12,15,0,0,0,0,0,12.40,2014
42,Marqise Lee,WR,1,JAX,PHI,10,6,60,62,0,18,6,10,0,0,0,0,0,12.20,2014
43,Alshon Jeffery,WR,1,CHI,BUF,6,5,83,71,0,44,12,14,0,0,0,0,0,12.10,2014
44,Ricardo Lockette,WR,1,SEA,GB,3,2,67,38,1,33,13,19,0,0,0,0,0,11.80,2014
45,Robert Woods,WR,1,BUF,CHI,6,4,67,78,0,32,13,20,0,0,0,0,0,11.80,2014
46,Travis Benjamin,WR,1,CLE,PIT,3,2,67,20,1,11,7,10,1,10,0,0,0,11.00,2014
47,John Brown,WR,1,ARI,LAC,5,2,40,29,1,16,6,15,0,0,0,0,0,10.90,2014
48,Chris Owusu,WR,1,TB,CAR,2,2,100,20,1,19,10,10,0,0,0,0,0,10.00,2014
49,Mohamed Sanu,WR,1,CIN,BAL,5,4,80,36,0,13,7,9,1,4,0,0,0,10.00,2014
50,Nate Washington,WR,1,TEN,KC,6,4,67,59,0,19,10,15,0,0,0,0,0,9.90,2014
