,Player,Position,Team,Opponent,Points,PlayerID
82,CJ Fiedorowicz,TE,HOU,OAK,14.2,00-0031302
83,Jimmy Graham,TE,SEA,PHI,13.6,00-0027696
84,Vance McDonald,TE,SF,NE,13.6,00-0030470
85,Jordan Reed,TE,WAS,GB,12.9,00-0030472
86,Jermaine Gresham,TE,ARI,MIN,11.3,00-0027873
87,Coby Fleener,TE,NO,CAR,10.7,00-0029697
88,Gary Barnidge,TE,CLE,PIT,10.3,00-0026281
89,Will Tye,TE,NYG,CHI,9.2,00-0032004
90,Jason Witten,TE,DAL,BAL,8.7,00-0022127
91,Delanie Walker,TE,TEN,IND,7.6,00-0024389
92,Greg Olsen,TE,CAR,NO,7.3,00-0025418
93,Charles Clay,TE,BUF,CIN,7.3,00-0028112
94,Garrett Celek,TE,SF,NE,7.1,00-0028903
95,Richard Rodgers,TE,GB,WAS,6.8,00-0031384
96,Lance Kendricks,TE,LA,MIA,6.8,00-0027985
97,Tyler Eifert,TE,CIN,BUF,6.7,00-0030549
98,Ryan Griffin,TE,HOU,OAK,6.2,00-0030108
99,Dennis Pitta,TE,BAL,DAL,6.0,00-0027714
100,Dion Sims,TE,MIA,LAR,5.0,00-0030422
101,Clive Walford,TE,OAK,HOU,4.8,00-0032256
102,Julius Thomas,TE,JAX,DET,4.2,00-0028067
103,Gavin Escobar,TE,DAL,BAL,4.1,00-0030544
104,Cameron Brate,TE,TB,KC,3.8,00-0031273
105,Marcedes Lewis,TE,JAX,DET,3.6,00-0024243
106,Darren Fells,TE,ARI,MIN,3.2,00-0029738
107,Kyle Rudolph,TE,MIN,ARI,3.2,00-0027981
108,Brent Celek,TE,PHI,SEA,2.9,00-0025549
109,Stephen Anderson,TE,HOU,OAK,2.4,00-0032725
110,Martellus Bennett,TE,NE,SF,2.4,00-0026201
111,Trey Burton,TE,PHI,SEA,2.4,00-0030710
112,Tyler Higbee,TE,LA,MIA,2.4,00-0033110
113,Luke Willson,TE,SEA,PHI,2.2,00-0030089
114,David Johnson,TE,PIT,CLE,2.0,
115,Seth DeValve,TE,CLE,PIT,1.8,00-0033080
116,Jack Doyle,TE,IND,TEN,1.7,00-0030181
117,MarQueis Gray,TE,MIA,LAR,1.5,00-0029878
118,Jesse James,TE,PIT,CLE,1.5,00-0032135
119,John Phillips,TE,NO,CAR,1.0,00-0027139
120,Rhett Ellison,TE,MIN,ARI,0.8,00-0029587
121,Ladarius Green,TE,PIT,CLE,0.0,00-0029275
122,James O'Shaughnessy,TE,KC,TB,0.0,00-0031951
123,Chris Manhertz,TE,CAR,NO,0.0,00-0031484
124,Phillip Supernaw,TE,TEN,IND,0.0,00-0028987
125,Ross Travis,TE,KC,TB,0.0,00-0032319
126,Ryan Hewitt,TE,CIN,BUF,0.0,00-0030780
127,Rob Kelley,RB,WAS,GB,34.7,00-0032371
128,Rashad Jennings,RB,NYG,CHI,23.9,00-0027155
129,Lamar Miller,RB,HOU,OAK,22.3,00-0029615
130,Tim Hightower,RB,NO,CAR,20.6,00-0026289
131,James White,RB,NE,SF,18.3,00-0031062
132,James Starks,RB,GB,WAS,18.1,00-0027791
133,Jamize Olawale,FB,OAK,HOU,17.7,00-0029492
134,DeMarco Murray,RB,TEN,IND,16.9,00-0028009
135,Ezekiel Elliott,RB,DAL,BAL,16.7,00-0033045
136,Chris Ivory,RB,JAX,DET,16.4,00-0027531
137,Theo Riddick,RB,DET,JAX,16.3,00-0030107
138,CJ Prosise,RB,SEA,PHI,16.1,00-0032393
139,Frank Gore,RB,IND,TEN,16.1,00-0023500
140,LeGarrette Blount,RB,NE,SF,15.4,00-0027325
141,Jalen Richard,RB,OAK,HOU,14.2,00-0033025
142,Latavius Murray,RB,OAK,HOU,14.2,00-0030513
143,Carlos Hyde,RB,SF,NE,14.0,00-0031045
144,Todd Gurley,RB,LA,MIA,13.6,00-0032241
145,Doug Martin,RB,TB,KC,13.5,00-0029613
146,Shaun Draughn,RB,SF,NE,13.3,00-0028202
147,Jeremy Langford,RB,CHI,NYG,12.8,00-0031569
148,LeSean McCoy,RB,BUF,CIN,12.5,00-0027029
149,Terrance West,RB,BAL,DAL,12.3,00-0031375
150,Wendell Smallwood,RB,PHI,SEA,11.9,00-0032782
151,Thomas Rawls,RB,SEA,PHI,11.8,00-0031897
152,Jay Ajayi,RB,MIA,LAR,11.4,00-0031590
153,Giovani Bernard,RB,CIN,BUF,11.1,00-0030456
154,Jonathan Stewart,RB,CAR,NO,10.9,00-0026153
155,Jordan Howard,RB,CHI,NYG,10.9,00-0032780
156,Spencer Ware,RB,KC,TB,10.5,00-0030414
157,Mark Ingram,RB,NO,CAR,10.5,00-0027966
158,Matt Asiata,RB,MIN,ARI,9.7,00-0028198
159,Duke Johnson,RB,CLE,PIT,8.6,00-0032257
160,Jeremy Hill,RB,CIN,BUF,8.3,00-0031301
161,Dion Lewis,RB,NE,SF,7.9,00-0028087
162,Ty Montgomery,RB,GB,WAS,7.4,00-0032200
163,Alan Cross,FB,TB,KC,7.3,00-0032745
164,Isaiah Crowell,RB,CLE,PIT,7.3,00-0030656
165,Mike Gillislee,RB,BUF,CIN,7.2,00-0030433
166,Charcandrick West,RB,KC,TB,7.2,00-0030668
167,Robert Turbin,RB,IND,TEN,6.4,00-0029273
168,Kyle Juszczyk,FB,BAL,DAL,6.2,00-0029892
169,Paul Perkins,RB,NYG,CHI,5.5,00-0032417
170,TJ Yeldon,RB,JAX,DET,5.2,00-0032209
171,Jerick McKinnon,RB,MIN,ARI,5.1,00-0031376
172,Dwayne Washington,RB,DET,JAX,4.1,00-0032450
173,Reggie Bush,RB,BUF,CIN,4.1,00-0024217
174,Kenneth Dixon,RB,BAL,DAL,4.0,00-0032411
175,Graham Gano,K,CAR,NO,0.0,00-0026858
176,Chris Boswell,K,PIT,CLE,0.0,00-0031136
177,Dan Bailey,K,DAL,BAL,0.0,00-0028660
178,Jason Myers,K,JAX,DET,0.0,00-0031492
179,Sebastian Janikowski,K,OAK,HOU,0.0,00-0019646
180,Steven Hauschka,K,SEA,PHI,0.0,
181,Wil Lutz,K,NO,CAR,0.0,00-0032569
182,Nick Novak,K,HOU,OAK,0.0,00-0023096
183,Matt Prater,K,DET,JAX,0.0,00-0023853
184,Mason Crosby,K,GB,WAS,0.0,00-0025580
185,Kai Forbath,K,MIN,ARI,0.0,00-0028787
186,Stephen Gostkowski,K,NE,SF,0.0,00-0024333
187,Dustin Hopkins,K,WAS,GB,0.0,00-0030098
188,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
189,Chandler Catanzaro,K,ARI,MIN,0.0,00-0030896
190,Ryan Succop,K,TEN,IND,0.0,00-0026968
191,Cairo Santos,K,KC,TB,0.0,00-0031203
192,Justin Tucker,K,BAL,DAL,0.0,00-0029597
193,Phil Dawson,K,SF,NE,0.0,00-0004091
194,Greg Zuerlein,K,LA,MIA,0.0,00-0029621
195,Connor Barth,K,CHI,NYG,0.0,00-0026138
196,Robbie Gould,K,NYG,CHI,0.0,00-0023252
197,Cody Parkey,K,CLE,PIT,0.0,00-0030850
198,Andrew Franks,K,MIA,LAR,0.0,00-0031718
199,Caleb Sturgis,K,PHI,SEA,0.0,00-0030390
200,Michael Palardy,K,CAR,NO,0.0,00-0031363
201,Mike Nugent,K,CIN,BUF,0.0,00-0023482
202,Detroit Lions,DST,DET,JAX,19.0,
203,Carolina Panthers,DST,CAR,NO,10.0,
204,Buffalo Bills,DST,BUF,CIN,9.0,
205,Jacksonville Jaguars,DST,JAX,DET,8.0,
206,Miami Dolphins,DST,MIA,LAR,7.0,
207,Oakland Raiders,DST,OAK,HOU,7.0,
208,New York Giants,DST,NYG,CHI,7.0,
209,Seattle Seahawks,DST,SEA,PHI,7.0,
210,Los Angeles Rams,DST,LA,MIA,7.0,
211,Indianapolis Colts,DST,IND,TEN,6.0,
212,New England Patriots,DST,NE,SF,6.0,
213,Washington Redskins,DST,WAS,GB,6.0,
214,Cincinnati Bengals,DST,CIN,BUF,5.0,
215,Tampa Bay Buccaneers,DST,TB,KC,5.0,
216,Arizona Cardinals,DST,ARI,MIN,4.0,
217,Tennessee Titans,DST,TEN,IND,4.0,
218,Kansas City Chiefs,DST,KC,TB,4.0,
219,Houston Texans,DST,HOU,OAK,2.0,
220,New Orleans Saints,DST,NO,CAR,2.0,
221,Dallas Cowboys,DST,DAL,BAL,2.0,
222,Philadelphia Eagles,DST,PHI,SEA,1.0,
223,Baltimore Ravens,DST,BAL,DAL,1.0,
224,Cleveland Browns,DST,CLE,PIT,1.0,
225,San Francisco 49ers,DST,SF,NE,0.0,
226,Chicago Bears,DST,CHI,NYG,0.0,
227,Green Bay Packers,DST,GB,WAS,-2.0,
