Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
25,Reggie Wayne,WR,8,IND,HOU,12,4,33,39,1,15,3,10,0,0,0,0,0,13.90,2010
26,Robert Meachem,WR,8,NO,PIT,6,6,100,76,0,50,13,13,0,0,0,0,0,13.60,2010
27,Brian Hartline,WR,8,MIA,CIN,8,5,63,53,0,24,7,11,1,30,0,0,0,13.30,2010
28,Brandon Gibson,WR,8,LAR,CAR,7,6,86,67,0,33,10,11,0,0,0,0,0,12.70,2010
29,Anthony Armstrong,WR,8,WAS,DET,6,3,50,92,0,50,15,31,0,0,0,0,0,12.20,2010
30,Jerricho Cotchery,WR,8,NYJ,GB,13,4,31,89,0,49,7,22,1,-8,0,1,0,12.10,2010
31,Roscoe Parrish,WR,8,BUF,KC,8,4,50,66,0,37,8,17,1,13,0,0,0,11.90,2010
32,Santana Moss,WR,8,WAS,DET,10,6,60,56,0,18,6,9,0,0,0,0,0,11.60,2010
33,Brandon Marshall,WR,8,MIA,CIN,7,5,71,64,0,25,9,13,0,0,0,0,0,11.40,2010
34,Davone Bess,WR,8,MIA,CIN,9,7,78,53,0,20,6,8,0,0,0,1,1,11.30,2010
35,Dwayne Bowe,WR,8,KC,BUF,6,3,50,16,1,8,3,5,1,4,0,0,0,11.00,2010
36,Nate Burleson,WR,8,DET,WAS,9,7,78,47,0,25,5,7,0,0,0,1,1,10.70,2010
37,Lee Evans,WR,8,BUF,KC,9,5,56,56,0,21,6,11,0,0,0,1,0,10.60,2010
38,Jordy Nelson,WR,8,GB,NYJ,7,5,71,55,0,19,8,11,0,0,0,0,0,10.50,2010
39,Lavelle Hawkins,WR,8,TEN,LAC,5,4,80,56,0,24,11,14,0,0,0,0,0,9.60,2010
40,Anthony Gonzalez,WR,8,IND,HOU,6,4,67,55,0,34,9,14,0,0,0,0,0,9.50,2010
41,Jabar Gaffney,WR,8,DEN,SF,7,4,57,54,0,19,8,14,0,0,0,0,0,9.40,2010
42,Micheal Spurlock,WR,8,TB,ARI,3,3,100,60,0,29,20,20,0,0,0,0,0,9.00,2010
43,Patrick Crayton,WR,8,LAC,TEN,5,4,80,46,0,15,9,12,0,0,0,0,0,8.60,2010
44,Laurent Robinson,WR,8,LAR,CAR,6,5,83,33,0,16,6,7,0,0,0,0,0,8.30,2010
45,Early Doucet,WR,8,ARI,TB,5,4,80,39,0,25,8,10,0,0,0,0,0,7.90,2010
46,Seyi Ajirotutu,WR,8,LAC,TEN,4,3,75,48,0,25,12,16,0,0,0,0,0,7.80,2010
47,Eddie Royal,WR,8,DEN,SF,6,4,67,34,0,11,6,9,0,0,0,1,0,7.40,2010
48,Santonio Holmes,WR,8,NYJ,GB,6,3,50,43,0,18,7,14,0,0,0,0,0,7.30,2010
49,Mike Wallace,WR,8,PIT,NO,4,3,75,43,0,21,11,14,0,0,0,0,0,7.30,2010
50,Chad Johnson,WR,8,CIN,MIA,8,3,38,34,0,14,4,11,0,0,0,0,0,6.40,2010
