Player,Position,Team,Opponent,Points
Delanie Walker,TE,SF,DEN,13.50
Craig Stevens,TE,TEN,LAC,10.90
Brandon Pettigrew,TE,DET,WAS,8.80
Chris Cooley,TE,WAS,DET,8.80
Visanthe Shiancoe,TE,MIN,NE,7.80
John Carlson,TE,SEA,OAK,7.70
Tony Moeaki,TE,KC,BUF,7.50
Anthony Fasano,TE,MIA,CIN,6.60
Dustin Keller,TE,NYJ,GB,6.50
Jeremy Shockey,TE,NO,PIT,6.00
Dan Gronkowski,TE,DEN,SF,5.90
David Thomas,TE,NO,PIT,5.50
Aaron Hernandez,TE,NE,MIN,5.30
Heath Miller,TE,PIT,NO,4.90
Jermaine Gresham,TE,CIN,MIA,4.70
Jared Cook,TE,TEN,LAC,4.60
Jeff King,TE,CAR,LAR,4.20
Matt Spaeth,TE,PIT,NO,4.10
Leonard Pope,TE,KC,BUF,4.00
Michael Hoomanawanui,TE,LAR,CAR,3.90
Dante Rosario,TE,CAR,LAR,3.60
Vernon Davis,TE,SF,DEN,2.20
John Gilmore,TE,TB,ARI,2.10
Daniel Graham,TE,DEN,SF,2.00
Fred Davis,TE,WAS,DET,1.90
David Johnson,TE,PIT,NO,1.90
Owen Daniels,TE,HOU,IND,1.80
Zach Miller,TE,OAK,SEA,1.80
Chris Baker,TE,SEA,OAK,1.50
Donald Lee,TE,GB,NYJ,1.50
Rob Gronkowski,TE,NE,MIN,1.50
Ryan Purvis,TE,TB,ARI,1.50
Kellen Winslow,TE,TB,ARI,1.50
Deon Butler,TE,SEA,OAK,1.40
Stephen Spach,TE,ARI,TB,1.30
Zach Miller,TE,JAX,DAL,0.00
Cameron Morrah,TE,SEA,OAK,0.00
Gijon Robinson,TE,IND,HOU,0.00
Will Heller,TE,DET,WAS,0.00
Richard Quinn,TE,DEN,SF,0.00
Brandon Myers,TE,OAK,SEA,0.00
Brody Eldridge,TE,IND,HOU,0.00
Jeron Mastrud,TE,MIA,CIN,0.00
Zach Potter,TE,JAX,DAL,0.00
Mike Sellers,TE,WAS,DET,0.00
LeGarrette Blount,RB,TB,ARI,28.90
BenJarvus Green-Ellis,RB,NE,MIN,28.30
Adrian Peterson,RB,MIN,NE,25.20
Frank Gore,RB,SF,DEN,22.50
Marcel Reece,FB,OAK,SEA,21.20
Maurice Jones-Drew,RB,JAX,DAL,19.80
Chris Johnson,RB,TEN,LAC,19.30
Mike Tolbert,FB,LAC,TEN,19.00
Darren McFadden,RB,OAK,SEA,18.50
Darren Sproles,RB,LAC,TEN,17.70
Michael Bush,RB,OAK,SEA,17.60
Danny Woodhead,RB,NE,MIN,16.80
Rashard Mendenhall,RB,PIT,NO,16.50
Ryan Mathews,RB,LAC,TEN,14.40
Keiland Williams,RB,WAS,DET,14.30
LaDainian Tomlinson,RB,NYJ,GB,14.10
Chris Wells,RB,ARI,TB,13.40
Mike Hart,RB,IND,HOU,13.30
Jahvid Best,RB,DET,WAS,12.90
Ricky Williams,RB,MIA,CIN,11.90
Ryan Torain,RB,WAS,DET,11.90
Toby Gerhart,RB,MIN,NE,11.70
Cedric Benson,RB,CIN,MIA,11.10
Fred Jackson,RB,BUF,KC,10.50
LaRod Stephens-Howling,RB,ARI,TB,10.10
Knowshon Moreno,RB,DEN,SF,9.90
Thomas Jones,RB,KC,BUF,9.20
Brandon Jackson,RB,GB,NYJ,9.20
Naufahu Tahi,RB,MIN,NE,8.90
Kevin Smith,RB,DET,WAS,8.70
CJ Spiller,RB,BUF,KC,8.50
Ronnie Brown,RB,MIA,CIN,7.80
Marion Barber,RB,DAL,JAX,7.60
Steven Jackson,RB,LAR,CAR,7.30
Tashard Choice,RB,DAL,JAX,6.70
Felix Jones,RB,DAL,JAX,6.60
Julius Jones,RB,NO,PIT,6.60
Cadillac Williams,RB,TB,ARI,6.60
Justin Forsett,RB,SEA,OAK,6.40
Correll Buckhalter,RB,DEN,SF,6.30
Mike Goodson,RB,CAR,LAR,5.70
Donald Brown,RB,IND,HOU,4.90
Jason Wright,RB,ARI,TB,4.90
Jonathan Stewart,RB,CAR,LAR,4.80
Jacob Hester,RB,LAC,TEN,4.80
Shonn Greene,RB,NYJ,GB,4.20
Derrick Ward,RB,HOU,IND,3.40
Leon Washington,RB,SEA,OAK,2.90
Adam Vinatieri,K,IND,HOU,0.00
Mason Crosby,K,GB,NYJ,0.00
Kris Brown,K,LAC,TEN,0.00
Josh Brown,K,LAR,CAR,0.00
Garrett Hartley,K,NO,PIT,0.00
Connor Barth,K,TB,ARI,0.00
Ryan Succop,K,KC,BUF,0.00
Graham Gano,K,WAS,DET,0.00
Neil Rackers,K,HOU,IND,0.00
Joe Nedney,K,SF,DEN,0.00
Josh Scobee,K,JAX,DAL,0.00
David Buehler,K,DAL,JAX,0.00
Rob Bironas,K,TEN,LAC,0.00
Jay Feely,K,ARI,TB,0.00
Jason Hanson,K,DET,WAS,0.00
Jeff Reed,K,PIT,NO,0.00
Rian Lindell,K,BUF,KC,0.00
Ryan Longwell,K,MIN,NE,0.00
Matt Prater,K,DEN,SF,0.00
John Kasay,K,CAR,LAR,0.00
Stephen Gostkowski,K,NE,MIN,0.00
Olindo Mare,K,SEA,OAK,0.00
Mike Nugent,K,CIN,MIA,0.00
Rhys Lloyd,K,CAR,LAR,0.00
Nick Folk,K,NYJ,GB,0.00
Detroit Lions,DST,DET,WAS,17.00
Oakland Raiders,DST,OAK,SEA,17.00
Los Angeles Rams,DST,LAR,CAR,15.00
Indianapolis Colts,DST,IND,HOU,14.00
Arizona Cardinals,DST,ARI,TB,14.00
Jacksonville Jaguars,DST,JAX,DAL,11.00
New Orleans Saints,DST,NO,PIT,11.00
Washington Redskins,DST,WAS,DET,10.00
San Francisco 49ers,DST,SF,DEN,9.00
Kansas City Chiefs,DST,KC,BUF,9.00
Buffalo Bills,DST,BUF,KC,7.00
Pittsburgh Steelers,DST,PIT,NO,7.00
New York Jets,DST,NYJ,GB,6.00
Tennessee Titans,DST,TEN,LAC,6.00
New England Patriots,DST,NE,MIN,4.00
Cincinnati Bengals,DST,CIN,MIA,4.00
Miami Dolphins,DST,MIA,CIN,3.00
Carolina Panthers,DST,CAR,LAR,3.00
Seattle Seahawks,DST,SEA,OAK,1.00
Houston Texans,DST,HOU,IND,1.00
Dallas Cowboys,DST,DAL,JAX,1.00
Los Angeles Chargers,DST,LAC,TEN,0.00
Denver Broncos,DST,DEN,SF,0.00
Minnesota Vikings,DST,MIN,NE,-1.00
