Player,Position,Team,Opponent,Points
Mike Williams,WR,TB,NE,11.50
Robert Meachem,WR,NO,ARI,11.40
Larry Fitzgerald,WR,ARI,NO,11.40
Julian Edelman,WR,NE,TB,11.40
Darrius Heyward-Bey,WR,IND,SF,10.90
Brandon Gibson,WR,MIA,ATL,10.90
Mohamed Sanu,WR,CIN,GB,10.80
Doug Baldwin,WR,SEA,JAX,10.50
Justin Hunter,WR,TEN,LAC,10.40
Randall Cobb,WR,GB,CIN,10.40
Reggie Wayne,WR,IND,SF,10.30
Earl Bennett,WR,CHI,PIT,10.20
Scott Chandler,TE,BUF,NYJ,18.90
Antonio Gates,TE,LAC,TEN,16.50
Zach Miller,TE,SEA,JAX,14.50
Julius Thomas,TE,DEN,OAK,12.70
Luke Willson,TE,SEA,JAX,12.60
Jason Witten,TE,DAL,LAR,11.70
Jordan Reed,TE,WAS,DET,10.00
Delanie Walker,TE,TEN,LAC,9.90
Gavin Escobar,TE,DAL,LAR,9.40
Greg Olsen,TE,CAR,NYG,9.40
Jared Cook,TE,LAR,DAL,9.40
Logan Paulsen,TE,WAS,DET,9.10
Dallas Clark,TE,BAL,HOU,8.60
Lance Kendricks,TE,LAR,DAL,8.60
Charles Clay,TE,MIA,ATL,8.00
Owen Daniels,TE,HOU,BAL,7.90
Kyle Rudolph,TE,MIN,CLE,7.80
Joseph Fauria,TE,DET,WAS,7.50
Levine Toilolo,TE,ATL,MIA,7.20
Dion Sims,TE,MIA,ATL,7.10
David Johnson,TE,PIT,CHI,7.10
Sean McGrath,TE,KC,PHI,7.10
Ladarius Green,TE,LAC,TEN,6.80
Heath Miller,TE,PIT,CHI,6.50
Tony Gonzalez,TE,ATL,MIA,6.40
Brandon Myers,TE,NYG,CAR,6.30
Jermaine Gresham,TE,CIN,GB,5.70
Jeff Cumberland,TE,NYJ,BUF,5.60
Michael Hoomanawanui,TE,NE,TB,5.10
Kellen Davis,TE,SEA,JAX,5.10
Andrew Quarless,TE,GB,CIN,5.10
Mychal Rivera,TE,OAK,DEN,4.10
Garrett Celek,TE,SF,IND,4.00
Brent Celek,TE,PHI,KC,3.80
Coby Fleener,TE,IND,SF,3.30
Ryan Taylor,TE,GB,CIN,3.10
Martellus Bennett,TE,CHI,PIT,3.00
Tony Scheffler,TE,DET,WAS,2.50
Benjamin Watson,TE,NO,ARI,2.40
Rob Housler,TE,ARI,NO,2.30
Michael Egnew,TE,MIA,ATL,1.80
Tyler Eifert,TE,CIN,GB,1.70
Vance McDonald,TE,SF,IND,1.60
Tim Wright,TE,TB,NE,1.60
David Paulson,TE,PIT,CHI,1.60
Zach Ertz,TE,PHI,KC,1.50
Jacob Tamme,TE,DEN,OAK,1.50
Virgil Green,TE,DEN,OAK,1.30
LeSean McCoy,RB,PHI,KC,24.80
Johnathan Franklin,RB,GB,CIN,23.60
Joique Bell,RB,DET,WAS,23.20
Adrian Peterson,RB,MIN,CLE,22.50
Jason Snelling,RB,ATL,MIA,21.10
Matt Forte,RB,CHI,PIT,21.10
Bilal Powell,RB,NYJ,BUF,20.80
Ahmad Bradshaw,RB,IND,SF,20.10
Giovani Bernard,RB,CIN,GB,19.90
DeAngelo Williams,RB,CAR,NYG,15.70
Bernard Pierce,RB,BAL,HOU,15.20
Brandon Bolden,RB,NE,TB,15.00
Fred Jackson,RB,BUF,NYJ,14.90
Ronnie Hillman,RB,DEN,OAK,14.80
Danny Woodhead,RB,LAC,TEN,14.60
Marcel Reece,FB,OAK,DEN,14.50
Maurice Jones-Drew,RB,JAX,SEA,14.20
Alfred Morris,RB,WAS,DET,13.30
Isaiah Pead,RB,LAR,DAL,13.30
Doug Martin,RB,TB,NE,12.80
Pierre Thomas,RB,NO,ARI,12.70
Frank Gore,RB,SF,IND,12.30
Darren McFadden,RB,OAK,DEN,11.54
Jacquizz Rodgers,RB,ATL,MIA,11.30
Daniel Thomas,RB,MIA,ATL,10.70
Alfonso Smith,RB,ARI,NO,10.40
Chris Johnson,RB,TEN,LAC,10.10
Darren Sproles,RB,NO,ARI,9.60
Trent Richardson,RB,IND,SF,9.50
Chris Ogbonnaya,RB,CLE,MIN,9.30
Kendall Hunter,RB,SF,IND,8.80
Andre Ellington,RB,ARI,NO,8.50
BenJarvus Green-Ellis,RB,CIN,GB,7.90
Mike Tolbert,FB,CAR,NYG,7.80
Lamar Miller,RB,MIA,ATL,7.40
Ben Tate,RB,HOU,BAL,7.30
Marshawn Lynch,RB,SEA,JAX,6.90
Michael Bush,RB,CHI,PIT,6.90
Ronnie Brown,RB,LAC,TEN,6.60
Jordan Todman,RB,JAX,SEA,6.50
LeGarrette Blount,RB,NE,TB,6.50
Roy Helu,RB,WAS,DET,6.50
Arian Foster,RB,HOU,BAL,6.20
Ryan Mathews,RB,LAC,TEN,5.80
Jonathan Dwyer,RB,PIT,CHI,5.80
Felix Jones,RB,PIT,CHI,5.70
James Starks,RB,GB,CIN,5.50
Knowshon Moreno,RB,DEN,OAK,5.50
Stephen Gostkowski,K,NE,TB,0.00
Matt Bryant,K,ATL,MIA,0.00
Justin Tucker,K,BAL,HOU,0.00
Dan Carpenter,K,BUF,NYJ,0.00
Mason Crosby,K,GB,CIN,0.00
Shaun Suisham,K,PIT,CHI,0.00
Graham Gano,K,CAR,NYG,0.00
Robbie Gould,K,CHI,PIT,0.00
Blair Walsh,K,MIN,CLE,0.00
Caleb Sturgis,K,MIA,ATL,0.00
Randy Bullock,K,HOU,BAL,0.00
Steven Hauschka,K,SEA,JAX,0.00
Adam Vinatieri,K,IND,SF,0.00
Nick Folk,K,NYJ,BUF,0.00
David Akers,K,DET,WAS,0.00
John Potter,K,WAS,DET,0.00
Rob Bironas,K,TEN,LAC,0.00
Garrett Hartley,K,NO,ARI,0.00
Dan Bailey,K,DAL,LAR,0.00
Billy Cundiff,K,CLE,MIN,0.00
Nick Novak,K,LAC,TEN,0.00
Josh Scobee,K,JAX,SEA,0.00
Mike Nugent,K,CIN,GB,0.00
Alex Henery,K,PHI,KC,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Rian Lindell,K,TB,NE,0.00
Greg Zuerlein,K,LAR,DAL,0.00
Phil Dawson,K,SF,IND,0.00
Jay Feely,K,ARI,NO,0.00
Josh Brown,K,NYG,CAR,0.00
Carolina Panthers,DST,CAR,NYG,23.00
Baltimore Ravens,DST,BAL,HOU,21.00
Green Bay Packers,DST,GB,CIN,19.00
Cincinnati Bengals,DST,CIN,GB,18.00
Dallas Cowboys,DST,DAL,LAR,12.00
New England Patriots,DST,NE,TB,12.00
Cleveland Browns,DST,CLE,MIN,12.00
New Orleans Saints,DST,NO,ARI,12.00
Indianapolis Colts,DST,IND,SF,11.00
Seattle Seahawks,DST,SEA,JAX,10.00
Minnesota Vikings,DST,MIN,CLE,10.00
Atlanta Falcons,DST,ATL,MIA,9.00
New York Jets,DST,NYJ,BUF,9.00
Washington Redskins,DST,WAS,DET,9.00
Detroit Lions,DST,DET,WAS,7.00
Tennessee Titans,DST,TEN,LAC,7.00
Philadelphia Eagles,DST,PHI,KC,6.00
Arizona Cardinals,DST,ARI,NO,5.00
Tampa Bay Buccaneers,DST,TB,NE,5.00
Buffalo Bills,DST,BUF,NYJ,4.00
Miami Dolphins,DST,MIA,ATL,4.00
Denver Broncos,DST,DEN,OAK,3.00
Los Angeles Chargers,DST,LAC,TEN,3.00
Pittsburgh Steelers,DST,PIT,CHI,3.00
Jacksonville Jaguars,DST,JAX,SEA,2.00
Houston Texans,DST,HOU,BAL,2.00
Los Angeles Rams,DST,LAR,DAL,2.00
Oakland Raiders,DST,OAK,DEN,1.00
San Francisco 49ers,DST,SF,IND,1.00
New York Giants,DST,NYG,CAR,1.00
