Player,Position,Team,Opponent,Points
Greg Olsen,TE,CAR,MIN,12.40
Eric Ebron,TE,DET,GB,11.90
Hunter Henry,TE,LAC,IND,11.20
Dennis Pitta,TE,BAL,JAX,10.20
Jordan Reed,TE,WAS,NYG,9.60
Brent Celek,TE,PHI,PIT,9.10
Richard Rodgers,TE,GB,DET,8.90
John Phillips,TE,DEN,CIN,8.90
Jace Amaro,TE,TEN,OAK,8.90
Dion Sims,TE,MIA,CLE,8.60
Dwayne Allen,TE,IND,LAC,6.50
Jacob Tamme,TE,ATL,NO,5.80
Garrett Celek,TE,SF,SEA,5.50
CJ Uzomah,TE,CIN,DEN,5.10
Marcedes Lewis,TE,JAX,BAL,5.00
Clive Walford,TE,OAK,TEN,4.70
Jason Witten,TE,DAL,CHI,4.50
Will Tye,TE,NYG,WAS,4.40
Larry Donnell,TE,NYG,WAS,4.10
Jeff Heuerman,TE,DEN,CIN,3.90
Trey Burton,TE,PHI,PIT,3.90
Nick O'Leary,TE,BUF,ARI,3.80
Martellus Bennett,TE,NE,HOU,3.60
Darren Fells,TE,ARI,BUF,3.50
Demetrius Harris,TE,KC,NYJ,3.40
Ed Dickson,TE,CAR,MIN,3.30
Julius Thomas,TE,JAX,BAL,3.30
Jesse James,TE,PIT,PHI,3.00
Ross Travis,TE,KC,NYJ,3.00
Luke Willson,TE,SEA,SF,2.90
Rhett Ellison,TE,MIN,CAR,2.80
Jared Cook,TE,GB,DET,2.50
Vance McDonald,TE,SF,SEA,2.40
Justin Perillo,TE,GB,DET,2.30
Cole Wick,TE,DET,GB,2.30
Sean McGrath,TE,LAC,IND,2.30
Brandon Myers,TE,TB,LAR,1.70
Jordan Cameron,TE,MIA,CLE,1.50
Lee Smith,TE,OAK,TEN,1.40
Troy Niklas,TE,ARI,BUF,1.00
Randall Telfer,TE,CLE,MIA,0.00
LeSean McCoy,RB,BUF,ARI,29.60
DeMarco Murray,RB,TEN,OAK,29.50
Carlos Hyde,RB,SF,SEA,28.50
Christine Michael,RB,SEA,SF,28.10
Darren Sproles,RB,PHI,PIT,27.70
David Johnson,RB,ARI,BUF,26.10
LeGarrette Blount,RB,NE,HOU,25.50
Charles Sims,RB,TB,LAR,24.40
Mark Ingram,RB,NO,ATL,22.70
Jeremy Hill,RB,CIN,DEN,21.70
Todd Gurley,RB,LAR,TB,21.00
Ezekiel Elliott,RB,DAL,CHI,21.00
Melvin Gordon,RB,LAC,IND,17.80
Shane Vereen,RB,NYG,WAS,16.50
Frank Gore,RB,IND,LAC,15.30
Lamar Miller,RB,HOU,NE,14.70
Eddie Lacy,RB,GB,DET,14.50
Wendell Smallwood,RB,PHI,PIT,13.90
Orleans Darkwa,RB,NYG,WAS,13.20
Jordan Howard,RB,CHI,DAL,13.20
Duke Johnson,RB,CLE,MIA,13.10
Bilal Powell,RB,NYJ,KC,12.10
Theo Riddick,RB,DET,GB,11.80
Damien Williams,RB,MIA,CLE,11.50
Latavius Murray,RB,OAK,TEN,10.80
Fozzy Whittaker,RB,CAR,MIN,10.60
Kenjon Barner,RB,PHI,PIT,10.20
Matt Jones,RB,WAS,NYG,9.90
Giovani Bernard,RB,CIN,DEN,9.40
Travaris Cadet,RB,NO,ATL,9.20
Justin Forsett,RB,BAL,JAX,9.20
Alfred Morris,RB,DAL,CHI,9.10
Jay Ajayi,RB,MIA,CLE,8.80
Matt Forte,RB,NYJ,KC,8.40
DeAngelo Williams,RB,PIT,PHI,8.40
Spencer Ware,RB,KC,NYJ,8.30
Isaiah Crowell,RB,CLE,MIA,7.90
Jerick McKinnon,RB,MIN,CAR,7.70
Deandre Washington,RB,OAK,TEN,7.20
Robert Turbin,RB,IND,LAC,6.90
Cameron Artis-Payne,RB,CAR,MIN,6.80
Kenyan Drake,RB,MIA,CLE,6.80
Jeremy Langford,RB,CHI,DAL,6.60
John Kuhn,FB,NO,ATL,6.30
Terrance West,RB,BAL,JAX,6.30
Lance Dunbar,RB,DAL,CHI,6.10
Josh Ferguson,RB,IND,LAC,6.10
Jonathan Grimes,RB,HOU,NE,5.90
Steven Hauschka,K,SEA,SF,0.00
Matt Prater,K,DET,GB,0.00
Mason Crosby,K,GB,DET,0.00
Caleb Sturgis,K,PHI,PIT,0.00
Josh Lambo,K,LAC,IND,0.00
Cody Parkey,K,CLE,MIA,0.00
Stephen Gostkowski,K,NE,HOU,0.00
Greg Zuerlein,K,LAR,TB,0.00
Dan Carpenter,K,BUF,ARI,0.00
Matt Bryant,K,ATL,NO,0.00
Josh Brown,K,NYG,WAS,0.00
Adam Vinatieri,K,IND,LAC,0.00
Wil Lutz,K,NO,ATL,0.00
Dan Bailey,K,DAL,CHI,0.00
Sebastian Janikowski,K,OAK,TEN,0.00
Andrew Franks,K,MIA,CLE,0.00
Blair Walsh,K,MIN,CAR,0.00
Cairo Santos,K,KC,NYJ,0.00
Chandler Catanzaro,K,ARI,BUF,0.00
Connor Barth,K,CHI,DAL,0.00
Brandon McManus,K,DEN,CIN,0.00
Jason Myers,K,JAX,BAL,0.00
Mike Nugent,K,CIN,DEN,0.00
Graham Gano,K,CAR,MIN,0.00
Phil Dawson,K,SF,SEA,0.00
Ryan Succop,K,TEN,OAK,0.00
Nick Folk,K,NYJ,KC,0.00
Chris Boswell,K,PIT,PHI,0.00
Roberto Aguayo,K,TB,LAR,0.00
Jordan Gay,K,BUF,ARI,0.00
Nick Novak,K,HOU,NE,0.00
Buffalo Bills,DST,BUF,ARI,22.00
New England Patriots,DST,NE,HOU,18.00
Philadelphia Eagles,DST,PHI,PIT,17.00
Baltimore Ravens,DST,BAL,JAX,13.00
Cleveland Browns,DST,CLE,MIA,12.00
Los Angeles Rams,DST,LAR,TB,12.00
Los Angeles Chargers,DST,LAC,IND,12.00
Atlanta Falcons,DST,ATL,NO,11.00
Oakland Raiders,DST,OAK,TEN,11.00
Indianapolis Colts,DST,IND,LAC,11.00
Tampa Bay Buccaneers,DST,TB,LAR,10.00
Denver Broncos,DST,DEN,CIN,9.00
Jacksonville Jaguars,DST,JAX,BAL,9.00
Washington Redskins,DST,WAS,NYG,8.00
Arizona Cardinals,DST,ARI,BUF,8.00
Miami Dolphins,DST,MIA,CLE,7.00
New York Jets,DST,NYJ,KC,6.00
Dallas Cowboys,DST,DAL,CHI,6.00
Green Bay Packers,DST,GB,DET,5.00
Cincinnati Bengals,DST,CIN,DEN,5.00
Tennessee Titans,DST,TEN,OAK,4.00
New York Giants,DST,NYG,WAS,3.00
Carolina Panthers,DST,CAR,MIN,3.00
Seattle Seahawks,DST,SEA,SF,3.00
San Francisco 49ers,DST,SF,SEA,2.00
Houston Texans,DST,HOU,NE,1.00
Detroit Lions,DST,DET,GB,1.00
Chicago Bears,DST,CHI,DAL,1.00
Pittsburgh Steelers,DST,PIT,PHI,-1.00
New Orleans Saints,DST,NO,ATL,-2.00
