Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
25,Tony Scheffler,TE,9,DET,JAX,3,2,67,28,0,28,9,14,0,0,0,0,0,4.80,2012
26,Jacob Tamme,TE,9,DEN,CIN,4,3,75,18,0,12,5,6,0,0,0,0,0,4.80,2012
27,Craig Stevens,TE,9,TEN,CHI,3,2,67,26,0,14,9,13,0,0,0,1,0,4.60,2012
28,Benjamin Watson,TE,9,CLE,BAL,3,2,67,22,0,11,7,11,0,0,0,0,0,4.20,2012
29,Dallas Clark,TE,9,TB,OAK,5,2,40,22,0,12,4,11,0,0,0,0,0,4.20,2012
30,Alex Smith,TE,9,CLE,BAL,4,3,75,8,0,4,2,3,0,0,0,0,0,3.80,2012
31,Nate Byham,TE,9,TB,OAK,2,2,100,15,0,10,8,8,0,0,0,0,0,3.50,2012
32,Niles Paul,TE,9,WAS,CAR,2,1,50,22,0,22,11,22,0,0,0,0,0,3.20,2012
33,Ed Dickson,TE,9,BAL,CLE,3,2,67,11,0,8,4,6,0,0,0,0,0,3.10,2012
34,Dorin Dickerson,TE,9,BUF,HOU,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2012
35,Gary Barnidge,TE,9,CAR,WAS,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2012
36,Allen Reisner,TE,9,MIN,SEA,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2012
37,Brandon Pettigrew,TE,9,DET,JAX,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2012
38,Anthony Fasano,TE,9,MIA,IND,4,1,25,8,0,8,2,8,0,0,0,0,0,1.80,2012
39,Richard Gordon,TE,9,OAK,TB,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2012
40,Taylor Thompson,TE,9,TEN,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2012
41,David Paulson,TE,9,PIT,NYG,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2012
42,Jermichael Finley,TE,9,GB,ARI,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2012
43,Jared Cook,TE,9,TEN,CHI,5,2,40,6,0,7,1,3,0,0,0,1,1,1.60,2012
44,Michael Palmer,TE,9,ATL,DAL,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2012
45,Orson Charles,TE,9,CIN,DEN,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2012
46,Rhett Ellison,TE,9,MIN,SEA,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2012
47,Luke Stocker,TE,9,TB,OAK,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20,2012
48,Greg Scruggs,TE,9,SEA,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
49,Tony Moeaki,TE,9,KC,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
50,Steve Maneri,TE,9,KC,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
