Player,Position,Team,Opponent,Points
Mychal Rivera,TE,OAK,DET,3.10
Derek Carrier,TE,WAS,CAR,2.70
Jacob Tamme,TE,ATL,IND,2.60
Ryan Griffin,TE,HOU,NYJ,2.60
Phillip Supernaw,TE,TEN,JAX,2.60
Charles Clay,TE,BUF,NE,2.40
Ladarius Green,TE,LAC,KC,1.90
Virgil Green,TE,DEN,CHI,1.90
Brandon Pettigrew,TE,DET,OAK,1.80
MyCole Pruitt,TE,MIN,GB,1.80
Dwayne Allen,TE,IND,ATL,1.70
Cooper Helfet,TE,SEA,SF,1.70
Antonio Gates,TE,LAC,KC,1.60
Scott Chandler,TE,NE,BUF,1.30
Khari Lee,TE,CHI,DEN,0.00
Brandon Myers,TE,TB,PHI,0.00
Giovani Bernard,RB,CIN,ARI,25.60
LeSean McCoy,RB,BUF,NE,24.30
Spencer Ware,RB,KC,LAC,23.10
Jonathan Stewart,RB,CAR,WAS,21.40
Ahmad Bradshaw,RB,IND,ATL,21.20
Darren McFadden,RB,DAL,MIA,20.90
James White,RB,NE,BUF,18.60
Alfred Blue,RB,HOU,NYJ,18.20
Patrick DiMarco,FB,ATL,IND,17.10
Jeremy Hill,RB,CIN,ARI,16.50
Javorius Allen,RB,BAL,LAR,16.50
Charles Sims,RB,TB,PHI,15.90
Shaun Draughn,RB,SF,SEA,15.70
Darren Sproles,RB,PHI,TB,14.90
Eddie Lacy,RB,GB,MIN,14.60
Ronnie Hillman,RB,DEN,CHI,14.40
Bilal Powell,RB,NYJ,HOU,13.90
Theo Riddick,RB,DET,OAK,13.60
Jeremy Langford,RB,CHI,DEN,13.20
Adrian Peterson,RB,MIN,GB,13.10
DeMarco Murray,RB,PHI,TB,12.10
Frank Gore,RB,IND,ATL,12.00
Todd Gurley,RB,LAR,BAL,11.60
Antonio Andrews,RB,TEN,JAX,11.40
TJ Yeldon,RB,JAX,TEN,11.20
David Johnson,RB,ARI,CIN,10.60
Jonathan Grimes,RB,HOU,NYJ,9.50
CJ Anderson,RB,DEN,CHI,9.20
Mike Tolbert,FB,CAR,WAS,9.00
Latavius Murray,RB,OAK,DET,8.80
Charcandrick West,RB,KC,LAC,8.40
Chris Johnson,RB,ARI,CIN,7.50
Lamar Miller,RB,MIA,DAL,7.50
LeGarrette Blount,RB,NE,BUF,7.10
Melvin Gordon,RB,LAC,KC,5.90
Ameer Abdullah,RB,DET,OAK,5.60
Jay Ajayi,RB,MIA,DAL,5.60
Chris Ivory,RB,NYJ,HOU,5.50
James Starks,RB,GB,MIN,5.40
Joique Bell,RB,DET,OAK,5.00
Robert Turbin,RB,DAL,MIA,4.80
Terron Ward,RB,ATL,IND,4.80
Chris Thompson,RB,WAS,CAR,4.70
Devonta Freeman,RB,ATL,IND,4.30
Kyle Juszczyk,FB,BAL,LAR,4.30
Fred Jackson,RB,SEA,SF,4.20
Tevin Coleman,RB,ATL,IND,3.80
Dexter McCluster,RB,TEN,JAX,3.80
Jason Myers,K,JAX,TEN,0.00
Matt Prater,K,DET,OAK,0.00
Chandler Catanzaro,K,ARI,CIN,0.00
Justin Tucker,K,BAL,LAR,0.00
Robbie Gould,K,CHI,DEN,0.00
Sebastian Janikowski,K,OAK,DET,0.00
Dan Carpenter,K,BUF,NE,0.00
Cairo Santos,K,KC,LAC,0.00
Connor Barth,K,TB,PHI,0.00
Stephen Gostkowski,K,NE,BUF,0.00
Ryan Succop,K,TEN,JAX,0.00
Phil Dawson,K,SF,SEA,0.00
Mike Nugent,K,CIN,ARI,0.00
Adam Vinatieri,K,IND,ATL,0.00
Nick Novak,K,HOU,NYJ,0.00
Dan Bailey,K,DAL,MIA,0.00
Josh Lambo,K,LAC,KC,0.00
Caleb Sturgis,K,PHI,TB,0.00
Randy Bullock,K,NYJ,HOU,0.00
Steven Hauschka,K,SEA,SF,0.00
Brandon McManus,K,DEN,CHI,0.00
Matt Bryant,K,ATL,IND,0.00
Dustin Hopkins,K,WAS,CAR,0.00
Andrew Franks,K,MIA,DAL,0.00
Blair Walsh,K,MIN,GB,0.00
Greg Zuerlein,K,LAR,BAL,0.00
Jordan Gay,K,BUF,NE,0.00
Indianapolis Colts,DST,IND,ATL,17.00
Baltimore Ravens,DST,BAL,LAR,17.00
Carolina Panthers,DST,CAR,WAS,16.00
Dallas Cowboys,DST,DAL,MIA,12.00
Green Bay Packers,DST,GB,MIN,12.00
Arizona Cardinals,DST,ARI,CIN,11.00
Jacksonville Jaguars,DST,JAX,TEN,10.00
Houston Texans,DST,HOU,NYJ,10.00
Tennessee Titans,DST,TEN,JAX,9.00
Atlanta Falcons,DST,ATL,IND,9.00
New England Patriots,DST,NE,BUF,8.00
Denver Broncos,DST,DEN,CHI,7.00
Detroit Lions,DST,DET,OAK,7.00
Miami Dolphins,DST,MIA,DAL,7.00
Washington Redskins,DST,WAS,CAR,6.00
Seattle Seahawks,DST,SEA,SF,6.00
Los Angeles Rams,DST,LAR,BAL,6.00
Chicago Bears,DST,CHI,DEN,6.00
Cincinnati Bengals,DST,CIN,ARI,5.00
Oakland Raiders,DST,OAK,DET,5.00
Buffalo Bills,DST,BUF,NE,4.00
Los Angeles Chargers,DST,LAC,KC,3.00
New York Jets,DST,NYJ,HOU,3.00
San Francisco 49ers,DST,SF,SEA,3.00
Minnesota Vikings,DST,MIN,GB,1.00
Philadelphia Eagles,DST,PHI,TB,-1.00
