Player,Position,Team,Opponent,Points
Kenny Britt,WR,LAR,ARI,12.20
Markus Wheaton,WR,PIT,KC,12.00
Charone Peake,WR,NYJ,SEA,12.00
Quincy Enunwa,WR,NYJ,SEA,12.00
Kevin White,WR,CHI,DET,11.50
Larry Fitzgerald,WR,ARI,LAR,11.30
Tanner McEvoy,WR,SEA,NYJ,11.20
Mike Evans,WR,TB,DEN,10.90
Mike Wallace,WR,BAL,OAK,10.70
Cole Beasley,WR,DAL,SF,10.30
Rishard Matthews,WR,TEN,HOU,10.20
Seth Roberts,WR,OAK,BAL,10.20
Albert Wilson,WR,KC,PIT,10.20
Darrius Heyward-Bey,WR,PIT,KC,10.10
Victor Cruz,WR,NYG,MIN,10.00
Amari Cooper,WR,OAK,BAL,9.80
Jimmy Graham,TE,SEA,NYJ,20.30
Martellus Bennett,TE,NE,BUF,18.90
Kyle Rudolph,TE,MIN,NYG,16.50
Hunter Henry,TE,LAC,NO,16.10
CJ Fiedorowicz,TE,HOU,TEN,14.80
Travis Kelce,TE,KC,PIT,13.30
Garrett Celek,TE,SF,DAL,12.90
Gary Barnidge,TE,CLE,WAS,12.70
Zach Miller,TE,CHI,DET,12.10
Cameron Brate,TE,TB,DEN,11.70
Jason Witten,TE,DAL,SF,11.70
Austin Hooper,TE,ATL,CAR,11.20
Lance Kendricks,TE,LAR,ARI,10.20
Charles Clay,TE,BUF,NE,9.70
Jesse James,TE,PIT,KC,9.50
CJ Uzomah,TE,CIN,MIA,8.50
Ryan Griffin,TE,HOU,TEN,8.40
Jacob Tamme,TE,ATL,CAR,8.30
Will Tye,TE,NYG,MIN,8.30
Eric Ebron,TE,DET,CHI,8.20
Delanie Walker,TE,TEN,HOU,5.40
Coby Fleener,TE,NO,LAC,4.90
Dennis Pitta,TE,BAL,OAK,4.70
Clive Walford,TE,OAK,BAL,4.30
Nick O'Leary,TE,BUF,NE,4.00
Dwayne Allen,TE,IND,JAX,4.00
Ed Dickson,TE,CAR,ATL,3.70
David Johnson,TE,PIT,KC,3.60
Crockett Gillmore,TE,BAL,OAK,3.60
Logan Paulsen,TE,CHI,DET,3.00
Jeff Heuerman,TE,DEN,TB,2.90
Xavier Grimble,TE,PIT,KC,2.90
Darren Fells,TE,ARI,LAR,2.70
Marcedes Lewis,TE,JAX,IND,2.20
Demetrius Harris,TE,KC,PIT,2.20
Rob Gronkowski,TE,NE,BUF,2.10
Dion Sims,TE,MIA,CIN,1.90
Vernon Davis,TE,WAS,CLE,1.80
MyCole Pruitt,TE,MIN,NYG,1.70
Jack Doyle,TE,IND,JAX,1.60
Rhett Ellison,TE,MIN,NYG,1.20
Lee Smith,TE,OAK,BAL,1.10
Mychal Rivera,TE,OAK,BAL,1.10
Sean McGrath,TE,LAC,NO,0.00
Gavin Escobar,TE,DAL,SF,0.00
MarQueis Gray,TE,MIA,CIN,0.00
Erik Swoope,TE,IND,JAX,0.00
Levine Toilolo,TE,ATL,CAR,0.00
Le'Veon Bell,RB,PIT,KC,25.80
Ezekiel Elliott,RB,DAL,SF,25.70
Melvin Gordon,RB,LAC,NO,24.90
Matt Jones,RB,WAS,CLE,24.80
LeSean McCoy,RB,BUF,NE,22.80
Mark Ingram,RB,NO,LAC,22.50
John Kuhn,FB,NO,LAC,21.20
Frank Gore,RB,IND,JAX,20.50
Terrance West,RB,BAL,OAK,20.30
Christine Michael,RB,SEA,NYJ,20.00
Jordan Howard,RB,CHI,DET,19.20
Jerick McKinnon,RB,MIN,NYG,18.50
Fozzy Whittaker,RB,CAR,ATL,18.20
TJ Yeldon,RB,JAX,IND,15.70
David Johnson,RB,ARI,LAR,15.40
Carlos Hyde,RB,SF,DAL,14.90
Devonta Freeman,RB,ATL,CAR,14.40
Bilal Powell,RB,NYJ,SEA,14.00
Lamar Miller,RB,HOU,TEN,13.80
Bobby Rainey,RB,NYG,MIN,13.50
Todd Gurley,RB,LAR,ARI,13.20
Duke Johnson,RB,CLE,WAS,12.60
CJ Anderson,RB,DEN,TB,12.20
Chris Thompson,RB,WAS,CLE,12.00
Kyle Juszczyk,FB,BAL,OAK,11.60
James White,RB,NE,BUF,11.20
Orleans Darkwa,RB,NYG,MIN,10.80
Josh Ferguson,RB,IND,JAX,10.10
Paul Perkins,RB,NYG,MIN,10.00
Matt Asiata,RB,MIN,NYG,9.80
Theo Riddick,RB,DET,CHI,9.80
CJ Spiller,RB,SEA,NYJ,9.70
Spencer Ware,RB,KC,PIT,9.60
LeGarrette Blount,RB,NE,BUF,8.80
DeAngelo Williams,RB,PIT,KC,7.90
Giovani Bernard,RB,CIN,MIA,7.20
Jeremy Hill,RB,CIN,MIA,7.10
Jay Ajayi,RB,MIA,CIN,6.60
Deandre Washington,RB,OAK,BAL,6.60
Matt Forte,RB,NYJ,SEA,6.30
Tevin Coleman,RB,ATL,CAR,6.30
Mike Gillislee,RB,BUF,NE,5.30
Javorius Allen,RB,BAL,OAK,4.80
Charles Sims,RB,TB,DEN,4.50
Zach Zenner,RB,DET,CHI,4.40
Latavius Murray,RB,OAK,BAL,4.40
Jacquizz Rodgers,RB,TB,DEN,3.90
Lance Dunbar,RB,DAL,SF,3.60
Jason Myers,K,JAX,IND,0.00
Adam Vinatieri,K,IND,JAX,0.00
Steven Hauschka,K,SEA,NYJ,0.00
Nick Novak,K,HOU,TEN,0.00
Dan Carpenter,K,BUF,NE,0.00
Cody Parkey,K,CLE,WAS,0.00
Josh Lambo,K,LAC,NO,0.00
Brandon McManus,K,DEN,TB,0.00
Matt Prater,K,DET,CHI,0.00
Ryan Succop,K,TEN,HOU,0.00
Chandler Catanzaro,K,ARI,LAR,0.00
Dustin Hopkins,K,WAS,CLE,0.00
Graham Gano,K,CAR,ATL,0.00
Justin Tucker,K,BAL,OAK,0.00
Dan Bailey,K,DAL,SF,0.00
Blair Walsh,K,MIN,NYG,0.00
Connor Barth,K,CHI,DET,0.00
Phil Dawson,K,SF,DAL,0.00
Chris Boswell,K,PIT,KC,0.00
Nick Folk,K,NYJ,SEA,0.00
Greg Zuerlein,K,LAR,ARI,0.00
Wil Lutz,K,NO,LAC,0.00
Josh Brown,K,NYG,MIN,0.00
Sebastian Janikowski,K,OAK,BAL,0.00
Cairo Santos,K,KC,PIT,0.00
Andrew Franks,K,MIA,CIN,0.00
Roberto Aguayo,K,TB,DEN,0.00
Stephen Gostkowski,K,NE,BUF,0.00
Denver Broncos,DST,DEN,TB,15.00
Cincinnati Bengals,DST,CIN,MIA,13.00
Seattle Seahawks,DST,SEA,NYJ,11.00
Atlanta Falcons,DST,ATL,CAR,11.00
Houston Texans,DST,HOU,TEN,10.00
Pittsburgh Steelers,DST,PIT,KC,9.00
Detroit Lions,DST,DET,CHI,9.00
Minnesota Vikings,DST,MIN,NYG,8.00
Washington Redskins,DST,WAS,CLE,8.00
Jacksonville Jaguars,DST,JAX,IND,8.00
New Orleans Saints,DST,NO,LAC,8.00
Carolina Panthers,DST,CAR,ATL,7.00
Chicago Bears,DST,CHI,DET,7.00
Arizona Cardinals,DST,ARI,LAR,5.00
Tennessee Titans,DST,TEN,HOU,5.00
Tampa Bay Buccaneers,DST,TB,DEN,4.00
Oakland Raiders,DST,OAK,BAL,4.00
Cleveland Browns,DST,CLE,WAS,4.00
Dallas Cowboys,DST,DAL,SF,4.00
New England Patriots,DST,NE,BUF,3.00
Los Angeles Chargers,DST,LAC,NO,2.00
Indianapolis Colts,DST,IND,JAX,2.00
New York Jets,DST,NYJ,SEA,2.00
San Francisco 49ers,DST,SF,DAL,2.00
Baltimore Ravens,DST,BAL,OAK,1.00
Miami Dolphins,DST,MIA,CIN,1.00
New York Giants,DST,NYG,MIN,0.00
Kansas City Chiefs,DST,KC,PIT,-2.00
