Player,Position,Team,Opponent,Points
Kendall Hunter,RB,SF,NYJ,11.60
Ahmad Bradshaw,RB,NYG,PHI,10.70
BenJarvus Green-Ellis,RB,CIN,JAX,10.40
Marcel Reece,FB,OAK,DEN,10.40
Danny Woodhead,RB,NE,BUF,10.30
Ryan Mathews,RB,LAC,KC,10.20
Fred Jackson,RB,BUF,NE,9.90
Jacquizz Rodgers,RB,ATL,CAR,9.80
Lance Ball,RB,DEN,OAK,9.40
Mikel Leshoure,RB,DET,MIN,9.30
Ronnie Hillman,RB,DEN,OAK,8.30
Jorvorskie Lane,FB,MIA,ARI,8.20
Ronnie Brown,RB,LAC,KC,8.00
Robert Turbin,RB,SEA,LAR,7.80
LeGarrette Blount,RB,TB,WAS,7.70
Steven Jackson,RB,LAR,SEA,7.70
Shaun Draughn,RB,KC,LAC,7.60
Chris Pressley,FB,CIN,JAX,7.10
Reggie Bush,RB,MIA,ARI,6.70
Greg Jones,RB,JAX,CIN,6.50
Doug Martin,RB,TB,WAS,6.20
Darrel Young,FB,WAS,TB,6.00
Matt Forte,RB,CHI,DAL,5.90
Jonathan Stewart,RB,CAR,ATL,5.80
Daryl Richardson,RB,LAR,SEA,4.90
Evan Royster,RB,WAS,TB,4.90
Cedric Peerman,RB,CIN,JAX,4.80
Bernard Pierce,RB,BAL,CLE,4.80
Darren McFadden,RB,OAK,DEN,4.80
Phil Dawson,K,CLE,BAL,0.00
Nick Novak,K,LAC,KC,0.00
Alex Henery,K,PHI,NYG,0.00
Connor Barth,K,TB,WAS,0.00
Matt Bryant,K,ATL,CAR,0.00
Stephen Gostkowski,K,NE,BUF,0.00
Robbie Gould,K,CHI,DAL,0.00
David Akers,K,SF,NYJ,0.00
Mike Nugent,K,CIN,JAX,0.00
DJ Smith,K,GB,NO,0.00
Garrett Hartley,K,NO,GB,0.00
Blair Walsh,K,MIN,DET,0.00
Shayne Graham,K,HOU,TEN,0.00
Dan Carpenter,K,MIA,ARI,0.00
Steven Hauschka,K,SEA,LAR,0.00
Jason Hanson,K,DET,MIN,0.00
Billy Cundiff,K,WAS,TB,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Jay Feely,K,ARI,MIA,0.00
Lawrence Tynes,K,NYG,PHI,0.00
Justin Tucker,K,BAL,CLE,0.00
Justin Medlock,K,CAR,ATL,0.00
Mason Crosby,K,GB,NO,0.00
Dan Bailey,K,DAL,CHI,0.00
Josh Scobee,K,JAX,CIN,0.00
Rian Lindell,K,BUF,NE,0.00
Ryan Succop,K,KC,LAC,0.00
Rob Bironas,K,TEN,HOU,0.00
John Potter,K,BUF,NE,0.00
Nick Folk,K,NYJ,SF,0.00
Houston Texans,DST,HOU,TEN,23.00
Minnesota Vikings,DST,MIN,DET,23.00
Los Angeles Chargers,DST,LAC,KC,21.00
New England Patriots,DST,NE,BUF,14.00
Cincinnati Bengals,DST,CIN,JAX,14.00
Miami Dolphins,DST,MIA,ARI,12.00
Arizona Cardinals,DST,ARI,MIA,12.00
Baltimore Ravens,DST,BAL,CLE,12.00
Los Angeles Rams,DST,LAR,SEA,12.00
Denver Broncos,DST,DEN,OAK,10.00
Carolina Panthers,DST,CAR,ATL,8.00
Cleveland Browns,DST,CLE,BAL,7.00
Seattle Seahawks,DST,SEA,LAR,5.00
Dallas Cowboys,DST,DAL,CHI,4.00
Kansas City Chiefs,DST,KC,LAC,4.00
Jacksonville Jaguars,DST,JAX,CIN,4.00
Atlanta Falcons,DST,ATL,CAR,4.00
New Orleans Saints,DST,NO,GB,3.00
Detroit Lions,DST,DET,MIN,3.00
Philadelphia Eagles,DST,PHI,NYG,3.00
Washington Redskins,DST,WAS,TB,3.00
New York Giants,DST,NYG,PHI,3.00
Green Bay Packers,DST,GB,NO,2.00
Tampa Bay Buccaneers,DST,TB,WAS,1.00
New York Jets,DST,NYJ,SF,1.00
Buffalo Bills,DST,BUF,NE,1.00
Tennessee Titans,DST,TEN,HOU,0.00
Oakland Raiders,DST,OAK,DEN,-2.00
