Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
38,Vincent Jackson,WR,13,TB,ATL,5,3,60,87,0,36,17,29,0,0,0,0,0,11.70,2015
39,Jerricho Cotchery,WR,13,CAR,NO,3,3,100,26,1,15,9,9,0,0,0,0,0,11.60,2015
40,JJ Nelson,WR,13,ARI,LAR,3,2,67,34,1,22,11,17,0,0,0,0,0,11.40,2015
41,Kamar Aiken,WR,13,BAL,MIA,11,6,55,48,0,11,4,8,0,0,0,0,0,10.80,2015
42,Pierre Garcon,WR,13,WAS,DAL,7,5,71,54,0,23,8,11,0,0,0,0,0,10.40,2015
43,Nate Washington,WR,13,HOU,BUF,11,6,55,44,0,13,4,7,0,0,0,0,0,10.40,2015
44,Amari Cooper,WR,13,OAK,KC,8,4,50,69,0,23,9,17,1,-7,0,0,0,10.20,2015
45,Robert Woods,WR,13,BUF,HOU,5,2,40,19,1,17,4,10,0,0,0,0,0,9.90,2015
46,Chris Givens,WR,13,BAL,MIA,8,3,38,68,0,36,9,23,0,0,0,0,0,9.80,2015
47,Rashad Greene,WR,13,JAX,TEN,3,2,67,15,1,13,5,8,0,0,0,0,0,9.50,2015
48,Dez Bryant,WR,13,DAL,WAS,7,3,43,62,0,42,9,21,0,0,0,0,0,9.20,2015
49,Seth Roberts,WR,13,OAK,KC,5,4,80,51,0,17,10,13,0,0,0,0,0,9.10,2015
50,Anquan Boldin,WR,13,SF,CHI,13,5,39,37,0,11,3,7,0,0,0,0,0,8.70,2015
