Player,Position,Team,Opponent,Points
Jim Dray,TE,CLE,HOU,6.60
Antonio Gates,TE,LAC,OAK,6.20
Eric Ebron,TE,DET,ARI,6.20
Jimmy Graham,TE,NO,CIN,5.90
Travis Kelce,TE,KC,SEA,5.70
Andrew Quarless,TE,GB,PHI,5.50
Jared Cook,TE,LAR,DEN,4.90
Niles Paul,TE,WAS,TB,4.70
Levine Toilolo,TE,ATL,CAR,4.30
Jordan Reed,TE,WAS,TB,4.20
Ed Dickson,TE,CAR,ATL,4.00
Rob Housler,TE,ARI,DET,3.70
Brandon Myers,TE,TB,WAS,3.10
Dion Sims,TE,MIA,BUF,3.10
Richard Rodgers,TE,GB,PHI,2.90
Lance Kendricks,TE,LAR,DEN,2.50
Julius Thomas,TE,DEN,LAR,2.30
Gary Barnidge,TE,CLE,HOU,2.10
Brent Celek,TE,PHI,GB,2.10
Vernon Davis,TE,SF,NYG,2.10
Ladarius Green,TE,LAC,OAK,2.10
Austin Seferian-Jenkins,TE,TB,WAS,1.70
Dante Rosario,TE,CHI,MIN,1.70
Troy Niklas,TE,ARI,DET,1.50
Brian Leonhardt,TE,OAK,LAC,1.40
David Johnson,TE,LAC,OAK,1.40
Chase Ford,TE,MIN,CHI,1.40
Phillip Supernaw,TE,KC,SEA,1.30
Cooper Helfet,TE,SEA,KC,1.20
Chris Gragg,TE,BUF,MIA,1.20
Ryan Hewitt,TE,CIN,NO,0.00
Logan Paulsen,TE,WAS,TB,0.00
Le'Veon Bell,RB,PIT,TEN,33.20
Matt Forte,RB,CHI,MIN,26.50
Eddie Lacy,RB,GB,PHI,26.40
Jeremy Hill,RB,CIN,NO,20.50
CJ Anderson,RB,DEN,LAR,19.50
Alfred Blue,RB,HOU,CLE,18.60
Mark Ingram,RB,NO,CIN,16.70
Roy Helu,RB,WAS,TB,16.70
Marshawn Lynch,RB,SEA,KC,16.50
Tre Mason,RB,LAR,DEN,15.40
Alfred Morris,RB,WAS,TB,15.20
Joique Bell,RB,DET,ARI,14.50
Bryce Brown,RB,BUF,MIA,14.10
Frank Gore,RB,SF,NYG,12.40
Lamar Miller,RB,MIA,BUF,11.80
Shane Vereen,RB,NE,IND,11.70
LeSean McCoy,RB,PHI,GB,11.60
Bishop Sankey,RB,TEN,PIT,11.50
Rashad Jennings,RB,NYG,SF,10.70
Andre Ellington,RB,ARI,DET,10.60
Isaiah Crowell,RB,CLE,HOU,10.10
Jerick McKinnon,RB,MIN,CHI,9.80
Latavius Murray,RB,OAK,LAC,8.90
Knile Davis,RB,KC,SEA,8.80
Ryan Mathews,RB,LAC,OAK,8.50
Benjamin Cunningham,RB,LAR,DEN,7.80
Charles Sims,RB,TB,WAS,7.40
Jonathan Stewart,RB,CAR,ATL,6.90
Anthony Dixon,RB,BUF,MIA,6.80
Steven Jackson,RB,ATL,CAR,6.70
Rex Burkhead,RB,CIN,NO,6.70
Darren Sproles,RB,PHI,GB,6.40
Robert Hughes,FB,ARI,DET,6.10
Travaris Cadet,RB,NO,CIN,6.10
Damien Williams,RB,MIA,BUF,5.80
Theo Riddick,RB,DET,ARI,5.60
Jonathan Grimes,RB,HOU,CLE,5.40
Ahmad Bradshaw,RB,IND,NE,5.10
Branden Oliver,RB,LAC,OAK,4.90
DeAngelo Williams,RB,CAR,ATL,4.80
James Starks,RB,GB,PHI,4.60
Silas Redd,RB,WAS,TB,4.50
Erik Lorig,FB,NO,CIN,4.50
Matt Asiata,RB,MIN,CHI,4.40
Jacquizz Rodgers,RB,ATL,CAR,4.20
Carlos Hyde,RB,SF,NYG,4.00
Bruce Miller,FB,SF,NYG,3.60
Patrick DiMarco,FB,ATL,CAR,3.40
Randy Bullock,K,HOU,CLE,0.00
Mason Crosby,K,GB,PHI,0.00
Adam Vinatieri,K,IND,NE,0.00
Phil Dawson,K,SF,NYG,0.00
Dan Carpenter,K,BUF,MIA,0.00
Nick Novak,K,LAC,OAK,0.00
Mike Nugent,K,CIN,NO,0.00
Shaun Suisham,K,PIT,TEN,0.00
Patrick Murray,K,TB,WAS,0.00
Cody Parkey,K,PHI,GB,0.00
Steven Hauschka,K,SEA,KC,0.00
Caleb Sturgis,K,MIA,BUF,0.00
Blair Walsh,K,MIN,CHI,0.00
Cairo Santos,K,KC,SEA,0.00
Ryan Succop,K,TEN,PIT,0.00
Matt Prater,K,DET,ARI,0.00
Stephen Gostkowski,K,NE,IND,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Graham Gano,K,CAR,ATL,0.00
Shayne Graham,K,NO,CIN,0.00
Josh Brown,K,NYG,SF,0.00
Robbie Gould,K,CHI,MIN,0.00
Chandler Catanzaro,K,ARI,DET,0.00
Billy Cundiff,K,CLE,HOU,0.00
Kai Forbath,K,WAS,TB,0.00
Brandon McManus,K,DEN,LAR,0.00
Jordan Gay,K,BUF,MIA,0.00
San Francisco 49ers,DST,SF,NYG,16.00
Arizona Cardinals,DST,ARI,DET,13.00
Los Angeles Chargers,DST,LAC,OAK,11.00
Houston Texans,DST,HOU,CLE,10.00
Buffalo Bills,DST,BUF,MIA,10.00
Los Angeles Rams,DST,LAR,DEN,10.00
Atlanta Falcons,DST,ATL,CAR,9.00
Pittsburgh Steelers,DST,PIT,TEN,8.00
Chicago Bears,DST,CHI,MIN,8.00
Miami Dolphins,DST,MIA,BUF,8.00
Tennessee Titans,DST,TEN,PIT,7.00
Cincinnati Bengals,DST,CIN,NO,6.00
Oakland Raiders,DST,OAK,LAC,6.00
Carolina Panthers,DST,CAR,ATL,5.00
Detroit Lions,DST,DET,ARI,5.00
New York Giants,DST,NYG,SF,4.00
Washington Redskins,DST,WAS,TB,4.00
New England Patriots,DST,NE,IND,4.00
Seattle Seahawks,DST,SEA,KC,4.00
Minnesota Vikings,DST,MIN,CHI,4.00
Denver Broncos,DST,DEN,LAR,3.00
Kansas City Chiefs,DST,KC,SEA,3.00
Cleveland Browns,DST,CLE,HOU,2.00
New Orleans Saints,DST,NO,CIN,1.00
Philadelphia Eagles,DST,PHI,GB,1.00
Indianapolis Colts,DST,IND,NE,0.00
