Player,Position,Team,Opponent,Points
Los Angeles Rams,DST,LAR,SF,11.00
Washington Redskins,DST,WAS,JAX,9.00
Oakland Raiders,DST,OAK,IND,9.00
San Francisco 49ers,DST,SF,LAR,9.00
New Orleans Saints,DST,NO,ATL,9.00
Carolina Panthers,DST,CAR,PIT,7.00
New York Jets,DST,NYJ,CHI,6.00
Cincinnati Bengals,DST,CIN,LAC,6.00
Philadelphia Eagles,DST,PHI,MIN,5.00
Cleveland Browns,DST,CLE,BAL,4.00
Tampa Bay Buccaneers,DST,TB,SEA,4.00
Tennessee Titans,DST,TEN,KC,4.00
Jacksonville Jaguars,DST,JAX,WAS,4.00
Indianapolis Colts,DST,IND,OAK,3.00
Houston Texans,DST,HOU,DEN,3.00
Chicago Bears,DST,CHI,NYJ,3.00
Dallas Cowboys,DST,DAL,ARI,2.00
Denver Broncos,DST,DEN,HOU,2.00
Los Angeles Chargers,DST,LAC,CIN,1.00
Miami Dolphins,DST,MIA,DET,1.00
Buffalo Bills,DST,BUF,NE,0.00
New York Giants,DST,NYG,GB,0.00
Seattle Seahawks,DST,SEA,TB,0.00
