Player,Position,Team,Opponent,Points
Drew Davis,WR,ATL,PHI,11.00
DeSean Jackson,WR,PHI,ATL,10.90
Wes Welker,WR,NE,LAR,10.80
Justin Blackmon,WR,JAX,GB,10.70
Josh Morgan,WR,WAS,PIT,10.50
Darrius Heyward-Bey,WR,OAK,KC,10.20
Larry Fitzgerald,WR,ARI,SF,10.20
Dwayne Bowe,WR,KC,OAK,9.50
Jeremy Kerley,WR,NYJ,MIA,9.30
Jeremy Maclin,WR,PHI,ATL,9.30
Donald Driver,WR,GB,JAX,9.00
Rueben Randle,WR,NYG,DAL,8.80
Emmanuel Sanders,WR,PIT,WAS,8.60
Hakeem Nicks,WR,NYG,DAL,8.60
Michael Floyd,WR,ARI,SF,8.60
Jason Avant,WR,PHI,ATL,8.50
TY Hilton,WR,IND,TEN,8.50
Malcom Floyd,WR,LAC,CLE,8.30
Jimmy Graham,TE,NO,DEN,17.30
Heath Miller,TE,PIT,WAS,14.60
Brandon Pettigrew,TE,DET,SEA,14.40
Dustin Keller,TE,NYJ,MIA,13.70
John Phillips,TE,DAL,NYG,10.40
Zach Miller,TE,SEA,DET,10.20
Tony Moeaki,TE,KC,OAK,9.70
Dwayne Allen,TE,IND,TEN,9.60
Tony Scheffler,TE,DET,SEA,8.60
Logan Paulsen,TE,WAS,PIT,8.30
Kellen Davis,TE,CHI,CAR,8.20
Brandon Myers,TE,OAK,KC,7.90
Jared Cook,TE,TEN,IND,7.50
Anthony Fasano,TE,MIA,NYJ,7.40
Virgil Green,TE,DEN,NO,7.40
Jeff King,TE,ARI,SF,7.30
Lance Kendricks,TE,LAR,NE,7.20
Rob Housler,TE,ARI,SF,7.20
Leonard Pope,TE,PIT,WAS,7.10
Dallas Clark,TE,TB,MIN,7.00
Martellus Bennett,TE,NYG,DAL,6.90
Jacob Tamme,TE,DEN,NO,6.30
Brent Celek,TE,PHI,ATL,6.20
Tony Gonzalez,TE,ATL,PHI,5.90
Delanie Walker,TE,SF,ARI,5.80
Vernon Davis,TE,SF,ARI,5.40
Greg Olsen,TE,CAR,CHI,5.30
Jake O'Connell,TE,KC,OAK,4.80
Niles Paul,TE,WAS,PIT,4.70
Anthony McCoy,TE,SEA,DET,4.70
Coby Fleener,TE,IND,TEN,4.40
Jermichael Finley,TE,GB,JAX,4.40
Marcedes Lewis,TE,JAX,GB,4.10
Kyle Rudolph,TE,MIN,TB,3.70
Ben Hartsock,TE,CAR,CHI,3.50
Craig Stevens,TE,TEN,IND,3.50
Antonio Gates,TE,LAC,CLE,3.40
Mike McNeill,TE,LAR,NE,3.20
Dante Rosario,TE,LAC,CLE,3.10
Matthew Mulligan,TE,LAR,NE,2.80
Michael Hoomanawanui,TE,NE,LAR,2.80
Benjamin Watson,TE,CLE,LAC,2.40
Jordan Cameron,TE,CLE,LAC,2.20
Weslye Saunders,TE,IND,TEN,2.10
Gary Barnidge,TE,CAR,CHI,1.70
Rhett Ellison,TE,MIN,TB,1.50
Alex Smith,TE,CLE,LAC,1.10
Greg Scruggs,TE,SEA,DET,0.00
Trent Richardson,RB,CLE,LAC,23.40
LeSean McCoy,RB,PHI,ATL,21.70
Stevan Ridley,RB,NE,LAR,21.70
Adrian Peterson,RB,MIN,TB,21.70
Darren McFadden,RB,OAK,KC,20.70
Marshawn Lynch,RB,SEA,DET,20.60
Matt Forte,RB,CHI,CAR,20.40
Dexter McCluster,RB,KC,OAK,18.90
Darren Sproles,RB,NO,DEN,18.50
Ronnie Brown,RB,LAC,CLE,17.20
Rashad Jennings,RB,JAX,GB,16.50
Jonathan Dwyer,RB,PIT,WAS,15.50
Vick Ballard,RB,IND,TEN,14.10
Chris Johnson,RB,TEN,IND,13.70
Jacquizz Rodgers,RB,ATL,PHI,13.00
Shonn Greene,RB,NYJ,MIA,12.60
Alex Green,RB,GB,JAX,12.20
Jonathan Stewart,RB,CAR,CHI,12.00
Daniel Thomas,RB,MIA,NYJ,11.50
Ryan Mathews,RB,LAC,CLE,11.40
Shane Vereen,RB,NE,LAR,10.90
Danny Woodhead,RB,NE,LAR,10.90
Jason Snelling,RB,ATL,PHI,10.70
Joique Bell,RB,DET,SEA,9.80
Ronnie Hillman,RB,DEN,NO,9.20
Daryl Richardson,RB,LAR,NE,9.00
Will Johnson,FB,PIT,WAS,8.80
Mikel Leshoure,RB,DET,SEA,8.50
Andre Brown,RB,NYG,DAL,8.10
Donald Brown,RB,IND,TEN,8.00
Frank Gore,RB,SF,ARI,7.60
Michael Turner,RB,ATL,PHI,7.40
Erik Lorig,FB,TB,MIN,7.10
Felix Jones,RB,DAL,NYG,6.90
Pierre Thomas,RB,NO,DEN,6.90
Delone Carter,RB,IND,TEN,6.80
Ahmad Bradshaw,RB,NYG,DAL,6.80
LaRod Stephens-Howling,RB,ARI,SF,6.80
Reggie Bush,RB,MIA,NYJ,6.50
Steven Jackson,RB,LAR,NE,6.50
Robert Turbin,RB,SEA,DET,6.20
Alfred Morris,RB,WAS,PIT,5.90
Kendall Hunter,RB,SF,ARI,5.90
Toby Gerhart,RB,MIN,TB,4.60
Jamaal Charles,RB,KC,OAK,4.00
Peyton Hillis,RB,KC,OAK,3.80
Leon Washington,RB,SEA,DET,3.60
DeAngelo Williams,RB,CAR,CHI,3.30
Sebastian Janikowski,K,OAK,KC,0.00
Connor Barth,K,TB,MIN,0.00
Matt Bryant,K,ATL,PHI,0.00
Ryan Succop,K,KC,OAK,0.00
Dan Carpenter,K,MIA,NYJ,0.00
Matt Prater,K,DEN,NO,0.00
Josh Scobee,K,JAX,GB,0.00
Stephen Gostkowski,K,NE,LAR,0.00
Shaun Suisham,K,PIT,WAS,0.00
Dan Bailey,K,DAL,NYG,0.00
Blair Walsh,K,MIN,TB,0.00
Rob Bironas,K,TEN,IND,0.00
Adam Vinatieri,K,IND,TEN,0.00
Steven Hauschka,K,SEA,DET,0.00
Mason Crosby,K,GB,JAX,0.00
Nick Novak,K,LAC,CLE,0.00
Kai Forbath,K,WAS,PIT,0.00
David Akers,K,SF,ARI,0.00
Robbie Gould,K,CHI,CAR,0.00
Alex Henery,K,PHI,ATL,0.00
Jason Hanson,K,DET,SEA,0.00
Nick Folk,K,NYJ,MIA,0.00
Jay Feely,K,ARI,SF,0.00
Garrett Hartley,K,NO,DEN,0.00
Greg Zuerlein,K,LAR,NE,0.00
Phil Dawson,K,CLE,LAC,0.00
Carolina Panthers,DST,CAR,CHI,13.00
San Francisco 49ers,DST,SF,ARI,13.00
Green Bay Packers,DST,GB,JAX,13.00
Chicago Bears,DST,CHI,CAR,12.00
Oakland Raiders,DST,OAK,KC,12.00
Cleveland Browns,DST,CLE,LAC,10.00
Tampa Bay Buccaneers,DST,TB,MIN,10.00
New England Patriots,DST,NE,LAR,10.00
Tennessee Titans,DST,TEN,IND,7.00
Pittsburgh Steelers,DST,PIT,WAS,7.00
Indianapolis Colts,DST,IND,TEN,6.00
Los Angeles Chargers,DST,LAC,CLE,6.00
Dallas Cowboys,DST,DAL,NYG,5.00
Denver Broncos,DST,DEN,NO,4.00
Atlanta Falcons,DST,ATL,PHI,4.00
Detroit Lions,DST,DET,SEA,4.00
Jacksonville Jaguars,DST,JAX,GB,4.00
Arizona Cardinals,DST,ARI,SF,4.00
Seattle Seahawks,DST,SEA,DET,3.00
New York Jets,DST,NYJ,MIA,3.00
Philadelphia Eagles,DST,PHI,ATL,3.00
Kansas City Chiefs,DST,KC,OAK,2.00
Washington Redskins,DST,WAS,PIT,1.00
New Orleans Saints,DST,NO,DEN,1.00
Minnesota Vikings,DST,MIN,TB,-3.00
Los Angeles Rams,DST,LAR,NE,-4.00
