Player,Position,Team,Opponent,Points
Daniel Fells,TE,NYG,DAL,6.50
Jared Cook,TE,LAR,LAC,5.70
John Carlson,TE,ARI,SEA,5.50
Ladarius Green,TE,LAC,LAR,5.40
Vernon Davis,TE,SF,WAS,5.10
Coby Fleener,TE,IND,JAX,4.80
Larry Donnell,TE,NYG,DAL,4.40
Gary Barnidge,TE,CLE,ATL,4.30
Eric Ebron,TE,DET,NE,4.30
Josh Hill,TE,NO,BAL,4.20
James Hanna,TE,DAL,NYG,3.70
Levine Toilolo,TE,ATL,CLE,3.70
Austin Seferian-Jenkins,TE,TB,CHI,3.60
Antonio Gates,TE,LAC,LAR,3.40
Luke Willson,TE,SEA,ARI,3.10
Rhett Ellison,TE,MIN,GB,3.10
Chris Gragg,TE,BUF,NYJ,3.10
Jack Doyle,TE,IND,JAX,2.80
Owen Daniels,TE,BAL,NO,2.70
Lance Kendricks,TE,LAR,LAC,2.60
Chase Ford,TE,MIN,GB,2.30
Lee Smith,TE,BUF,NYJ,2.20
Niles Paul,TE,WAS,SF,2.10
Brandon Myers,TE,TB,CHI,1.90
Mychal Rivera,TE,OAK,KC,1.80
Dante Rosario,TE,CHI,TB,1.60
Luke Stocker,TE,TB,CHI,1.60
Jeff Cumberland,TE,NYJ,BUF,1.50
Benjamin Watson,TE,NO,BAL,1.40
Eddie Lacy,RB,GB,MIN,30.80
Matt Forte,RB,CHI,TB,28.20
Latavius Murray,RB,OAK,KC,26.20
LeSean McCoy,RB,PHI,TEN,23.10
Alfred Morris,RB,WAS,SF,23.00
Ryan Mathews,RB,LAC,LAR,22.30
Jamaal Charles,RB,KC,OAK,22.20
Isaiah Crowell,RB,CLE,ATL,20.80
Rashad Jennings,RB,NYG,DAL,20.00
LeGarrette Blount,RB,NE,DET,19.80
DeMarco Murray,RB,DAL,NYG,19.30
Jeremy Hill,RB,CIN,HOU,16.60
Shane Vereen,RB,NE,DET,14.00
Dan Herron,RB,IND,JAX,13.60
Fred Jackson,RB,BUF,NYJ,13.50
Anthony Dixon,RB,BUF,NYJ,13.20
Steven Jackson,RB,ATL,CLE,13.10
Darren Sproles,RB,PHI,TEN,12.90
Andre Williams,RB,NYG,DAL,11.70
Jacquizz Rodgers,RB,ATL,CLE,11.70
Pierre Thomas,RB,NO,BAL,11.60
Andre Ellington,RB,ARI,SEA,11.30
Marshawn Lynch,RB,SEA,ARI,11.20
Dexter McCluster,RB,TEN,PHI,10.70
Trent Richardson,RB,IND,JAX,10.20
Denard Robinson,RB,JAX,IND,10.20
Daniel Thomas,RB,MIA,DEN,9.90
Tre Mason,RB,LAR,LAC,9.80
Alfred Blue,RB,HOU,CIN,9.60
Jerick McKinnon,RB,MIN,GB,9.30
Chris Johnson,RB,NYJ,BUF,9.20
Giovani Bernard,RB,CIN,HOU,8.70
Theo Riddick,RB,DET,NE,8.20
Terrance West,RB,CLE,ATL,8.10
Toby Gerhart,RB,JAX,IND,8.00
Branden Oliver,RB,LAC,LAR,8.00
Jonathan Grimes,RB,HOU,CIN,7.80
Lamar Miller,RB,MIA,DEN,7.70
Shonn Greene,RB,TEN,PHI,7.50
Joe Banyard,RB,MIN,GB,7.50
Bruce Miller,FB,SF,WAS,7.00
Chris Ivory,RB,NYJ,BUF,6.80
Carlos Hyde,RB,SF,WAS,6.60
Mark Ingram,RB,NO,BAL,6.20
Bishop Sankey,RB,TEN,PHI,6.10
Bobby Rainey,RB,TB,CHI,6.10
Joique Bell,RB,DET,NE,5.60
Marcel Reece,FB,OAK,KC,5.50
Billy Cundiff,K,CLE,ATL,0.00
Justin Tucker,K,BAL,NO,0.00
Adam Vinatieri,K,IND,JAX,0.00
Stephen Gostkowski,K,NE,DET,0.00
Dan Carpenter,K,BUF,NYJ,0.00
Matt Prater,K,DET,NE,0.00
Shayne Graham,K,NO,BAL,0.00
Blair Walsh,K,MIN,GB,0.00
Nick Novak,K,LAC,LAR,0.00
Mike Nugent,K,CIN,HOU,0.00
Matt Bryant,K,ATL,CLE,0.00
Cairo Santos,K,KC,OAK,0.00
Dan Bailey,K,DAL,NYG,0.00
Kai Forbath,K,WAS,SF,0.00
Patrick Murray,K,TB,CHI,0.00
Brandon McManus,K,DEN,MIA,0.00
Randy Bullock,K,HOU,CIN,0.00
Greg Zuerlein,K,LAR,LAC,0.00
Ryan Succop,K,TEN,PHI,0.00
Mason Crosby,K,GB,MIN,0.00
Sebastian Janikowski,K,OAK,KC,0.00
Phil Dawson,K,SF,WAS,0.00
Josh Brown,K,NYG,DAL,0.00
Caleb Sturgis,K,MIA,DEN,0.00
Robbie Gould,K,CHI,TB,0.00
Nick Folk,K,NYJ,BUF,0.00
Josh Scobee,K,JAX,IND,0.00
Chandler Catanzaro,K,ARI,SEA,0.00
Jordan Gay,K,BUF,NYJ,0.00
Chicago Bears,DST,CHI,TB,17.00
Los Angeles Rams,DST,LAR,LAC,15.00
Indianapolis Colts,DST,IND,JAX,15.00
Los Angeles Chargers,DST,LAC,LAR,14.00
Seattle Seahawks,DST,SEA,ARI,14.00
Baltimore Ravens,DST,BAL,NO,12.00
San Francisco 49ers,DST,SF,WAS,11.00
Jacksonville Jaguars,DST,JAX,IND,11.00
Arizona Cardinals,DST,ARI,SEA,10.00
Houston Texans,DST,HOU,CIN,9.00
Cincinnati Bengals,DST,CIN,HOU,9.00
Washington Redskins,DST,WAS,SF,9.00
New England Patriots,DST,NE,DET,8.00
Cleveland Browns,DST,CLE,ATL,7.00
Atlanta Falcons,DST,ATL,CLE,7.00
Tampa Bay Buccaneers,DST,TB,CHI,5.00
Green Bay Packers,DST,GB,MIN,4.00
Kansas City Chiefs,DST,KC,OAK,3.00
New York Giants,DST,NYG,DAL,3.00
Oakland Raiders,DST,OAK,KC,3.00
Dallas Cowboys,DST,DAL,NYG,3.00
New Orleans Saints,DST,NO,BAL,2.00
Tennessee Titans,DST,TEN,PHI,2.00
Detroit Lions,DST,DET,NE,1.00
Minnesota Vikings,DST,MIN,GB,1.00
Denver Broncos,DST,DEN,MIA,-1.00
Miami Dolphins,DST,MIA,DEN,-1.00
New York Jets,DST,NYJ,BUF,-3.00
