Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
27,Pierre Garcon,WR,15,WAS,CAR,11,7,64,78,0,20,7,11,0,0,0,0,0,14.80,2016
28,Doug Baldwin,WR,15,SEA,LAR,6,5,83,35,1,17,6,7,0,0,0,0,0,14.50,2016
29,Jeremy Maclin,WR,15,KC,TEN,8,6,75,82,0,44,10,14,0,0,0,0,0,14.20,2016
30,Travis Benjamin,WR,15,LAC,OAK,3,2,67,56,1,47,19,28,0,0,0,0,0,13.60,2016
31,Julian Edelman,WR,15,NE,DEN,12,6,50,75,0,17,6,13,0,0,0,0,0,13.50,2016
32,Adam Humphries,WR,15,TB,DAL,5,2,40,49,1,42,10,25,0,0,0,0,0,12.90,2016
33,Tyreek Hill,WR,15,KC,TEN,3,0,0,0,0,0,0,0,1,68,1,1,0,12.80,2016
34,Kenny Stills,WR,15,MIA,NYJ,3,1,33,52,1,52,17,52,0,0,0,0,0,12.20,2016
35,Phillip Dorsett,WR,15,IND,MIN,1,1,100,50,1,50,50,50,0,0,0,0,0,12.00,2016
36,Steve Smith,WR,15,BAL,PHI,7,2,29,40,1,34,6,20,0,0,0,0,0,12.00,2016
37,Dontrelle Inman,WR,15,LAC,OAK,8,5,63,68,0,26,9,14,0,0,0,0,0,11.80,2016
38,Larry Fitzgerald,WR,15,ARI,NO,9,7,78,57,0,13,6,8,0,0,0,1,1,11.70,2016
39,Quincy Enunwa,WR,15,NYJ,MIA,9,5,56,64,0,27,7,13,0,0,0,0,0,11.40,2016
40,Charles Johnson,WR,15,MIN,IND,5,5,100,50,0,17,10,10,0,0,0,0,0,10.00,2016
41,Kamar Aiken,WR,15,BAL,PHI,2,2,100,19,1,14,10,10,0,0,0,0,0,9.90,2016
42,Mike Evans,WR,15,TB,DAL,8,4,50,59,0,18,7,15,0,0,0,0,0,9.90,2016
43,Cordarrelle Patterson,WR,15,MIN,IND,8,5,63,49,0,19,6,10,0,0,0,0,0,9.90,2016
44,Rod Streater,WR,15,SF,ATL,3,2,67,11,1,6,4,6,0,0,0,0,0,9.10,2016
45,Kenny Britt,WR,15,LAR,SEA,8,4,50,50,0,24,6,13,0,0,0,0,0,9.00,2016
46,Antonio Brown,WR,15,PIT,CIN,5,3,60,58,0,32,12,19,0,0,0,0,0,8.80,2016
47,Cole Beasley,WR,15,DAL,TB,5,4,80,48,0,22,10,12,0,0,0,0,0,8.80,2016
48,Jordan Matthews,WR,15,PHI,BAL,11,6,55,27,0,8,3,5,0,0,0,0,0,8.70,2016
49,Josh Bellamy,WR,15,CHI,GB,3,1,33,10,1,10,3,10,0,0,0,0,0,8.00,2016
50,Mike Wallace,WR,15,BAL,PHI,5,2,40,60,0,54,12,30,0,0,0,0,0,8.00,2016
