Player,Position,Team,Opponent,Points
Bilal Powell,RB,NYJ,TEN,19.20
David Johnson,RB,ARI,MIN,17.30
Tim Hightower,RB,NO,TB,16.50
Jonathan Stewart,RB,CAR,ATL,15.90
Denard Robinson,RB,JAX,IND,15.70
Doug Martin,RB,TB,NO,15.60
LeSean McCoy,RB,BUF,PHI,14.90
Chris Ivory,RB,NYJ,TEN,14.70
Adrian Peterson,RB,MIN,ARI,14.60
Darren McFadden,RB,DAL,GB,14.10
James White,RB,NE,HOU,14.00
Charles Sims,RB,TB,NO,13.40
Theo Riddick,RB,DET,LAR,13.20
Ronnie Hillman,RB,DEN,OAK,13.10
Darren Sproles,RB,PHI,BUF,12.50
Matt Forte,RB,CHI,WAS,12.30
Rashad Jennings,RB,NYG,MIA,12.20
Robert Turbin,RB,DAL,GB,11.10
Dexter McCluster,RB,TEN,NYJ,11.00
Matt Jones,RB,WAS,CHI,10.60
Melvin Gordon,RB,LAC,KC,10.30
Mike Gillislee,RB,BUF,PHI,10.00
Fozzy Whittaker,RB,CAR,ATL,9.80
Javorius Allen,RB,BAL,SEA,9.80
Giovani Bernard,RB,CIN,PIT,9.70
Zurlon Tipton,RB,IND,JAX,9.70
Joique Bell,RB,DET,LAR,9.50
Duke Johnson,RB,CLE,SF,9.40
Jeremy Langford,RB,CHI,WAS,9.40
Alfred Morris,RB,WAS,CHI,8.40
Jonathan Grimes,RB,HOU,NE,8.20
Devonta Freeman,RB,ATL,CAR,8.20
Antonio Andrews,RB,TEN,NYJ,8.04
Rex Burkhead,RB,CIN,PIT,7.50
TJ Yeldon,RB,JAX,IND,7.30
Shaun Draughn,RB,SF,CLE,7.10
Frank Gore,RB,IND,JAX,6.90
Juwan Thompson,RB,DEN,OAK,6.90
Chris Polk,RB,HOU,NE,6.80
Ameer Abdullah,RB,DET,LAR,6.40
Ryan Mathews,RB,PHI,BUF,6.20
DeMarco Murray,RB,PHI,BUF,5.70
Charcandrick West,RB,KC,LAC,5.40
Travaris Cadet,RB,SF,CLE,5.40
Brandon McManus,K,DEN,OAK,0.00
Chandler Catanzaro,K,ARI,MIN,0.00
Caleb Sturgis,K,PHI,BUF,0.00
Adam Vinatieri,K,IND,JAX,0.00
Blair Walsh,K,MIN,ARI,0.00
Stephen Gostkowski,K,NE,HOU,0.00
Jason Myers,K,JAX,IND,0.00
Dan Carpenter,K,BUF,PHI,0.00
Mike Nugent,K,CIN,PIT,0.00
Graham Gano,K,CAR,ATL,0.00
Josh Brown,K,NYG,MIA,0.00
Travis Coons,K,CLE,SF,0.00
Andrew Franks,K,MIA,NYG,0.00
Dustin Hopkins,K,WAS,CHI,0.00
Justin Tucker,K,BAL,SEA,0.00
Kai Forbath,K,NO,TB,0.00
Nick Novak,K,HOU,NE,0.00
Connor Barth,K,TB,NO,0.00
Steven Hauschka,K,SEA,BAL,0.00
Cairo Santos,K,KC,LAC,0.00
Phil Dawson,K,SF,CLE,0.00
Mason Crosby,K,GB,DAL,0.00
Josh Lambo,K,LAC,KC,0.00
Greg Zuerlein,K,LAR,DET,0.00
Robbie Gould,K,CHI,WAS,0.00
Matt Prater,K,DET,LAR,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Dan Bailey,K,DAL,GB,0.00
Ryan Succop,K,TEN,NYJ,0.00
Jordan Gay,K,BUF,PHI,0.00
Kansas City Chiefs,DST,KC,LAC,16.00
Pittsburgh Steelers,DST,PIT,CIN,16.00
New England Patriots,DST,NE,HOU,15.00
Oakland Raiders,DST,OAK,DEN,15.00
Los Angeles Rams,DST,LAR,DET,13.00
Cleveland Browns,DST,CLE,SF,13.00
Seattle Seahawks,DST,SEA,BAL,12.00
New York Jets,DST,NYJ,TEN,11.00
Los Angeles Chargers,DST,LAC,KC,10.00
Arizona Cardinals,DST,ARI,MIN,10.00
Indianapolis Colts,DST,IND,JAX,9.00
Green Bay Packers,DST,GB,DAL,8.00
San Francisco 49ers,DST,SF,CLE,8.00
Denver Broncos,DST,DEN,OAK,7.00
Philadelphia Eagles,DST,PHI,BUF,6.00
Detroit Lions,DST,DET,LAR,6.00
Houston Texans,DST,HOU,NE,5.00
Washington Redskins,DST,WAS,CHI,5.00
Chicago Bears,DST,CHI,WAS,5.00
Minnesota Vikings,DST,MIN,ARI,4.00
Cincinnati Bengals,DST,CIN,PIT,4.00
New York Giants,DST,NYG,MIA,3.00
Buffalo Bills,DST,BUF,PHI,3.00
New Orleans Saints,DST,NO,TB,2.00
Tampa Bay Buccaneers,DST,TB,NO,2.00
Miami Dolphins,DST,MIA,NYG,1.00
Dallas Cowboys,DST,DAL,GB,1.00
Tennessee Titans,DST,TEN,NYJ,0.00
Atlanta Falcons,DST,ATL,CAR,0.00
Baltimore Ravens,DST,BAL,SEA,-2.00
