,Player,Position,Team,Opponent,Points,PlayerID
53,Marques Colston,WR,NO,CHI,17.5,00-0024466
54,Golden Tate,WR,DET,MIN,17.3,00-0027891
55,Jerricho Cotchery,WR,CAR,TB,15.7,00-0022811
56,Jeremy Maclin,WR,PHI,DAL,13.8,00-0026995
57,Stedman Bailey,WR,LA,ARI,13.7,00-0030532
58,Cecil Shorts,WR,JAX,BAL,13.6,00-0028052
59,Greg Jennings,WR,MIN,DET,13.3,00-0024267
60,Allen Hurns,WR,JAX,BAL,13.0,00-0030821
61,Vincent Jackson,WR,TB,CAR,13.0,00-0023496
62,Jermaine Kearse,WR,SEA,SF,12.8,00-0029159
63,DeAndre Hopkins,WR,HOU,IND,12.7,00-0030564
64,Brandon LaFell,WR,NE,MIA,12.6,00-0027681
65,Hakeem Nicks,WR,IND,HOU,12.4,00-0027005
66,Charles Johnson,WR,MIN,DET,12.2,00-0030113
67,Paul Richardson,WR,SEA,SF,12.0,00-0031257
68,Andre Holmes,WR,OAK,KC,12.0,00-0028263
69,Kenny Stills,WR,NO,CHI,11.7,00-0030085
70,Marlon Brown,WR,BAL,JAX,11.6,00-0030400
71,Markus Wheaton,WR,PIT,ATL,11.6,00-0030460
72,Kenny Britt,WR,LA,ARI,11.5,00-0027006
73,Marquess Wilson,WR,CHI,NO,10.6,00-0030047
74,Jordy Nelson,WR,GB,BUF,10.5,00-0026176
75,Andre Roberts,WR,WAS,NYG,10.1,00-0027691
76,Larry Fitzgerald,WR,ARI,LAR,10.0,00-0022921
77,Dwayne Bowe,WR,KC,OAK,9.9,00-0025410
78,Albert Wilson,WR,KC,OAK,9.9,00-0030669
79,AJ Green,WR,CIN,CLE,9.9,00-0027942
80,Mike Evans,WR,TB,CAR,9.3,00-0031408
81,Calvin Johnson,WR,DET,MIN,9.3,00-0025389
82,TY Hilton,WR,IND,HOU,9.0,00-0029608
83,Jarius Wright,WR,MIN,DET,8.9,00-0029572
84,De'Anthony Thomas,WR,KC,OAK,8.9,00-0031060
85,Steve Smith,WR,BAL,JAX,8.7,
86,Doug Baldwin,WR,SEA,SF,8.3,00-0028434
87,Antonio Gates,TE,LAC,DEN,17.4,00-0021547
88,Owen Daniels,TE,BAL,JAX,16.2,00-0024313
89,Travis Kelce,TE,KC,OAK,15.9,00-0030506
90,Josh Hill,TE,NO,CHI,15.5,00-0030216
91,Kyle Rudolph,TE,MIN,DET,13.9,00-0027981
92,Jason Witten,TE,DAL,PHI,13.9,00-0022127
93,Jimmy Graham,TE,NO,CHI,13.7,00-0027696
94,Delanie Walker,TE,TEN,NYJ,13.3,00-0024389
95,Charles Clay,TE,MIA,NE,11.9,00-0028112
96,Mychal Rivera,TE,OAK,KC,10.9,00-0030514
97,Heath Miller,TE,PIT,ATL,10.8,00-0023465
98,Dwayne Allen,TE,IND,HOU,9.6,00-0029689
99,Martellus Bennett,TE,CHI,NO,9.6,00-0026201
100,Brent Celek,TE,PHI,DAL,8.2,00-0025549
101,Ryan Hewitt,TE,CIN,CLE,6.4,00-0030780
102,Zach Ertz,TE,PHI,DAL,6.2,00-0030061
103,Crockett Gillmore,TE,BAL,JAX,5.7,00-0030992
104,Coby Fleener,TE,IND,HOU,5.2,00-0029697
105,Jared Cook,TE,LA,ARI,5.2,00-0027061
106,Jordan Reed,TE,WAS,NYG,4.3,00-0030472
107,Jeff Cumberland,TE,NYJ,TEN,4.2,00-0027321
108,Marcedes Lewis,TE,JAX,BAL,4.2,00-0024243
109,Scott Chandler,TE,BUF,GB,4.2,00-0025516
110,Garrett Celek,TE,SF,SEA,4.1,00-0028903
111,Julius Thomas,TE,DEN,LAC,4.0,00-0028067
112,Cory Harkey,TE,LA,ARI,3.1,00-0028958
113,Ryan Griffin,TE,HOU,IND,3.1,00-0030108
114,Larry Donnell,TE,NYG,WAS,3.1,00-0028838
115,Jace Amaro,TE,NYJ,TEN,3.0,00-0031042
116,Rhett Ellison,TE,MIN,DET,2.9,00-0029587
117,Niles Paul,TE,WAS,NYG,2.7,00-0028093
118,Daniel Fells,TE,NYG,WAS,2.6,00-0023752
119,James Hanna,TE,DAL,PHI,2.2,00-0029634
120,John Carlson,TE,ARI,LAR,2.1,00-0026178
121,Eric Ebron,TE,DET,MIN,2.1,00-0031387
122,Lee Smith,TE,BUF,GB,2.1,00-0028097
123,Lance Kendricks,TE,LA,ARI,2.0,00-0027985
124,Logan Paulsen,TE,WAS,NYG,1.9,00-0027215
125,Andrew Quarless,TE,GB,BUF,1.7,00-0027753
126,MarQueis Gray,TE,BUF,GB,1.7,00-0029878
127,Chase Ford,TE,MIN,DET,1.7,00-0029432
128,Darren Fells,TE,ARI,LAR,1.6,00-0029738
129,Benjamin Watson,TE,NO,CHI,1.5,00-0022943
130,Jordan Cameron,TE,CLE,CIN,1.4,00-0028040
131,Levine Toilolo,TE,ATL,PIT,1.4,00-0030443
132,Dante Rosario,TE,CHI,NO,1.4,00-0025542
133,Kevin Brock,TE,CIN,CLE,1.2,00-0026699
134,Anthony Fasano,TE,KC,OAK,1.2,00-0024268
135,Matt Asiata,RB,MIN,DET,21.6,00-0028198
136,DeMarco Murray,RB,DAL,PHI,21.4,00-0028009
137,Knile Davis,RB,KC,OAK,21.1,00-0030280
138,Eddie Lacy,RB,GB,BUF,18.8,00-0030485
139,Marshawn Lynch,RB,SEA,SF,16.8,00-0025399
140,Arian Foster,RB,HOU,IND,14.7,00-0026796
141,Pierre Thomas,RB,NO,CHI,14.4,00-0024813
142,Joique Bell,RB,DET,MIN,14.3,00-0027218
143,Giovani Bernard,RB,CIN,CLE,13.3,00-0030456
144,Fred Jackson,RB,BUF,GB,12.8,00-0024204
145,Chris Polk,RB,PHI,DAL,12.6,00-0029438
146,Chris Thompson,RB,WAS,NYG,12.4,00-0030404
147,Mark Ingram,RB,NO,CHI,11.9,00-0027966
148,Matt Forte,RB,CHI,NO,11.9,00-0026184
149,CJ Anderson,RB,DEN,LAC,11.6,00-0029854
150,Branden Oliver,RB,LAC,DEN,11.0,00-0031277
151,Doug Martin,RB,TB,CAR,10.9,00-0029613
152,Charles Sims,RB,TB,CAR,10.9,00-0031390
153,Kerwynn Williams,RB,ARI,LAR,10.6,00-0030117
154,LeGarrette Blount,RB,NE,MIA,10.4,00-0027325
155,Bruce Miller,FB,SF,SEA,10.0,00-0028149
156,Chris Ivory,RB,NYJ,TEN,9.6,00-0027531
157,Latavius Murray,RB,OAK,KC,9.6,00-0030513
158,Donald Brown,RB,LAC,DEN,9.6,00-0027003
159,Darren Sproles,RB,PHI,DAL,9.3,00-0023564
160,Silas Redd,RB,WAS,NYG,9.3,00-0031008
161,Dan Herron,RB,IND,HOU,9.2,00-0029588
162,Frank Gore,RB,SF,SEA,8.9,00-0023500
163,Shane Vereen,RB,NE,MIA,8.7,00-0027994
164,Toby Gerhart,RB,JAX,BAL,8.3,00-0027888
165,Jonathan Stewart,RB,CAR,TB,8.1,00-0026153
166,Jonas Gray,RB,NE,MIA,7.9,00-0029104
167,John Conner,FB,NYJ,TEN,7.9,00-0027739
168,LeSean McCoy,RB,PHI,DAL,7.5,00-0027029
169,Rex Burkhead,RB,CIN,CLE,7.4,00-0030288
170,Shonn Greene,RB,TEN,NYJ,7.3,00-0026899
171,Ka'Deem Carey,RB,CHI,NO,7.3,00-0031057
172,Bryce Brown,RB,BUF,GB,7.0,00-0029429
173,Steven Jackson,RB,ATL,PIT,6.7,00-0022736
174,Lamar Miller,RB,MIA,NE,6.7,00-0029615
175,Andre Williams,RB,NYG,WAS,6.3,00-0031055
176,Jamaal Charles,RB,KC,OAK,6.3,00-0026213
177,Stepfan Taylor,RB,ARI,LAR,6.1,00-0030282
178,Trent Richardson,RB,IND,HOU,6.1,00-0029675
179,Marcus Thigpen,RB,BUF,GB,6.0,00-0026577
180,Justin Forsett,RB,BAL,JAX,5.7,00-0026373
181,Benjamin Cunningham,RB,LA,ARI,5.7,
182,Chris Johnson,RB,NYJ,TEN,5.5,
183,Dan Carpenter,K,BUF,GB,0.0,00-0026003
184,Chandler Catanzaro,K,ARI,LAR,0.0,00-0030896
185,Graham Gano,K,CAR,TB,0.0,00-0026858
186,Mike Nugent,K,CIN,CLE,0.0,00-0023482
187,Ryan Succop,K,TEN,NYJ,0.0,00-0026968
188,Stephen Gostkowski,K,NE,MIA,0.0,00-0024333
189,Matt Prater,K,DET,MIN,0.0,00-0023853
190,Sebastian Janikowski,K,OAK,KC,0.0,00-0019646
191,Caleb Sturgis,K,MIA,NE,0.0,00-0030390
192,Shaun Suisham,K,PIT,ATL,0.0,00-0023001
193,Cody Parkey,K,PHI,DAL,0.0,00-0030850
194,Dan Bailey,K,DAL,PHI,0.0,00-0028660
195,Justin Tucker,K,BAL,JAX,0.0,00-0029597
196,Matt Bryant,K,ATL,PIT,0.0,00-0020578
197,Mason Crosby,K,GB,BUF,0.0,00-0025580
198,Shayne Graham,K,NO,CHI,0.0,00-0019536
199,Kai Forbath,K,WAS,NYG,0.0,00-0028787
200,Cairo Santos,K,KC,OAK,0.0,00-0031203
201,Randy Bullock,K,HOU,IND,0.0,00-0029421
202,Josh Brown,K,NYG,WAS,0.0,00-0021940
203,Nick Folk,K,NYJ,TEN,0.0,00-0025565
204,Greg Zuerlein,K,LA,ARI,0.0,00-0029621
205,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
206,Steven Hauschka,K,SEA,SF,0.0,
207,Patrick Murray,K,TB,CAR,0.0,00-0030626
208,Nick Novak,K,LAC,DEN,0.0,00-0023096
209,Blair Walsh,K,MIN,DET,0.0,00-0029576
210,Jay Feely,K,CHI,NO,0.0,00-0019770
211,Phil Dawson,K,SF,SEA,0.0,00-0004091
212,Jordan Gay,K,BUF,GB,0.0,00-0030410
213,Brandon McManus,K,DEN,LAC,0.0,00-0029822
214,Buffalo Bills,DST,BUF,GB,19.0,
215,Cincinnati Bengals,DST,CIN,CLE,17.0,
216,Kansas City Chiefs,DST,KC,OAK,16.0,
217,New Orleans Saints,DST,NO,CHI,14.0,
218,Arizona Cardinals,DST,ARI,LAR,13.0,
219,Houston Texans,DST,HOU,IND,13.0,
220,Indianapolis Colts,DST,IND,HOU,12.0,
221,Dallas Cowboys,DST,DAL,PHI,12.0,
222,New York Giants,DST,NYG,WAS,11.0,
223,Detroit Lions,DST,DET,MIN,11.0,
224,Carolina Panthers,DST,CAR,TB,10.0,
225,Seattle Seahawks,DST,SEA,SF,10.0,
226,Denver Broncos,DST,DEN,LAC,10.0,
227,Pittsburgh Steelers,DST,PIT,ATL,9.0,
228,San Francisco 49ers,DST,SF,SEA,8.0,
229,New York Jets,DST,NYJ,TEN,7.0,
230,Green Bay Packers,DST,GB,BUF,6.0,
231,Tennessee Titans,DST,TEN,NYJ,6.0,
232,Tampa Bay Buccaneers,DST,TB,CAR,6.0,
233,Los Angeles Rams,DST,LA,ARI,5.0,
234,Jacksonville Jaguars,DST,JAX,BAL,3.0,
235,Chicago Bears,DST,CHI,NO,3.0,
236,Cleveland Browns,DST,CLE,CIN,3.0,
237,Washington Redskins,DST,WAS,NYG,3.0,
238,Oakland Raiders,DST,OAK,KC,2.0,
239,Minnesota Vikings,DST,MIN,DET,1.0,
240,Los Angeles Chargers,DST,LAC,DEN,1.0,
241,Philadelphia Eagles,DST,PHI,DAL,1.0,
242,Atlanta Falcons,DST,ATL,PIT,1.0,
243,Miami Dolphins,DST,MIA,NE,-2.0,
