,Player,Position,Team,Opponent,Points,PlayerID
74,Steve Johnson,WR,SF,LAR,10.3,00-0026364
75,Kamar Aiken,WR,BAL,TB,10.0,00-0028497
76,Jerricho Cotchery,WR,CAR,CIN,9.8,00-0022811
77,Jason Avant,WR,CAR,CIN,9.7,00-0024324
78,Julius Thomas,TE,DEN,NYJ,21.1,00-0028067
79,Scott Chandler,TE,BUF,NE,19.5,00-0025516
80,Greg Olsen,TE,CAR,CIN,18.2,00-0025418
81,Clay Harbor,TE,JAX,TEN,18.1,00-0027725
82,Jordan Reed,TE,WAS,ARI,17.2,00-0030472
83,Rob Gronkowski,TE,NE,BUF,16.4,00-0027656
84,Zach Ertz,TE,PHI,NYG,13.7,00-0030061
85,Jermaine Gresham,TE,CIN,CAR,12.8,00-0027873
86,Antonio Gates,TE,LAC,OAK,11.7,00-0021547
87,Jared Cook,TE,LA,SF,11.4,00-0027061
88,Martellus Bennett,TE,CHI,ATL,11.2,00-0026201
89,Jason Witten,TE,DAL,SEA,10.4,00-0022127
90,Ladarius Green,TE,LAC,OAK,10.0,00-0029275
91,Austin Seferian-Jenkins,TE,TB,BAL,9.8,00-0031418
92,James Casey,TE,PHI,NYG,9.6,00-0027109
93,Lance Kendricks,TE,LA,SF,9.2,00-0027985
94,Andrew Quarless,TE,GB,MIA,9.1,00-0027753
95,Coby Fleener,TE,IND,HOU,9.1,00-0029697
96,Delanie Walker,TE,TEN,JAX,8.7,00-0024389
97,Brent Celek,TE,PHI,NYG,8.5,00-0025549
98,Dwayne Allen,TE,IND,HOU,7.9,00-0029689
99,Chase Ford,TE,MIN,DET,7.7,00-0029432
100,Gavin Escobar,TE,DAL,SEA,7.2,00-0030544
101,Tim Wright,TE,NE,BUF,7.1,
102,Charles Clay,TE,MIA,GB,6.5,00-0028112
103,Levine Toilolo,TE,ATL,CHI,6.4,00-0030443
104,Vernon Davis,TE,SF,LAR,6.0,00-0024221
105,Owen Daniels,TE,BAL,TB,5.4,00-0024313
106,John Carlson,TE,ARI,WAS,5.4,00-0026178
107,Daniel Fells,TE,NYG,PHI,5.0,00-0023752
108,Brandon Myers,TE,TB,BAL,4.9,00-0027135
109,Eric Ebron,TE,DET,MIN,4.3,00-0031387
110,Jim Dray,TE,CLE,PIT,4.1,00-0027825
111,Adrien Robinson,TE,NYG,PHI,3.9,00-0029281
112,Heath Miller,TE,PIT,CLE,3.9,00-0023465
113,Crockett Gillmore,TE,BAL,TB,3.6,00-0030992
114,Rob Housler,TE,ARI,WAS,3.5,00-0028007
115,Luke Willson,TE,SEA,DAL,3.1,00-0030089
116,Jeff Cumberland,TE,NYJ,DEN,3.0,00-0027321
117,Jack Doyle,TE,IND,HOU,2.9,00-0030181
118,Brandon Williams,TE,CAR,CIN,2.6,00-0029793
119,Michael Hoomanawanui,TE,NE,BUF,2.5,00-0027732
120,Vance McDonald,TE,SF,LAR,2.1,00-0030470
121,Niles Paul,TE,WAS,ARI,1.7,00-0028093
122,Cooper Helfet,TE,SEA,DAL,1.7,00-0029534
123,CJ Fiedorowicz,TE,HOU,IND,1.7,00-0031302
124,Larry Donnell,TE,NYG,PHI,1.6,00-0028838
125,Dion Sims,TE,MIA,GB,1.5,00-0030422
126,DeMarco Murray,RB,DAL,SEA,29.6,00-0028009
127,Giovani Bernard,RB,CIN,CAR,28.7,00-0030456
128,Branden Oliver,RB,LAC,OAK,25.4,00-0031277
129,LeSean McCoy,RB,PHI,NYG,20.4,00-0027029
130,Ben Tate,RB,CLE,PIT,19.8,00-0027890
131,Theo Riddick,RB,DET,MIN,19.1,00-0030107
132,Joique Bell,RB,DET,MIN,17.7,00-0027218
133,Ronnie Hillman,RB,DEN,NYJ,17.6,00-0029683
134,Lamar Miller,RB,MIA,GB,17.3,00-0029615
135,Antone Smith,RB,ATL,CHI,16.9,00-0026855
136,Andre Ellington,RB,ARI,WAS,15.3,00-0030287
137,Ahmad Bradshaw,RB,IND,HOU,14.9,00-0025637
138,Le'Veon Bell,RB,PIT,CLE,14.5,00-0030496
139,Fred Jackson,RB,BUF,NE,14.3,00-0024204
140,Jerick McKinnon,RB,MIN,DET,14.2,00-0031376
141,Justin Forsett,RB,BAL,TB,14.1,00-0026373
142,Jeremy Hill,RB,CIN,CAR,13.5,00-0031301
143,Fozzy Whittaker,RB,CAR,CIN,13.2,00-0029731
144,Isaiah Crowell,RB,CLE,PIT,12.7,00-0030656
145,Dexter McCluster,RB,TEN,JAX,11.8,00-0027651
146,Benjamin Cunningham,RB,LA,SF,11.3,
147,Darren McFadden,RB,OAK,LAC,10.6,00-0026144
148,Trent Richardson,RB,IND,HOU,10.1,00-0029675
149,Darren Sproles,RB,PHI,NYG,9.9,00-0023564
150,Bernard Pierce,RB,BAL,TB,9.2,00-0029264
151,Storm Johnson,RB,JAX,TEN,8.7,00-0031243
152,Roy Helu,RB,WAS,ARI,8.6,00-0028043
153,Lance Dunbar,RB,DAL,SEA,8.4,00-0029004
154,Peyton Hillis,RB,NYG,PHI,8.2,00-0026367
155,Bishop Sankey,RB,TEN,JAX,7.8,00-0031413
156,Marshawn Lynch,RB,SEA,DAL,7.2,00-0025399
157,Lorenzo Taliaferro,RB,BAL,TB,6.7,00-0031066
158,Denard Robinson,RB,JAX,TEN,6.6,00-0030547
159,Alfred Morris,RB,WAS,ARI,6.5,00-0029141
160,Tre Mason,RB,LA,SF,6.2,00-0031391
161,James Starks,RB,GB,MIA,6.2,00-0027791
162,Jackie Battle,FB,TEN,JAX,6.1,00-0025701
163,Andre Williams,RB,NYG,PHI,5.9,00-0031055
164,Doug Martin,RB,TB,BAL,5.8,00-0029613
165,Zac Stacy,RB,LA,SF,5.4,00-0030536
166,Joseph Randle,RB,DAL,SEA,5.2,00-0030388
167,Devonta Freeman,RB,ATL,CHI,5.1,00-0031285
168,Maurice Jones-Drew,RB,OAK,LAC,5.0,00-0024275
169,Kyle Juszczyk,FB,BAL,TB,4.9,00-0029892
170,Juwan Thompson,RB,DEN,NYJ,4.8,00-0030705
171,Bobby Rainey,RB,TB,BAL,4.2,00-0029384
172,Eddie Lacy,RB,GB,MIA,4.0,00-0030485
173,Will Ta'ufo'ou,FB,JAX,TEN,4.0,00-0026557
174,Mike Nugent,K,CIN,CAR,0.0,00-0023482
175,Graham Gano,K,CAR,CIN,0.0,00-0026858
176,Chandler Catanzaro,K,ARI,WAS,0.0,00-0030896
177,Justin Tucker,K,BAL,TB,0.0,00-0029597
178,Steven Hauschka,K,SEA,DAL,0.0,
179,Matt Bryant,K,ATL,CHI,0.0,00-0020578
180,Ryan Succop,K,TEN,JAX,0.0,00-0026968
181,Mason Crosby,K,GB,MIA,0.0,00-0025580
182,Cody Parkey,K,PHI,NYG,0.0,00-0030850
183,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
184,Phil Dawson,K,SF,LAR,0.0,00-0004091
185,Kai Forbath,K,WAS,ARI,0.0,00-0028787
186,Billy Cundiff,K,CLE,PIT,0.0,00-0020972
187,Nick Novak,K,LAC,OAK,0.0,00-0023096
188,Matt Prater,K,DET,MIN,0.0,00-0023853
189,Brandon McManus,K,DEN,NYJ,0.0,00-0029822
190,Robbie Gould,K,CHI,ATL,0.0,00-0023252
191,Caleb Sturgis,K,MIA,GB,0.0,00-0030390
192,Nick Folk,K,NYJ,DEN,0.0,00-0025565
193,Patrick Murray,K,TB,BAL,0.0,00-0030626
194,Greg Zuerlein,K,LA,SF,0.0,00-0029621
195,Sebastian Janikowski,K,OAK,LAC,0.0,00-0019646
196,Randy Bullock,K,HOU,IND,0.0,00-0029421
197,Shaun Suisham,K,PIT,CLE,0.0,00-0023001
198,Blair Walsh,K,MIN,DET,0.0,00-0029576
199,Dan Carpenter,K,BUF,NE,0.0,00-0026003
200,Josh Scobee,K,JAX,TEN,0.0,00-0022874
201,Jordan Gay,K,BUF,NE,0.0,00-0030410
202,Josh Brown,K,NYG,PHI,0.0,00-0021940
203,Arizona Cardinals,DST,ARI,WAS,17.0,
204,Denver Broncos,DST,DEN,NYJ,15.0,
205,San Francisco 49ers,DST,SF,LAR,14.0,
206,Tennessee Titans,DST,TEN,JAX,13.0,
207,Houston Texans,DST,HOU,IND,12.0,
208,Seattle Seahawks,DST,SEA,DAL,12.0,
209,New England Patriots,DST,NE,BUF,11.0,
210,Chicago Bears,DST,CHI,ATL,10.0,
211,Indianapolis Colts,DST,IND,HOU,9.0,
212,Cleveland Browns,DST,CLE,PIT,8.0,
213,Baltimore Ravens,DST,BAL,TB,8.0,
214,Green Bay Packers,DST,GB,MIA,7.0,
215,New York Giants,DST,NYG,PHI,5.0,
216,Minnesota Vikings,DST,MIN,DET,5.0,
217,Miami Dolphins,DST,MIA,GB,5.0,
218,Jacksonville Jaguars,DST,JAX,TEN,4.0,
219,Dallas Cowboys,DST,DAL,SEA,4.0,
220,Atlanta Falcons,DST,ATL,CHI,4.0,
221,Los Angeles Rams,DST,LA,SF,2.0,
222,Pittsburgh Steelers,DST,PIT,CLE,2.0,
223,New York Jets,DST,NYJ,DEN,2.0,
224,Washington Redskins,DST,WAS,ARI,1.0,
225,Carolina Panthers,DST,CAR,CIN,1.0,
226,Los Angeles Chargers,DST,LAC,OAK,1.0,
227,Oakland Raiders,DST,OAK,LAC,0.0,
228,Tampa Bay Buccaneers,DST,TB,BAL,0.0,
229,Buffalo Bills,DST,BUF,NE,-2.0,
230,Cincinnati Bengals,DST,CIN,CAR,-2.0,
