Player,Position,Team,Opponent,Points
Cooper Helfet,TE,SEA,DAL,1.70
CJ Fiedorowicz,TE,HOU,IND,1.70
Larry Donnell,TE,NYG,PHI,1.60
Dion Sims,TE,MIA,GB,1.50
DeMarco Murray,RB,DAL,SEA,29.60
Giovani Bernard,RB,CIN,CAR,28.70
Branden Oliver,RB,LAC,OAK,25.40
LeSean McCoy,RB,PHI,NYG,20.40
Ben Tate,RB,CLE,PIT,19.80
Theo Riddick,RB,DET,MIN,19.10
Joique Bell,RB,DET,MIN,17.70
Ronnie Hillman,RB,DEN,NYJ,17.60
Lamar Miller,RB,MIA,GB,17.30
Antone Smith,RB,ATL,CHI,16.90
Andre Ellington,RB,ARI,WAS,15.30
Ahmad Bradshaw,RB,IND,HOU,14.90
Le'Veon Bell,RB,PIT,CLE,14.50
Fred Jackson,RB,BUF,NE,14.30
Jerick McKinnon,RB,MIN,DET,14.20
Justin Forsett,RB,BAL,TB,14.10
Jeremy Hill,RB,CIN,CAR,13.50
Fozzy Whittaker,RB,CAR,CIN,13.20
Isaiah Crowell,RB,CLE,PIT,12.70
Dexter McCluster,RB,TEN,JAX,11.80
Benjamin Cunningham,RB,LAR,SF,11.30
Darren McFadden,RB,OAK,LAC,10.60
Trent Richardson,RB,IND,HOU,10.10
Darren Sproles,RB,PHI,NYG,9.90
Bernard Pierce,RB,BAL,TB,9.20
Storm Johnson,RB,JAX,TEN,8.70
Roy Helu,RB,WAS,ARI,8.60
Lance Dunbar,RB,DAL,SEA,8.40
Peyton Hillis,RB,NYG,PHI,8.20
Bishop Sankey,RB,TEN,JAX,7.80
Marshawn Lynch,RB,SEA,DAL,7.20
Lorenzo Taliaferro,RB,BAL,TB,6.70
Denard Robinson,RB,JAX,TEN,6.60
Alfred Morris,RB,WAS,ARI,6.50
Tre Mason,RB,LAR,SF,6.20
James Starks,RB,GB,MIA,6.20
Jackie Battle,FB,TEN,JAX,6.10
Andre Williams,RB,NYG,PHI,5.90
Doug Martin,RB,TB,BAL,5.80
Zac Stacy,RB,LAR,SF,5.40
Joseph Randle,RB,DAL,SEA,5.20
Devonta Freeman,RB,ATL,CHI,5.10
Maurice Jones-Drew,RB,OAK,LAC,5.00
Kyle Juszczyk,FB,BAL,TB,4.90
Juwan Thompson,RB,DEN,NYJ,4.80
Bobby Rainey,RB,TB,BAL,4.20
Eddie Lacy,RB,GB,MIA,4.00
Will Ta'ufo'ou,FB,JAX,TEN,4.00
Mike Nugent,K,CIN,CAR,0.00
Graham Gano,K,CAR,CIN,0.00
Chandler Catanzaro,K,ARI,WAS,0.00
Justin Tucker,K,BAL,TB,0.00
Steven Hauschka,K,SEA,DAL,0.00
Matt Bryant,K,ATL,CHI,0.00
Ryan Succop,K,TEN,JAX,0.00
Mason Crosby,K,GB,MIA,0.00
Cody Parkey,K,PHI,NYG,0.00
Adam Vinatieri,K,IND,HOU,0.00
Phil Dawson,K,SF,LAR,0.00
Kai Forbath,K,WAS,ARI,0.00
Billy Cundiff,K,CLE,PIT,0.00
Nick Novak,K,LAC,OAK,0.00
Matt Prater,K,DET,MIN,0.00
Brandon McManus,K,DEN,NYJ,0.00
Robbie Gould,K,CHI,ATL,0.00
Caleb Sturgis,K,MIA,GB,0.00
Nick Folk,K,NYJ,DEN,0.00
Patrick Murray,K,TB,BAL,0.00
Greg Zuerlein,K,LAR,SF,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Randy Bullock,K,HOU,IND,0.00
Shaun Suisham,K,PIT,CLE,0.00
Blair Walsh,K,MIN,DET,0.00
Dan Carpenter,K,BUF,NE,0.00
Josh Scobee,K,JAX,TEN,0.00
Jordan Gay,K,BUF,NE,0.00
Josh Brown,K,NYG,PHI,0.00
Arizona Cardinals,DST,ARI,WAS,17.00
Denver Broncos,DST,DEN,NYJ,15.00
San Francisco 49ers,DST,SF,LAR,14.00
Tennessee Titans,DST,TEN,JAX,13.00
Houston Texans,DST,HOU,IND,12.00
Seattle Seahawks,DST,SEA,DAL,12.00
New England Patriots,DST,NE,BUF,11.00
Chicago Bears,DST,CHI,ATL,10.00
Indianapolis Colts,DST,IND,HOU,9.00
Cleveland Browns,DST,CLE,PIT,8.00
Baltimore Ravens,DST,BAL,TB,8.00
Green Bay Packers,DST,GB,MIA,7.00
New York Giants,DST,NYG,PHI,5.00
Minnesota Vikings,DST,MIN,DET,5.00
Miami Dolphins,DST,MIA,GB,5.00
Jacksonville Jaguars,DST,JAX,TEN,4.00
Dallas Cowboys,DST,DAL,SEA,4.00
Atlanta Falcons,DST,ATL,CHI,4.00
Los Angeles Rams,DST,LAR,SF,2.00
Pittsburgh Steelers,DST,PIT,CLE,2.00
New York Jets,DST,NYJ,DEN,2.00
Washington Redskins,DST,WAS,ARI,1.00
Carolina Panthers,DST,CAR,CIN,1.00
Los Angeles Chargers,DST,LAC,OAK,1.00
Oakland Raiders,DST,OAK,LAC,0.00
Tampa Bay Buccaneers,DST,TB,BAL,0.00
Buffalo Bills,DST,BUF,NE,-2.00
Cincinnati Bengals,DST,CIN,CAR,-2.00
