Player,Position,Team,Opponent,Points
Coby Fleener,TE,NO,NE,12.30
David Njoku,TE,CLE,BAL,11.70
Jonnu Smith,TE,TEN,JAX,11.00
Jordan Reed,TE,WAS,LAR,10.80
Zach Miller,TE,CHI,TB,10.20
Martellus Bennett,TE,GB,ATL,9.70
Antonio Gates,TE,LAC,MIA,9.10
Virgil Green,TE,DEN,DAL,9.10
Kyle Rudolph,TE,MIN,PIT,8.50
Seth DeValve,TE,CLE,BAL,8.10
Tyler Eifert,TE,CIN,HOU,7.20
Jesse James,TE,PIT,MIN,6.70
Jared Cook,TE,OAK,NYJ,6.50
Maxx Williams,TE,BAL,CLE,6.30
Josh Hill,TE,NO,NE,5.90
Julius Thomas,TE,MIA,LAC,5.60
Luke Willson,TE,SEA,SF,5.50
Charles Clay,TE,BUF,CAR,5.30
Jerell Adams,TE,NYG,DET,4.80
Ed Dickson,TE,CAR,BUF,4.60
Cameron Brate,TE,TB,CHI,4.40
Richard Rodgers,TE,GB,ATL,4.20
Rhett Ellison,TE,NYG,DET,4.10
George Kittle,TE,SF,SEA,3.30
Brandon Williams,TE,IND,ARI,3.00
Randall Telfer,TE,CLE,BAL,3.00
OJ Howard,TE,TB,CHI,2.70
Austin Hooper,TE,ATL,GB,2.70
Troy Niklas,TE,ARI,IND,2.60
Jeff Heuerman,TE,DEN,DAL,2.50
Vernon Davis,TE,WAS,LAR,2.30
Greg Olsen,TE,CAR,BUF,2.00
Trey Burton,TE,PHI,KC,2.00
Sean McGrath,TE,LAC,MIA,2.00
Nick Boyle,TE,BAL,CLE,1.90
Lee Smith,TE,OAK,NYJ,1.90
Derek Carrier,TE,LAR,WAS,1.90
Michael Hoomanawanui,TE,NO,NE,1.80
Clive Walford,TE,OAK,NYJ,1.70
Todd Gurley,RB,LAR,WAS,27.60
Kareem Hunt,RB,KC,PHI,25.90
Chris Thompson,RB,WAS,LAR,25.60
Devonta Freeman,RB,ATL,GB,24.00
Javorius Allen,RB,BAL,CLE,21.10
Melvin Gordon,RB,LAC,MIA,20.80
Carlos Hyde,RB,SF,SEA,20.30
Jalen Richard,RB,OAK,NYJ,18.90
Jay Ajayi,RB,MIA,LAC,17.60
James White,RB,NE,NO,17.60
Derrick Henry,RB,TEN,JAX,15.20
Leonard Fournette,RB,JAX,TEN,14.10
Tarik Cohen,RB,CHI,TB,13.80
Rex Burkhead,RB,NE,NO,13.40
Le'Veon Bell,RB,PIT,MIN,13.10
Mike Gillislee,RB,NE,NO,12.90
Jacquizz Rodgers,RB,TB,CHI,12.70
Terrance West,RB,BAL,CLE,12.50
Tevin Coleman,RB,ATL,GB,12.50
Matt Forte,RB,NYJ,OAK,12.10
Marshawn Lynch,RB,OAK,NYJ,11.90
Lamar Miller,RB,HOU,CIN,11.70
Mark Ingram,RB,NO,NE,11.60
Chris Carson,RB,SEA,SF,11.00
Duke Johnson,RB,CLE,BAL,11.00
Frank Gore,RB,IND,ARI,10.60
LeSean McCoy,RB,BUF,CAR,10.30
Darren Sproles,RB,PHI,KC,8.80
Ameer Abdullah,RB,DET,NYG,8.60
Shane Vereen,RB,NYG,DET,8.50
Dalvin Cook,RB,MIN,PIT,8.40
Alvin Kamara,RB,NO,NE,8.40
Christian McCaffrey,RB,CAR,BUF,8.40
Rob Kelley,RB,WAS,LAR,7.80
Chris Ivory,RB,JAX,TEN,7.80
Samaje Perine,RB,WAS,LAR,7.70
Theo Riddick,RB,DET,NYG,6.70
Deandre Washington,RB,OAK,NYJ,6.50
Jalston Fowler,RB,TEN,JAX,6.30
Jamaal Charles,RB,DEN,DAL,6.20
Ezekiel Elliott,RB,DAL,DEN,6.20
CJ Ham,RB,MIN,PIT,6.10
Jerick McKinnon,RB,MIN,PIT,5.50
Andre Ellington,RB,ARI,IND,5.30
CJ Prosise,RB,SEA,SF,5.20
Joe Mixon,RB,CIN,HOU,5.10
Matt Breida,RB,SF,SEA,4.80
Peyton Barber,RB,TB,CHI,4.70
Matt Bryant,K,ATL,GB,0.00
Ryan Succop,K,TEN,JAX,0.00
Nick Folk,K,TB,CHI,0.00
Stephen Gostkowski,K,NE,NO,0.00
Phil Dawson,K,ARI,IND,0.00
Randy Bullock,K,CIN,HOU,0.00
Graham Gano,K,CAR,BUF,0.00
Cairo Santos,K,KC,PHI,0.00
Giorgio Tavecchio,K,OAK,NYJ,0.00
Dustin Hopkins,K,WAS,LAR,0.00
Robbie Gould,K,SF,SEA,0.00
Jake Elliott,K,PHI,KC,0.00
Wil Lutz,K,NO,NE,0.00
Chandler Catanzaro,K,NYJ,OAK,0.00
Greg Zuerlein,K,LAR,WAS,0.00
Matt Prater,K,DET,NYG,0.00
Ka'imi Fairbairn,K,HOU,CIN,0.00
Adam Vinatieri,K,IND,ARI,0.00
Dan Bailey,K,DAL,DEN,0.00
Justin Tucker,K,BAL,CLE,0.00
Brandon McManus,K,DEN,DAL,0.00
Blair Walsh,K,SEA,SF,0.00
Younghoe Koo,K,LAC,MIA,0.00
Mason Crosby,K,GB,ATL,0.00
Jason Myers,K,JAX,TEN,0.00
Zane Gonzalez,K,CLE,BAL,0.00
Aldrick Rosas,K,NYG,DET,0.00
Steven Hauschka,K,BUF,CAR,0.00
Kai Forbath,K,MIN,PIT,0.00
Connor Barth,K,CHI,TB,0.00
Michael Palardy,K,CAR,BUF,0.00
Detroit Lions,DST,DET,NYG,17.00
Denver Broncos,DST,DEN,DAL,13.00
Atlanta Falcons,DST,ATL,GB,13.00
Kansas City Chiefs,DST,KC,PHI,11.00
Buffalo Bills,DST,BUF,CAR,10.00
Carolina Panthers,DST,CAR,BUF,10.00
Arizona Cardinals,DST,ARI,IND,10.00
Houston Texans,DST,HOU,CIN,9.00
Tennessee Titans,DST,TEN,JAX,9.00
Oakland Raiders,DST,OAK,NYJ,9.00
Pittsburgh Steelers,DST,PIT,MIN,8.00
Seattle Seahawks,DST,SEA,SF,8.00
Cincinnati Bengals,DST,CIN,HOU,7.00
Indianapolis Colts,DST,IND,ARI,7.00
Washington Redskins,DST,WAS,LAR,7.00
San Francisco 49ers,DST,SF,SEA,7.00
Cleveland Browns,DST,CLE,BAL,6.00
New York Giants,DST,NYG,DET,5.00
Philadelphia Eagles,DST,PHI,KC,4.00
Chicago Bears,DST,CHI,TB,4.00
Los Angeles Chargers,DST,LAC,MIA,3.00
Minnesota Vikings,DST,MIN,PIT,2.00
New England Patriots,DST,NE,NO,2.00
Miami Dolphins,DST,MIA,LAC,2.00
Los Angeles Rams,DST,LAR,WAS,2.00
Dallas Cowboys,DST,DAL,DEN,2.00
Green Bay Packers,DST,GB,ATL,2.00
Jacksonville Jaguars,DST,JAX,TEN,-1.00
New Orleans Saints,DST,NO,NE,-2.00
New York Jets,DST,NYJ,OAK,-4.00
