Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
33,Richard Rodgers,TE,2,GB,ATL,4,2,50,22,0,14,6,11,0,0,0,0,0,4.20,2017
34,Rhett Ellison,TE,2,NYG,DET,2,2,100,21,0,12,11,11,0,0,0,0,0,4.10,2017
35,George Kittle,TE,2,SF,SEA,2,2,100,13,0,14,7,7,0,0,0,0,0,3.30,2017
36,Brandon Williams,TE,2,IND,ARI,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2017
37,Randall Telfer,TE,2,CLE,BAL,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2017
38,OJ Howard,TE,2,TB,CHI,3,1,33,17,0,17,6,17,0,0,0,0,0,2.70,2017
39,Austin Hooper,TE,2,ATL,GB,2,2,100,7,0,4,4,4,0,0,0,0,0,2.70,2017
40,Troy Niklas,TE,2,ARI,IND,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2017
41,Jeff Heuerman,TE,2,DEN,DAL,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2017
42,Vernon Davis,TE,2,WAS,LAR,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2017
43,Greg Olsen,TE,2,CAR,BUF,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2017
44,Trey Burton,TE,2,PHI,KC,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2017
45,Sean McGrath,TE,2,LAC,MIA,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2017
46,Nick Boyle,TE,2,BAL,CLE,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2017
47,Lee Smith,TE,2,OAK,NYJ,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2017
48,Derek Carrier,TE,2,LAR,WAS,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2017
49,Michael Hoomanawanui,TE,2,NO,NE,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2017
50,Clive Walford,TE,2,OAK,NYJ,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2017
