Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
17,Chris Gragg,TE,5,BUF,DET,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2014
18,Anthony Fasano,TE,5,KC,SF,7,4,57,32,0,13,5,8,0,0,0,0,0,7.20,2014
19,Michael Palmer,TE,5,PIT,JAX,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
20,Zach Ertz,TE,5,PHI,LAR,6,3,50,39,0,19,7,13,0,0,0,0,0,6.90,2014
21,Jordan Cameron,TE,5,CLE,TEN,7,3,43,33,0,19,5,11,0,0,0,0,0,6.30,2014
22,Chase Ford,TE,5,MIN,GB,4,3,75,31,0,12,8,10,0,0,0,0,0,6.10,2014
23,Scott Chandler,TE,5,BUF,DET,6,4,67,21,0,16,4,5,0,0,0,0,0,6.10,2014
24,Luke Willson,TE,5,SEA,WAS,4,3,75,28,0,19,7,9,0,0,0,0,0,5.80,2014
25,Jimmy Graham,TE,5,NO,TB,5,2,40,36,0,23,7,18,0,0,0,0,0,5.60,2014
26,Clay Harbor,TE,5,JAX,PIT,4,3,75,22,0,13,6,7,0,0,0,0,0,5.20,2014
27,Dante Rosario,TE,5,CHI,CAR,4,3,75,20,0,9,5,7,0,0,0,0,0,5.00,2014
28,Jace Amaro,TE,5,NYJ,LAC,3,3,100,19,0,9,6,6,0,0,0,0,0,4.90,2014
29,Martellus Bennett,TE,5,CHI,CAR,5,3,60,17,0,7,3,6,0,0,0,0,0,4.70,2014
30,Cooper Helfet,TE,5,SEA,WAS,2,1,50,36,0,36,18,36,0,0,0,0,0,4.60,2014
31,Brent Celek,TE,5,PHI,LAR,3,3,100,15,0,8,5,5,0,0,0,0,0,4.50,2014
32,Coby Fleener,TE,5,IND,BAL,2,1,50,30,0,30,15,30,0,0,0,0,0,4.00,2014
33,Andrew Quarless,TE,5,GB,MIN,2,2,100,19,0,10,10,10,0,0,0,0,0,3.90,2014
34,John Carlson,TE,5,ARI,DEN,3,2,67,19,0,14,6,10,0,0,0,0,0,3.90,2014
35,Chase Coffman,TE,5,TEN,CLE,2,2,100,18,0,9,9,9,0,0,0,0,0,3.80,2014
36,Ed Dickson,TE,5,CAR,CHI,2,2,100,16,0,8,8,8,0,0,0,0,0,3.60,2014
37,Derek Carrier,TE,5,SF,KC,2,2,100,16,0,10,8,8,0,0,0,1,0,3.60,2014
38,Jermaine Gresham,TE,5,CIN,NE,4,2,50,15,0,12,4,8,0,0,0,0,0,3.50,2014
39,Lance Kendricks,TE,5,LAR,PHI,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2014
40,Brandon Pettigrew,TE,5,DET,BUF,3,2,67,12,0,7,4,6,0,0,0,0,0,3.20,2014
41,Jeff Cumberland,TE,5,NYJ,LAC,6,2,33,12,0,6,2,6,0,0,0,0,0,3.20,2014
42,Logan Paulsen,TE,5,WAS,SEA,3,2,67,11,0,7,4,6,0,0,0,0,0,3.10,2014
43,Eric Ebron,TE,5,DET,BUF,4,2,50,8,0,5,2,4,0,0,0,0,0,2.80,2014
44,Jacob Tamme,TE,5,DEN,ARI,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2014
45,MarQueis Gray,TE,5,MIN,GB,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60,2014
46,Rhett Ellison,TE,5,MIN,GB,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2014
47,Austin Seferian-Jenkins,TE,5,TB,NO,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2014
48,Ryan Griffin,TE,5,HOU,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
49,Ladarius Green,TE,5,LAC,NYJ,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
50,Niles Paul,TE,5,WAS,SEA,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2014
