Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
20,Charles Clay,TE,17,MIA,NYJ,6,4,67,43,0,21,7,11,1,0,0,0,0,8.30,2013
21,Nick Kasa,TE,17,OAK,DEN,2,1,50,9,1,9,5,9,0,0,0,0,0,7.90,2013
22,Ryan Griffin,TE,17,HOU,TEN,7,3,43,49,0,18,7,16,0,0,0,0,0,7.90,2013
23,Zach Ertz,TE,17,PHI,DAL,5,3,60,43,0,17,9,14,0,0,0,0,0,7.30,2013
24,Logan Paulsen,TE,17,WAS,NYG,8,4,50,32,0,13,4,8,0,0,0,0,0,7.20,2013
25,Jake Ballard,TE,17,ARI,SF,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2013
26,Delanie Walker,TE,17,TEN,HOU,3,3,100,29,0,11,10,10,0,0,0,0,0,5.90,2013
27,Jacob Tamme,TE,17,DEN,OAK,4,3,75,29,0,11,7,10,0,0,0,0,0,5.90,2013
28,Joel Dreessen,TE,17,DEN,OAK,3,3,100,26,0,14,9,9,0,0,0,0,0,5.60,2013
29,Andrew Quarless,TE,17,GB,CHI,6,2,33,31,0,22,5,16,0,0,0,0,0,5.10,2013
30,Zach Miller,TE,17,SEA,LAR,5,3,60,21,0,14,4,7,0,0,0,0,0,5.10,2013
31,Joseph Fauria,TE,17,DET,MIN,3,3,100,20,0,7,7,7,0,0,0,0,0,5.00,2013
32,Kellen Winslow,TE,17,NYJ,MIA,3,1,33,34,0,34,11,34,0,0,0,0,0,4.40,2013
33,Mychal Rivera,TE,17,OAK,DEN,4,2,50,23,0,17,6,12,0,0,0,0,0,4.30,2013
34,Jeff Cumberland,TE,17,NYJ,MIA,2,1,50,30,0,30,15,30,0,0,0,0,0,4.00,2013
35,Heath Miller,TE,17,PIT,CLE,2,2,100,17,0,9,9,9,0,0,0,0,0,3.70,2013
36,Coby Fleener,TE,17,IND,JAX,4,1,25,25,0,25,6,25,0,0,0,0,0,3.50,2013
37,Virgil Green,TE,17,DEN,OAK,2,2,100,15,0,10,8,8,0,0,0,0,0,3.50,2013
38,Clay Harbor,TE,17,JAX,IND,2,2,100,11,0,8,6,6,0,0,0,0,0,3.10,2013
39,Brandon Myers,TE,17,NYG,WAS,5,2,40,9,0,6,2,5,0,0,0,0,0,2.90,2013
40,Weslye Saunders,TE,17,IND,JAX,2,1,50,18,0,18,9,18,0,0,0,0,0,2.80,2013
41,Jim Dray,TE,17,ARI,SF,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2013
42,Martellus Bennett,TE,17,CHI,GB,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2013
43,Rhett Ellison,TE,17,MIN,DET,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2013
44,Sean McGrath,TE,17,KC,LAC,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2013
45,Orson Charles,TE,17,CIN,BAL,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2013
46,Josh Hill,TE,17,NO,TB,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2013
47,Zach Sudfeld,TE,17,NYJ,MIA,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2013
48,Alex Smith,TE,17,CIN,BAL,1,1,100,7,0,7,7,7,0,0,0,1,0,1.70,2013
49,Benjamin Watson,TE,17,NO,TB,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2013
50,Luke Willson,TE,17,SEA,LAR,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2013
