Player,Position,Team,Opponent,Points
Michael Crabtree,WR,SF,ARI,17.70
Marques Colston,WR,NO,ATL,17.40
Michael Jenkins,WR,ATL,NO,17.20
Steve Smith,WR,CAR,NE,17.00
Santonio Holmes,WR,PIT,CLE,15.30
Steve Smith,WR,NYG,PHI,14.40
Sidney Rice,WR,MIN,CIN,13.90
Austin Collie,WR,IND,DEN,12.90
Domenik Hixon,WR,NYG,PHI,12.10
Chad Johnson,WR,CIN,MIN,11.70
Roy Williams,WR,DAL,LAC,11.40
Patrick Crayton,WR,DAL,LAC,11.10
Joshua Cribbs,WR,CLE,PIT,10.60
Greg Jennings,WR,GB,CHI,10.60
Brandon Gibson,WR,LAR,TEN,10.30
Robert Meachem,WR,NO,ATL,10.10
Santana Moss,WR,WAS,OAK,10.00
Kenny Britt,WR,TEN,LAR,9.50
Terrell Owens,WR,BUF,KC,9.50
TJ Houshmandzadeh,WR,SEA,HOU,9.20
Torry Holt,WR,JAX,MIA,9.10
Chris Chambers,WR,KC,BUF,9.00
David Anderson,WR,HOU,SEA,8.90
Nate Washington,WR,TEN,LAR,8.40
Reggie Wayne,WR,IND,DEN,8.30
Bernard Berrian,WR,MIN,CIN,8.30
Deion Branch,WR,SEA,HOU,8.30
Nate Burleson,WR,SEA,HOU,8.20
Anquan Boldin,WR,ARI,SF,8.00
Jabar Gaffney,WR,DEN,IND,7.80
Calvin Johnson,WR,DET,BAL,7.70
Bobby Wade,WR,KC,BUF,7.40
Malcom Floyd,WR,LAC,DAL,7.00
Dennis Northcutt,WR,DET,BAL,6.90
Braylon Edwards,WR,NYJ,TB,6.70
Damian Williams,WR,BAL,DET,6.50
Mark Bradley,WR,KC,BUF,6.50
JohnnieLee Higgins,WR,OAK,WAS,6.50
Andre Caldwell,WR,CIN,MIN,6.50
Kevin Boss,TE,NYG,PHI,20.00
Brent Celek,TE,PHI,NYG,17.40
Antonio Gates,TE,LAC,DAL,14.40
Alge Crumpler,TE,TEN,LAR,14.10
Benjamin Watson,TE,NE,CAR,12.70
Vernon Davis,TE,SF,ARI,12.40
Zach Miller,TE,OAK,WAS,11.60
John Carlson,TE,SEA,HOU,11.40
Tony Gonzalez,TE,ATL,NO,11.00
Jermichael Finley,TE,GB,CHI,11.00
Heath Miller,TE,PIT,CLE,10.90
Randy McMichael,TE,LAR,TEN,9.50
Jason Witten,TE,DAL,LAC,8.90
Jeremy Shockey,TE,NO,ATL,8.60
Leonard Pope,TE,KC,BUF,8.50
Bo Scaife,TE,TEN,LAR,8.30
Kellen Winslow,TE,TB,NYJ,6.60
Deon Butler,TE,SEA,HOU,6.40
Daniel Fells,TE,LAR,TEN,6.20
Todd Heap,TE,BAL,DET,5.80
Dante Rosario,TE,CAR,NE,5.60
Evan Moore,TE,CLE,PIT,5.40
Joel Dreessen,TE,HOU,SEA,5.20
Marcedes Lewis,TE,JAX,MIA,5.00
JP Foschi,TE,CIN,MIN,3.90
Visanthe Shiancoe,TE,MIN,CIN,3.90
Brad Cottam,TE,KC,BUF,3.60
Donald Lee,TE,GB,CHI,3.60
Jeff King,TE,CAR,NE,3.60
Will Heller,TE,DET,BAL,3.60
Joey Haynos,TE,MIA,JAX,3.50
Greg Olsen,TE,CHI,GB,3.40
Daniel Coats,TE,CIN,MIN,3.30
Kris Wilson,TE,LAC,DAL,3.10
David Thomas,TE,NO,ATL,2.90
Shawn Nelson,TE,BUF,KC,2.90
Billy Bajema,TE,LAR,TEN,1.80
Jonathan Stupar,TE,BUF,KC,1.80
Desmond Clark,TE,CHI,GB,1.80
Gary Barnidge,TE,CAR,NE,1.70
Gijon Robinson,TE,IND,DEN,1.70
Daniel Graham,TE,DEN,IND,1.60
Brandon Myers,TE,OAK,WAS,1.60
Ernest Wilford,TE,JAX,MIA,1.50
John Gilmore,TE,TB,NYJ,1.50
Dan Gronkowski,TE,DET,BAL,1.40
Dustin Keller,TE,NYJ,TB,1.30
Matthew Mulligan,TE,NYJ,TB,1.20
Ray Rice,RB,BAL,DET,33.90
Ryan Grant,RB,GB,CHI,31.40
Adrian Peterson,RB,MIN,CIN,28.70
Frank Gore,RB,SF,ARI,28.70
Reggie Bush,RB,NO,ATL,25.90
Quinton Ganther,RB,WAS,OAK,24.30
Thomas Jones,RB,NYJ,TB,22.70
Ricky Williams,RB,MIA,JAX,21.50
Willis McGahee,RB,BAL,DET,20.80
Jason Snelling,RB,ATL,NO,20.20
Ahmad Bradshaw,RB,NYG,PHI,20.10
Joseph Addai,RB,IND,DEN,16.60
Kevin Faulk,RB,NE,CAR,16.50
Maurice Jones-Drew,RB,JAX,MIA,16.30
Chris Wells,RB,ARI,SF,16.30
Pierre Thomas,RB,NO,ATL,16.00
Fred Jackson,RB,BUF,KC,15.20
Darren McFadden,RB,OAK,WAS,13.50
Chris Jennings,RB,CLE,PIT,13.30
Laurence Maroney,RB,NE,CAR,13.10
LaDainian Tomlinson,RB,LAC,DAL,12.90
Brandon Jacobs,RB,NYG,PHI,12.90
Arian Foster,RB,HOU,SEA,12.80
Marshawn Lynch,RB,BUF,KC,12.40
DeAngelo Williams,RB,CAR,NE,11.70
Justin Forsett,RB,SEA,HOU,11.30
Leonard Weaver,FB,PHI,NYG,11.10
Cedric Benson,RB,CIN,MIN,11.00
Kevin Smith,RB,DET,BAL,10.80
Matt Forte,RB,CHI,GB,10.80
Kenneth Darby,RB,LAR,TEN,10.80
Ryan Moats,RB,HOU,SEA,10.60
Knowshon Moreno,RB,DEN,IND,10.60
Justin Fargas,RB,OAK,WAS,9.70
LeSean McCoy,RB,PHI,NYG,9.40
LeRon McClain,RB,BAL,DET,9.20
Marion Barber,RB,DAL,LAC,8.90
Steven Jackson,RB,LAR,TEN,8.30
Danny Woodhead,RB,NYJ,TB,8.20
Rashard Mendenhall,RB,PIT,CLE,8.00
Chester Taylor,RB,MIN,CIN,7.70
Felix Jones,RB,DAL,LAC,6.30
Julius Jones,RB,SEA,HOU,5.30
Marcus Mason,RB,WAS,OAK,5.10
Lousaka Polite,FB,MIA,JAX,5.10
Mike Tolbert,FB,LAC,DAL,4.90
Tyrell Sutton,RB,CAR,NE,4.70
Vonta Leach,RB,HOU,SEA,4.60
Ryan Longwell,K,MIN,CIN,0.00
Billy Cundiff,K,BAL,DET,0.00
Matt Bryant,K,ATL,NO,0.00
Rian Lindell,K,BUF,KC,0.00
Kris Brown,K,HOU,SEA,0.00
Graham Gano,K,WAS,OAK,0.00
Sebastian Janikowski,K,OAK,WAS,0.00
Lawrence Tynes,K,NYG,PHI,0.00
Garrett Hartley,K,NO,ATL,0.00
Stephen Gostkowski,K,NE,CAR,0.00
Nate Kaeding,K,LAC,DAL,0.00
David Akers,K,PHI,NYG,0.00
Phil Dawson,K,CLE,PIT,0.00
Mason Crosby,K,GB,CHI,0.00
Joe Nedney,K,SF,ARI,0.00
Jeff Reed,K,PIT,CLE,0.00
Thomas Howard,K,OAK,WAS,0.00
Nick Folk,K,DAL,LAC,0.00
Josh Scobee,K,JAX,MIA,0.00
Matt Stover,K,IND,DEN,0.00
Ryan Succop,K,KC,BUF,0.00
Matt Prater,K,DEN,IND,0.00
John Kasay,K,CAR,NE,0.00
Shayne Graham,K,CIN,MIN,0.00
Neil Rackers,K,ARI,SF,0.00
Connor Barth,K,TB,NYJ,0.00
Jason Hanson,K,DET,BAL,0.00
Dan Carpenter,K,MIA,JAX,0.00
Robbie Gould,K,CHI,GB,0.00
Josh Brown,K,LAR,TEN,0.00
Olindo Mare,K,SEA,HOU,0.00
David Buehler,K,DAL,LAC,0.00
Rhys Lloyd,K,CAR,NE,0.00
Philadelphia Eagles,DST,PHI,NYG,19.00
New York Jets,DST,NYJ,TB,16.00
Houston Texans,DST,HOU,SEA,15.00
Buffalo Bills,DST,BUF,KC,15.00
Cleveland Browns,DST,CLE,PIT,15.00
Washington Redskins,DST,WAS,OAK,14.00
Baltimore Ravens,DST,BAL,DET,12.00
Kansas City Chiefs,DST,KC,BUF,9.00
Jacksonville Jaguars,DST,JAX,MIA,9.00
Green Bay Packers,DST,GB,CHI,8.00
Chicago Bears,DST,CHI,GB,7.00
Minnesota Vikings,DST,MIN,CIN,7.00
Carolina Panthers,DST,CAR,NE,7.00
Miami Dolphins,DST,MIA,JAX,7.00
New England Patriots,DST,NE,CAR,6.00
Indianapolis Colts,DST,IND,DEN,6.00
Arizona Cardinals,DST,ARI,SF,5.00
Denver Broncos,DST,DEN,IND,5.00
Pittsburgh Steelers,DST,PIT,CLE,5.00
Seattle Seahawks,DST,SEA,HOU,5.00
Dallas Cowboys,DST,DAL,LAC,4.00
Oakland Raiders,DST,OAK,WAS,4.00
Tampa Bay Buccaneers,DST,TB,NYJ,3.00
Cincinnati Bengals,DST,CIN,MIN,3.00
New Orleans Saints,DST,NO,ATL,3.00
Los Angeles Chargers,DST,LAC,DAL,2.00
New York Giants,DST,NYG,PHI,1.00
Atlanta Falcons,DST,ATL,NO,0.00
Los Angeles Rams,DST,LAR,TEN,-2.00
Detroit Lions,DST,DET,BAL,-4.00
