Player,Position,Team,Opponent,Points
Steven Hauschka,K,SEA,HOU,0.00
Matt Bryant,K,ATL,NE,0.00
Robbie Gould,K,CHI,DET,0.00
Ryan Succop,K,KC,NYG,0.00
Shaun Suisham,K,PIT,MIN,0.00
Rob Bironas,K,TEN,NYJ,0.00
Alex Henery,K,PHI,DEN,0.00
Garrett Hartley,K,NO,MIA,0.00
Randy Bullock,K,HOU,SEA,0.00
Justin Tucker,K,BAL,BUF,0.00
Nick Folk,K,NYJ,TEN,0.00
Billy Cundiff,K,CLE,CIN,0.00
Jay Feely,K,ARI,TB,0.00
John Potter,K,WAS,OAK,0.00
Mike Nugent,K,CIN,CLE,0.00
Josh Scobee,K,JAX,IND,0.00
Phil Dawson,K,SF,LAR,0.00
Caleb Sturgis,K,MIA,NO,0.00
Rian Lindell,K,TB,ARI,0.00
Greg Zuerlein,K,LAR,SF,0.00
Dan Bailey,K,DAL,LAC,0.00
Sebastian Janikowski,K,OAK,WAS,0.00
Josh Brown,K,NYG,KC,0.00
Kansas City Chiefs,DST,KC,NYG,19.00
Washington Redskins,DST,WAS,OAK,18.00
Denver Broncos,DST,DEN,PHI,18.00
Seattle Seahawks,DST,SEA,HOU,17.00
Detroit Lions,DST,DET,CHI,16.00
Buffalo Bills,DST,BUF,BAL,15.00
Cleveland Browns,DST,CLE,CIN,13.00
New Orleans Saints,DST,NO,MIA,13.00
San Francisco 49ers,DST,SF,LAR,13.00
Arizona Cardinals,DST,ARI,TB,12.00
Oakland Raiders,DST,OAK,WAS,12.00
Tampa Bay Buccaneers,DST,TB,ARI,11.00
Houston Texans,DST,HOU,SEA,10.00
Minnesota Vikings,DST,MIN,PIT,9.00
Dallas Cowboys,DST,DAL,LAC,8.00
Baltimore Ravens,DST,BAL,BUF,8.00
Chicago Bears,DST,CHI,DET,6.00
Los Angeles Chargers,DST,LAC,DAL,6.00
New York Giants,DST,NYG,KC,6.00
Cincinnati Bengals,DST,CIN,CLE,6.00
New England Patriots,DST,NE,ATL,4.00
Jacksonville Jaguars,DST,JAX,IND,3.00
Los Angeles Rams,DST,LAR,SF,2.00
New York Jets,DST,NYJ,TEN,1.00
Miami Dolphins,DST,MIA,NO,0.00
Pittsburgh Steelers,DST,PIT,MIN,0.00
Atlanta Falcons,DST,ATL,NE,-1.00
Philadelphia Eagles,DST,PHI,DEN,-3.00
