,Player,Position,Team,Opponent,Points,PlayerID
147,BenJarvus Green-Ellis,RB,CIN,PHI,19.6,00-0025860
148,Matt Forte,RB,CHI,GB,18.3,00-0026184
149,Trent Richardson,RB,CLE,WAS,18.2,00-0029675
150,Darren Sproles,RB,NO,TB,15.3,00-0023564
151,Mark Ingram,RB,NO,TB,15.0,00-0027966
152,Mikel Leshoure,RB,DET,ARI,13.9,00-0027995
153,Vick Ballard,RB,IND,HOU,13.5,00-0029547
154,Reggie Bush,RB,MIA,JAX,13.4,00-0024217
155,Michael Turner,RB,ATL,NYG,13.1,00-0022821
156,Dexter McCluster,RB,KC,OAK,12.9,00-0027651
157,Mike Goodson,RB,OAK,KC,11.3,00-0027080
158,Evan Royster,RB,WAS,CLE,11.3,00-0028115
159,Shonn Greene,RB,NYJ,TEN,8.9,00-0026899
160,Jorvorskie Lane,FB,MIA,JAX,8.6,00-0029619
161,Curtis Brinkley,RB,LAC,CAR,8.6,00-0026745
162,Jason Snelling,RB,ATL,NYG,8.3,00-0025631
163,Jonathan Dwyer,RB,PIT,DAL,8.2,00-0027786
164,Jacob Hester,RB,DEN,BAL,8.0,00-0026209
165,David Wilson,RB,NYG,ATL,7.6,00-0029251
166,Ray Rice,RB,BAL,DEN,7.1,00-0026195
167,Pierre Thomas,RB,NO,TB,6.9,00-0024813
168,Doug Martin,RB,TB,NO,6.5,00-0029613
169,Montell Owens,FB,JAX,MIA,6.3,00-0024103
170,Bilal Powell,RB,NYJ,TEN,6.3,00-0028064
171,Alex Green,RB,GB,CHI,6.1,00-0028034
172,Ryan Mathews,RB,LAC,CAR,6.0,00-0027864
173,Daryl Richardson,RB,LA,MIN,6.0,00-0029612
174,Michael Robinson,RB,SEA,BUF,5.9,00-0024315
175,Jamaal Charles,RB,KC,OAK,5.8,00-0026213
176,Joique Bell,RB,DET,ARI,5.7,00-0027218
177,Bryce Brown,RB,PHI,CIN,5.5,00-0029429
178,Isaac Redman,RB,PIT,DAL,5.4,00-0026566
179,Will Johnson,FB,PIT,DAL,5.4,
180,DJ Ware,RB,TB,NO,5.2,
181,Jacquizz Rodgers,RB,ATL,NYG,4.9,00-0028083
182,Shayne Graham,K,HOU,IND,0.0,00-0019536
183,Steven Hauschka,K,SEA,BUF,0.0,
184,Dan Carpenter,K,MIA,JAX,0.0,00-0026003
185,Garrett Hartley,K,NO,TB,0.0,00-0025824
186,David Akers,K,SF,NE,0.0,00-0000108
187,Stephen Gostkowski,K,NE,SF,0.0,00-0024333
188,Josh Brown,K,CIN,PHI,0.0,00-0021940
189,Jay Feely,K,ARI,DET,0.0,00-0019770
190,Matt Bryant,K,ATL,NYG,0.0,00-0020578
191,Matt Prater,K,DEN,BAL,0.0,00-0023853
192,Dan Bailey,K,DAL,PIT,0.0,00-0028660
193,Kai Forbath,K,WAS,CLE,0.0,00-0028787
194,Alex Henery,K,PHI,CIN,0.0,00-0028058
195,Graham Gano,K,CAR,LAC,0.0,00-0026858
196,Olindo Mare,K,CHI,GB,0.0,00-0010373
197,Shaun Suisham,K,PIT,DAL,0.0,00-0023001
198,Rian Lindell,K,BUF,SEA,0.0,00-0019310
199,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
200,Justin Tucker,K,BAL,DEN,0.0,00-0029597
201,Jason Hanson,K,DET,ARI,0.0,00-0006800
202,Nick Folk,K,NYJ,TEN,0.0,00-0025565
203,Josh Scobee,K,JAX,MIA,0.0,00-0022874
204,Mason Crosby,K,GB,CHI,0.0,00-0025580
205,Phil Dawson,K,CLE,WAS,0.0,00-0004091
206,Greg Zuerlein,K,LA,MIN,0.0,00-0029621
207,Rob Bironas,K,TEN,NYJ,0.0,00-0020962
208,Nick Novak,K,LAC,CAR,0.0,00-0023096
209,Ryan Succop,K,KC,OAK,0.0,00-0026968
210,Lawrence Tynes,K,NYG,ATL,0.0,00-0019778
211,New Orleans Saints,DST,NO,TB,22.0,
212,Tennessee Titans,DST,TEN,NYJ,18.0,
213,Atlanta Falcons,DST,ATL,NYG,17.0,
214,Oakland Raiders,DST,OAK,KC,16.0,
215,Seattle Seahawks,DST,SEA,BUF,16.0,
216,Houston Texans,DST,HOU,IND,16.0,
217,Carolina Panthers,DST,CAR,LAC,14.0,
218,Denver Broncos,DST,DEN,BAL,14.0,
219,Minnesota Vikings,DST,MIN,LAR,14.0,
220,Green Bay Packers,DST,GB,CHI,10.0,
221,San Francisco 49ers,DST,SF,NE,10.0,
222,Miami Dolphins,DST,MIA,JAX,9.0,
223,Philadelphia Eagles,DST,PHI,CIN,9.0,
224,Dallas Cowboys,DST,DAL,PIT,8.0,
225,Chicago Bears,DST,CHI,GB,7.0,
226,New York Jets,DST,NYJ,TEN,7.0,
227,Washington Redskins,DST,WAS,CLE,6.0,
228,Detroit Lions,DST,DET,ARI,3.0,
229,Pittsburgh Steelers,DST,PIT,DAL,3.0,
230,Los Angeles Chargers,DST,LAC,CAR,3.0,
231,Kansas City Chiefs,DST,KC,OAK,3.0,
232,Jacksonville Jaguars,DST,JAX,MIA,3.0,
233,Indianapolis Colts,DST,IND,HOU,2.0,
234,Baltimore Ravens,DST,BAL,DEN,1.0,
235,Los Angeles Rams,DST,LA,MIN,1.0,
236,New England Patriots,DST,NE,SF,1.0,
237,Cleveland Browns,DST,CLE,WAS,0.0,
238,New York Giants,DST,NYG,ATL,0.0,
239,Buffalo Bills,DST,BUF,SEA,0.0,
240,Tampa Bay Buccaneers,DST,TB,NO,-3.0,
