,Player,Position,Team,Opponent,Points,PlayerID
75,Brandon Marshall,WR,MIA,MIN,11.1,00-0024334
76,Kenny Britt,WR,TEN,PIT,11.1,00-0027006
77,Ben Obomanu,WR,SEA,DEN,11.0,00-0024463
78,Derrick Mason,WR,BAL,CIN,10.1,00-0010500
79,Craig Davis,WR,LAC,JAX,9.8,00-0025417
80,Jordan Shipley,WR,CIN,BAL,9.2,00-0027687
81,Terrell Owens,WR,CIN,BAL,8.7,00-0012478
82,Dwayne Bowe,WR,KC,CLE,8.5,00-0025410
83,Anquan Boldin,WR,BAL,CIN,8.5,00-0022084
84,Chad Johnson,WR,CIN,BAL,8.4,00-0020397
85,Brandon Pettigrew,TE,DET,PHI,20.8,00-0026996
86,Dallas Clark,TE,IND,NYG,19.3,00-0022165
87,Aaron Hernandez,TE,NE,NYJ,19.1,00-0027713
88,Jermichael Finley,TE,GB,BUF,17.3,00-0026231
89,Chris Cooley,TE,WAS,HOU,15.4,00-0022738
90,Visanthe Shiancoe,TE,MIN,MIA,14.6,00-0022054
91,Vernon Davis,TE,SF,NO,13.8,00-0024221
92,Kellen Winslow,TE,TB,CAR,12.3,00-0022922
93,Marcedes Lewis,TE,JAX,LAC,12.0,00-0024243
94,Martellus Bennett,TE,DAL,CHI,11.5,00-0026201
95,Greg Olsen,TE,CHI,DAL,10.9,00-0025418
96,Tony Moeaki,TE,KC,CLE,10.8,00-0027695
97,Benjamin Watson,TE,CLE,KC,10.2,00-0022943
98,Jason Witten,TE,DAL,CHI,10.1,00-0022127
99,David Thomas,TE,NO,SF,10.0,00-0024301
100,Deon Butler,TE,SEA,DEN,10.0,00-0027063
101,John Carlson,TE,SEA,DEN,9.8,00-0026178
102,Zach Miller,TE,OAK,LAR,7.9,00-0027125
103,Mike Sellers,TE,WAS,HOU,7.8,00-0014655
104,Dante Rosario,TE,CAR,TB,7.7,00-0025542
105,Todd Heap,TE,BAL,CIN,7.5,00-0020516
106,Fred Davis,TE,WAS,HOU,7.2,00-0026188
107,Jeremy Shockey,TE,NO,SF,6.7,00-0021148
108,Brent Celek,TE,PHI,DET,5.7,00-0025549
109,Bo Scaife,TE,TEN,PIT,5.0,00-0023612
110,Daniel Fells,TE,LA,OAK,4.6,00-0023752
111,Jermaine Gresham,TE,CIN,BAL,4.5,00-0027873
112,Owen Daniels,TE,HOU,WAS,4.4,00-0024313
113,Tony Gonzalez,TE,ATL,ARI,3.9,00-0006101
114,Joel Dreessen,TE,HOU,WAS,3.8,00-0023630
115,Delanie Walker,TE,SF,NO,3.6,00-0024389
116,Jonathan Stupar,TE,BUF,GB,3.4,00-0025864
117,Jimmy Kleinsasser,TE,MIN,MIA,3.0,00-0009323
118,Ed Dickson,TE,BAL,CIN,2.7,00-0027675
119,Daniel Graham,TE,DEN,SEA,2.6,00-0021154
120,Rob Gronkowski,TE,NE,NYJ,2.4,00-0027656
121,Garrett Mills,TE,PHI,DET,2.4,00-0024321
122,Billy Bajema,TE,LA,OAK,2.3,00-0023679
123,Heath Miller,TE,PIT,TEN,2.3,00-0023465
124,Ben Patrick,TE,ARI,ATL,2.1,00-0025602
125,Craig Stevens,TE,TEN,PIT,1.9,00-0026225
126,Reggie Kelly,TE,CIN,BAL,1.9,00-0009119
127,Bear Pascoe,TE,NYG,IND,1.7,00-0026931
128,Nate Byham,TE,SF,NO,1.6,00-0027780
129,Jared Cook,TE,TEN,PIT,1.5,00-0027061
130,Tony Scheffler,TE,DET,PHI,1.5,00-0024276
131,Ernest Wilford,TE,JAX,LAC,1.3,00-0022901
132,Travis Beckum,TE,NYG,IND,1.1,00-0027070
133,Frank Gore,RB,SF,NO,38.8,00-0023500
134,LeSean McCoy,RB,PHI,DET,37.8,00-0027029
135,Adrian Peterson,RB,MIN,MIA,32.6,00-0025394
136,Tim Hightower,RB,ARI,ATL,23.4,00-0026289
137,Mike Tolbert,FB,LAC,JAX,22.5,00-0026069
138,Knowshon Moreno,RB,DEN,SEA,21.8,00-0026988
139,Darren McFadden,RB,OAK,LAR,20.3,00-0026144
140,Pierre Thomas,RB,NO,SF,18.3,00-0024813
141,Matt Forte,RB,CHI,DAL,17.6,00-0026184
142,Arian Foster,RB,HOU,WAS,16.8,00-0026796
143,Steven Jackson,RB,LA,OAK,16.5,00-0022736
144,Donald Brown,RB,IND,NYG,15.8,00-0027003
145,Ray Rice,RB,BAL,CIN,15.7,00-0026195
146,Clinton Portis,RB,WAS,HOU,15.3,00-0021179
147,Peyton Hillis,RB,CLE,KC,15.1,00-0026367
148,Earnest Graham,RB,TB,CAR,14.4,00-0021755
149,LaDainian Tomlinson,RB,NYJ,NE,14.2,00-0020536
150,Darren Sproles,RB,LAC,JAX,14.0,00-0023564
151,Reggie Bush,RB,NO,SF,13.4,00-0024217
152,Joseph Addai,RB,IND,NYG,13.3,00-0024245
153,Rashad Jennings,RB,JAX,LAC,12.8,00-0027155
154,Brandon Jackson,RB,GB,BUF,10.9,00-0025450
155,DeAngelo Williams,RB,CAR,TB,10.4,00-0024242
156,Chris Gronkowski,RB,DAL,CHI,10.3,00-0027419
157,Fred Jackson,RB,BUF,GB,9.9,00-0024204
158,Thomas Jones,RB,KC,CLE,9.8,00-0019641
159,Chris Johnson,RB,TEN,PIT,9.3,
160,Ahmad Bradshaw,RB,NYG,IND,8.9,00-0025637
161,Jerome Harrison,RB,CLE,KC,8.8,00-0024359
162,Jamaal Charles,RB,KC,CLE,8.6,00-0026213
163,Ronnie Brown,RB,MIA,MIN,8.3,00-0023437
164,Rashard Mendenhall,RB,PIT,TEN,8.2,00-0026163
165,Correll Buckhalter,RB,DEN,SEA,7.9,00-0020270
166,Cedric Benson,RB,CIN,BAL,7.8,00-0023439
167,Michael Turner,RB,ATL,ARI,7.5,00-0022821
168,Mike Goodson,RB,CAR,TB,7.3,00-0027080
169,Shonn Greene,RB,NYJ,NE,7.0,00-0026899
170,Cadillac Williams,RB,TB,CAR,6.9,00-0023440
171,CJ Spiller,RB,BUF,GB,6.6,
172,Ryan Mathews,RB,LAC,JAX,6.5,00-0027864
173,Marshawn Lynch,RB,BUF,GB,6.4,00-0025399
174,Anthony Dixon,RB,SF,NO,6.2,00-0027772
175,Justin Forsett,RB,SEA,DEN,6.2,00-0026373
176,Kevin Faulk,RB,NE,NYJ,5.7,00-0005091
177,LaRod Stephens-Howling,RB,ARI,ATL,5.5,00-0026956
178,Keiland Williams,RB,WAS,HOU,5.5,00-0027214
179,Marcel Reece,FB,OAK,LAR,5.0,00-0026393
180,Maurice Jones-Drew,RB,JAX,LAC,4.8,00-0024275
181,Neil Rackers,K,HOU,WAS,0.0,00-0019676
182,Garrett Hartley,K,NO,SF,0.0,00-0025824
183,Matt Bryant,K,ATL,ARI,0.0,00-0020578
184,Mason Crosby,K,GB,BUF,0.0,00-0025580
185,Sebastian Janikowski,K,OAK,LAR,0.0,00-0019646
186,Ryan Succop,K,KC,CLE,0.0,00-0026968
187,Robbie Gould,K,CHI,DAL,0.0,00-0023252
188,Graham Gano,K,WAS,HOU,0.0,00-0026858
189,Nick Folk,K,NYJ,NE,0.0,00-0025565
190,Connor Barth,K,TB,CAR,0.0,00-0026138
191,Nate Kaeding,K,LAC,JAX,0.0,00-0022737
192,Adam Vinatieri,K,IND,NYG,0.0,00-0016919
193,David Buehler,K,DAL,CHI,0.0,00-0027119
194,Josh Scobee,K,JAX,LAC,0.0,00-0022874
195,Matt Prater,K,DEN,SEA,0.0,00-0023853
196,Jason Hanson,K,DET,PHI,0.0,00-0006800
197,David Akers,K,PHI,DET,0.0,00-0000108
198,Billy Cundiff,K,BAL,CIN,0.0,00-0020972
199,Ryan Longwell,K,MIN,MIA,0.0,00-0010072
200,Rob Bironas,K,TEN,PIT,0.0,00-0020962
201,Joe Nedney,K,SF,NO,0.0,00-0011970
202,Dan Carpenter,K,MIA,MIN,0.0,00-0026003
203,Lawrence Tynes,K,NYG,IND,0.0,00-0019778
204,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
205,Olindo Mare,K,SEA,DEN,0.0,00-0010373
206,Thomas Howard,K,OAK,LAR,0.0,00-0024253
207,Phil Dawson,K,CLE,KC,0.0,00-0004091
208,Josh Brown,K,LA,OAK,0.0,00-0021940
209,Jay Feely,K,ARI,ATL,0.0,00-0019770
210,John Kasay,K,CAR,TB,0.0,00-0009028
211,Rian Lindell,K,BUF,GB,0.0,00-0019310
212,Rhys Lloyd,K,CAR,TB,0.0,00-0023363
213,Los Angeles Chargers,DST,LAC,JAX,18.0,
214,Indianapolis Colts,DST,IND,NYG,17.0,
215,Tampa Bay Buccaneers,DST,TB,CAR,14.0,
216,Cincinnati Bengals,DST,CIN,BAL,13.0,
217,Atlanta Falcons,DST,ATL,ARI,12.0,
218,Kansas City Chiefs,DST,KC,CLE,12.0,
219,Green Bay Packers,DST,GB,BUF,12.0,
220,Denver Broncos,DST,DEN,SEA,10.0,
221,New Orleans Saints,DST,NO,SF,10.0,
222,Minnesota Vikings,DST,MIN,MIA,10.0,
223,Cleveland Browns,DST,CLE,KC,9.0,
224,New York Jets,DST,NYJ,NE,8.0,
225,Tennessee Titans,DST,TEN,PIT,7.0,
226,Chicago Bears,DST,CHI,DAL,7.0,
227,Dallas Cowboys,DST,DAL,CHI,7.0,
228,Los Angeles Rams,DST,LA,OAK,7.0,
229,Washington Redskins,DST,WAS,HOU,6.0,
230,Oakland Raiders,DST,OAK,LAR,6.0,
231,Philadelphia Eagles,DST,PHI,DET,5.0,
232,Jacksonville Jaguars,DST,JAX,LAC,5.0,
233,Houston Texans,DST,HOU,WAS,5.0,
234,New York Giants,DST,NYG,IND,2.0,
235,San Francisco 49ers,DST,SF,NO,2.0,
236,New England Patriots,DST,NE,NYJ,2.0,
237,Baltimore Ravens,DST,BAL,CIN,2.0,
238,Carolina Panthers,DST,CAR,TB,1.0,
239,Detroit Lions,DST,DET,PHI,1.0,
240,Seattle Seahawks,DST,SEA,DEN,0.0,
241,Buffalo Bills,DST,BUF,GB,-1.0,
242,Arizona Cardinals,DST,ARI,ATL,-1.0,
