,Player,Position,Team,Opponent,Points,PlayerID
112,Tony Scheffler,TE,DET,TB,4.8,00-0024276
113,Kory Sperry,TE,LAC,SF,4.5,00-0026757
114,Brandon Pettigrew,TE,DET,TB,4.5,00-0026996
115,Delanie Walker,TE,SF,LAC,4.4,00-0024389
116,John Carlson,TE,SEA,ATL,4.1,00-0026178
117,Rob Gronkowski,TE,NE,GB,3.5,00-0027656
118,Cameron Morrah,TE,SEA,ATL,3.4,00-0026963
119,Andrew Quarless,TE,GB,NE,3.2,00-0027753
120,Justin Peelle,TE,ATL,SEA,2.0,00-0021227
121,Richard Quinn,TE,DEN,OAK,1.9,00-0027040
122,John Gilmore,TE,TB,DET,1.9,00-0021304
123,Dante Rosario,TE,CAR,ARI,1.9,00-0025542
124,Scott Chandler,TE,BUF,MIA,1.8,00-0025516
125,Stephen Spach,TE,ARI,CAR,1.7,00-0023108
126,Jimmy Kleinsasser,TE,MIN,CHI,1.6,00-0009323
127,Gijon Robinson,TE,IND,JAX,1.6,00-0024529
128,Jermaine Gresham,TE,CIN,CLE,1.6,00-0027873
129,Vernon Davis,TE,SF,LAC,1.4,00-0024221
130,Travis Beckum,TE,NYG,PHI,1.4,00-0027070
131,Clay Harbor,TE,PHI,NYG,1.4,00-0027725
132,Alge Crumpler,TE,NE,GB,1.3,00-0020285
133,Cedric Benson,RB,CIN,CLE,24.0,00-0023439
134,Maurice Morris,RB,DET,TB,23.9,00-0021182
135,Chris Johnson,RB,TEN,HOU,23.7,
136,Donald Brown,RB,IND,JAX,23.3,00-0027003
137,Darren McFadden,RB,OAK,DEN,21.8,00-0026144
138,Steven Jackson,RB,LA,KC,21.4,00-0022736
139,Ryan Torain,RB,WAS,DAL,21.1,00-0026279
140,LeGarrette Blount,RB,TB,DET,20.0,00-0027325
141,Rashard Mendenhall,RB,PIT,NYJ,19.0,00-0026163
142,Tashard Choice,RB,DAL,WAS,18.4,00-0026262
143,Jonathan Stewart,RB,CAR,ARI,16.9,00-0026153
144,Marcel Reece,FB,OAK,DEN,16.8,00-0026393
145,Thomas Jones,RB,KC,LAR,14.8,00-0019641
146,Marshawn Lynch,RB,SEA,ATL,14.7,00-0025399
147,Rashad Jennings,RB,JAX,IND,14.7,00-0027155
148,Michael Bush,RB,OAK,DEN,14.4,00-0025487
149,John Kuhn,FB,GB,NE,13.8,00-0022999
150,Felix Jones,RB,DAL,WAS,13.7,00-0026162
151,BenJarvus Green-Ellis,RB,NE,GB,13.0,00-0025860
152,Jason Snelling,RB,ATL,SEA,12.1,00-0025631
153,Arian Foster,RB,HOU,TEN,12.1,00-0026796
154,LeSean McCoy,RB,PHI,NYG,11.7,00-0027029
155,Toby Gerhart,RB,MIN,CHI,11.5,00-0027888
156,Brandon Jackson,RB,GB,NE,11.2,00-0025450
157,Ronnie Brown,RB,MIA,BUF,11.2,00-0023437
158,Brian Westbrook,RB,SF,LAC,11.0,00-0021216
159,Matt Forte,RB,CHI,MIN,10.8,00-0026184
160,Mike Tolbert,FB,LAC,SF,10.6,00-0026069
161,Ricky Williams,RB,MIA,BUF,10.3,00-0017915
162,Peyton Hillis,RB,CLE,CIN,10.2,00-0026367
163,Reggie Bush,RB,NO,BAL,10.2,00-0024217
164,Ahmad Bradshaw,RB,NYG,PHI,10.0,00-0025637
165,Maurice Jones-Drew,RB,JAX,IND,8.8,00-0024275
166,Cadillac Williams,RB,TB,DET,8.4,00-0023440
167,Michael Turner,RB,ATL,SEA,8.2,00-0022821
168,Danny Woodhead,RB,NE,GB,8.1,00-0026019
169,Darren Sproles,RB,LAC,SF,8.1,00-0023564
170,Javon Ringer,RB,TEN,HOU,7.9,00-0027120
171,Mike Goodson,RB,CAR,ARI,6.8,00-0027080
172,LaDainian Tomlinson,RB,NYJ,PIT,6.5,00-0020536
173,Tim Hightower,RB,ARI,CAR,5.8,00-0026289
174,CJ Spiller,RB,BUF,MIA,5.7,
175,Ryan Mathews,RB,LAC,SF,5.6,00-0027864
176,Shonn Greene,RB,NYJ,PIT,5.5,00-0026899
177,Willis McGahee,RB,BAL,NO,5.3,00-0022178
178,Earnest Graham,RB,TB,DET,5.0,00-0021755
179,Dimitri Nance,RB,GB,NE,4.7,00-0027201
180,Anthony Dixon,RB,SF,LAC,4.5,00-0027772
181,John Kasay,K,CAR,ARI,0.0,00-0009028
182,Clint Stitser,K,CIN,CLE,0.0,00-0027191
183,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
184,Billy Cundiff,K,BAL,NO,0.0,00-0020972
185,Dave Rayner,K,DET,TB,0.0,00-0023635
186,Steven Hauschka,K,DEN,OAK,0.0,
187,Ryan Succop,K,KC,LAR,0.0,00-0026968
188,Nate Kaeding,K,LAC,SF,0.0,00-0022737
189,Adam Vinatieri,K,IND,JAX,0.0,00-0016919
190,Matt Bryant,K,ATL,SEA,0.0,00-0020578
191,Josh Brown,K,LA,KC,0.0,00-0021940
192,Mason Crosby,K,GB,NE,0.0,00-0025580
193,Nick Folk,K,NYJ,PIT,0.0,00-0025565
194,David Akers,K,PHI,NYG,0.0,00-0000108
195,Connor Barth,K,TB,DET,0.0,00-0026138
196,Lawrence Tynes,K,NYG,PHI,0.0,00-0019778
197,Shayne Graham,K,NE,GB,0.0,00-0019536
198,Rob Bironas,K,TEN,HOU,0.0,00-0020962
199,Jay Feely,K,ARI,CAR,0.0,00-0019770
200,Josh Scobee,K,JAX,IND,0.0,00-0022874
201,Garrett Hartley,K,NO,BAL,0.0,00-0025824
202,Shaun Suisham,K,PIT,NYJ,0.0,00-0023001
203,Phil Dawson,K,CLE,CIN,0.0,00-0004091
204,Rian Lindell,K,BUF,MIA,0.0,00-0019310
205,Neil Rackers,K,HOU,TEN,0.0,00-0019676
206,Olindo Mare,K,SEA,ATL,0.0,00-0010373
207,Ryan Longwell,K,MIN,CHI,0.0,00-0010072
208,Graham Gano,K,WAS,DAL,0.0,00-0026858
209,Dan Carpenter,K,MIA,BUF,0.0,00-0026003
210,Jeff Reed,K,SF,LAC,0.0,00-0020737
211,Thomas Howard,K,OAK,DEN,0.0,00-0024253
212,Rhys Lloyd,K,CAR,ARI,0.0,00-0023363
213,Atlanta Falcons,DST,ATL,SEA,15.0,
214,New York Jets,DST,NYJ,PIT,12.0,
215,Los Angeles Chargers,DST,LAC,SF,12.0,
216,Philadelphia Eagles,DST,PHI,NYG,11.0,
217,Carolina Panthers,DST,CAR,ARI,11.0,
218,Kansas City Chiefs,DST,KC,LAR,11.0,
219,Indianapolis Colts,DST,IND,JAX,11.0,
220,Dallas Cowboys,DST,DAL,WAS,10.0,
221,Buffalo Bills,DST,BUF,MIA,8.0,
222,Tennessee Titans,DST,TEN,HOU,7.0,
223,Jacksonville Jaguars,DST,JAX,IND,6.0,
224,Oakland Raiders,DST,OAK,DEN,6.0,
225,Cincinnati Bengals,DST,CIN,CLE,5.0,
226,Arizona Cardinals,DST,ARI,CAR,5.0,
227,New York Giants,DST,NYG,PHI,5.0,
228,Los Angeles Rams,DST,LA,KC,5.0,
229,Miami Dolphins,DST,MIA,BUF,5.0,
230,Baltimore Ravens,DST,BAL,NO,5.0,
231,Houston Texans,DST,HOU,TEN,4.0,
232,Detroit Lions,DST,DET,TB,4.0,
233,Green Bay Packers,DST,GB,NE,3.0,
234,Seattle Seahawks,DST,SEA,ATL,2.0,
235,New Orleans Saints,DST,NO,BAL,2.0,
236,Denver Broncos,DST,DEN,OAK,2.0,
237,Pittsburgh Steelers,DST,PIT,NYJ,2.0,
238,Cleveland Browns,DST,CLE,CIN,1.0,
239,Washington Redskins,DST,WAS,DAL,1.0,
240,Tampa Bay Buccaneers,DST,TB,DET,0.0,
241,San Francisco 49ers,DST,SF,LAC,0.0,
242,Minnesota Vikings,DST,MIN,CHI,-1.0,
