Player,Position,Team,Opponent,Points
Ladarius Green,TE,LAC,DET,18.40
Darren Fells,TE,ARI,NO,18.20
Jimmy Graham,TE,SEA,LAR,17.10
Martellus Bennett,TE,CHI,GB,16.50
Heath Miller,TE,PIT,NE,16.40
Eric Ebron,TE,DET,LAC,15.30
Jared Cook,TE,LAR,SEA,13.50
Delanie Walker,TE,TEN,TB,13.30
Lance Kendricks,TE,LAR,SEA,12.20
Jordan Cameron,TE,MIA,WAS,11.30
Dwayne Allen,TE,IND,BUF,10.70
Kyle Rudolph,TE,MIN,SF,10.30
Gavin Escobar,TE,DAL,NYG,8.80
Charles Clay,TE,BUF,IND,8.30
Vernon Davis,TE,SF,MIN,7.70
Zach Ertz,TE,PHI,ATL,7.60
Scott Chandler,TE,NE,PIT,7.10
Garrett Celek,TE,SF,MIN,7.00
Gary Barnidge,TE,CLE,NYJ,6.80
Richard Rodgers,TE,GB,CHI,6.80
Daniel Fells,TE,NYG,DAL,6.30
Larry Donnell,TE,NYG,DAL,5.10
Jacob Tamme,TE,ATL,PHI,4.90
Benjamin Watson,TE,NO,ARI,4.90
Crockett Gillmore,TE,BAL,DEN,4.30
Coby Fleener,TE,IND,BUF,3.50
Anthony Fasano,TE,TEN,TB,2.80
Ryan Griffin,TE,HOU,KC,2.80
Derek Carrier,TE,WAS,MIA,2.80
Maxx Williams,TE,BAL,DEN,2.50
CJ Fiedorowicz,TE,HOU,KC,2.50
Owen Daniels,TE,DEN,BAL,2.50
Jim Dray,TE,CLE,NYJ,2.30
Greg Olsen,TE,CAR,JAX,2.10
Ed Dickson,TE,CAR,JAX,1.90
Brent Celek,TE,PHI,ATL,1.60
Vance McDonald,TE,SF,MIN,1.50
Mychal Rivera,TE,OAK,CIN,1.40
Jermaine Gresham,TE,ARI,NO,1.40
Levine Toilolo,TE,ATL,PHI,1.40
Rhett Ellison,TE,MIN,SF,1.30
Clive Walford,TE,OAK,CIN,1.10
David Johnson,TE,LAC,DET,0.00
Michael Hoomanawanui,TE,NE,PIT,0.00
Chris Ivory,RB,NYJ,CLE,23.00
Bishop Sankey,RB,TEN,TB,22.60
Jamaal Charles,RB,KC,HOU,21.30
Danny Woodhead,RB,LAC,DET,21.20
Mark Ingram,RB,NO,ARI,20.20
Darren Sproles,RB,PHI,ATL,19.60
Ameer Abdullah,RB,DET,LAC,19.40
Jeremy Hill,RB,CIN,OAK,18.30
DeMarco Murray,RB,PHI,ATL,18.00
Eddie Lacy,RB,GB,CHI,17.90
Marcel Reece,FB,OAK,CIN,17.60
Marshawn Lynch,RB,SEA,LAR,17.40
DeAngelo Williams,RB,PIT,NE,17.20
Benjamin Cunningham,RB,LAR,SEA,16.20
Dion Lewis,RB,NE,PIT,16.00
Alfred Morris,RB,WAS,MIA,15.10
Latavius Murray,RB,OAK,CIN,15.00
Lance Dunbar,RB,DAL,NYG,15.00
Giovani Bernard,RB,CIN,OAK,14.80
Joseph Randle,RB,DAL,NYG,13.70
Andre Ellington,RB,ARI,NO,13.60
David Johnson,RB,ARI,NO,12.50
Jonathan Stewart,RB,CAR,JAX,12.10
Khiry Robinson,RB,NO,ARI,12.00
Ryan Mathews,RB,PHI,ATL,11.80
Theo Riddick,RB,DET,LAC,11.70
LeSean McCoy,RB,BUF,IND,11.70
Karlos Williams,RB,BUF,IND,11.50
Rashad Jennings,RB,NYG,DAL,11.20
Shane Vereen,RB,NYG,DAL,9.90
Bilal Powell,RB,NYJ,CLE,9.80
TJ Yeldon,RB,JAX,CAR,9.70
Justin Forsett,RB,BAL,DEN,9.60
CJ Anderson,RB,DEN,BAL,8.80
Melvin Gordon,RB,LAC,DET,8.70
Lamar Miller,RB,MIA,WAS,8.50
Adrian Peterson,RB,MIN,SF,8.20
Tevin Coleman,RB,ATL,PHI,8.00
Devonta Freeman,RB,ATL,PHI,7.70
Will Johnson,FB,PIT,NE,6.70
Denard Robinson,RB,JAX,CAR,6.50
Doug Martin,RB,TB,TEN,6.40
Anthony Dixon,RB,BUF,IND,6.10
Joique Bell,RB,DET,LAC,6.10
Alfred Blue,RB,HOU,KC,5.90
Kyle Juszczyk,FB,BAL,DEN,5.70
Charles Sims,RB,TB,TEN,5.50
Jamize Olawale,FB,OAK,CIN,5.50
Matt Bryant,K,ATL,PHI,0.00
Zach Hocker,K,NO,ARI,0.00
Robbie Gould,K,CHI,GB,0.00
Steven Hauschka,K,SEA,LAR,0.00
Greg Zuerlein,K,LAR,SEA,0.00
Cairo Santos,K,KC,HOU,0.00
Dan Carpenter,K,BUF,IND,0.00
Mike Nugent,K,CIN,OAK,0.00
Justin Tucker,K,BAL,DEN,0.00
Josh Lambo,K,LAC,DET,0.00
Dan Bailey,K,DAL,NYG,0.00
Graham Gano,K,CAR,JAX,0.00
Phil Dawson,K,SF,MIN,0.00
Nick Folk,K,NYJ,CLE,0.00
Mason Crosby,K,GB,CHI,0.00
Chandler Catanzaro,K,ARI,NO,0.00
Josh Scobee,K,PIT,NE,0.00
Randy Bullock,K,HOU,KC,0.00
Cody Parkey,K,PHI,ATL,0.00
Ryan Succop,K,TEN,TB,0.00
Andrew Franks,K,MIA,WAS,0.00
Matt Prater,K,DET,LAC,0.00
Kai Forbath,K,WAS,MIA,0.00
Stephen Gostkowski,K,NE,PIT,0.00
Travis Coons,K,CLE,NYJ,0.00
Blair Walsh,K,MIN,SF,0.00
Jason Myers,K,JAX,CAR,0.00
Kyle Brindza,K,TB,TEN,0.00
Sebastian Janikowski,K,OAK,CIN,0.00
Adam Vinatieri,K,IND,BUF,0.00
Jordan Gay,K,BUF,IND,0.00
New York Jets,DST,NYJ,CLE,17.00
Baltimore Ravens,DST,BAL,DEN,16.00
Denver Broncos,DST,DEN,BAL,16.00
Miami Dolphins,DST,MIA,WAS,15.00
Tennessee Titans,DST,TEN,TB,15.00
San Francisco 49ers,DST,SF,MIN,14.00
Los Angeles Rams,DST,LAR,SEA,14.00
Detroit Lions,DST,DET,LAC,13.00
New York Giants,DST,NYG,DAL,12.00
Kansas City Chiefs,DST,KC,HOU,10.00
Cincinnati Bengals,DST,CIN,OAK,10.00
Buffalo Bills,DST,BUF,IND,9.00
Washington Redskins,DST,WAS,MIA,6.00
Minnesota Vikings,DST,MIN,SF,6.00
Jacksonville Jaguars,DST,JAX,CAR,5.00
Arizona Cardinals,DST,ARI,NO,5.00
Los Angeles Chargers,DST,LAC,DET,5.00
Philadelphia Eagles,DST,PHI,ATL,5.00
New England Patriots,DST,NE,PIT,5.00
Dallas Cowboys,DST,DAL,NYG,4.00
Atlanta Falcons,DST,ATL,PHI,4.00
Green Bay Packers,DST,GB,CHI,4.00
Houston Texans,DST,HOU,KC,2.00
Pittsburgh Steelers,DST,PIT,NE,1.00
Cleveland Browns,DST,CLE,NYJ,1.00
New Orleans Saints,DST,NO,ARI,1.00
Indianapolis Colts,DST,IND,BUF,0.00
Tampa Bay Buccaneers,DST,TB,TEN,0.00
Chicago Bears,DST,CHI,GB,-1.00
Oakland Raiders,DST,OAK,CIN,-1.00
