gameKey,season,day,month,time,weekDay,week,year,home,away,scoreHome,scoreAway,homeFirstDowns,homeTotalYards,homePassingYards,homeRushingYards,homePenaltyCount,homePenaltyYards,homeTurnovers,homePuntCount,homePuntYards,homePuntAvg,homePossessionTime,awayFirstDowns,awayTotalYards,awayPassingYards,awayRushingYards,awayPenaltyCount,awayPenaltyYards,awayTurnovers,awayPuntYards,awayPuntAvg,awayPossessionTime
56705,REG,13,12,1:00,Sun,14,2015,STL,DET,21,14,15,317,114,203,5,48,2,6,284,46,1570,22,331,220,111,5,45,1,7,322,41,2030
56699,REG,13,12,1:00,Sun,14,2015,CLE,SF,24,10,28,481,251,230,8,71,2,3,119,28,2259,15,221,150,71,5,40,0,7,286,36,1341
56707,REG,13,12,4:05,Sun,14,2015,DEN,OAK,12,15,20,310,276,34,4,27,2,4,178,37,2158,8,126,99,27,10,70,0,10,460,44,1442
56708,REG,13,12,4:25,Sun,14,2015,GB,DAL,28,7,29,435,205,230,8,69,0,6,282,45,2268,11,270,99,171,6,30,1,7,325,45,1332
56709,REG,13,12,1:00,Sun,14,2015,BAL,SEA,6,35,16,302,274,28,9,94,2,5,226,41,1457,28,424,301,123,6,42,1,3,153,36,2143
56710,REG,14,12,8:30,Mon,14,2015,MIA,NYG,24,31,16,363,235,128,12,123,1,6,280,38,1769,25,429,337,92,3,25,1,4,180,38,1831
56711,REG,17,12,8:25,Thu,15,2015,STL,TB,31,23,16,319,221,98,5,35,0,5,220,44,1720,30,509,363,146,9,56,2,3,122,41,1880
56712,REG,19,12,8:25,Sat,15,2015,DAL,NYJ,16,19,15,309,176,133,6,54,4,4,198,48,1663,20,372,299,73,8,61,1,5,203,36,1937
56718,REG,20,12,1:00,Sun,15,2015,NYG,CAR,35,38,21,406,245,161,7,47,2,7,315,36,1748,28,480,309,171,7,88,1,7,318,41,1852
56719,REG,20,12,8:30,Sun,15,2015,PHI,ARI,17,40,19,424,350,74,5,38,4,3,147,47,1352,28,493,263,230,1,10,0,4,156,36,2248
56716,REG,20,12,1:00,Sun,15,2015,MIN,CHI,38,17,20,350,221,129,4,45,0,3,129,36,1930,21,293,199,94,6,39,2,4,161,40,1670
56715,REG,20,12,1:00,Sun,15,2015,JAC,ATL,17,23,21,357,285,72,5,62,1,6,254,39,1527,22,328,245,83,5,43,1,5,216,40,2073
56714,REG,20,12,1:00,Sun,15,2015,IND,HOU,10,16,14,190,140,50,8,94,2,7,288,38,1564,20,305,150,155,6,48,2,4,201,34,2036
56717,REG,20,12,1:00,Sun,15,2015,NE,TEN,33,16,17,346,253,93,5,35,1,4,182,40,1777,15,282,223,59,3,29,3,5,272,47,1823
56713,REG,20,12,1:00,Sun,15,2015,BAL,KC,14,34,19,366,273,93,7,63,3,5,218,41,1661,15,277,164,113,6,55,0,5,232,41,1939
56720,REG,20,12,1:00,Sun,15,2015,WAS,BUF,35,25,23,431,308,123,5,6,1,3,140,40,1744,21,452,212,240,8,56,0,4,140,34,1856
56722,REG,20,12,4:05,Sun,15,2015,SEA,CLE,30,13,28,423,241,182,5,30,0,1,64,44,2073,15,230,136,94,4,40,1,3,129,41,1527
56721,REG,20,12,4:05,Sun,15,2015,OAK,GB,20,30,20,372,252,120,10,95,2,5,217,39,1831,18,293,190,103,6,75,2,4,211,49,1769
56723,REG,20,12,4:25,Sun,15,2015,PIT,DEN,34,27,28,377,354,23,9,63,2,6,232,38,1876,20,385,281,104,12,127,2,6,258,39,1724
56724,REG,20,12,4:25,Sun,15,2015,SD,MIA,30,14,26,442,302,140,7,48,2,3,110,31,2333,13,231,187,44,9,72,1,8,366,40,1267
56725,REG,20,12,4:25,Sun,15,2015,SF,CIN,14,24,17,318,263,55,11,98,4,7,284,41,1741,14,242,174,68,6,45,1,8,413,42,1859
56726,REG,21,12,8:30,Mon,15,2015,NO,DET,27,35,27,399,330,69,6,28,0,4,172,38,1824,24,396,246,150,10,92,1,3,133,40,1776
56727,REG,24,12,8:25,Thu,16,2015,OAK,SD,23,20,14,281,175,106,16,121,1,8,400,50,2001,19,343,271,72,9,75,1,5,214,41,2104
56728,REG,26,12,8:25,Sat,16,2015,PHI,WAS,24,38,23,398,353,45,8,45,2,7,305,42,1545,25,418,351,67,8,70,0,7,347,47,2055
56735,REG,27,12,4:05,Sun,16,2015,NO,JAC,38,27,29,537,402,135,5,40,0,2,99,38,2273,21,412,347,65,8,55,2,3,150,50,1327
56733,REG,27,12,1:00,Sun,16,2015,MIA,IND,12,18,22,361,279,82,9,50,1,3,157,41,1969,20,268,168,100,6,60,0,5,255,44,1631
56736,REG,27,12,1:00,Sun,16,2015,NYJ,NE,26,20,24,428,285,143,6,39,1,5,239,40,2044,16,284,221,63,1,7,1,4,184,44,1713
56738,REG,27,12,1:00,Sun,16,2015,TEN,HOU,6,34,13,257,227,30,4,43,4,9,427,43,1427,19,330,202,128,4,28,1,6,314,47,2173
56732,REG,27,12,1:00,Sun,16,2015,KC,CLE,17,13,16,258,122,136,5,33,1,5,184,29,1736,21,368,136,232,8,83,1,3,135,39,1864
56731,REG,27,12,1:00,Sun,16,2015,DET,SF,32,17,26,371,284,87,7,71,0,3,131,44,2190,20,322,201,121,11,65,1,3,125,42,1410
56734,REG,27,12,8:30,Sun,16,2015,MIN,NYG,49,17,17,368,150,218,2,10,0,4,162,38,2097,15,363,272,91,7,48,3,6,241,40,1503
56729,REG,27,12,1:00,Sun,16,2015,ATL,CAR,20,13,21,373,296,77,3,20,1,1,25,25,2138,18,268,113,155,4,40,1,3,130,37,1462
56737,REG,27,12,1:00,Sun,16,2015,TB,CHI,21,26,19,389,285,104,4,47,3,4,173,37,1377,21,327,153,174,3,25,0,5,177,29,2223
56730,REG,27,12,1:00,Sun,16,2015,BUF,DAL,16,6,19,408,172,236,7,62,2,3,143,37,1890,14,307,186,121,8,65,2,4,138,35,1710
56739,REG,27,12,4:25,Sun,16,2015,ARI,GB,38,8,19,381,260,121,10,119,2,4,172,43,1816,16,178,77,101,7,59,4,6,268,43,1784
56740,REG,27,12,4:25,Sun,16,2015,SEA,STL,17,23,18,313,253,60,10,83,3,5,202,36,1926,14,207,103,104,5,60,0,6,240,37,1674
56741,REG,27,12,1:00,Sun,16,2015,BAL,PIT,20,17,22,386,265,121,12,121,0,6,234,32,2060,21,303,193,110,3,25,2,3,131,44,1540
56742,REG,28,12,8:30,Mon,16,2015,DEN,CIN,20,17,22,390,277,113,5,40,1,5,217,42,1670,22,294,186,108,6,45,1,5,237,35,2248
56744,REG,3,1,1:00,Sun,17,2015,BUF,NYJ,22,17,18,295,182,113,4,45,1,5,243,44,2353,15,300,178,122,6,41,3,4,161,36,1247
56754,REG,3,1,1:00,Sun,17,2015,MIA,NE,20,10,20,438,342,96,10,93,0,5,243,39,1865,12,196,126,70,7,41,0,7,361,43,1735
56747,REG,3,1,1:00,Sun,17,2015,CIN,BAL,24,16,17,292,147,145,11,72,0,7,303,41,1844,22,341,282,59,4,38,2,4,170,43,1756
56748,REG,3,1,1:00,Sun,17,2015,CLE,PIT,12,28,22,263,177,86,8,47,4,3,143,46,2037,16,379,349,30,9,45,3,3,156,41,1563
56751,REG,3,1,1:00,Sun,17,2015,HOU,JAC,30,6,25,402,242,160,9,55,1,4,190,35,2137,11,215,183,32,7,53,4,5,251,47,1463
56752,REG,3,1,1:00,Sun,17,2015,IND,TEN,30,24,20,327,200,127,6,71,1,5,216,41,1997,14,231,94,137,6,60,1,6,300,47,1603
56753,REG,3,1,4:25,Sun,17,2015,KC,OAK,23,17,23,339,150,189,5,55,2,5,178,36,2095,14,205,157,48,7,59,1,7,271,31,1505
56749,REG,3,1,1:00,Sun,17,2015,DAL,WAS,23,34,27,512,412,100,4,44,4,5,231,45,1563,19,437,291,146,3,20,0,4,200,49,2037
56755,REG,3,1,1:00,Sun,17,2015,NYG,PHI,30,35,30,502,294,208,2,10,1,3,107,36,1914,23,435,315,120,3,11,2,3,124,33,1686
56746,REG,3,1,1:00,Sun,17,2015,CHI,DET,20,24,16,342,234,108,1,15,3,2,102,51,1650,22,349,282,67,4,21,0,3,143,45,1950
56750,REG,3,1,8:30,Sun,17,2015,GB,MIN,13,20,19,350,274,76,7,54,2,4,178,39,2142,14,242,91,151,5,37,2,5,195,36,1458
56743,REG,3,1,1:00,Sun,17,2015,ATL,NO,17,20,25,419,327,92,4,32,2,2,74,37,1826,24,390,323,67,4,45,1,2,105,53,1774
56745,REG,3,1,4:25,Sun,17,2015,CAR,TB,38,10,23,366,255,111,7,33,2,2,76,38,1910,21,386,309,77,5,65,3,4,147,36,1690
56757,REG,3,1,4:25,Sun,17,2015,DEN,SD,27,20,21,503,293,210,6,35,5,3,134,45,1528,15,317,207,110,7,45,1,7,355,43,2072
56756,REG,3,1,4:25,Sun,17,2015,ARI,SEA,6,36,16,232,205,27,6,43,3,6,284,24,1403,22,354,209,145,6,70,0,2,91,47,2197
56758,REG,3,1,4:25,Sun,17,2015,SF,STL,19,16,21,458,350,108,7,60,1,5,195,34,1983,21,364,231,133,11,105,0,5,259,48,2310
56901,REG,8,9,8:30,Thu,1,2016,DEN,CAR,21,20,21,307,159,148,4,22,3,3,140,43,1661,21,333,176,157,8,85,1,4,252,47,1939
56902,REG,11,9,1:00,Sun,1,2016,ATL,TB,24,31,19,374,322,52,7,74,0,5,193,39,1943,20,371,281,90,6,48,1,5,247,45,1657
56903,REG,11,9,1:00,Sun,1,2016,BAL,BUF,13,7,18,308,225,83,6,35,1,3,128,36,1973,11,160,95,65,8,89,0,7,313,42,1627
56904,REG,11,9,1:00,Sun,1,2016,HOU,CHI,23,14,17,344,215,129,6,69,1,5,243,41,2179,14,258,185,73,4,30,1,7,296,38,1421
56905,REG,11,9,1:00,Sun,1,2016,JAX,GB,23,27,20,348,300,48,9,79,1,2,125,63,1883,18,294,199,95,5,24,0,4,184,43,1717
56906,REG,11,9,1:00,Sun,1,2016,KC,SD,33,27,26,413,330,83,6,46,1,5,197,34,1866,25,388,233,155,5,30,0,5,178,29,2041
56907,REG,11,9,1:00,Sun,1,2016,NO,OAK,34,35,27,507,419,88,7,53,1,2,95,40,1775,25,486,319,167,14,141,0,4,199,42,1825
56908,REG,11,9,1:00,Sun,1,2016,NYJ,CIN,22,23,22,340,188,152,7,95,1,3,154,44,2093,18,381,324,57,5,44,1,3,144,44,1507
56909,REG,11,9,1:00,Sun,1,2016,PHI,CLE,29,10,23,403,270,133,7,46,0,6,295,39,2360,14,288,168,120,4,15,1,5,251,38,1240
56910,REG,11,9,1:00,Sun,1,2016,TEN,MIN,16,25,19,316,252,64,2,10,3,5,231,38,1825,15,301,236,65,3,39,0,3,113,33,1775
56911,REG,11,9,4:05,Sun,1,2016,SEA,MIA,12,10,21,352,240,112,8,69,2,6,253,37,2072,11,222,158,64,4,40,0,7,327,38,1528
56912,REG,11,9,4:25,Sun,1,2016,DAL,NYG,19,20,24,328,227,101,6,50,0,3,147,43,2203,18,316,203,113,4,40,1,5,257,36,1397
56913,REG,11,9,4:25,Sun,1,2016,IND,DET,35,39,25,450,368,82,5,45,0,4,195,44,1764,28,448,332,116,8,70,0,4,235,56,1836
56914,REG,11,9,8:30,Sun,1,2016,ARI,NE,21,23,21,344,252,92,6,58,0,5,180,32,1561,19,363,257,106,8,69,2,2,89,41,2039
56915,REG,12,9,7:10,Mon,1,2016,WAS,PIT,16,38,18,384,329,55,9,55,2,1,27,27,1602,23,435,288,147,4,81,1,2,107,45,1998
56916,REG,12,9,10:20,Mon,1,2016,SF,LA,28,0,28,320,170,150,2,10,1,7,319,40,1930,10,185,120,65,10,102,2,10,431,42,1670
56917,REG,15,9,8:25,Thu,2,2016,BUF,NYJ,31,37,16,393,307,86,6,59,1,3,118,39,1248,28,493,370,123,7,50,1,2,82,37,2352
56918,REG,18,9,1:00,Sun,2,2016,CAR,SF,46,27,26,529,353,176,8,50,4,3,123,41,2154,16,302,237,65,6,50,3,7,318,41,1446
56919,REG,18,9,1:00,Sun,2,2016,CLE,BAL,20,25,17,387,242,145,8,59,2,5,226,41,1741,22,382,302,80,4,29,2,3,141,43,1859
56920,REG,18,9,1:00,Sun,2,2016,DET,TEN,15,16,22,375,238,137,17,138,1,5,217,42,1749,22,363,224,139,12,83,1,3,142,40,1851
56921,REG,18,9,1:00,Sun,2,2016,HOU,KC,19,12,15,351,254,97,5,44,2,5,249,37,2039,14,291,172,119,9,77,3,6,285,46,1561
56922,REG,18,9,1:00,Sun,2,2016,NE,MIA,31,24,29,465,304,161,7,65,1,4,128,32,2206,23,459,389,70,5,49,4,4,199,42,1394
56923,REG,18,9,1:00,Sun,2,2016,NYG,NO,16,13,22,417,353,64,3,25,3,2,116,45,2047,16,288,247,41,7,76,0,7,383,45,1553
56924,REG,18,9,1:00,Sun,2,2016,PIT,CIN,24,16,19,374,250,124,5,54,2,8,377,42,1975,21,412,366,46,5,31,2,9,407,40,1625
56925,REG,18,9,1:00,Sun,2,2016,WAS,DAL,23,27,24,432,350,82,8,51,1,2,75,34,1629,24,380,278,102,6,39,1,3,142,37,1971
56926,REG,18,9,4:05,Sun,2,2016,ARI,TB,40,7,20,416,315,101,3,30,0,6,279,39,1743,21,306,221,85,5,39,5,6,282,43,1857
56927,REG,18,9,4:05,Sun,2,2016,LA,SEA,9,3,17,283,219,64,9,78,0,6,237,40,1797,17,306,239,67,10,114,2,7,309,39,1803
56928,REG,18,9,4:25,Sun,2,2016,DEN,IND,34,20,24,400,266,134,8,54,1,2,98,39,1841,19,253,170,83,8,94,2,4,226,45,1759
56929,REG,18,9,4:25,Sun,2,2016,OAK,ATL,28,35,29,454,299,155,9,58,0,4,211,34,1965,27,528,389,139,7,73,1,3,132,37,1635
56930,REG,18,9,4:25,Sun,2,2016,SD,JAX,38,14,25,357,207,150,3,23,1,4,173,41,2092,20,388,319,69,13,93,3,4,179,40,1508
56931,REG,18,9,8:30,Sun,2,2016,MIN,GB,17,14,15,284,254,30,13,137,1,7,273,39,1818,20,263,180,83,6,72,3,5,193,39,1782
56932,REG,19,9,8:30,Mon,2,2016,CHI,PHI,14,29,16,284,220,64,7,60,3,4,151,38,1435,21,280,180,100,5,34,0,5,218,31,2165
56933,REG,22,9,8:25,Thu,3,2016,NE,HOU,27,0,15,282,97,185,3,15,0,7,333,48,1718,19,284,175,109,6,43,3,6,294,40,1882
56934,REG,25,9,1:00,Sun,3,2016,BUF,ARI,33,18,16,296,88,208,9,75,1,5,178,33,1560,25,348,260,88,8,50,5,6,212,29,2040
56935,REG,25,9,1:00,Sun,3,2016,CAR,MIN,10,22,18,306,201,105,10,65,3,4,189,33,2092,13,211,153,58,6,42,0,7,339,46,1508
56936,REG,25,9,1:00,Sun,3,2016,CIN,DEN,17,29,20,332,189,143,9,69,2,5,231,40,1926,21,355,303,52,5,41,1,5,231,41,1674
56937,REG,25,9,1:00,Sun,3,2016,GB,DET,34,27,17,324,201,123,4,45,0,2,83,34,1493,22,418,368,50,4,86,1,2,95,47,2107
56938,REG,25,9,1:00,Sun,3,2016,JAX,BAL,17,19,14,216,168,48,7,75,3,6,249,38,1734,18,283,199,84,8,58,3,5,243,38,1866
56939,REG,25,9,1:00,Sun,3,2016,MIA,CLE,30,24,23,426,311,115,8,67,3,6,293,49,1752,21,430,261,169,13,91,1,5,223,42,2242
56940,REG,25,9,1:00,Sun,3,2016,NYG,WAS,27,29,28,457,337,120,11,128,3,3,142,28,1594,20,403,313,90,8,70,1,2,91,39,2006
56941,REG,25,9,1:00,Sun,3,2016,TEN,OAK,10,17,19,393,212,181,8,70,3,6,311,46,1857,17,368,245,123,8,58,1,7,326,39,1743
56942,REG,25,9,4:05,Sun,3,2016,SEA,SF,37,18,18,418,291,127,6,50,2,2,102,41,2157,12,254,119,135,4,35,1,7,319,33,1443
56943,REG,25,9,4:05,Sun,3,2016,TB,LA,32,37,30,472,389,83,9,80,2,4,191,45,2016,18,320,183,137,8,69,2,5,256,46,1584
56946,REG,25,9,4:25,Sun,3,2016,PHI,PIT,34,3,25,426,301,125,10,99,0,4,165,41,2096,15,251,222,29,7,77,2,3,165,50,1504
56944,REG,25,9,4:25,Sun,3,2016,IND,SD,26,22,24,410,317,93,11,66,2,3,121,40,1963,17,356,319,37,10,80,3,3,121,40,1637
56945,REG,25,9,4:25,Sun,3,2016,KC,NYJ,24,3,18,293,221,72,5,59,1,4,172,40,1925,17,305,188,117,3,15,8,2,86,29,1675
56947,REG,25,9,8:30,Sun,3,2016,DAL,CHI,31,17,25,447,248,199,4,45,1,3,140,41,2119,21,390,317,73,6,45,2,4,159,39,1481
56948,REG,26,9,8:30,Mon,3,2016,NO,ATL,32,45,32,474,359,115,5,75,2,2,83,42,1954,26,442,225,217,4,35,0,2,90,45,1646
56949,REG,29,9,8:25,Thu,4,2016,CIN,MIA,22,7,19,362,285,77,6,40,0,4,184,43,2282,8,222,160,62,7,68,2,7,344,43,1318
56950,REG,2,10,9:30,Sun,4,2016,JAX,IND,30,27,23,331,195,136,11,145,0,5,269,46,1641,23,284,190,94,7,78,1,3,149,39,1959
56951,REG,2,10,1:00,Sun,4,2016,ATL,CAR,48,33,25,571,481,90,8,77,1,3,158,47,2029,20,378,329,49,6,55,2,6,304,47,1571
56952,REG,2,10,1:00,Sun,4,2016,BAL,OAK,27,28,25,412,282,130,10,105,1,7,342,33,2084,13,261,199,62,12,93,1,8,414,47,1516
56953,REG,2,10,1:00,Sun,4,2016,CHI,DET,17,14,23,408,294,114,8,55,0,4,196,14,1994,16,263,197,66,10,76,2,5,245,46,1606
56954,REG,2,10,1:00,Sun,4,2016,HOU,TEN,27,20,21,359,244,115,6,59,2,3,150,41,1698,16,320,196,124,11,93,1,5,257,31,1902
56955,REG,2,10,1:00,Sun,4,2016,NE,BUF,0,16,13,277,187,90,9,74,1,6,313,49,1429,24,378,244,134,6,60,0,4,163,40,2171
56956,REG,2,10,1:00,Sun,4,2016,NYJ,SEA,17,27,20,305,247,58,7,60,3,5,202,39,1755,21,354,288,66,7,71,0,5,203,41,1845
56957,REG,2,10,1:00,Sun,4,2016,WAS,CLE,31,20,24,301,156,145,9,75,1,3,146,42,1863,26,380,217,163,7,101,3,1,55,35,1737
56958,REG,2,10,4:05,Sun,4,2016,TB,DEN,7,27,15,215,143,72,9,69,3,7,326,42,1716,22,307,218,89,9,88,0,7,330,42,1884
56959,REG,2,10,4:25,Sun,4,2016,ARI,LA,13,17,26,420,302,118,6,45,5,4,169,26,1929,12,288,247,41,9,84,1,6,277,42,1671
56960,REG,2,10,4:25,Sun,4,2016,SD,NO,34,35,21,346,308,38,5,46,3,4,176,41,1641,21,275,191,84,6,34,2,5,256,45,1959
56961,REG,2,10,4:25,Sun,4,2016,SF,DAL,17,24,14,295,189,106,5,32,1,4,196,43,1413,26,428,234,194,6,45,0,4,221,39,2187
56962,REG,2,10,8:30,Sun,4,2016,PIT,KC,43,14,18,436,287,149,9,68,0,5,212,38,1764,22,357,270,87,7,40,2,6,257,39,1836
56963,REG,3,10,8:30,Mon,4,2016,MIN,NYG,24,10,22,366,262,104,6,37,0,6,264,41,2132,18,339,261,78,8,69,2,6,280,41,1468
56964,REG,6,10,8:25,Thu,5,2016,SF,ARI,21,33,25,286,135,151,4,34,3,7,349,46,1696,17,288,116,172,7,50,0,9,382,42,1904
56965,REG,9,10,1:00,Sun,5,2016,BAL,WAS,10,16,18,306,188,118,9,65,1,8,381,34,1825,18,310,250,60,4,46,2,6,253,36,1775
56966,REG,9,10,1:00,Sun,5,2016,CLE,NE,13,33,17,262,235,27,5,35,1,6,267,43,1521,24,501,403,98,5,61,0,5,209,37,2079
56967,REG,9,10,1:00,Sun,5,2016,DET,PHI,24,23,21,244,164,80,2,18,1,3,159,44,1824,18,346,230,116,14,111,2,2,76,38,1776
56968,REG,9,10,1:00,Sun,5,2016,IND,CHI,29,23,20,396,298,98,9,68,0,3,190,57,1795,25,522,397,125,10,80,1,2,92,36,1805
56969,REG,9,10,1:00,Sun,5,2016,MIA,TEN,17,30,8,200,149,51,8,83,2,6,298,46,1396,23,398,163,235,5,40,0,5,175,18,2204
56970,REG,9,10,1:00,Sun,5,2016,MIN,HOU,31,13,22,351,255,96,9,97,0,5,231,37,2248,16,214,155,59,4,15,1,5,257,31,1352
56971,REG,9,10,1:00,Sun,5,2016,PIT,NYJ,31,13,30,433,372,61,1,10,1,3,139,46,1910,16,316,244,72,4,18,0,6,260,28,1690
56972,REG,9,10,4:05,Sun,5,2016,DEN,ATL,16,23,18,267,183,84,8,57,1,6,290,44,1868,19,372,250,122,7,78,1,3,185,56,1732
56973,REG,9,10,4:25,Sun,5,2016,DAL,CIN,28,14,21,402,222,180,7,45,1,2,87,44,1663,27,345,249,96,6,49,0,5,196,33,1937
56974,REG,9,10,4:25,Sun,5,2016,LA,BUF,19,30,23,345,243,102,6,40,3,2,109,56,2134,15,305,112,193,7,60,0,6,276,46,1466
56975,REG,9,10,4:25,Sun,5,2016,OAK,SD,34,31,19,389,300,89,6,36,1,3,139,41,2178,17,423,351,72,4,38,4,1,16,16,1422
56976,REG,9,10,8:30,Sun,5,2016,GB,NYG,23,16,23,406,259,147,6,57,2,4,146,35,2198,14,219,176,43,6,51,1,6,235,39,1402
56977,REG,10,10,8:30,Mon,5,2016,CAR,TB,14,17,20,414,278,136,7,60,4,4,177,36,1551,20,315,202,113,5,40,0,5,225,44,2049
56978,REG,13,10,8:25,Thu,6,2016,SD,DEN,21,13,16,265,166,99,3,20,2,5,237,44,2008,16,304,220,84,12,103,2,5,221,39,1592
56979,REG,16,10,1:00,Sun,6,2016,BUF,SF,45,16,29,491,179,312,7,71,2,3,152,40,2111,16,300,167,133,6,52,1,5,209,35,1489
56980,REG,16,10,1:00,Sun,6,2016,CHI,JAX,16,17,22,389,297,92,10,87,0,6,261,43,2147,20,317,263,54,5,50,2,5,275,52,1453
56981,REG,16,10,1:00,Sun,6,2016,DET,LA,31,28,20,348,265,83,7,62,0,2,104,51,1932,23,387,311,76,8,62,1,2,94,45,1668
56982,REG,16,10,1:00,Sun,6,2016,MIA,PIT,30,15,24,474,252,222,8,95,0,2,77,39,2190,15,297,169,128,6,65,2,5,180,31,1410
56983,REG,16,10,1:00,Sun,6,2016,NE,CIN,35,17,25,437,358,79,6,55,0,3,133,40,1677,20,357,237,120,7,46,0,4,164,29,1923
56984,REG,16,10,1:00,Sun,6,2016,NO,CAR,41,38,23,523,460,63,10,126,1,4,211,45,1735,32,406,303,103,5,51,2,5,242,36,1865
56985,REG,16,10,1:00,Sun,6,2016,NYG,BAL,27,23,19,435,397,38,7,119,3,4,205,51,1496,22,391,293,98,15,111,0,5,239,46,2104
56986,REG,16,10,1:00,Sun,6,2016,TEN,CLE,28,26,19,407,270,137,7,96,1,5,225,44,1861,16,341,301,40,11,69,0,7,356,44,1739
56987,REG,16,10,1:00,Sun,6,2016,WAS,PHI,27,20,26,493,263,230,9,75,1,4,211,40,2053,12,239,145,94,13,114,0,6,266,42,1547
56988,REG,16,10,4:05,Sun,6,2016,OAK,KC,10,26,16,286,221,65,3,25,2,3,159,36,1395,22,406,223,183,2,10,0,3,122,36,2205
56989,REG,16,10,4:25,Sun,6,2016,GB,DAL,16,30,24,372,294,78,5,23,4,1,47,47,1810,24,424,233,191,7,60,2,2,83,29,1790
56990,REG,16,10,4:25,Sun,6,2016,SEA,ATL,26,24,22,333,261,72,3,30,0,5,230,40,1809,22,362,310,52,8,66,2,4,165,36,1791
56991,REG,16,10,8:30,Sun,6,2016,HOU,IND,26,23,26,414,256,158,7,59,1,5,202,38,1817,19,392,231,161,7,42,1,5,227,41,2193
56992,REG,17,10,8:30,Mon,6,2016,ARI,NYJ,28,3,28,396,225,171,9,64,0,5,200,40,2162,11,230,197,33,10,83,2,7,295,42,1438
56993,REG,20,10,8:25,Thu,7,2016,GB,CHI,26,10,32,406,303,103,9,56,1,1,46,46,2376,13,189,120,69,10,108,2,5,225,44,1224
56994,REG,23,10,9:30,Sun,7,2016,LA,NYG,10,17,20,345,271,74,8,43,4,7,320,44,2103,13,232,196,36,3,33,1,8,398,44,1497
56995,REG,23,10,1:00,Sun,7,2016,CIN,CLE,31,17,23,559,288,271,3,30,1,2,89,33,1692,22,352,172,180,5,35,2,5,209,41,1908
56996,REG,23,10,1:00,Sun,7,2016,DET,WAS,20,17,19,344,250,94,4,30,0,3,153,46,1501,26,417,283,134,4,20,2,2,86,33,2099
56997,REG,23,10,1:00,Sun,7,2016,JAX,OAK,16,33,19,344,239,105,13,122,3,5,239,40,1593,21,344,200,144,11,117,0,5,273,51,2007
56998,REG,23,10,1:00,Sun,7,2016,KC,NO,27,21,20,326,214,112,4,30,0,4,191,35,1642,27,463,359,104,10,75,2,4,193,48,1958
56999,REG,23,10,1:00,Sun,7,2016,MIA,BUF,28,25,26,454,198,256,13,116,0,5,175,25,2222,16,267,200,67,6,45,0,7,316,41,1378
57000,REG,23,10,1:00,Sun,7,2016,NYJ,BAL,24,16,16,344,189,155,4,25,2,6,237,38,2197,11,245,239,6,4,35,3,6,305,48,1403
57001,REG,23,10,1:00,Sun,7,2016,PHI,MIN,21,10,15,239,138,101,7,53,4,4,202,43,1672,18,282,189,93,7,56,4,4,181,45,1928
57002,REG,23,10,1:00,Sun,7,2016,TEN,IND,26,34,26,331,207,124,6,38,1,4,188,43,1650,26,422,341,81,12,131,0,4,204,39,1950
57003,REG,23,10,4:05,Sun,7,2016,ATL,SD,30,33,21,386,256,130,9,70,1,2,101,51,1830,26,426,348,78,3,14,2,2,91,46,2129
57004,REG,23,10,4:05,Sun,7,2016,SF,TB,17,34,20,273,113,160,4,31,3,6,254,40,1571,27,513,264,249,7,78,1,3,117,39,2029
57005,REG,23,10,4:25,Sun,7,2016,PIT,NE,16,27,17,375,281,94,10,85,1,4,195,42,1949,21,362,222,140,4,40,2,5,203,33,1651
57006,REG,23,10,8:30,Sun,7,2016,ARI,SEA,6,6,23,443,311,132,6,45,0,7,229,26,2781,11,257,205,52,10,90,0,9,414,42,1719
57007,REG,24,10,8:30,Mon,7,2016,DEN,HOU,27,9,19,347,157,190,7,83,0,6,255,41,1838,14,271,131,140,2,15,2,5,242,42,1762
57008,REG,27,10,8:25,Thu,8,2016,TEN,JAX,36,22,25,494,280,214,7,54,0,4,155,39,2065,27,370,322,48,7,75,1,6,275,41,1535
57009,REG,30,10,9:30,Sun,8,2016,CIN,WAS,27,27,35,415,263,152,7,85,2,5,261,44,2118,30,546,446,100,15,106,1,3,128,40,2382
57010,REG,30,10,1:00,Sun,8,2016,ATL,GB,33,32,25,367,277,90,7,46,0,2,101,21,1723,24,331,223,108,6,68,0,3,163,38,1877
57011,REG,30,10,1:00,Sun,8,2016,BUF,NE,25,41,25,376,209,167,12,84,0,3,131,37,1809,23,357,285,72,10,116,0,3,134,44,1791
57012,REG,30,10,1:00,Sun,8,2016,CLE,NYJ,28,31,22,407,339,68,2,10,2,5,207,38,1579,21,393,222,171,5,37,0,6,282,42,2021
57013,REG,30,10,1:00,Sun,8,2016,HOU,DET,20,13,20,269,164,105,6,49,1,4,203,50,2038,19,289,231,58,8,75,0,5,223,38,1562
57014,REG,30,10,1:00,Sun,8,2016,IND,KC,14,30,18,277,172,105,5,45,2,7,347,39,1584,20,422,334,88,6,40,0,5,245,48,2016
57015,REG,30,10,1:00,Sun,8,2016,NO,SEA,25,20,28,375,252,123,2,10,1,2,92,39,2172,15,359,285,74,11,76,1,3,146,42,1428
57016,REG,30,10,1:00,Sun,8,2016,TB,OAK,24,30,18,270,168,102,6,64,0,8,384,41,1743,27,626,498,128,23,200,1,6,240,40,2652
57017,REG,30,10,4:05,Sun,8,2016,DEN,SD,27,19,15,324,267,57,6,45,3,5,253,48,1612,21,369,246,123,8,52,3,5,285,46,1988
