Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,AJ Green,WR,5,CIN,NE,8,5,63,61,0,18,8,12,0,0,0,0,0,11.10,2013
38,Michael Floyd,WR,5,ARI,CAR,7,5,71,61,0,22,9,12,0,0,0,0,0,11.10,2013
39,Demaryius Thomas,WR,5,DEN,DAL,6,5,83,57,0,26,10,11,0,0,0,0,0,10.70,2013
40,Greg Little,WR,5,CLE,BUF,5,3,60,71,0,47,14,24,0,0,0,0,0,10.10,2013
41,Brian Hartline,WR,5,MIA,BAL,7,4,57,60,0,30,9,15,0,0,0,0,0,10.00,2013
42,Steve Smith,WR,5,CAR,ARI,10,4,40,60,0,19,6,15,0,0,0,0,0,10.00,2013
43,Jermaine Kearse,WR,5,SEA,IND,1,1,100,28,1,28,28,28,0,0,0,0,0,9.80,2013
44,Victor Cruz,WR,5,NYG,PHI,12,5,42,48,0,14,4,10,0,0,0,0,0,9.80,2013
45,Danny Amendola,WR,5,NE,CIN,9,4,44,55,0,21,6,14,0,0,0,0,0,9.50,2013
46,Tandon Doss,WR,5,BAL,MIA,5,3,60,58,0,40,12,19,0,0,0,0,0,8.80,2013
47,Brandon LaFell,WR,5,CAR,ARI,9,4,44,47,0,16,5,12,0,0,0,0,0,8.70,2013
48,Roddy White,WR,5,ATL,NYJ,4,4,100,45,0,18,11,11,0,0,0,1,0,8.50,2013
49,Dwayne Bowe,WR,5,KC,TEN,6,4,67,35,0,17,6,9,0,0,0,0,0,7.50,2013
50,Larry Fitzgerald,WR,5,ARI,CAR,6,3,50,43,0,19,7,14,0,0,0,0,0,7.30,2013
